[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	path/to/file/200-00001-01.lcd
Output Date	2016/03/07
Output Time	11:26:43

[MS Spectrum]
# of Peaks	98
Raw Spectrum	[0.367->0.825],(scan:[45->100])
Background	No Background Spectrum
Base Peak	m/z 885.37 (Inten : 301,535)
m/z	Absolute Intensity	Relative Intensity
34.8982	3976	1.1621
34.9982	4208	1.2299
35.0982	4512	1.3187
35.1982	4792	1.4006
35.2982	5000	1.4614
35.3982	5072	1.4824
35.4982	4992	1.4590
35.5982	4824	1.4099
35.6982	4680	1.3678
35.7982	4640	1.3562
35.8982	4680	1.3678
35.9982	4744	1.3866
36.0982	4784	1.3982
36.1982	4752	1.3889
36.2982	4656	1.3608
36.3982	4536	1.3258
36.4982	4432	1.2954
36.5982	4368	1.2767
36.6982	4312	1.2603
36.7982	4264	1.2463
36.8982	4192	1.2252
36.9982	4112	1.2018
37.0982	4056	1.1855
37.1982	4024	1.1761
37.2982	4008	1.1714
37.3982	3984	1.1644
37.4982	3952	1.1551
37.5982	3904	1.1410
37.6982	3832	1.1200
37.7982	3784	1.1060
37.8982	3904	1.1410
37.9982	4352	1.2720
38.0982	5040	1.4731
38.1982	5688	1.6625
38.2982	6040	1.7653
38.3982	6008	1.7560
38.4982	5616	1.6414
38.5982	5024	1.4684
38.6982	4488	1.3117
38.7982	4208	1.2299
38.8982	4144	1.2112
38.9982	4128	1.2065
39.0982	4040	1.1808
39.1982	3936	1.1504
39.2982	3864	1.1293
39.3982	3824	1.1177
39.4982	3832	1.1200
39.5982	3944	1.1527
39.6982	4192	1.2252
39.7982	4472	1.3071
39.8982	4648	1.3585
39.9982	4688	1.3702
40.0982	4648	1.3585
40.1982	4592	1.3421
40.2982	4560	1.3328
40.3982	4560	1.3328
40.4982	4600	1.3445
40.5982	4616	1.3491
40.6982	4560	1.3328
40.7982	4432	1.2954
40.8982	4320	1.2626
40.9982	4248	1.2416
41.0982	4208	1.2299
41.1982	4176	1.2205
41.2982	4144	1.2112
41.3982	4136	1.2088
41.4982	4104	1.1995
41.5982	4032	1.1785
41.6982	3976	1.1621
41.7982	4048	1.1831
41.8982	4312	1.2603
41.9982	4664	1.3632
42.0982	4936	1.4427
42.1982	5000	1.4614
42.2982	4824	1.4099
42.3982	4456	1.3024
