[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130625_MEC_M_054_C_32208_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:11:40

[MS Spectrum]
# of Peaks	402
Raw Spectrum	[1.033->2.150],(scan:[125->259])
Background	No Background Spectrum
Base Peak	m/z 798.52 (Inten : 248,089)
778.5126	22926	9.24
780.5430	149328	60.19
781.5042	75591	30.47
782.5323	200774	80.93
783.5565	100417	40.48
784.5768	77263	31.14
785.5736	28579	11.52
786.5524	44787	18.05
787.5734	27264	10.99
788.5771	23781	9.59
789.6036	17855	7.20
790.5729	17563	7.08
792.5346	16136	6.50
793.4617	18291	7.37
794.5207	36051	14.53
796.5283	197030	79.42
797.5031	94120	37.94
798.5167	248089	100.00
799.5302	116178	46.83
800.5390	54476	21.96
801.5760	19005	7.66
802.5303	22079	8.90
804.5363	49975	20.14
805.5031	26004	10.48
806.5500	86591	34.90
807.5067	40231	16.22
808.5597	100003	40.31
809.5745	57225	23.07
810.5659	54009	21.77
811.5375	28090	11.32
812.5190	28537	11.50
813.5779	16092	6.49
814.5791	14414	5.81
816.5410	13389	5.40
818.5123	20610	8.31
820.5326	59755	24.09
821.5120	30747	12.39
822.5339	101591	40.95
823.5129	48646	19.61
824.5532	123370	49.73
825.5636	68110	27.45
826.5643	53521	21.57
827.5781	27874	11.24
828.5606	26218	10.57
829.5420	14453	5.83
830.5457	23049	9.29
831.5467	15476	6.24
832.5419	25263	10.18
833.5449	14871	5.99
834.5392	18332	7.39
835.5892	13081	5.27
837.5594	17145	6.91
838.5717	13410	5.41
844.5055	25540	10.29
845.5097	14312	5.77
846.5053	29744	11.99
847.5342	15571	6.28
848.5435	26986	10.88
849.5934	17099	6.89
850.5704	18022	7.26
852.5447	15625	6.30
853.5979	14667	5.91
854.5850	14522	5.85
855.5981	12793	5.16
856.5700	12612	5.08
869.5229	15110	6.09
870.5336	17853	7.20
872.5585	13737	5.54
881.6131	14751	5.95
897.6183	15529	6.26
925.6304	13637	5.50
953.2623	13657	5.50
957.2773	15013	6.05
987.7859	13208	5.32
989.7531	13724	5.53
1003.2802	16273	6.56
1005.6191	16518	6.66
1012.0631	14678	5.92
1013.6310	12814	5.17
1025.8277	14785	5.96
1033.6474	18080	7.29
1037.1943	16661	6.72
1039.4738	18207	7.34
1041.4773	13802	5.56
1043.3076	18166	7.32
1048.1127	14702	5.93
1059.2458	14808	5.97
1065.7863	17528	7.07
1069.2216	13220	5.33
1078.1200	16857	6.79
1089.3370	15517	6.25
1091.3865	18211	7.34
1108.6061	13496	5.44
1115.2889	12707	5.12
1119.1814	14465	5.83
1121.0516	14204	5.73
1131.3486	15474	6.24
1134.2329	13564	5.47
1135.9594	13061	5.26
1137.6896	13252	5.34
1144.2025	12522	5.05
1147.2822	13804	5.56
1150.3580	12488	5.03
1155.6763	22828	9.20
1158.0601	12695	5.12
1160.0895	18446	7.44
1168.2186	14271	5.75
1180.1652	17242	6.95
1182.5116	13151	5.30
1186.3206	15185	6.12
1189.9314	15281	6.16
1191.9568	13317	5.37
1194.0840	13695	5.52
1199.2186	17859	7.20
1204.0032	13013	5.25
1206.3217	14030	5.66
1214.5631	14335	5.78
1258.0909	13358	5.38
1266.5481	14478	5.84
1272.1654	13527	5.45
1280.0216	17928	7.23
1294.7075	13440	5.42
1299.2935	13619	5.49
1310.3899	15955	6.43
1323.1305	16178	6.52
1331.5481	16481	6.64
1333.6927	12985	5.23
1348.1505	14940	6.02
1351.9344	12773	5.15
1357.2732	13233	5.33
1363.7247	17891	7.21
1365.9198	14331	5.78
1369.0923	14578	5.88
1382.9833	12849	5.18
1388.1163	19241	7.76
1390.6525	21268	8.57
1395.4032	12833	5.17
1397.2649	13940	5.62
1399.5448	15590	6.28
1401.6665	13053	5.26
1408.3652	13617	5.49
1415.2400	15356	6.19
1417.9807	20759	8.37
1422.7495	13668	5.51
1427.4788	12852	5.18
1430.3463	18701	7.54
1437.0248	18035	7.27
1443.7565	15305	6.17
1461.4696	14630	5.90
1463.6580	16863	6.80
1496.2417	13123	5.29
1529.4856	14105	5.69
1546.4583	15158	6.11
1556.9686	15251	6.15

Profile Data
# of Points	19900
m/z	Absolute Intensity	Relative Intensity
10.0982	0	0.0000
10.1982	0	0.0000
10.2982	9432	1.2805
10.3982	9396	1.2756
10.4982	9342	1.2683
10.5982	9306	1.2634
10.6982	9288	1.2610
10.7982	9306	1.2634
10.8982	9342	1.2683
10.9982	9342	1.2683
11.0982	9324	1.2659
11.1982	9324	1.2659
11.2982	9306	1.2634
11.3982	9306	1.2634
11.4982	9324	1.2659
11.5982	9342	1.2683
11.6982	9342	1.2683
11.7982	9342	1.2683
11.8982	9324	1.2659
11.9982	9306	1.2634
12.0982	9288	1.2610
12.1982	9252	1.2561
12.2982	9234	1.2536
12.3982	9234	1.2536
12.4982	9234	1.2536
12.5982	9234	1.2536
12.6982	9234	1.2536
12.7982	9234	1.2536
12.8982	9216	1.2512
12.9982	9198	1.2487
13.0982	9180	1.2463
13.1982	9180	1.2463
13.2982	9198	1.2487
13.3982	9216	1.2512
13.4982	9234	1.2536
13.5982	9234	1.2536
13.6982	9252	1.2561
13.7982	9252	1.2561
13.8982	9252	1.2561
13.9982	9252	1.2561
14.0982	9270	1.2585
14.1982	9288	1.2610
14.2982	9306	1.2634
14.3982	9306	1.2634
14.4982	9306	1.2634
14.5982	9306	1.2634
14.6982	9306	1.2634
14.7982	9306	1.2634
14.8982	9306	1.2634
14.9982	9324	1.2659
15.0982	9324	1.2659
15.1982	9324	1.2659
15.2982	9342	1.2683
15.3982	9342	1.2683
15.4982	9360	1.2707
15.5982	9360	1.2707
15.6982	9360	1.2707
15.7982	9360	1.2707
15.8982	9360	1.2707
15.9982	9360	1.2707
16.0982	9360	1.2707
16.1982	9342	1.2683
16.2982	9324	1.2659
16.3982	9306	1.2634
16.4982	9288	1.2610
16.5982	9306	1.2634
16.6982	9342	1.2683
16.7982	9360	1.2707
16.8982	9378	1.2732
16.9982	9396	1.2756
17.0982	9396	1.2756
17.1982	9378	1.2732
17.2982	9360	1.2707
17.3982	9360	1.2707
17.4982	9360	1.2707
17.5982	9360	1.2707
17.6982	9396	1.2756
17.7982	9432	1.2805
17.8982	9432	1.2805
17.9982	9432	1.2805
18.0982	9396	1.2756
18.1982	9378	1.2732
18.2982	9378	1.2732
18.3982	9378	1.2732
18.4982	9396	1.2756
18.5982	9414	1.2781
18.6982	9432	1.2805
18.7982	9432	1.2805
18.8982	9414	1.2781
18.9982	9396	1.2756
19.0982	9378	1.2732
19.1982	9360	1.2707
19.2982	9360	1.2707
19.3982	9360	1.2707
19.4982	9360	1.2707
19.5982	9360	1.2707
19.6982	9360	1.2707
19.7982	9378	1.2732
19.8982	9378	1.2732
19.9982	9396	1.2756
20.0982	9396	1.2756
20.1982	9378	1.2732
20.2982	9342	1.2683
20.3982	9324	1.2659
20.4982	9306	1.2634
20.5982	9324	1.2659
20.6982	9360	1.2707
20.7982	9396	1.2756
20.8982	9414	1.2781
20.9982	9432	1.2805
21.0982	9396	1.2756
21.1982	9360	1.2707
21.2982	9324	1.2659
21.3982	9288	1.2610
21.4982	9270	1.2585
21.5982	9288	1.2610
21.6982	9306	1.2634
21.7982	9342	1.2683
21.8982	9342	1.2683
21.9982	9342	1.2683
22.0982	9324	1.2659
22.1982	9306	1.2634
22.2982	9288	1.2610
22.3982	9306	1.2634
22.4982	9324	1.2659
22.5982	9342	1.2683
22.6982	9360	1.2707
22.7982	9360	1.2707
22.8982	9360	1.2707
22.9982	9360	1.2707
23.0982	9342	1.2683
23.1982	9342	1.2683
23.2982	9360	1.2707
23.3982	9378	1.2732
23.4982	9414	1.2781
23.5982	9432	1.2805
23.6982	9432	1.2805
23.7982	9396	1.2756
23.8982	9342	1.2683
23.9982	9288	1.2610
24.0982	9270	1.2585
24.1982	9270	1.2585
24.2982	9306	1.2634
24.3982	9324	1.2659
24.4982	9342	1.2683
24.5982	9342	1.2683
24.6982	9342	1.2683
24.7982	9342	1.2683
24.8982	9360	1.2707
24.9982	9360	1.2707
25.0982	9342	1.2683
25.1982	9342	1.2683
25.2982	9324	1.2659
25.3982	9306	1.2634
25.4982	9306	1.2634
25.5982	9306	1.2634
25.6982	9288	1.2610
25.7982	9288	1.2610
25.8982	9306	1.2634
25.9982	9306	1.2634
26.0982	9324	1.2659
26.1982	9324	1.2659
26.2982	9324	1.2659
26.3982	9324	1.2659
26.4982	9324	1.2659
26.5982	9360	1.2707
26.6982	9378	1.2732
26.7982	9396	1.2756
26.8982	9378	1.2732
26.9982	9342	1.2683
27.0982	9306	1.2634
27.1982	9252	1.2561
27.2982	9216	1.2512
27.3982	9216	1.2512
27.4982	9234	1.2536
27.5982	9270	1.2585
27.6982	9288	1.2610
27.7982	9324	1.2659
27.8982	9342	1.2683
27.9982	9324	1.2659
28.0982	9306	1.2634
28.1982	9306	1.2634
28.2982	9306	1.2634
28.3982	9342	1.2683
28.4982	9360	1.2707
28.5982	9396	1.2756
28.6982	9414	1.2781
28.7982	9414	1.2781
28.8982	9396	1.2756
28.9982	9378	1.2732
29.0982	9378	1.2732
29.1982	9396	1.2756
29.2982	9414	1.2781
29.3982	9432	1.2805
29.4982	9414	1.2781
29.5982	9396	1.2756
29.6982	9360	1.2707
29.7982	9360	1.2707
29.8982	9360	1.2707
29.9982	9378	1.2732
30.0982	9396	1.2756
30.1982	9396	1.2756
30.2982	9378	1.2732
30.3982	9342	1.2683
30.4982	9306	1.2634
30.5982	9288	1.2610
30.6982	9270	1.2585
30.7982	9306	1.2634
30.8982	9360	1.2707
30.9982	9414	1.2781
31.0982	9450	1.2830
31.1982	9468	1.2854
31.2982	9450	1.2830
31.3982	9396	1.2756
31.4982	9342	1.2683
31.5982	9306	1.2634
31.6982	9306	1.2634
31.7982	9306	1.2634
31.8982	9324	1.2659
31.9982	9342	1.2683
32.0982	9342	1.2683
32.1982	9324	1.2659
32.2982	9342	1.2683
32.3982	9342	1.2683
32.4982	9360	1.2707
32.5982	9360	1.2707
32.6982	9360	1.2707
32.7982	9378	1.2732
32.8982	9378	1.2732
32.9982	9396	1.2756
33.0982	9396	1.2756
33.1982	9396	1.2756
33.2982	9378	1.2732
33.3982	9360	1.2707
33.4982	9360	1.2707
33.5982	9360	1.2707
33.6982	9360	1.2707
33.7982	9360	1.2707
33.8982	9342	1.2683
33.9982	9342	1.2683
34.0982	9342	1.2683
34.1982	9342	1.2683
34.2982	9360	1.2707
34.3982	9360	1.2707
34.4982	9360	1.2707
34.5982	9360	1.2707
34.6982	9360	1.2707
34.7982	9360	1.2707
34.8982	9360	1.2707
34.9982	9360	1.2707
35.0982	9360	1.2707
35.1982	9360	1.2707
35.2982	9360	1.2707
35.3982	9360	1.2707
35.4982	9342	1.2683
35.5982	9306	1.2634
35.6982	9306	1.2634
35.7982	9306	1.2634
35.8982	9342	1.2683
35.9982	9396	1.2756
36.0982	9432	1.2805
36.1982	9432	1.2805
36.2982	9432	1.2805
36.3982	9414	1.2781
36.4982	9378	1.2732
36.5982	9360	1.2707
36.6982	9342	1.2683
36.7982	9342	1.2683
36.8982	9342	1.2683
36.9982	9324	1.2659
37.0982	9324	1.2659
37.1982	9324	1.2659
37.2982	9324	1.2659
37.3982	9324	1.2659
37.4982	9342	1.2683
37.5982	9360	1.2707
37.6982	9360	1.2707
37.7982	9378	1.2732
37.8982	9378	1.2732
37.9982	9378	1.2732
38.0982	9360	1.2707
38.1982	9342	1.2683
38.2982	9324	1.2659
38.3982	9252	1.2561
38.4982	9126	1.2390
38.5982	9162	1.2439
38.6982	9918	1.3465
38.7982	12096	1.6422
38.8982	16110	2.1871
38.9982	21690	2.9447
39.0982	27900	3.7878
39.1982	33030	4.4843
39.2982	35298	4.7922
39.3982	33804	4.5893
39.4982	29088	3.9491
39.5982	22770	3.0913
39.6982	16668	2.2629
39.7982	12114	1.6446
39.8982	9648	1.3098
39.9982	8910	1.2096
40.0982	9036	1.2268
40.1982	9288	1.2610
40.2982	9378	1.2732
40.3982	9378	1.2732
40.4982	9324	1.2659
40.5982	9324	1.2659
40.6982	9540	1.2952
40.7982	10134	1.3758
40.8982	11142	1.5127
40.9982	12510	1.6984
41.0982	14022	1.9037
41.1982	15282	2.0747
41.2982	15876	2.1554
41.3982	15588	2.1163
41.4982	14508	1.9696
41.5982	12996	1.7644
41.6982	11466	1.5567
41.7982	10260	1.3929
41.8982	9540	1.2952
41.9982	9270	1.2585
42.0982	9270	1.2585
42.1982	9306	1.2634
42.2982	9324	1.2659
42.3982	9324	1.2659
42.4982	9324	1.2659
42.5982	9342	1.2683
42.6982	9360	1.2707
42.7982	9360	1.2707
42.8982	9378	1.2732
42.9982	9378	1.2732
43.0982	9360	1.2707
43.1982	9342	1.2683
43.2982	9342	1.2683
43.3982	9360	1.2707
43.4982	9396	1.2756
43.5982	9414	1.2781
43.6982	9432	1.2805
43.7982	9468	1.2854
43.8982	9504	1.2903
43.9982	9612	1.3050
44.0982	9738	1.3221
44.1982	9882	1.3416
44.2982	9990	1.3563
44.3982	9990	1.3563
44.4982	9900	1.3441
44.5982	9756	1.3245
44.6982	9576	1.3001
44.7982	9450	1.2830
44.8982	9360	1.2707
44.9982	9342	1.2683
45.0982	9378	1.2732
45.1982	9414	1.2781
45.2982	9450	1.2830
45.3982	9468	1.2854
45.4982	9450	1.2830
45.5982	9396	1.2756
45.6982	9360	1.2707
45.7982	9324	1.2659
45.8982	9324	1.2659
45.9982	9324	1.2659
46.0982	9342	1.2683
46.1982	9342	1.2683
46.2982	9360	1.2707
46.3982	9378	1.2732
46.4982	9396	1.2756
46.5982	9396	1.2756
46.6982	9414	1.2781
46.7982	9414	1.2781
46.8982	9450	1.2830
46.9982	9522	1.2927
47.0982	9612	1.3050
47.1982	9702	1.3172
47.2982	9792	1.3294
47.3982	9828	1.3343
47.4982	9810	1.3318
47.5982	9738	1.3221
47.6982	9630	1.3074
47.7982	9504	1.2903
47.8982	9414	1.2781
47.9982	9360	1.2707
48.0982	9360	1.2707
48.1982	9360	1.2707
48.2982	9396	1.2756
48.3982	9414	1.2781
48.4982	9414	1.2781
48.5982	9414	1.2781
48.6982	9396	1.2756
48.7982	9360	1.2707
48.8982	9342	1.2683
48.9982	9324	1.2659
49.0982	9324	1.2659
49.1982	9342	1.2683
49.2982	9360	1.2707
49.3982	9378	1.2732
49.4982	9396	1.2756
49.5982	9378	1.2732
49.6982	9360	1.2707
49.7982	9324	1.2659
49.8982	9324	1.2659
49.9982	9306	1.2634
50.0982	9306	1.2634
50.1982	9306	1.2634
50.2982	9306	1.2634
50.3982	9306	1.2634
50.4982	9306	1.2634
50.5982	9324	1.2659
50.6982	9324	1.2659
50.7982	9324	1.2659
50.8982	9342	1.2683
50.9982	9360	1.2707
51.0982	9360	1.2707
51.1982	9378	1.2732
51.2982	9378	1.2732
51.3982	9360	1.2707
51.4982	9342	1.2683
51.5982	9342	1.2683
51.6982	9360	1.2707
51.7982	9378	1.2732
51.8982	9378	1.2732
51.9982	9360	1.2707
52.0982	9342	1.2683
52.1982	9306	1.2634
52.2982	9288	1.2610
52.3982	9288	1.2610
52.4982	9306	1.2634
52.5982	9342	1.2683
52.6982	9360	1.2707
52.7982	9360	1.2707
52.8982	9360	1.2707
52.9982	9342	1.2683
53.0982	9342	1.2683
53.1982	9324	1.2659
53.2982	9342	1.2683
53.3982	9342	1.2683
53.4982	9378	1.2732
53.5982	9396	1.2756
53.6982	9396	1.2756
53.7982	9378	1.2732
53.8982	9360	1.2707
53.9982	9360	1.2707
54.0982	9360	1.2707
54.1982	9378	1.2732
54.2982	9396	1.2756
54.3982	9414	1.2781
54.4982	9396	1.2756
54.5982	9378	1.2732
54.6982	9360	1.2707
54.7982	9342	1.2683
54.8982	9324	1.2659
54.9982	9342	1.2683
55.0982	9396	1.2756
55.1982	9486	1.2878
55.2982	9558	1.2976
55.3982	9576	1.3001
55.4982	9558	1.2976
55.5982	9504	1.2903
55.6982	9432	1.2805
55.7982	9396	1.2756
55.8982	9378	1.2732
55.9982	9396	1.2756
56.0982	9396	1.2756
56.1982	9378	1.2732
56.2982	9306	1.2634
56.3982	9216	1.2512
56.4982	9324	1.2659
56.5982	10026	1.3612
56.6982	11790	1.6006
56.7982	14940	2.0283
56.8982	19422	2.6368
56.9982	24534	3.3308
57.0982	28872	3.9197
57.1982	30906	4.1959
57.2982	29826	4.0493
57.3982	26028	3.5336
57.4982	20736	2.8152
57.5982	15516	2.1065
57.6982	11646	1.5811
57.7982	9648	1.3098
57.8982	9126	1.2390
57.9982	9306	1.2634
58.0982	9576	1.3001
58.1982	9702	1.3172
58.2982	9684	1.3147
58.3982	9558	1.2976
58.4982	9504	1.2903
58.5982	9792	1.3294
58.6982	10836	1.4711
58.7982	12780	1.7351
58.8982	15534	2.1089
58.9982	18630	2.5293
59.0982	21204	2.8787
59.1982	22392	3.0400
59.2982	21708	2.9471
59.3982	19386	2.6319
59.4982	16254	2.2067
59.5982	13212	1.7937
59.6982	10962	1.4882
59.7982	9864	1.3392
59.8982	9774	1.3269
59.9982	10188	1.3832
60.0982	10674	1.4491
60.1982	10962	1.4882
60.2982	10980	1.4907
60.3982	10746	1.4589
60.4982	10368	1.4076
60.5982	9972	1.3538
60.6982	9702	1.3172
60.7982	9702	1.3172
60.8982	9954	1.3514
60.9982	10314	1.4003
61.0982	10638	1.4442
61.1982	10746	1.4589
61.2982	10620	1.4418
61.3982	10260	1.3929
61.4982	9882	1.3416
61.5982	9810	1.3318
61.6982	10350	1.4051
61.7982	11592	1.5738
61.8982	13446	1.8255
61.9982	15624	2.1212
62.0982	17622	2.3924
62.1982	18792	2.5513
62.2982	18720	2.5415
62.3982	17424	2.3655
62.4982	15336	2.0821
62.5982	13068	1.7742
62.6982	11160	1.5151
62.7982	9936	1.3489
62.8982	9450	1.2830
62.9982	9450	1.2830
63.0982	9594	1.3025
63.1982	9666	1.3123
63.2982	9666	1.3123
63.3982	9594	1.3025
63.4982	9504	1.2903
63.5982	9486	1.2878
63.6982	9648	1.3098
63.7982	10026	1.3612
63.8982	10656	1.4467
63.9982	11430	1.5518
64.0982	12222	1.6593
64.1982	12726	1.7277
64.2982	12780	1.7351
64.3982	12348	1.6764
64.4982	11592	1.5738
64.5982	10782	1.4638
64.6982	10152	1.3783
64.7982	9882	1.3416
64.8982	9972	1.3538
64.9982	10296	1.3978
65.0982	10620	1.4418
65.1982	10800	1.4662
65.2983	10764	1.4614
65.3983	10530	1.4296
65.4983	10206	1.3856
65.5983	9864	1.3392
65.6983	9576	1.3001
65.7983	9414	1.2781
65.8983	9360	1.2707
65.9983	9360	1.2707
66.0983	9378	1.2732
66.1983	9378	1.2732
66.2983	9378	1.2732
66.3983	9360	1.2707
66.4983	9342	1.2683
66.5983	9360	1.2707
66.6983	9396	1.2756
66.7983	9414	1.2781
66.8983	9432	1.2805
66.9983	9432	1.2805
67.0983	9414	1.2781
67.1983	9378	1.2732
67.2983	9342	1.2683
67.3983	9324	1.2659
67.4983	9324	1.2659
67.5983	9342	1.2683
67.6983	9342	1.2683
67.7983	9378	1.2732
67.8983	9396	1.2756
67.9983	9396	1.2756
68.0983	9396	1.2756
68.1983	9342	1.2683
68.2983	9144	1.2414
68.3983	8874	1.2048
68.4983	9018	1.2243
68.5983	10566	1.4345
68.6983	14436	1.9599
68.7983	21006	2.8518
68.8983	29826	4.0493
68.9983	39420	5.3518
69.0983	47178	6.4050
69.1983	50472	6.8522
69.2983	48060	6.5248
69.3983	40842	5.5448
69.4983	31122	4.2252
69.5983	21654	2.9398
69.6983	14562	1.9770
69.7983	10800	1.4662
69.8983	9810	1.3318
69.9983	10224	1.3880
70.0983	10872	1.4760
70.1983	11214	1.5224
70.2983	11196	1.5200
70.3983	10926	1.4833
70.4983	10512	1.4271
70.5983	10062	1.3660
70.6983	9702	1.3172
70.7983	9504	1.2903
70.8983	9486	1.2878
70.9983	9594	1.3025
71.0983	9702	1.3172
71.1983	9756	1.3245
71.2983	9720	1.3196
71.3983	9612	1.3050
71.4983	9522	1.2927
71.5983	9630	1.3074
71.6983	10116	1.3734
71.7983	11052	1.5005
71.8983	12384	1.6813
71.9983	13860	1.8817
72.0983	15138	2.0552
72.1983	15786	2.1432
72.2983	15534	2.1089
72.3983	14490	1.9672
72.4983	12996	1.7644
72.5983	11484	1.5591
72.6983	10314	1.4003
72.7983	9666	1.3123
72.8983	9486	1.2878
72.9983	9576	1.3001
73.0983	9702	1.3172
73.1983	9774	1.3269
73.2983	9756	1.3245
73.3983	9702	1.3172
73.4983	9612	1.3050
73.5983	9540	1.2952
73.6983	9540	1.2952
73.7983	9720	1.3196
73.8983	10152	1.3783
73.9983	10818	1.4687
74.0983	11484	1.5591
74.1983	11934	1.6202
74.2983	11988	1.6275
74.3983	11628	1.5787
74.4983	11016	1.4956
74.5983	10368	1.4076
74.6983	9972	1.3538
74.7983	9954	1.3514
74.8983	10206	1.3856
74.9983	10584	1.4369
75.0983	10854	1.4736
75.1983	10944	1.4858
75.2983	10782	1.4638
75.3983	10458	1.4198
75.4983	10062	1.3660
75.5983	9756	1.3245
75.6983	9612	1.3050
75.7983	9684	1.3147
75.8983	9882	1.3416
75.9983	10134	1.3758
76.0983	10386	1.4100
76.1983	10512	1.4271
76.2983	10476	1.4223
76.3983	10314	1.4003
76.4983	10080	1.3685
76.5983	9918	1.3465
76.6983	9936	1.3489
76.7983	10152	1.3783
