[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130618_MEC_F_076_C_32300_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:33:08

[MS Spectrum]
# of Peaks	733
Raw Spectrum	[1.958->3.950],(scan:[236->475])
Background	No Background Spectrum
Base Peak	m/z 104.23 (Inten : 222,291)
332.1549	12318	5.54
333.0724	12324	5.54
338.1190	11234	5.05
339.0748	12703	5.71
341.2379	30897	13.90
342.2217	11533	5.19
343.1763	11821	5.32
345.0616	13281	5.97
347.0616	11670	5.25
349.0293	11801	5.31
352.0141	12238	5.51
353.0961	17004	7.65
354.1187	18453	8.30
355.2016	34585	15.56
356.1871	13181	5.93
357.1349	22138	9.96
358.1694	11751	5.29
360.2304	21852	9.83
361.1588	18240	8.21
365.0992	26662	11.99
368.0654	17031	7.66
369.2681	39378	17.71
370.2379	24701	11.11
371.2536	43914	19.76
372.2968	26900	12.10
374.0745	11939	5.37
376.2439	21766	9.79
377.2032	13020	5.86
381.1582	36868	16.59
383.0875	13024	5.86
384.2523	22183	9.98
385.2659	37839	17.02
386.2565	11979	5.39
390.0367	12386	5.57
391.1537	13410	6.03
393.1086	18899	8.50
395.0903	12599	5.67
397.1463	19704	8.86
398.1573	14380	6.47
399.3138	44142	19.86
400.3234	24385	10.97
401.2496	18282	8.22
407.0610	11129	5.01
409.1140	39616	17.82
410.1152	15212	6.84
411.1365	14991	6.74
413.2852	35768	16.09
414.2330	12808	5.76
415.1907	23466	10.56
417.1477	12488	5.62
421.1803	12588	5.66
423.1035	11189	5.03
425.1223	99775	44.88
426.1983	31666	14.25
427.1916	25756	11.59
428.1581	11211	5.04
429.2527	47365	21.31
430.2668	15901	7.15
431.2269	20368	9.16
435.1220	11664	5.25
437.0781	11550	5.20
439.1177	13809	6.21
441.1475	15637	7.03
443.1935	17355	7.81
445.1611	14097	6.34
453.0740	11789	5.30
455.0746	11949	5.38
457.1959	18929	8.52
459.2144	21516	9.68
460.2226	11383	5.12
461.1832	11232	5.05
467.0780	18904	8.50
469.2032	16759	7.54
473.2057	16613	7.47
475.1578	13450	6.05
476.1875	11515	5.18
479.1686	11743	5.28
483.1152	17440	7.85
485.1984	17516	7.88
487.2152	15902	7.15
489.2123	11302	5.08
492.2524	16025	7.21
493.2177	12042	5.42
496.2271	16626	7.48
497.2792	12573	5.66
499.1472	11968	5.38
501.1910	14540	6.54
502.1398	11248	5.06
503.1798	16815	7.56
504.2387	16641	7.49
508.2387	12650	5.69
509.2394	14790	6.65
511.2162	18320	8.24
513.2995	15238	6.85
517.2245	17775	8.00
518.3035	41887	18.84
519.3555	17957	8.08
520.3259	11841	5.33
523.2234	14153	6.37
524.2914	11259	5.06
527.2222	45293	20.38
528.2168	18170	8.17
529.3511	31532	14.19
530.3837	13394	6.03
531.7031	26888	12.10
534.3131	38276	17.22
535.3148	15196	6.84
536.4064	24879	11.19
537.4537	14361	6.46
539.6071	17959	8.08
541.1340	16569	7.45
543.1353	21862	9.83
544.1936	14501	6.52
545.2651	13626	6.13
546.2756	21781	9.80
547.3417	20687	9.31
548.3218	12064	5.43
549.2770	11375	5.12
552.3243	16019	7.21
553.3763	12048	5.42
555.1963	12209	5.49
557.1376	16703	7.51
558.1869	13036	5.86
559.1915	11646	5.24
560.2739	16059	7.22
561.3104	16843	7.58
562.3667	24779	11.15
565.3397	11557	5.20
567.2781	14440	6.50
570.9578	23223	10.45
573.3582	14382	6.47
575.2394	14027	6.31
576.3529	13795	6.21
577.3819	12299	5.53
578.7635	16652	7.49
580.3263	13034	5.86
581.7267	18876	8.49
583.6611	18403	8.28
585.2164	13040	5.87
586.4332	12652	5.69
587.8867	15411	6.93
589.4193	17352	7.81
591.3383	20698	9.31
592.3845	14464	6.51
596.3473	12562	5.65
597.4355	11908	5.36
599.5162	14997	6.75
601.7022	20588	9.26
603.4034	11508	5.18
605.3293	20849	9.38
606.3754	13958	6.28
607.3733	11397	5.13
609.4850	17475	7.86
611.1385	23759	10.69
613.2471	15124	6.80
615.0425	24694	11.11
617.6793	23633	10.63
619.3959	16588	7.46
621.2610	15126	6.80
623.2026	17287	7.78
625.6609	19222	8.65
627.3728	13412	6.03
628.9473	20839	9.37
631.3173	22096	9.94
633.3546	18397	8.28
635.3636	19365	8.71
637.4825	21574	9.71
639.0232	19177	8.63
641.5035	14950	6.73
643.4894	14904	6.70
645.0961	19392	8.72
647.6592	21868	9.84
649.3812	19548	8.79
650.4442	11483	5.17
651.4199	12164	5.47
653.2733	13813	6.21
655.3635	17604	7.92
659.3528	43607	19.62
660.3990	17045	7.67
661.4683	17624	7.93
663.4446	17934	8.07
665.4003	14669	6.60
666.9313	18941	8.52
669.6208	17506	7.88
671.3808	17912	8.06
672.4993	13708	6.17
673.6174	15543	6.99
675.2782	64669	29.09
676.3148	26770	12.04
677.3549	33216	14.94
678.3764	12877	5.79
679.4011	22050	9.92
680.4466	11854	5.33
681.4183	12627	5.68
685.3966	20816	9.36
686.4455	11616	5.23
687.5190	18163	8.17
689.4305	16518	7.43
691.3730	14087	6.34
693.3860	19653	8.84
694.4510	11917	5.36
695.4741	14802	6.66
697.5037	13016	5.86
699.4122	17590	7.91
701.3799	28728	12.92
702.4387	15202	6.84
703.4816	20868	9.39
705.3172	26578	11.96
706.4211	12124	5.45
707.4365	14291	6.43
709.4462	15151	6.82
711.4980	12547	5.64
716.9264	18768	8.44
719.1202	21421	9.64
721.4216	15736	7.08
723.4828	23241	10.46
724.4935	12034	5.41
725.5150	27487	12.37
726.5763	15361	6.91
728.4968	12421	5.59
729.5847	12534	5.64
732.4670	12269	5.52
733.5459	12151	5.47
735.5412	11389	5.12
737.4279	19071	8.58
738.5078	17803	8.01
739.4844	16497	7.42
740.4670	13728	6.18
741.5079	26444	11.90
742.5876	18041	8.12
743.5336	14249	6.41
744.5406	15940	7.17
746.5430	12627	5.68
749.4294	15276	6.87
750.5000	11625	5.23
751.4949	12380	5.57
752.5013	11306	5.09
754.4857	28415	12.78
755.5421	14654	6.59
756.5428	22430	10.09
757.5062	11944	5.37
758.5158	26898	12.10
759.5031	13941	6.27
760.5305	31853	14.33
761.6124	20310	9.14
762.6248	11422	5.14
765.4666	15036	6.76
766.5157	17530	7.89
767.4990	19895	8.95
768.5494	22284	10.02
769.5015	13418	6.04
770.5112	30012	13.50
771.5395	16971	7.63
772.5341	23154	10.42
773.5772	14049	6.32
774.5752	12295	5.53
778.4556	14682	6.60
780.5539	88796	39.95
781.5127	48828	21.97
782.5438	140838	63.36
783.5502	71162	32.01
784.5801	39651	17.84
785.5893	14912	6.71
786.5480	23159	10.42
787.5406	16228	7.30
788.5433	20745	9.33
790.5333	17590	7.91
793.5128	16848	7.58
794.5566	22839	10.27
796.5443	92638	41.67
797.5079	43681	19.65
798.5310	133752	60.17
799.5493	64890	29.19
800.5831	34080	15.33
801.5428	11579	5.21
802.4911	24717	11.12
804.5170	41627	18.73
805.5025	20165	9.07
806.5149	47401	21.32
807.5115	21944	9.87
808.5588	62047	27.91
809.5466	34566	15.55
810.5532	44907	20.20
811.5590	30078	13.53
812.5651	20496	9.22
813.5404	12913	5.81
814.5359	15856	7.13
816.5399	13915	6.26
818.4730	23789	10.70
820.5090	35103	15.79
821.5474	19331	8.70
822.5375	33510	15.07
823.5148	17526	7.88
824.5551	52787	23.75
825.5390	31551	14.19
826.5731	40573	18.25
827.5916	18498	8.32
828.5456	36843	16.57
829.5359	19471	8.76
830.5405	26239	11.80
831.5414	16016	7.20
832.5492	24618	11.07
833.5768	15814	7.11
834.5871	16533	7.44
835.5932	12615	5.67
837.5557	15517	6.98
838.5854	12357	5.56
841.4910	11327	5.10
842.5416	12034	5.41
844.5201	33489	15.07
845.5410	18465	8.31
846.5332	24737	11.13
847.5452	14188	6.38
848.5488	22049	9.92
849.5884	14922	6.71
850.5847	15324	6.89
851.5875	13161	5.92
852.5574	11760	5.29
853.5445	15217	6.85
854.5517	12073	5.43
855.5201	15198	6.84
856.5884	21427	9.64
857.6229	11748	5.28
867.0828	18381	8.27
869.4850	14597	6.57
870.5397	15233	6.85
872.5456	17313	7.79
873.5737	11486	5.17
878.0764	17460	7.85
881.6093	17413	7.83
882.6703	12097	5.44
885.1750	18115	8.15
888.0974	13672	6.15
889.7642	11266	5.07
895.6262	15148	6.81
897.6201	18000	8.10
898.6434	11447	5.15
899.5864	12750	5.74
905.9459	18204	8.19
911.9997	14832	6.67
913.5485	12287	5.53
919.5985	11599	5.22
921.6983	11673	5.25
923.7036	12017	5.41
925.5458	18835	8.47
926.6776	11471	5.16
930.0319	17857	8.03
932.0215	17231	7.75
934.2712	18904	8.50
938.0853	14097	6.34
941.6081	13885	6.25
943.6485	15988	7.19
947.8498	13660	6.15
949.4445	13739	6.18
953.4955	13225	5.95
957.5632	11441	5.15
960.0917	18300	8.23
961.8622	13488	6.07
963.5259	17450	7.85
965.9509	17546	7.89
969.5721	14533	6.54
970.6318	12623	5.68
973.6802	11378	5.12
975.2018	14366	6.46
977.6966	14828	6.67
979.6364	15343	6.90
981.8971	16283	7.33
987.5903	11820	5.32
992.2059	17718	7.97
993.8986	12041	5.42
995.2802	11472	5.16
997.9172	22734	10.23
1000.0345	13707	6.17
1001.5079	11212	5.04
1003.9075	11880	5.34
1006.6397	11935	5.37
1013.6585	14877	6.69
1014.7450	13881	6.24
1015.9197	13115	5.90
1017.4542	17648	7.94
1018.9277	13115	5.90
1023.5880	13837	6.22
1025.1511	15012	6.75
1027.1324	21842	9.83
1029.6549	12306	5.54
1031.5043	15347	6.90
1033.6965	14271	6.42
1035.2035	15538	6.99
1036.8203	13799	6.21
1039.2466	23025	10.36
1041.5662	19805	8.91
1045.4818	15355	6.91
1046.8093	12692	5.71
1049.3510	19811	8.91
1054.1750	17515	7.88
1057.3204	23341	10.50
1058.6936	12647	5.69
1059.7468	13741	6.18
1061.3729	24710	11.12
1063.3271	16121	7.25
1065.6869	27415	12.33
1067.8069	14125	6.35
1071.3607	24400	10.98
1074.0065	20604	9.27
1075.9758	24779	11.15
1078.2255	21142	9.51
1081.2222	20950	9.42
1083.2189	22494	10.12
1085.2415	19917	8.96
1088.1676	17525	7.88
1090.0388	22879	10.29
1091.9839	18043	8.12
1094.2222	14758	6.64
1098.2006	13827	6.22
1099.6189	13977	6.29
1102.1001	18748	8.43
1103.5786	15543	6.99
1105.6323	16211	7.29
1108.6604	13187	5.93
1110.2056	19475	8.76
1111.8221	16631	7.48
1113.3583	15787	7.10
1115.0829	21602	9.72
1116.6938	12297	5.53
1118.1100	17731	7.98
1119.6780	16797	7.56
1121.6646	23491	10.57
1124.6492	18543	8.34
1126.3562	18230	8.20
1127.8406	12638	5.69
1129.1993	14819	6.67
1130.7329	18227	8.20
1133.4016	16815	7.56
1134.7959	12309	5.54
1136.8572	29886	13.44
1139.5920	18141	8.16
1141.7643	20427	9.19
1143.5449	14709	6.62
1145.3024	21286	9.58
1147.1050	16006	7.20
1148.7094	16491	7.42
1150.3650	13645	6.14
1152.9177	23933	10.77
1156.5214	26009	11.70
1158.6566	15684	7.06
1161.4333	13857	6.23
1163.3069	17526	7.88
1165.1083	14403	6.48
1167.0337	22016	9.90
1169.9498	12799	5.76
1172.6532	17083	7.68
1175.3994	20149	9.06
1177.5612	16700	7.51
1180.2340	12329	5.55
1182.1237	18094	8.14
1184.8254	22462	10.10
1187.1158	15178	6.83
1189.9222	20057	9.02
1193.2407	13584	6.11
1195.0244	14042	6.32
1197.9535	12487	5.62
1199.4469	13698	6.16
1203.5042	16137	7.26
1208.4442	17976	8.09
1211.0731	14973	6.74
1212.7787	13284	5.98
1214.4324	14947	6.72
1217.2008	11748	5.28
1222.2688	17051	7.67
1224.2225	13835	6.22
1227.1615	13838	6.23
1228.9375	15057	6.77
1232.3562	14189	6.38
1235.3788	17025	7.66
1237.6481	20508	9.23
1239.6700	12751	5.74
1242.0403	13720	6.17
1243.5386	11566	5.20
1246.1128	13966	6.28
1247.9830	14830	6.67
1249.7086	12597	5.67
1252.3597	19390	8.72
1254.2523	12776	5.75
1256.9635	20071	9.03
1259.3052	17404	7.83
1261.4167	17893	8.05
1265.0632	15276	6.87
1266.7791	12744	5.73
1269.4769	17077	7.68
1275.1204	13809	6.21
1276.7267	12720	5.72
1278.0592	11895	5.35
1280.3179	17918	8.06
1282.0742	14815	6.66
1284.2534	16721	7.52
1285.8997	11542	5.19
1287.3918	15028	6.76
1290.6715	22905	10.30
1295.6854	22987	10.34
1297.9163	14582	6.56
1300.6459	12199	5.49
1303.7069	17422	7.84
1306.1180	21827	9.82
1309.4250	20582	9.26
1311.8744	20881	9.39
1314.9150	13531	6.09
1317.7795	14031	6.31
1319.6443	15408	6.93
1321.4735	14089	6.34
1323.8495	17857	8.03
1327.8912	19639	8.83
1333.3909	20329	9.15
1337.7615	18807	8.46
1339.7280	17431	7.84
1341.7500	17576	7.91
1343.8077	16154	7.27
1345.6896	13765	6.19
1347.4340	17487	7.87
1348.8831	11293	5.08
1350.2622	12832	5.77
1353.0526	19939	8.97
1355.8893	13380	6.02
1357.2915	12623	5.68
1358.7340	13454	6.05
1361.6514	16153	7.27
1363.4169	15460	6.95
1365.1648	18838	8.47
1366.8937	12806	5.76
1370.0829	15604	7.02
1372.0100	19825	8.92
1374.1278	19280	8.67
1375.9481	12398	5.58
1377.3298	14195	6.39
1381.0994	24429	10.99
1382.8815	11383	5.12
1384.4316	15754	7.09
1386.0128	12080	5.43
1387.3766	15358	6.91
1389.4044	15094	6.79
1391.2218	19094	8.59
1392.8801	13898	6.25
1395.3951	20686	9.31
1397.5167	19333	8.70
1399.6860	23071	10.38
1401.7977	16656	7.49
1403.3937	12934	5.82
1404.7859	13395	6.03
1406.2933	14354	6.46
1407.8639	14046	6.32
1411.1500	12323	5.54
1414.3981	17235	7.75
1416.5178	22599	10.17
1419.4440	22883	10.29
1421.6401	18601	8.37
1425.1152	19734	8.88
1427.5928	15035	6.76
1429.9131	25102	11.29
1432.7457	15730	7.08
1434.5690	15725	7.07
1438.3958	18913	8.51
1444.2068	15243	6.86
1445.8265	13002	5.85
1449.9347	12362	5.56
1451.4628	13191	5.93
1453.6461	13589	6.11
1459.5516	14834	6.67
1461.3491	11837	5.33
1464.6550	11479	5.16
1470.9728	12631	5.68
1472.5972	11731	5.28
1474.2216	11413	5.13
1476.2202	14514	6.53
1480.6886	16878	7.59
1486.0143	13381	6.02
1503.5563	12561	5.65
1511.3611	13731	6.18
1529.3055	11505	5.18
1556.8423	12929	5.82

Profile Data
# of Points	19900
m/z	Absolute Intensity	Relative Intensity
10.0982	0	0.0000
10.1982	0	0.0000
10.2982	9348	1.2827
10.3982	9329	1.2801
10.4982	9291	1.2749
10.5982	9272	1.2723
10.6982	9272	1.2723
10.7982	9272	1.2723
10.8982	9272	1.2723
10.9982	9253	1.2697
11.0982	9234	1.2670
11.1982	9215	1.2644
11.2982	9215	1.2644
11.3982	9196	1.2618
11.4982	9196	1.2618
11.5982	9196	1.2618
11.6982	9196	1.2618
11.7982	9177	1.2592
11.8982	9158	1.2566
11.9982	9158	1.2566
12.0982	9158	1.2566
12.1982	9177	1.2592
12.2982	9177	1.2592
12.3982	9177	1.2592
12.4982	9177	1.2592
12.5982	9158	1.2566
12.6982	9139	1.2540
12.7982	9139	1.2540
12.8982	9139	1.2540
12.9982	9120	1.2514
13.0982	9120	1.2514
13.1982	9120	1.2514
13.2982	9120	1.2514
13.3982	9139	1.2540
13.4982	9139	1.2540
13.5982	9139	1.2540
13.6982	9139	1.2540
13.7982	9120	1.2514
13.8982	9120	1.2514
13.9982	9120	1.2514
14.0982	9139	1.2540
14.1982	9139	1.2540
14.2982	9158	1.2566
14.3982	9158	1.2566
14.4982	9158	1.2566
14.5982	9158	1.2566
14.6982	9158	1.2566
14.7982	9177	1.2592
14.8982	9177	1.2592
14.9982	9177	1.2592
15.0982	9158	1.2566
15.1982	9139	1.2540
15.2982	9139	1.2540
15.3982	9139	1.2540
15.4982	9139	1.2540
15.5982	9177	1.2592
15.6982	9196	1.2618
15.7982	9234	1.2670
15.8982	9234	1.2670
15.9982	9253	1.2697
16.0982	9253	1.2697
16.1982	9272	1.2723
16.2982	9291	1.2749
16.3982	9310	1.2775
16.4982	9329	1.2801
16.5982	9329	1.2801
16.6982	9329	1.2801
16.7982	9310	1.2775
16.8982	9291	1.2749
16.9982	9291	1.2749
17.0982	9291	1.2749
17.1982	9310	1.2775
17.2982	9329	1.2801
17.3982	9329	1.2801
17.4982	9329	1.2801
17.5982	9310	1.2775
17.6982	9310	1.2775
17.7982	9291	1.2749
17.8982	9272	1.2723
17.9982	9272	1.2723
18.0982	9272	1.2723
18.1982	9291	1.2749
18.2982	9367	1.2853
18.3982	9462	1.2983
18.4982	9576	1.3140
18.5982	9633	1.3218
18.6982	9633	1.3218
18.7982	9576	1.3140
18.8982	9481	1.3009
18.9982	9405	1.2905
19.0982	9386	1.2879
19.1982	9386	1.2879
19.2982	9386	1.2879
19.3982	9348	1.2827
19.4982	9310	1.2775
19.5982	9253	1.2697
19.6982	9215	1.2644
19.7982	9177	1.2592
19.8982	9158	1.2566
19.9982	9158	1.2566
20.0982	9177	1.2592
20.1982	9196	1.2618
20.2982	9215	1.2644
20.3982	9215	1.2644
20.4982	9215	1.2644
20.5982	9215	1.2644
20.6982	9215	1.2644
20.7982	9215	1.2644
20.8982	9234	1.2670
20.9982	9234	1.2670
21.0982	9253	1.2697
21.1982	9272	1.2723
21.2982	9272	1.2723
21.3982	9272	1.2723
21.4982	9272	1.2723
21.5982	9272	1.2723
21.6982	9291	1.2749
21.7982	9329	1.2801
21.8982	9367	1.2853
21.9982	9386	1.2879
22.0982	9386	1.2879
22.1982	9348	1.2827
22.2982	9291	1.2749
22.3982	9234	1.2670
22.4982	9215	1.2644
22.5982	9196	1.2618
22.6982	9196	1.2618
22.7982	9196	1.2618
22.8982	9177	1.2592
22.9982	9196	1.2618
23.0982	9196	1.2618
23.1982	9215	1.2644
23.2982	9253	1.2697
23.3982	9272	1.2723
23.4982	9272	1.2723
23.5982	9272	1.2723
23.6982	9272	1.2723
23.7982	9253	1.2697
23.8982	9253	1.2697
23.9982	9234	1.2670
24.0982	9234	1.2670
24.1982	9215	1.2644
24.2982	9215	1.2644
24.3982	9215	1.2644
24.4982	9196	1.2618
24.5982	9196	1.2618
24.6982	9196	1.2618
24.7982	9196	1.2618
24.8982	9196	1.2618
24.9982	9196	1.2618
25.0982	9215	1.2644
25.1982	9215	1.2644
25.2982	9215	1.2644
25.3982	9215	1.2644
25.4982	9215	1.2644
25.5982	9196	1.2618
25.6982	9196	1.2618
25.7982	9215	1.2644
25.8982	9234	1.2670
25.9982	9253	1.2697
26.0982	9253	1.2697
26.1982	9253	1.2697
26.2982	9234	1.2670
26.3982	9215	1.2644
26.4982	9196	1.2618
26.5982	9196	1.2618
26.6982	9215	1.2644
26.7982	9234	1.2670
26.8982	9253	1.2697
26.9982	9234	1.2670
27.0982	9234	1.2670
27.1982	9234	1.2670
27.2982	9234	1.2670
27.3982	9253	1.2697
27.4982	9272	1.2723
27.5982	9291	1.2749
27.6982	9310	1.2775
27.7982	9310	1.2775
27.8982	9310	1.2775
27.9982	9291	1.2749
28.0982	9272	1.2723
28.1982	9253	1.2697
28.2982	9234	1.2670
28.3982	9215	1.2644
28.4982	9234	1.2670
28.5982	9234	1.2670
28.6982	9234	1.2670
28.7982	9234	1.2670
28.8982	9234	1.2670
28.9982	9253	1.2697
29.0982	9253	1.2697
29.1982	9253	1.2697
29.2982	9272	1.2723
29.3982	9272	1.2723
29.4982	9253	1.2697
29.5982	9253	1.2697
29.6982	9234	1.2670
29.7982	9215	1.2644
29.8982	9215	1.2644
29.9982	9196	1.2618
30.0982	9196	1.2618
30.1982	9215	1.2644
30.2982	9234	1.2670
30.3982	9234	1.2670
30.4982	9234	1.2670
30.5982	9234	1.2670
30.6982	9234	1.2670
30.7982	9215	1.2644
30.8982	9215	1.2644
30.9982	9215	1.2644
31.0982	9234	1.2670
31.1982	9234	1.2670
31.2982	9253	1.2697
31.3982	9253	1.2697
31.4982	9253	1.2697
31.5982	9234	1.2670
31.6982	9234	1.2670
31.7982	9234	1.2670
31.8982	9234	1.2670
31.9982	9253	1.2697
32.0982	9272	1.2723
32.1982	9272	1.2723
32.2982	9253	1.2697
32.3982	9234	1.2670
32.4982	9215	1.2644
32.5982	9215	1.2644
32.6982	9215	1.2644
32.7982	9234	1.2670
32.8982	9234	1.2670
32.9982	9234	1.2670
33.0982	9215	1.2644
33.1982	9215	1.2644
33.2982	9215	1.2644
33.3982	9215	1.2644
33.4982	9234	1.2670
33.5982	9253	1.2697
33.6982	9253	1.2697
33.7982	9253	1.2697
33.8982	9234	1.2670
33.9982	9215	1.2644
34.0982	9215	1.2644
34.1982	9215	1.2644
34.2982	9215	1.2644
34.3982	9234	1.2670
34.4982	9253	1.2697
34.5982	9253	1.2697
34.6982	9234	1.2670
34.7982	9215	1.2644
34.8982	9177	1.2592
34.9982	9177	1.2592
35.0982	9177	1.2592
35.1982	9196	1.2618
35.2982	9215	1.2644
35.3982	9234	1.2670
35.4982	9234	1.2670
35.5982	9234	1.2670
35.6982	9196	1.2618
35.7982	9196	1.2618
35.8982	9177	1.2592
35.9982	9196	1.2618
36.0982	9215	1.2644
36.1982	9253	1.2697
36.2982	9291	1.2749
36.3982	9310	1.2775
36.4982	9310	1.2775
36.5982	9291	1.2749
36.6982	9272	1.2723
36.7982	9234	1.2670
36.8982	9234	1.2670
36.9982	9253	1.2697
37.0982	9272	1.2723
37.1982	9291	1.2749
37.2982	9310	1.2775
37.3982	9310	1.2775
37.4982	9291	1.2749
37.5982	9272	1.2723
37.6982	9234	1.2670
37.7982	9234	1.2670
37.8982	9234	1.2670
37.9982	9234	1.2670
38.0982	9234	1.2670
38.1982	9234	1.2670
38.2982	9196	1.2618
38.3982	9082	1.2462
38.4982	8949	1.2279
38.5982	9177	1.2592
38.6982	10393	1.4261
38.7982	13243	1.8171
38.8982	17993	2.4689
38.9982	24282	3.3319
39.0982	31046	4.2600
39.1982	36480	5.0056
39.2982	38760	5.3185
39.3982	36955	5.0708
39.4982	31692	4.3486
39.5982	24681	3.3866
39.6982	17822	2.4454
39.7982	12578	1.7259
39.8982	9671	1.3270
39.9982	8740	1.1993
40.0982	8816	1.2097
40.1982	9082	1.2462
40.2982	9196	1.2618
40.3982	9196	1.2618
40.4982	9139	1.2540
40.5982	9158	1.2566
40.6982	9462	1.2983
40.7982	10298	1.4130
40.8982	11799	1.6190
40.9982	13851	1.9006
41.0982	16112	2.2108
41.1982	17974	2.4663
41.2982	18829	2.5836
41.3982	18316	2.5132
41.4982	16644	2.2838
41.5982	14345	1.9683
41.6982	12084	1.6581
41.7982	10374	1.4235
41.8982	9405	1.2905
41.9982	9101	1.2488
42.0982	9101	1.2488
42.1982	9177	1.2592
42.2982	9215	1.2644
42.3982	9215	1.2644
42.4982	9215	1.2644
42.5982	9215	1.2644
42.6982	9234	1.2670
42.7982	9253	1.2697
42.8982	9253	1.2697
42.9982	9272	1.2723
43.0982	9291	1.2749
43.1982	9291	1.2749
43.2982	9310	1.2775
43.3982	9310	1.2775
43.4982	9291	1.2749
43.5982	9291	1.2749
43.6982	9272	1.2723
43.7982	9291	1.2749
43.8982	9310	1.2775
43.9982	9386	1.2879
44.0982	9500	1.3035
44.1982	9614	1.3192
44.2982	9709	1.3322
44.3982	9747	1.3374
44.4982	9690	1.3296
44.5982	9576	1.3140
44.6982	9462	1.2983
44.7982	9367	1.2853
44.8982	9310	1.2775
44.9982	9310	1.2775
45.0982	9329	1.2801
45.1982	9329	1.2801
