[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130617_MEC_F_063_C_32298_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:31:11

[MS Spectrum]
# of Peaks	310
Raw Spectrum	[0.950->2.900],(scan:[115->349])
Background	No Background Spectrum
Base Peak	m/z 104.23 (Inten : 419,642)
13.6982	16148	1.0115
13.7982	15598	0.9770
13.8982	14938	0.9357
13.9982	14498	0.9081
14.0982	14454	0.9053
14.1982	14696	0.9205
14.2982	15026	0.9412
14.3982	15334	0.9605
14.4982	15532	0.9729
14.5982	15620	0.9784
14.6982	15818	0.9908
14.7982	16412	1.0280
14.8982	17270	1.0817
14.9982	17886	1.1203
15.0982	17820	1.1162
15.1982	17094	1.0707
15.2982	16038	1.0046
15.3982	14872	0.9315
15.4982	13904	0.8709
15.5982	13530	0.8475
15.6982	13860	0.8681
15.7982	14586	0.9136
15.8982	15312	0.9591
15.9982	15862	0.9935
16.0982	16148	1.0115
16.1982	15994	1.0018
16.2982	15378	0.9632
16.3982	14630	0.9164
16.4982	13992	0.8764
16.5982	13442	0.8420
16.6982	13046	0.8172
16.7982	13046	0.8172
16.8982	13662	0.8557
16.9982	14652	0.9177
17.0982	15510	0.9715
17.1982	15774	0.9880
17.2982	15334	0.9605
17.3982	14366	0.8998
17.4982	13310	0.8337
17.5982	12848	0.8048
17.6982	13376	0.8378
17.7982	14564	0.9122
17.8982	15708	0.9839
17.9982	16280	1.0197
18.0982	16082	1.0073
18.1982	15180	0.9508
18.2982	13926	0.8723
18.3982	12826	0.8034
18.4982	12254	0.7675
18.5982	12166	0.7620
18.6982	12276	0.7689
18.7982	12408	0.7772
18.8982	12474	0.7813
18.9982	12496	0.7827
19.0982	12430	0.7786
19.1982	12276	0.7689
19.2982	12034	0.7538
19.3982	11748	0.7359
19.4982	11418	0.7152
19.5982	11110	0.6959
19.6982	10868	0.6807
19.7982	10780	0.6752
19.8982	10758	0.6738
19.9982	10824	0.6780
20.0982	10934	0.6849
20.1982	11110	0.6959
20.2982	11308	0.7083
20.3982	11418	0.7152
20.4982	11418	0.7152
20.5982	11308	0.7083
20.6982	11132	0.6973
20.7982	10978	0.6876
20.8982	10978	0.6876
20.9982	11088	0.6945
21.0982	11198	0.7014
21.1982	11242	0.7042
21.2982	11220	0.7028
21.3982	11110	0.6959
21.4982	11000	0.6890
21.5982	10890	0.6821
21.6982	10824	0.6780
21.7982	10824	0.6780
21.8982	10824	0.6780
21.9982	10890	0.6821
22.0982	11044	0.6918
22.1982	11242	0.7042
22.2982	11352	0.7110
22.3982	11352	0.7110
22.4982	11264	0.7055
22.5982	11154	0.6986
22.6982	11066	0.6931
22.7982	11066	0.6931
22.8982	11176	0.7000
22.9982	11418	0.7152
23.0982	11660	0.7303
23.1982	11770	0.7372
23.2982	11726	0.7345
23.3982	11572	0.7248
23.4982	11352	0.7110
23.5982	11176	0.7000
23.6982	11132	0.6973
23.7982	11242	0.7042
23.8982	11352	0.7110
23.9982	11308	0.7083
24.0982	11176	0.7000
24.1982	11110	0.6959
24.2982	11242	0.7042
24.3982	11616	0.7276
24.4982	12100	0.7579
24.5982	12474	0.7813
24.6982	12584	0.7882
24.7982	12386	0.7758
24.8982	11968	0.7496
24.9982	11506	0.7207
25.0982	11198	0.7014
25.1982	11022	0.6904
25.2982	10934	0.6849
25.3982	10890	0.6821
25.4982	10890	0.6821
25.5982	10846	0.6794
25.6982	10802	0.6766
25.7982	10780	0.6752
25.8982	10758	0.6738
25.9982	10758	0.6738
26.0982	10758	0.6738
26.1982	10758	0.6738
26.2982	10824	0.6780
26.3982	10956	0.6862
26.4982	11132	0.6973
26.5982	11242	0.7042
26.6982	11286	0.7069
26.7982	11242	0.7042
26.8982	11110	0.6959
26.9982	10934	0.6849
27.0982	10824	0.6780
27.1982	10758	0.6738
27.2982	10736	0.6725
27.3982	10736	0.6725
27.4982	10714	0.6711
27.5982	10714	0.6711
27.6982	10780	0.6752
27.7982	10912	0.6835
27.8982	11132	0.6973
27.9982	11308	0.7083
28.0982	11374	0.7124
28.1982	11308	0.7083
28.2982	11176	0.7000
28.3982	11044	0.6918
28.4982	11000	0.6890
28.5982	11066	0.6931
28.6982	11154	0.6986
28.7982	11154	0.6986
28.8982	11088	0.6945
28.9982	10934	0.6849
29.0982	10802	0.6766
29.1982	10736	0.6725
29.2982	10736	0.6725
29.3982	10736	0.6725
29.4982	10758	0.6738
29.5982	10758	0.6738
29.6982	10736	0.6725
29.7982	10692	0.6697
29.8982	10670	0.6683
29.9982	10758	0.6738
30.0982	11066	0.6931
30.1982	11440	0.7166
30.2982	11770	0.7372
30.3982	11902	0.7455
30.4982	11792	0.7386
30.5982	11484	0.7193
30.6982	11110	0.6959
30.7982	10802	0.6766
30.8982	10692	0.6697
30.9982	10714	0.6711
31.0982	10802	0.6766
31.1982	10956	0.6862
31.2982	11132	0.6973
31.3982	11264	0.7055
31.4982	11308	0.7083
31.5982	11220	0.7028
31.6982	11066	0.6931
31.7982	10868	0.6807
31.8982	10736	0.6725
31.9982	10692	0.6697
32.0982	10714	0.6711
32.1982	10736	0.6725
32.2982	10714	0.6711
32.3982	10714	0.6711
32.4982	10736	0.6725
32.5982	10758	0.6738
32.6982	10780	0.6752
32.7982	10824	0.6780
32.8982	10846	0.6794
32.9982	10934	0.6849
33.0982	11066	0.6931
33.1982	11242	0.7042
33.2982	11440	0.7166
33.3982	11528	0.7221
33.4982	11484	0.7193
33.5982	11330	0.7097
33.6982	11088	0.6945
33.7982	10868	0.6807
33.8982	10736	0.6725
33.9982	10692	0.6697
34.0982	10692	0.6697
34.1982	10714	0.6711
34.2982	10692	0.6697
34.3982	10692	0.6697
34.4982	10692	0.6697
34.5982	10692	0.6697
34.6982	10714	0.6711
34.7982	10758	0.6738
34.8982	10758	0.6738
34.9982	10758	0.6738
35.0982	10736	0.6725
35.1982	10758	0.6738
35.2982	10824	0.6780
35.3982	10978	0.6876
35.4982	11264	0.7055
35.5982	11682	0.7317
35.6982	12078	0.7565
35.7982	12298	0.7703
35.8982	12232	0.7662
35.9982	11946	0.7483
36.0982	11528	0.7221
36.1982	11110	0.6959
36.2982	10824	0.6780
36.3982	10736	0.6725
36.4982	10758	0.6738
36.5982	10780	0.6752
36.6982	10802	0.6766
36.7982	10912	0.6835
36.8982	11154	0.6986
36.9982	11440	0.7166
37.0982	11682	0.7317
37.1982	11748	0.7359
37.2982	11616	0.7276
37.3982	11352	0.7110
37.4982	11198	0.7014
37.5982	11242	0.7042
37.6982	11440	0.7166
37.7982	11704	0.7331
37.8982	11880	0.7441
37.9982	11858	0.7427
38.0982	11660	0.7303
38.1982	11396	0.7138
38.2982	11198	0.7014
38.3982	11044	0.6918
38.4982	11000	0.6890
38.5982	11286	0.7069
38.6982	12452	0.7799
38.7982	15048	0.9426
38.8982	19448	1.2182
38.9982	25608	1.6040
39.0982	32560	2.0394
39.1982	38434	2.4074
39.2982	41250	2.5837
39.3982	39864	2.4969
39.4982	34738	2.1759
39.5982	27522	1.7239
39.6982	20284	1.2705
39.7982	14762	0.9246
39.8982	11660	0.7303
39.9982	10604	0.6642
40.0982	10582	0.6628
40.1982	10758	0.6738
40.2982	10802	0.6766
40.3982	10802	0.6766
40.4982	10802	0.6766
40.5982	10868	0.6807
40.6982	11154	0.6986
40.7982	11726	0.7345
40.8982	12628	0.7910
40.9982	13816	0.8654
41.0982	15048	0.9426
41.1982	15972	1.0004
41.2982	16258	1.0183
41.3982	15840	0.9922
41.4982	14806	0.9274
41.5982	13486	0.8447
41.6982	12232	0.7662
41.7982	11330	0.7097
41.8982	10846	0.6794
41.9982	10736	0.6725
42.0982	10802	0.6766
42.1982	10890	0.6821
42.2982	10956	0.6862
42.3982	10978	0.6876
42.4982	10934	0.6849
42.5982	10890	0.6821
42.6982	10824	0.6780
42.7982	10824	0.6780
42.8982	10868	0.6807
42.9982	10978	0.6876
43.0982	11154	0.6986
43.1982	11330	0.7097
43.2982	11418	0.7152
43.3982	11484	0.7193
43.4982	11528	0.7221
43.5982	11528	0.7221
43.6982	11440	0.7166
43.7982	11352	0.7110
43.8982	11264	0.7055
43.9982	11176	0.7000
44.0982	11110	0.6959
44.1982	11110	0.6959
44.2982	11154	0.6986
44.3982	11176	0.7000
44.4982	11154	0.6986
44.5982	11066	0.6931
44.6982	10934	0.6849
44.7982	10868	0.6807
44.8982	10868	0.6807
44.9982	10956	0.6862
45.0982	11066	0.6931
45.1982	11132	0.6973
45.2982	11154	0.6986
45.3982	11110	0.6959
45.4982	11000	0.6890
45.5982	10890	0.6821
45.6982	10824	0.6780
45.7982	10802	0.6766
45.8982	10780	0.6752
45.9982	10780	0.6752
46.0982	10802	0.6766
46.1982	10824	0.6780
46.2982	10846	0.6794
46.3982	10846	0.6794
46.4982	10824	0.6780
46.5982	10802	0.6766
46.6982	10780	0.6752
46.7982	10780	0.6752
46.8982	10868	0.6807
46.9982	11000	0.6890
47.0982	11176	0.7000
47.1982	11352	0.7110
47.2982	11462	0.7179
47.3982	11462	0.7179
47.4982	11374	0.7124
47.5982	11198	0.7014
47.6982	11022	0.6904
47.7982	10868	0.6807
47.8982	10758	0.6738
47.9982	10736	0.6725
48.0982	10780	0.6752
48.1982	10890	0.6821
48.2982	11000	0.6890
48.3982	11088	0.6945
48.4982	11110	0.6959
48.5982	11066	0.6931
48.6982	10978	0.6876
48.7982	10868	0.6807
48.8982	10780	0.6752
48.9982	10758	0.6738
49.0982	10780	0.6752
49.1982	10780	0.6752
49.2982	10758	0.6738
49.3982	10758	0.6738
49.4982	10758	0.6738
49.5982	10758	0.6738
49.6982	10780	0.6752
49.7982	10780	0.6752
49.8982	10780	0.6752
49.9982	10780	0.6752
50.0982	10780	0.6752
50.1982	10758	0.6738
50.2982	10736	0.6725
50.3982	10758	0.6738
50.4982	11000	0.6890
50.5982	11462	0.7179
50.6982	12012	0.7524
50.7982	12430	0.7786
50.8982	12540	0.7855
50.9982	12320	0.7717
51.0982	11836	0.7414
51.1982	11286	0.7069
51.2982	10890	0.6821
51.3982	10758	0.6738
51.4982	10824	0.6780
51.5982	10912	0.6835
51.6982	10934	0.6849
51.7982	10934	0.6849
51.8982	10956	0.6862
51.9982	10978	0.6876
52.0982	11022	0.6904
52.1982	11066	0.6931
52.2982	11044	0.6918
52.3982	10978	0.6876
52.4982	10868	0.6807
52.5982	10802	0.6766
52.6982	10890	0.6821
52.7982	11110	0.6959
52.8982	11374	0.7124
52.9982	11594	0.7262
53.0982	11704	0.7331
53.1982	11660	0.7303
53.2982	11484	0.7193
53.3982	11264	0.7055
53.4982	11066	0.6931
53.5982	10934	0.6849
53.6982	10846	0.6794
53.7982	10780	0.6752
53.8982	10736	0.6725
53.9982	10736	0.6725
54.0982	10714	0.6711
54.1982	10758	0.6738
54.2982	10868	0.6807
54.3982	11066	0.6931
54.4982	11242	0.7042
54.5982	11330	0.7097
54.6982	11352	0.7110
54.7982	11308	0.7083
54.8982	11220	0.7028
54.9982	11176	0.7000
55.0982	11198	0.7014
55.1982	11242	0.7042
55.2982	11264	0.7055
55.3982	11198	0.7014
55.4982	11088	0.6945
55.5982	10978	0.6876
55.6982	10890	0.6821
55.7982	10802	0.6766
55.8982	10780	0.6752
55.9982	10824	0.6780
56.0982	10934	0.6849
56.1982	11066	0.6931
56.2982	11066	0.6931
56.3982	11000	0.6890
56.4982	11154	0.6986
56.5982	12056	0.7551
56.6982	14432	0.9040
56.7982	18832	1.1796
56.8982	25322	1.5861
56.9982	32802	2.0546
57.0982	39160	2.4528
57.1982	42086	2.6361
57.2982	40480	2.5355
57.3982	34870	2.1841
57.4982	27104	1.6977
57.5982	19492	1.2209
57.6982	13948	0.8737
57.7982	11176	0.7000
57.8982	10538	0.6601
57.9982	10890	0.6821
58.0982	11308	0.7083
58.1982	11506	0.7207
58.2982	11484	0.7193
58.3982	11374	0.7124
58.4982	11308	0.7083
58.5982	11484	0.7193
58.6982	12144	0.7607
58.7982	13596	0.8516
58.8982	15950	0.9990
58.9982	18854	1.1809
59.0982	21428	1.3422
59.1982	22748	1.4249
59.2982	22286	1.3959
59.3982	20174	1.2636
59.4982	17116	1.0721
59.5982	14168	0.8874
59.6982	12188	0.7634
59.7982	11484	0.7193
59.8982	11726	0.7345
59.9982	12342	0.7731
60.0982	12936	0.8103
60.1982	13310	0.8337
60.2982	13398	0.8392
60.3982	13156	0.8240
60.4982	12672	0.7937
60.5982	12100	0.7579
60.6982	11594	0.7262
60.7982	11264	0.7055
60.8982	11154	0.6986
60.9982	11242	0.7042
61.0982	11396	0.7138
61.1982	11462	0.7179
61.2982	11418	0.7152
61.3982	11308	0.7083
61.4982	11242	0.7042
61.5982	11352	0.7110
61.6982	11660	0.7303
61.7982	12210	0.7648
61.8982	12958	0.8116
61.9982	13838	0.8668
62.0982	14652	0.9177
62.1982	15180	0.9508
62.2982	15246	0.9550
62.3982	14762	0.9246
62.4982	13816	0.8654
62.5982	12716	0.7965
62.6982	11726	0.7345
62.7982	11088	0.6945
62.8982	10890	0.6821
62.9982	10956	0.6862
63.0982	11110	0.6959
63.1982	11198	0.7014
63.2982	11198	0.7014
63.3982	11110	0.6959
63.4982	10978	0.6876
63.5982	10912	0.6835
63.6982	10978	0.6876
63.7982	11264	0.7055
63.8982	11770	0.7372
63.9982	12386	0.7758
64.0982	13002	0.8144
64.1982	13442	0.8420
64.2982	13552	0.8488
64.3982	13288	0.8323
64.4982	12738	0.7979
64.5982	12100	0.7579
64.6982	11594	0.7262
64.7982	11440	0.7166
64.8982	11682	0.7317
64.9982	12232	0.7662
65.0982	12826	0.8034
65.1982	13178	0.8254
65.2983	13178	0.8254
65.3983	12826	0.8034
65.4983	12232	0.7662
65.5983	11572	0.7248
65.6983	11066	0.6931
65.7983	10758	0.6738
65.8983	10648	0.6670
65.9983	10648	0.6670
66.0983	10670	0.6683
66.1983	10714	0.6711
66.2983	10736	0.6725
66.3983	10736	0.6725
66.4983	10714	0.6711
66.5983	10736	0.6725
66.6983	10868	0.6807
66.7983	11088	0.6945
66.8983	11308	0.7083
66.9983	11462	0.7179
67.0983	11484	0.7193
67.1983	11374	0.7124
67.2983	11220	0.7028
67.3983	11154	0.6986
67.4983	11198	0.7014
67.5983	11308	0.7083
67.6983	11330	0.7097
67.7983	11264	0.7055
67.8983	11110	0.6959
67.9983	10934	0.6849
68.0983	10780	0.6752
68.1983	10714	0.6711
68.2983	10648	0.6670
68.3983	10560	0.6614
68.4983	10626	0.6656
68.5983	11220	0.7028
68.6983	12716	0.7965
68.7983	15334	0.9605
68.8983	19052	1.1933
68.9983	23276	1.4579
69.0983	26862	1.6825
69.1983	28578	1.7900
69.2983	27786	1.7404
69.3983	24750	1.5502
69.4983	20482	1.2829
69.5983	16236	1.0170
69.6983	13090	0.8199
69.7983	11528	0.7221
69.8983	11308	0.7083
69.9983	11748	0.7359
70.0983	12276	0.7689
70.1983	12562	0.7868
70.2983	12584	0.7882
70.3983	12364	0.7744
70.4983	12012	0.7524
70.5983	11594	0.7262
70.6983	11242	0.7042
70.7983	11066	0.6931
70.8983	11044	0.6918
70.9983	11110	0.6959
71.0983	11220	0.7028
71.1983	11308	0.7083
71.2983	11286	0.7069
71.3983	11110	0.6959
71.4983	10978	0.6876
71.5983	11176	0.7000
71.6983	12122	0.7593
71.7983	14234	0.8916
71.8983	17688	1.1079
71.9983	22176	1.3890
72.0983	26642	1.6688
72.1983	29678	1.8589
72.2983	30118	1.8865
72.3983	27764	1.7390
72.4983	23452	1.4689
72.5983	18546	1.1617
72.6983	14410	0.9026
72.7983	11902	0.7455
72.8983	11000	0.6890
72.9983	11110	0.6959
73.0983	11484	0.7193
73.1983	11726	0.7345
73.2983	11748	0.7359
73.3983	11616	0.7276
73.4983	11484	0.7193
73.5983	11528	0.7221
73.6983	11858	0.7427
73.7983	12474	0.7813
73.8983	13244	0.8296
73.9983	14036	0.8792
74.0983	14586	0.9136
74.1983	14762	0.9246
74.2983	14498	0.9081
74.3983	13860	0.8681
74.4983	13090	0.8199
74.5983	12452	0.7799
74.6983	12210	0.7648
74.7983	12452	0.7799
74.8983	13112	0.8213
74.9983	13882	0.8695
75.0983	14388	0.9012
75.1983	14410	0.9026
75.2983	13904	0.8709
75.3983	13112	0.8213
75.4983	12210	0.7648
75.5983	11462	0.7179
75.6983	11044	0.6918
75.7983	10978	0.6876
75.8983	11176	0.7000
75.9983	11484	0.7193
76.0983	11792	0.7386
76.1983	11946	0.7483
76.2983	11924	0.7469
76.3983	11748	0.7359
76.4983	11484	0.7193
76.5983	11286	0.7069
76.6983	11264	0.7055
76.7983	11484	0.7193
76.8983	11968	0.7496
76.9983	12562	0.7868
77.0983	13090	0.8199
77.1983	13398	0.8392
77.2983	13398	0.8392
77.3983	13090	0.8199
77.4983	12518	0.7841
77.5983	11880	0.7441
77.6983	11352	0.7110
77.7983	11022	0.6904
77.8983	10868	0.6807
77.9983	10868	0.6807
78.0983	10934	0.6849
78.1983	10978	0.6876
78.2983	10978	0.6876
78.3983	10934	0.6849
78.4983	10846	0.6794
78.5983	10780	0.6752
78.6983	10802	0.6766
78.7983	10868	0.6807
78.8983	10978	0.6876
78.9983	11110	0.6959
79.0983	11220	0.7028
79.1983	11264	0.7055
79.2983	11242	0.7042
79.3983	11154	0.6986
79.4983	11044	0.6918
79.5983	10934	0.6849
79.6983	10912	0.6835
79.7983	11000	0.6890
79.8983	11176	0.7000
79.9983	11396	0.7138
80.0983	11572	0.7248
80.1983	11660	0.7303
80.2983	11594	0.7262
80.3983	11462	0.7179
80.4983	11308	0.7083
80.5983	11220	0.7028
80.6983	11242	0.7042
80.7983	11330	0.7097
80.8983	11440	0.7166
80.9983	11550	0.7234
81.0983	11616	0.7276
81.1983	11594	0.7262
81.2983	11484	0.7193
81.3983	11308	0.7083
81.4983	11110	0.6959
81.5983	10956	0.6862
81.6983	10868	0.6807
81.7983	10890	0.6821
81.8983	11000	0.6890
81.9983	11088	0.6945
82.0983	11176	0.7000
82.1983	11198	0.7014
82.2983	11154	0.6986
82.3983	11088	0.6945
82.4983	11044	0.6918
82.5983	11132	0.6973
82.6983	11374	0.7124
82.7983	11814	0.7400
82.8983	12408	0.7772
82.9983	13090	0.8199
83.0983	13618	0.8530
83.1983	13794	0.8640
83.2983	13552	0.8488
83.3983	12958	0.8116
83.4983	12232	0.7662
83.5983	11704	0.7331
83.6983	11616	0.7276
83.7983	12122	0.7593
83.8983	13156	0.8240
83.9983	14388	0.9012
84.0983	15400	0.9646
84.1983	15774	0.9880
84.2983	15444	0.9674
84.3983	14784	0.9260
84.4983	14718	0.9219
84.5983	16456	1.0307
84.6983	20900	1.3091
84.7983	28248	1.7694
84.8983	37554	2.3522
84.9983	46574	2.9172
85.0983	52470	3.2865
