[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130627_MEC_F_079_C_32226_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:19:57

[MS Spectrum]
# of Peaks	419
Raw Spectrum	[3.475->4.492],(scan:[418->540])
Background	No Background Spectrum
Base Peak	m/z 798.54 (Inten : 153,759)
1499.6185	8312	5.41
1515.7999	7944	5.17
1522.8507	8080	5.25
1530.2920	7812	5.08
1532.3729	10284	6.69
1540.0809	9155	5.95
1541.7659	8653	5.63
1547.7483	8258	5.37

Profile Data
# of Points	19900
m/z	Absolute Intensity	Relative Intensity
10.0982	0	0.0000
10.1982	0	0.0000
10.2982	8176	2.4658
10.3982	7812	2.3560
10.4982	7476	2.2547
10.5982	7280	2.1956
10.6982	7280	2.1956
10.7982	7336	2.2125
10.8982	7350	2.2167
10.9982	7350	2.2167
11.0982	7322	2.2082
11.1982	7308	2.2040
11.2982	7308	2.2040
11.3982	7294	2.1998
11.4982	7280	2.1956
11.5982	7280	2.1956
11.6982	7266	2.1914
11.7982	7238	2.1829
11.8982	7224	2.1787
11.9982	7210	2.1745
12.0982	7210	2.1745
12.1982	7196	2.1702
12.2982	7196	2.1702
12.3982	7266	2.1914
12.4982	7364	2.2209
12.5982	7462	2.2505
12.6982	7518	2.2674
12.7982	7518	2.2674
12.8982	7462	2.2505
12.9982	7350	2.2167
13.0982	7252	2.1871
13.1982	7196	2.1702
13.2982	7182	2.1660
13.3982	7182	2.1660
13.4982	7182	2.1660
13.5982	7196	2.1702
13.6982	7224	2.1787
13.7982	7252	2.1871
13.8982	7280	2.1956
13.9982	7280	2.1956
14.0982	7280	2.1956
14.1982	7252	2.1871
14.2982	7238	2.1829
14.3982	7238	2.1829
14.4982	7280	2.1956
14.5982	7322	2.2082
14.6982	7364	2.2209
14.7982	7378	2.2251
14.8982	7336	2.2125
14.9982	7252	2.1871
15.0982	7266	2.1914
15.1982	7546	2.2758
15.2982	8078	2.4362
15.3982	8680	2.6178
15.4982	9072	2.7360
15.5982	9128	2.7529
15.6982	8834	2.6642
15.7982	8274	2.4954
15.8982	7672	2.3138
15.9982	7280	2.1956
16.0982	7210	2.1745
16.1982	7448	2.2462
16.2982	7868	2.3729
16.3982	8316	2.5080
16.4982	8610	2.5967
16.5982	8652	2.6094
16.6982	8442	2.5460
16.7982	8064	2.4320
16.8982	7672	2.3138
16.9982	7434	2.2420
17.0982	7406	2.2336
17.1982	7434	2.2420
17.2982	7462	2.2505
17.3982	7420	2.2378
17.4982	7364	2.2209
17.5982	7322	2.2082
17.6982	7322	2.2082
17.7982	7322	2.2082
17.8982	7322	2.2082
17.9982	7336	2.2125
18.0982	7420	2.2378
18.1982	7560	2.2800
18.2982	7714	2.3265
18.3982	7826	2.3602
18.4982	7840	2.3645
18.5982	7784	2.3476
18.6982	7644	2.3054
18.7982	7476	2.2547
18.8982	7364	2.2209
18.9982	7308	2.2040
19.0982	7308	2.2040
19.1982	7322	2.2082
19.2982	7336	2.2125
19.3982	7392	2.2294
19.4982	7476	2.2547
19.5982	7588	2.2885
19.6982	7658	2.3096
19.7982	7658	2.3096
19.8982	7602	2.2927
19.9982	7518	2.2674
20.0982	7406	2.2336
20.1982	7322	2.2082
20.2982	7280	2.1956
20.3982	7294	2.1998
20.4982	7308	2.2040
20.5982	7322	2.2082
20.6982	7322	2.2082
20.7982	7322	2.2082
20.8982	7322	2.2082
20.9982	7308	2.2040
21.0982	7308	2.2040
21.1982	7308	2.2040
21.2982	7294	2.1998
21.3982	7294	2.1998
21.4982	7280	2.1956
21.5982	7280	2.1956
21.6982	7266	2.1914
21.7982	7266	2.1914
21.8982	7252	2.1871
21.9982	7252	2.1871
22.0982	7252	2.1871
22.1982	7266	2.1914
22.2982	7266	2.1914
22.3982	7266	2.1914
22.4982	7266	2.1914
22.5982	7266	2.1914
22.6982	7252	2.1871
22.7982	7266	2.1914
22.8982	7294	2.1998
22.9982	7308	2.2040
23.0982	7322	2.2082
23.1982	7322	2.2082
23.2982	7322	2.2082
23.3982	7308	2.2040
23.4982	7308	2.2040
23.5982	7308	2.2040
23.6982	7308	2.2040
23.7982	7322	2.2082
23.8982	7322	2.2082
23.9982	7322	2.2082
24.0982	7308	2.2040
24.1982	7294	2.1998
24.2982	7280	2.1956
24.3982	7266	2.1914
24.4982	7252	2.1871
24.5982	7266	2.1914
24.6982	7280	2.1956
24.7982	7294	2.1998
24.8982	7308	2.2040
24.9982	7308	2.2040
25.0982	7308	2.2040
25.1982	7294	2.1998
25.2982	7280	2.1956
25.3982	7266	2.1914
25.4982	7266	2.1914
25.5982	7266	2.1914
25.6982	7266	2.1914
25.7982	7280	2.1956
25.8982	7308	2.2040
25.9982	7322	2.2082
26.0982	7308	2.2040
26.1982	7294	2.1998
26.2982	7266	2.1914
26.3982	7252	2.1871
26.4982	7238	2.1829
26.5982	7252	2.1871
26.6982	7266	2.1914
26.7982	7294	2.1998
26.8982	7336	2.2125
26.9982	7350	2.2167
27.0982	7364	2.2209
27.1982	7378	2.2251
27.2982	7364	2.2209
27.3982	7336	2.2125
27.4982	7308	2.2040
27.5982	7294	2.1998
27.6982	7294	2.1998
27.7982	7322	2.2082
27.8982	7350	2.2167
27.9982	7378	2.2251
28.0982	7392	2.2294
28.1982	7392	2.2294
28.2982	7350	2.2167
28.3982	7308	2.2040
28.4982	7266	2.1914
28.5982	7252	2.1871
28.6982	7252	2.1871
28.7982	7280	2.1956
28.8982	7322	2.2082
28.9982	7350	2.2167
29.0982	7364	2.2209
29.1982	7364	2.2209
29.2982	7336	2.2125
29.3982	7322	2.2082
29.4982	7294	2.1998
29.5982	7280	2.1956
29.6982	7294	2.1998
29.7982	7308	2.2040
29.8982	7336	2.2125
29.9982	7364	2.2209
30.0982	7378	2.2251
30.1982	7364	2.2209
30.2982	7336	2.2125
30.3982	7308	2.2040
30.4982	7266	2.1914
30.5982	7252	2.1871
30.6982	7238	2.1829
30.7982	7238	2.1829
30.8982	7266	2.1914
30.9982	7294	2.1998
31.0982	7322	2.2082
31.1982	7336	2.2125
31.2982	7336	2.2125
31.3982	7322	2.2082
31.4982	7308	2.2040
31.5982	7294	2.1998
31.6982	7280	2.1956
31.7982	7294	2.1998
31.8982	7308	2.2040
31.9982	7322	2.2082
32.0982	7336	2.2125
32.1982	7336	2.2125
32.2982	7336	2.2125
32.3982	7322	2.2082
32.4982	7294	2.1998
32.5982	7266	2.1914
32.6982	7294	2.1998
32.7982	7392	2.2294
32.8982	7560	2.2800
32.9982	7714	2.3265
33.0982	7812	2.3560
33.1982	7784	2.3476
33.2982	7672	2.3138
33.3982	7490	2.2589
33.4982	7322	2.2082
33.5982	7238	2.1829
33.6982	7238	2.1829
33.7982	7280	2.1956
33.8982	7322	2.2082
33.9982	7336	2.2125
34.0982	7336	2.2125
34.1982	7322	2.2082
34.2982	7308	2.2040
34.3982	7294	2.1998
34.4982	7280	2.1956
34.5982	7280	2.1956
34.6982	7280	2.1956
34.7982	7280	2.1956
34.8982	7294	2.1998
34.9982	7294	2.1998
35.0982	7308	2.2040
35.1982	7308	2.2040
35.2982	7294	2.1998
35.3982	7280	2.1956
35.4982	7266	2.1914
35.5982	7252	2.1871
35.6982	7266	2.1914
35.7982	7280	2.1956
35.8982	7294	2.1998
35.9982	7294	2.1998
36.0982	7308	2.2040
36.1982	7294	2.1998
36.2982	7294	2.1998
36.3982	7294	2.1998
36.4982	7280	2.1956
36.5982	7280	2.1956
36.6982	7266	2.1914
36.7982	7266	2.1914
36.8982	7280	2.1956
36.9982	7294	2.1998
37.0982	7308	2.2040
37.1982	7322	2.2082
37.2982	7336	2.2125
37.3982	7322	2.2082
37.4982	7308	2.2040
37.5982	7294	2.1998
37.6982	7280	2.1956
37.7982	7266	2.1914
37.8982	7280	2.1956
37.9982	7308	2.2040
38.0982	7336	2.2125
38.1982	7350	2.2167
38.2982	7350	2.2167
38.3982	7308	2.2040
38.4982	7238	2.1829
38.5982	7224	2.1787
38.6982	7448	2.2462
38.7982	8064	2.4320
38.8982	9142	2.7571
38.9982	10542	3.1794
39.0982	11970	3.6100
39.1982	13062	3.9394
39.2982	13468	4.0618
39.3982	13006	3.9225
39.4982	11844	3.5720
39.5982	10388	3.1329
39.6982	9016	2.7191
39.7982	7980	2.4067
39.8982	7392	2.2294
39.9982	7196	2.1702
40.0982	7224	2.1787
40.1982	7266	2.1914
40.2982	7280	2.1956
40.3982	7280	2.1956
40.4982	7266	2.1914
40.5982	7280	2.1956
40.6982	7322	2.2082
40.7982	7448	2.2462
40.8982	7686	2.3180
40.9982	8022	2.4194
41.0982	8386	2.5291
41.1982	8694	2.6220
41.2982	8876	2.6769
41.3982	8834	2.6642
41.4982	8582	2.5882
41.5982	8218	2.4785
41.6982	7840	2.3645
41.7982	7532	2.2716
41.8982	7336	2.2125
41.9982	7266	2.1914
42.0982	7280	2.1956
42.1982	7322	2.2082
42.2982	7350	2.2167
42.3982	7350	2.2167
42.4982	7350	2.2167
42.5982	7336	2.2125
42.6982	7322	2.2082
42.7982	7308	2.2040
42.8982	7322	2.2082
42.9982	7350	2.2167
43.0982	7378	2.2251
43.1982	7406	2.2336
43.2982	7420	2.2378
43.3982	7434	2.2420
43.4982	7420	2.2378
43.5982	7392	2.2294
43.6982	7364	2.2209
43.7982	7350	2.2167
43.8982	7350	2.2167
43.9982	7350	2.2167
44.0982	7364	2.2209
44.1982	7378	2.2251
44.2982	7378	2.2251
44.3982	7364	2.2209
44.4982	7336	2.2125
44.5982	7294	2.1998
44.6982	7266	2.1914
44.7982	7252	2.1871
44.8982	7252	2.1871
44.9982	7252	2.1871
45.0982	7280	2.1956
45.1982	7294	2.1998
45.2982	7308	2.2040
45.3982	7308	2.2040
45.4982	7294	2.1998
45.5982	7294	2.1998
45.6982	7294	2.1998
45.7982	7280	2.1956
45.8982	7266	2.1914
45.9982	7280	2.1956
46.0982	7280	2.1956
46.1982	7294	2.1998
46.2982	7308	2.2040
46.3982	7322	2.2082
46.4982	7322	2.2082
46.5982	7322	2.2082
46.6982	7322	2.2082
46.7982	7336	2.2125
46.8982	7364	2.2209
46.9982	7392	2.2294
47.0982	7420	2.2378
47.1982	7448	2.2462
47.2982	7462	2.2505
47.3982	7462	2.2505
47.4982	7434	2.2420
47.5982	7406	2.2336
47.6982	7364	2.2209
47.7982	7322	2.2082
47.8982	7294	2.1998
47.9982	7280	2.1956
48.0982	7280	2.1956
48.1982	7294	2.1998
48.2982	7322	2.2082
48.3982	7336	2.2125
48.4982	7350	2.2167
48.5982	7364	2.2209
48.6982	7364	2.2209
48.7982	7364	2.2209
48.8982	7350	2.2167
48.9982	7336	2.2125
49.0982	7336	2.2125
49.1982	7322	2.2082
49.2982	7308	2.2040
49.3982	7294	2.1998
49.4982	7280	2.1956
49.5982	7294	2.1998
49.6982	7294	2.1998
49.7982	7308	2.2040
49.8982	7322	2.2082
49.9982	7322	2.2082
50.0982	7322	2.2082
50.1982	7308	2.2040
50.2982	7294	2.1998
50.3982	7280	2.1956
50.4982	7280	2.1956
50.5982	7294	2.1998
50.6982	7308	2.2040
50.7982	7322	2.2082
50.8982	7336	2.2125
50.9982	7350	2.2167
51.0982	7364	2.2209
51.1982	7364	2.2209
51.2982	7350	2.2167
51.3982	7336	2.2125
51.4982	7322	2.2082
51.5982	7322	2.2082
51.6982	7322	2.2082
51.7982	7322	2.2082
51.8982	7322	2.2082
51.9982	7336	2.2125
52.0982	7336	2.2125
52.1982	7336	2.2125
52.2982	7350	2.2167
52.3982	7350	2.2167
52.4982	7350	2.2167
52.5982	7350	2.2167
52.6982	7350	2.2167
52.7982	7350	2.2167
52.8982	7336	2.2125
52.9982	7336	2.2125
53.0982	7336	2.2125
53.1982	7322	2.2082
53.2982	7322	2.2082
53.3982	7322	2.2082
53.4982	7336	2.2125
53.5982	7322	2.2082
53.6982	7322	2.2082
53.7982	7322	2.2082
53.8982	7322	2.2082
53.9982	7322	2.2082
54.0982	7322	2.2082
54.1982	7322	2.2082
54.2982	7322	2.2082
54.3982	7322	2.2082
54.4982	7322	2.2082
54.5982	7336	2.2125
54.6982	7350	2.2167
54.7982	7364	2.2209
54.8982	7364	2.2209
54.9982	7378	2.2251
55.0982	7420	2.2378
55.1982	7462	2.2505
55.2982	7504	2.2631
55.3982	7518	2.2674
55.4982	7504	2.2631
55.5982	7448	2.2462
55.6982	7392	2.2294
55.7982	7336	2.2125
55.8982	7294	2.1998
55.9982	7280	2.1956
56.0982	7294	2.1998
56.1982	7308	2.2040
56.2982	7308	2.2040
56.3982	7308	2.2040
56.4982	7336	2.2125
56.5982	7462	2.2505
56.6982	7798	2.3518
56.7982	8372	2.5249
56.8982	9212	2.7782
56.9982	10178	3.0696
57.0982	10990	3.3145
57.1982	11368	3.4285
57.2982	11158	3.3651
57.3982	10444	3.1498
57.4982	9450	2.8500
57.5982	8470	2.5545
57.6982	7756	2.3391
57.7982	7392	2.2294
57.8982	7322	2.2082
57.9982	7378	2.2251
58.0982	7476	2.2547
58.1982	7532	2.2716
58.2982	7546	2.2758
58.3982	7546	2.2758
58.4982	7532	2.2716
58.5982	7532	2.2716
58.6982	7630	2.3011
58.7982	7826	2.3602
58.8982	8148	2.4574
58.9982	8554	2.5798
59.0982	8960	2.7022
59.1982	9212	2.7782
59.2982	9198	2.7740
59.3982	8918	2.6896
59.4982	8470	2.5545
59.5982	7980	2.4067
59.6982	7588	2.2885
59.7982	7392	2.2294
59.8982	7378	2.2251
59.9982	7476	2.2547
60.0982	7588	2.2885
60.1982	7658	2.3096
60.2982	7686	2.3180
60.3982	7644	2.3054
60.4982	7574	2.2842
60.5982	7490	2.2589
60.6982	7406	2.2336
60.7982	7364	2.2209
60.8982	7364	2.2209
60.9982	7406	2.2336
61.0982	7448	2.2462
61.1982	7490	2.2589
61.2982	7504	2.2631
61.3982	7476	2.2547
61.4982	7434	2.2420
61.5982	7392	2.2294
61.6982	7406	2.2336
61.7982	7518	2.2674
61.8982	7742	2.3349
61.9982	8022	2.4194
62.0982	8330	2.5122
62.1982	8568	2.5840
62.2982	8624	2.6009
62.3982	8484	2.5587
62.4982	8204	2.4742
62.5982	7882	2.3771
62.6982	7602	2.2927
62.7982	7406	2.2336
62.8982	7336	2.2125
62.9982	7336	2.2125
63.0982	7364	2.2209
63.1982	7364	2.2209
63.2982	7350	2.2167
63.3982	7350	2.2167
63.4982	7336	2.2125
63.5982	7336	2.2125
63.6982	7350	2.2167
63.7982	7364	2.2209
63.8982	7420	2.2378
63.9982	7490	2.2589
64.0982	7546	2.2758
64.1982	7560	2.2800
64.2982	7546	2.2758
64.3982	7490	2.2589
64.4982	7420	2.2378
64.5982	7364	2.2209
64.6982	7350	2.2167
64.7982	7378	2.2251
64.8982	7448	2.2462
64.9982	7546	2.2758
65.0982	7644	2.3054
65.1982	7728	2.3307
65.2983	7770	2.3434
65.3983	7742	2.3349
65.4983	7672	2.3138
65.5983	7588	2.2885
65.6983	7532	2.2716
65.7983	7518	2.2674
65.8983	7532	2.2716
65.9983	7546	2.2758
66.0983	7532	2.2716
66.1983	7476	2.2547
66.2983	7392	2.2294
66.3983	7322	2.2082
66.4983	7294	2.1998
66.5983	7294	2.1998
66.6983	7308	2.2040
66.7983	7322	2.2082
66.8983	7336	2.2125
66.9983	7336	2.2125
67.0983	7350	2.2167
67.1983	7350	2.2167
67.2983	7350	2.2167
67.3983	7350	2.2167
67.4983	7336	2.2125
67.5983	7322	2.2082
67.6983	7308	2.2040
67.7983	7308	2.2040
67.8983	7308	2.2040
67.9983	7308	2.2040
68.0983	7308	2.2040
68.1983	7308	2.2040
68.2983	7280	2.1956
68.3983	7252	2.1871
68.4983	7266	2.1914
68.5983	7434	2.2420
68.6983	7910	2.3856
68.7983	8778	2.6474
68.8983	10024	3.0231
68.9983	11410	3.4411
69.0983	12586	3.7958
69.1983	13118	3.9563
69.2983	12824	3.8676
69.3983	11802	3.5594
69.4983	10402	3.1371
69.5983	9030	2.7234
69.6983	8022	2.4194
69.7983	7490	2.2589
69.8983	7378	2.2251
69.9983	7504	2.2631
70.0983	7658	2.3096
70.1983	7784	2.3476
70.2983	7812	2.3560
70.3983	7756	2.3391
70.4983	7630	2.3011
70.5983	7476	2.2547
70.6983	7350	2.2167
70.7983	7294	2.1998
70.8983	7280	2.1956
70.9983	7294	2.1998
71.0983	7308	2.2040
71.1983	7308	2.2040
71.2983	7308	2.2040
71.3983	7280	2.1956
71.4983	7280	2.1956
71.5983	7336	2.2125
71.6983	7504	2.2631
71.7983	7798	2.3518
71.8983	8218	2.4785
71.9983	8722	2.6305
72.0983	9226	2.7825
72.1983	9562	2.8838
72.2983	9604	2.8965
72.3983	9338	2.8162
72.4983	8862	2.6727
72.5983	8316	2.5080
72.6983	7840	2.3645
72.7983	7532	2.2716
72.8983	7406	2.2336
72.9983	7392	2.2294
73.0983	7392	2.2294
73.1983	7392	2.2294
73.2983	7364	2.2209
73.3983	7350	2.2167
73.4983	7350	2.2167
73.5983	7336	2.2125
73.6983	7350	2.2167
73.7983	7364	2.2209
73.8983	7406	2.2336
73.9983	7490	2.2589
74.0983	7574	2.2842
74.1983	7672	2.3138
74.2983	7714	2.3265
74.3983	7700	2.3222
74.4983	7644	2.3054
74.5983	7560	2.2800
74.6983	7504	2.2631
74.7983	7504	2.2631
