[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130612_MEC_M_083_C_32218_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:16:06

[MS Spectrum]
# of Peaks	101
Raw Spectrum	[0.950->2.225],(scan:[115->268])
Background	No Background Spectrum
Base Peak	m/z 104.23 (Inten : 520,805)
16.0982	16060	0.8054
16.1982	16434	0.8241
16.2982	16632	0.8340
16.3982	16588	0.8318
16.4982	16302	0.8175
16.5982	15840	0.7943
16.6982	15554	0.7800
16.7982	15994	0.8020
16.8982	17204	0.8627
16.9982	18502	0.9278
17.0982	19184	0.9620
17.1982	19184	0.9620
17.2982	18656	0.9355
17.3982	17732	0.8892
17.4982	16720	0.8385
17.5982	16214	0.8131
17.6982	16522	0.8285
17.7982	17204	0.8627
17.8982	17534	0.8793
17.9982	17138	0.8594
18.0982	16082	0.8065
18.1982	14564	0.7303
18.2982	13090	0.6564
18.3982	12298	0.6167
18.4982	12408	0.6222
18.5982	12914	0.6476
18.6982	13244	0.6641
18.7982	13134	0.6586
18.8982	12760	0.6399
18.9982	12298	0.6167
19.0982	12078	0.6057
19.1982	12342	0.6189
19.2982	13090	0.6564
19.3982	13904	0.6972
19.4982	14344	0.7193
19.5982	14212	0.7127
19.6982	13684	0.6862
19.7982	12980	0.6509
19.8982	12276	0.6156
19.9982	11770	0.5902
20.0982	11550	0.5792
20.1982	11594	0.5814
20.2982	11858	0.5946
20.3982	12210	0.6123
20.4982	12540	0.6288
20.5982	12826	0.6432
20.6982	13002	0.6520
20.7982	13068	0.6553
20.8982	13024	0.6531
20.9982	13002	0.6520
21.0982	12936	0.6487
21.1982	12804	0.6421
21.2982	12584	0.6310
21.3982	12342	0.6189
21.4982	12078	0.6057
21.5982	11836	0.5935
21.6982	11726	0.5880
21.7982	11770	0.5902
21.8982	11902	0.5968
21.9982	12034	0.6035
22.0982	12144	0.6090
22.1982	12188	0.6112
22.2982	12078	0.6057
22.3982	11902	0.5968
22.4982	11726	0.5880
22.5982	11572	0.5803
22.6982	11418	0.5726
22.7982	11308	0.5671
22.8982	11242	0.5638
22.9982	11308	0.5671
23.0982	11440	0.5737
23.1982	11748	0.5891
23.2982	12188	0.6112
23.3982	12606	0.6322
23.4982	12826	0.6432
23.5982	12892	0.6465
23.6982	13024	0.6531
23.7982	13266	0.6652
23.8982	13486	0.6763
23.9982	13596	0.6818
24.0982	13552	0.6796
24.1982	13310	0.6675
24.2982	12870	0.6454
24.3982	12364	0.6200
24.4982	12012	0.6024
24.5982	11836	0.5935
24.6982	11704	0.5869
24.7982	11506	0.5770
24.8982	11308	0.5671
24.9982	11176	0.5604
25.0982	11132	0.5582
25.1982	11110	0.5571
25.2982	11066	0.5549
25.3982	11000	0.5516
25.4982	10890	0.5461
25.5982	10802	0.5417
25.6982	10780	0.5406
25.7982	10780	0.5406
25.8982	10758	0.5395
25.9982	10714	0.5373
26.0982	10648	0.5340
26.1982	10604	0.5318
26.2982	10582	0.5307
26.3982	10692	0.5362
26.4982	10934	0.5483
26.5982	11264	0.5649
26.6982	11528	0.5781
26.7982	11616	0.5825
26.8982	11572	0.5803
26.9982	11484	0.5759
27.0982	11462	0.5748
27.1982	11660	0.5847
27.2982	12100	0.6068
27.3982	12628	0.6333
27.4982	12980	0.6509
27.5982	13024	0.6531
27.6982	12738	0.6388
27.7982	12232	0.6134
27.8982	11638	0.5836
27.9982	11132	0.5582
28.0982	10802	0.5417
28.1982	10714	0.5373
28.2982	10868	0.5450
28.3982	11110	0.5571
28.4982	11330	0.5682
28.5982	11462	0.5748
28.6982	11506	0.5770
28.7982	11572	0.5803
28.8982	11638	0.5836
28.9982	11748	0.5891
29.0982	11836	0.5935
29.1982	11792	0.5913
29.2982	11572	0.5803
29.3982	11220	0.5626
29.4982	10868	0.5450
29.5982	10648	0.5340
29.6982	10560	0.5295
29.7982	10582	0.5307
29.8982	10648	0.5340
29.9982	10736	0.5384
30.0982	10868	0.5450
30.1982	10978	0.5505
30.2982	11044	0.5538
30.3982	11000	0.5516
30.4982	10934	0.5483
30.5982	10890	0.5461
30.6982	10956	0.5494
30.7982	11154	0.5593
30.8982	11484	0.5759
30.9982	11880	0.5957
31.0982	12254	0.6145
31.1982	12430	0.6233
31.2982	12342	0.6189
31.3982	12166	0.6101
31.4982	12034	0.6035
31.5982	11924	0.5980
31.6982	11792	0.5913
31.7982	11704	0.5869
31.8982	11704	0.5869
31.9982	11704	0.5869
32.0982	11638	0.5836
32.1982	11528	0.5781
32.2982	11506	0.5770
32.3982	11462	0.5748
32.4982	11352	0.5693
32.5982	11242	0.5638
32.6982	11308	0.5671
32.7982	11594	0.5814
32.8982	11990	0.6013
32.9982	12342	0.6189
33.0982	12606	0.6322
33.1982	12650	0.6344
33.2982	12364	0.6200
33.3982	11902	0.5968
33.4982	11484	0.5759
33.5982	11264	0.5649
33.6982	11242	0.5638
33.7982	11330	0.5682
33.8982	11440	0.5737
33.9982	11506	0.5770
34.0982	11484	0.5759
34.1982	11374	0.5704
34.2982	11264	0.5649
34.3982	11198	0.5615
34.4982	11154	0.5593
34.5982	11220	0.5626
34.6982	11440	0.5737
34.7982	11726	0.5880
34.8982	11946	0.5991
34.9982	11946	0.5991
35.0982	11726	0.5880
35.1982	11396	0.5715
35.2982	11066	0.5549
35.3982	10846	0.5439
35.4982	10824	0.5428
35.5982	11022	0.5527
35.6982	11418	0.5726
35.7982	11858	0.5946
35.8982	12210	0.6123
35.9982	12386	0.6211
36.0982	12408	0.6222
36.1982	12276	0.6156
36.2982	12034	0.6035
36.3982	11880	0.5957
36.4982	11880	0.5957
36.5982	11880	0.5957
36.6982	11748	0.5891
36.7982	11528	0.5781
36.8982	11396	0.5715
36.9982	11462	0.5748
37.0982	11748	0.5891
37.1982	12298	0.6167
37.2982	13002	0.6520
37.3982	13640	0.6840
37.4982	13926	0.6983
37.5982	13816	0.6928
37.6982	13376	0.6708
37.7982	12760	0.6399
37.8982	12078	0.6057
37.9982	11484	0.5759
38.0982	11110	0.5571
38.1982	10868	0.5450
38.2982	10736	0.5384
38.3982	10582	0.5307
38.4982	10472	0.5251
38.5982	10758	0.5395
38.6982	12342	0.6189
38.7982	16192	0.8120
38.8982	22946	1.1507
38.9982	32494	1.6295
39.0982	43516	2.1822
39.1982	53108	2.6632
39.2982	57970	2.9070
39.3982	56166	2.8165
39.4982	48312	2.4227
39.5982	36938	1.8523
39.6982	25322	1.2698
39.7982	16324	0.8186
39.8982	11440	0.5737
39.9982	10164	0.5097
40.0982	10780	0.5406
40.1982	11616	0.5825
40.2982	12012	0.6024
40.3982	11946	0.5991
40.4982	11616	0.5825
40.5982	11242	0.5638
40.6982	11132	0.5582
40.7982	11616	0.5825
40.8982	12738	0.6388
40.9982	14410	0.7226
41.0982	16346	0.8197
41.1982	18084	0.9069
41.2982	19052	0.9554
41.3982	18810	0.9433
41.4982	17424	0.8738
41.5982	15378	0.7712
41.6982	13310	0.6675
41.7982	11902	0.5968
41.8982	11330	0.5682
41.9982	11396	0.5715
42.0982	11704	0.5869
42.1982	11946	0.5991
42.2982	11946	0.5991
42.3982	11770	0.5902
42.4982	11572	0.5803
42.5982	11418	0.5726
42.6982	11286	0.5660
42.7982	11132	0.5582
42.8982	11000	0.5516
42.9982	10978	0.5505
43.0982	11022	0.5527
43.1982	11110	0.5571
43.2982	11220	0.5626
43.3982	11286	0.5660
43.4982	11264	0.5649
43.5982	11176	0.5604
43.6982	11044	0.5538
43.7982	10978	0.5505
43.8982	11022	0.5527
43.9982	11242	0.5638
44.0982	11594	0.5814
44.1982	11968	0.6002
44.2982	12210	0.6123
44.3982	12188	0.6112
44.4982	11880	0.5957
44.5982	11418	0.5726
44.6982	10978	0.5505
44.7982	10758	0.5395
44.8982	10890	0.5461
44.9982	11374	0.5704
45.0982	12078	0.6057
45.1982	12716	0.6377
45.2982	13002	0.6520
45.3982	12892	0.6465
45.4982	12474	0.6255
45.5982	11946	0.5991
45.6982	11462	0.5748
45.7982	11176	0.5604
45.8982	11066	0.5549
45.9982	11022	0.5527
46.0982	10912	0.5472
46.1982	10780	0.5406
46.2982	10670	0.5351
46.3982	10604	0.5318
46.4982	10560	0.5295
46.5982	10560	0.5295
46.6982	10582	0.5307
46.7982	10604	0.5318
46.8982	10670	0.5351
46.9982	10758	0.5395
47.0982	10890	0.5461
47.1982	11000	0.5516
47.2982	11110	0.5571
47.3982	11176	0.5604
47.4982	11176	0.5604
47.5982	11132	0.5582
47.6982	11022	0.5527
47.7982	10956	0.5494
47.8982	10912	0.5472
47.9982	10868	0.5450
48.0982	10868	0.5450
48.1982	10868	0.5450
48.2982	10846	0.5439
48.3982	10780	0.5406
48.4982	10714	0.5373
48.5982	10670	0.5351
48.6982	10648	0.5340
48.7982	10626	0.5329
48.8982	10626	0.5329
48.9982	10626	0.5329
49.0982	10648	0.5340
49.1982	10670	0.5351
49.2982	10670	0.5351
49.3982	10670	0.5351
49.4982	10714	0.5373
49.5982	10736	0.5384
49.6982	10758	0.5395
49.7982	10846	0.5439
49.8982	11022	0.5527
49.9982	11242	0.5638
50.0982	11396	0.5715
50.1982	11396	0.5715
50.2982	11264	0.5649
50.3982	11022	0.5527
50.4982	10758	0.5395
50.5982	10560	0.5295
50.6982	10626	0.5329
50.7982	10890	0.5461
50.8982	11220	0.5626
50.9982	11506	0.5770
51.0982	11594	0.5814
51.1982	11484	0.5759
51.2982	11220	0.5626
51.3982	10912	0.5472
51.4982	10780	0.5406
51.5982	10934	0.5483
51.6982	11242	0.5638
51.7982	11528	0.5781
51.8982	11594	0.5814
51.9982	11440	0.5737
52.0982	11132	0.5582
52.1982	10780	0.5406
52.2982	10604	0.5318
52.3982	10692	0.5362
52.4982	10934	0.5483
52.5982	11198	0.5615
52.6982	11330	0.5682
52.7982	11308	0.5671
52.8982	11132	0.5582
52.9982	10890	0.5461
53.0982	10714	0.5373
53.1982	10714	0.5373
53.2982	10868	0.5450
53.3982	11044	0.5538
53.4982	11132	0.5582
53.5982	11132	0.5582
53.6982	11000	0.5516
53.7982	10846	0.5439
53.8982	10758	0.5395
53.9982	10846	0.5439
54.0982	11022	0.5527
54.1982	11176	0.5604
54.2982	11220	0.5626
54.3982	11132	0.5582
54.4982	10978	0.5505
54.5982	10780	0.5406
54.6982	10648	0.5340
54.7982	10604	0.5318
54.8982	10626	0.5329
54.9982	10670	0.5351
55.0982	10780	0.5406
55.1982	11000	0.5516
55.2982	11308	0.5671
55.3982	11572	0.5803
55.4982	11660	0.5847
55.5982	11572	0.5803
55.6982	11330	0.5682
55.7982	11044	0.5538
55.8982	10846	0.5439
55.9982	10868	0.5450
56.0982	11176	0.5604
56.1982	11572	0.5803
56.2982	11770	0.5902
56.3982	11704	0.5869
56.4982	11726	0.5880
56.5982	12738	0.6388
56.6982	16016	0.8032
56.7982	22616	1.1341
56.8982	32736	1.6416
56.9982	44748	2.2440
57.0982	55330	2.7746
57.1982	60676	3.0427
57.2982	58718	2.9445
57.3982	50204	2.5176
57.4982	38038	1.9075
57.5982	25894	1.2985
57.6982	16830	0.8440
57.7982	12100	0.6068
57.8982	10956	0.5494
57.9982	11594	0.5814
58.0982	12540	0.6288
58.1982	13178	0.6608
58.2982	13332	0.6686
58.3982	13090	0.6564
58.4982	12716	0.6377
58.5982	12650	0.6344
58.6982	13332	0.6686
58.7982	15026	0.7535
58.8982	17732	0.8892
58.9982	20900	1.0481
59.0982	23650	1.1860
59.1982	25014	1.2544
59.2982	24420	1.2246
59.3982	22066	1.1065
59.4982	18656	0.9355
59.5982	15202	0.7623
59.6982	12672	0.6355
59.7982	11572	0.5803
59.8982	11770	0.5902
59.9982	12694	0.6366
60.0982	13794	0.6917
60.1982	14652	0.7348
60.2982	15004	0.7524
60.3982	14740	0.7392
60.4982	13948	0.6994
60.5982	12936	0.6487
60.6982	11968	0.6002
60.7982	11308	0.5671
60.8982	11110	0.5571
60.9982	11286	0.5660
61.0982	11660	0.5847
61.1982	12034	0.6035
61.2982	12210	0.6123
61.3982	12100	0.6068
61.4982	11814	0.5924
61.5982	11682	0.5858
61.6982	12100	0.6068
61.7982	13442	0.6741
61.8982	15730	0.7888
61.9982	18590	0.9322
62.0982	21318	1.0690
62.1982	22990	1.1529
62.2982	22990	1.1529
62.3982	21296	1.0679
62.4982	18524	0.9289
62.5982	15554	0.7800
62.6982	13134	0.6586
62.7982	11682	0.5858
62.8982	11176	0.5604
62.9982	11220	0.5626
63.0982	11374	0.5704
63.1982	11352	0.5693
63.2982	11176	0.5604
63.3982	11088	0.5560
63.4982	11264	0.5649
63.5982	11704	0.5869
63.6982	12298	0.6167
63.7982	12980	0.6509
63.8982	13750	0.6895
63.9982	14564	0.7303
64.0982	15268	0.7656
64.1982	15708	0.7877
64.2982	15708	0.7877
64.3982	15158	0.7601
64.4982	14124	0.7083
64.5982	12870	0.6454
64.6982	11858	0.5946
64.7982	11352	0.5693
64.8982	11396	0.5715
64.9982	11792	0.5913
65.0982	12254	0.6145
65.1982	12540	0.6288
65.2983	12562	0.6299
65.3983	12320	0.6178
65.4983	11880	0.5957
65.5983	11418	0.5726
65.6983	11022	0.5527
65.7983	10802	0.5417
65.8983	10692	0.5362
65.9983	10692	0.5362
66.0983	10758	0.5395
66.1983	10802	0.5417
66.2983	10802	0.5417
66.3983	10758	0.5395
66.4983	10736	0.5384
66.5983	10868	0.5450
66.6983	11176	0.5604
66.7983	11660	0.5847
66.8983	12144	0.6090
66.9983	12386	0.6211
67.0983	12298	0.6167
67.1983	11924	0.5980
67.2983	11440	0.5737
67.3983	11022	0.5527
67.4983	10802	0.5417
67.5983	10780	0.5406
67.6983	10846	0.5439
67.7983	10890	0.5461
67.8983	10868	0.5450
67.9983	10802	0.5417
68.0983	10714	0.5373
68.1983	10626	0.5329
68.2983	10516	0.5273
68.3983	10384	0.5207
68.4983	10494	0.5262
68.5983	11550	0.5792
68.6983	14586	0.7314
68.7983	20394	1.0227
68.8983	28974	1.4530
68.9983	38830	1.9472
69.0983	47300	2.3719
69.1983	51458	2.5805
69.2983	49676	2.4911
69.3983	42614	2.1370
69.4983	32648	1.6372
69.5983	22858	1.1463
69.6983	15598	0.7822
69.7983	11770	0.5902
69.8983	10714	0.5373
69.9983	11088	0.5560
70.0983	11726	0.5880
70.1983	12078	0.6057
70.2983	12122	0.6079
70.3983	11924	0.5980
70.4983	11594	0.5814
70.5983	11242	0.5638
70.6983	10934	0.5483
70.7983	10780	0.5406
70.8983	10758	0.5395
70.9983	10802	0.5417
71.0983	10868	0.5450
71.1983	10934	0.5483
71.2983	10934	0.5483
71.3983	10890	0.5461
71.4983	10846	0.5439
71.5983	10934	0.5483
71.6983	11308	0.5671
71.7983	12100	0.6068
71.8983	13310	0.6675
71.9983	14850	0.7447
72.0983	16412	0.8230
72.1983	17556	0.8804
72.2983	17974	0.9013
72.3983	17534	0.8793
72.4983	16368	0.8208
72.5983	14828	0.7436
72.6983	13310	0.6675
72.7983	12144	0.6090
72.8983	11440	0.5737
72.9983	11132	0.5582
73.0983	11022	0.5527
73.1983	11000	0.5516
73.2983	11000	0.5516
73.3983	11000	0.5516
73.4983	10978	0.5505
73.5983	10956	0.5494
73.6983	11000	0.5516
73.7983	11110	0.5571
73.8983	11330	0.5682
73.9983	11660	0.5847
74.0983	12056	0.6046
74.1983	12364	0.6200
74.2983	12452	0.6244
74.3983	12320	0.6178
74.4983	12056	0.6046
74.5983	11924	0.5980
74.6983	12144	0.6090
74.7983	12826	0.6432
74.8983	13882	0.6961
74.9983	14982	0.7513
75.0983	15686	0.7866
75.1983	15730	0.7888
75.2983	15070	0.7557
75.3983	13948	0.6994
75.4983	12694	0.6366
75.5983	11660	0.5847
75.6983	11044	0.5538
75.7983	10890	0.5461
75.8983	11044	0.5538
75.9983	11374	0.5704
76.0983	11726	0.5880
76.1983	11946	0.5991
76.2983	11968	0.6002
76.3983	11792	0.5913
76.4983	11528	0.5781
76.5983	11330	0.5682
76.6983	11396	0.5715
76.7983	11792	0.5913
76.8983	12518	0.6277
76.9983	13288	0.6664
77.0983	13860	0.6950
77.1983	13970	0.7006
77.2983	13596	0.6818
77.3983	12914	0.6476
77.4983	12100	0.6068
77.5983	11440	0.5737
77.6983	11044	0.5538
77.7983	10934	0.5483
77.8983	10956	0.5494
77.9983	11044	0.5538
78.0983	11154	0.5593
78.1983	11264	0.5649
78.2983	11352	0.5693
78.3983	11374	0.5704
78.4983	11330	0.5682
78.5983	11264	0.5649
78.6983	11176	0.5604
78.7983	11132	0.5582
78.8983	11154	0.5593
78.9983	11242	0.5638
79.0983	11308	0.5671
79.1983	11264	0.5649
79.2983	11132	0.5582
79.3983	11000	0.5516
79.4983	11022	0.5527
79.5983	11352	0.5693
79.6983	12144	0.6090
79.7983	13288	0.6664
79.8983	14630	0.7336
79.9983	15840	0.7943
80.0983	16566	0.8307
80.1983	16522	0.8285
80.2983	15796	0.7921
80.3983	14586	0.7314
80.4983	13266	0.6652
80.5983	12122	0.6079
80.6983	11374	0.5704
80.7983	11110	0.5571
80.8983	11154	0.5593
80.9983	11352	0.5693
81.0983	11506	0.5770
81.1983	11528	0.5781
81.2983	11418	0.5726
81.3983	11242	0.5638
81.4983	11044	0.5538
81.5983	10978	0.5505
81.6983	11044	0.5538
81.7983	11286	0.5660
81.8983	11660	0.5847
81.9983	12078	0.6057
82.0983	12452	0.6244
82.1983	12584	0.6310
82.2983	12430	0.6233
82.3983	12078	0.6057
82.4983	11660	0.5847
82.5983	11418	0.5726
82.6983	11638	0.5836
82.7983	12408	0.6222
82.8983	13640	0.6840
82.9983	15048	0.7546
83.0983	16170	0.8109
83.1983	16566	0.8307
83.2983	16082	0.8065
83.3983	14916	0.7480
83.4983	13508	0.6774
83.5983	12298	0.6167
83.6983	11726	0.5880
83.7983	11902	0.5968
83.8983	12650	0.6344
83.9983	13618	0.6829
84.0983	14410	0.7226
84.1983	14652	0.7348
84.2983	14366	0.7204
84.3983	14146	0.7094
84.4983	15400	0.7723
84.5983	19756	0.9907
84.6983	28380	1.4232
84.7983	41426	2.0774
84.8983	57332	2.8750
84.9983	72534	3.6373
85.0983	82192	4.1217
85.1983	82720	4.1481
85.2983	73722	3.6969
85.3983	58058	2.9114
85.4983	40304	2.0211
85.5983	25036	1.2555
85.6983	15180	0.7612
85.7983	11088	0.5560
85.8983	10824	0.5428
85.9983	11924	0.5980
86.0983	12870	0.6454
86.1983	13178	0.6608
86.2983	12892	0.6465
86.3983	12518	0.6277
86.4983	13222	0.6630
86.5983	16720	0.8385
86.6983	24552	1.2312
86.7983	37422	1.8766
86.8983	54362	2.7261
86.9983	71962	3.6087
87.0983	85140	4.2695
87.1983	89210	4.4736
87.2983	82544	4.1393
87.3983	67276	3.3737
87.4983	48158	2.4150
87.5983	30514	1.5302
87.6983	18216	0.9135
87.7983	12364	0.6200
87.8983	11330	0.5682
87.9983	12342	0.6189
88.0983	13398	0.6719
88.1983	13750	0.6895
88.2983	13486	0.6763
88.3983	12826	0.6432
88.4983	12122	0.6079
88.5983	11638	0.5836
88.6983	11616	0.5825
88.7983	12188	0.6112
88.8983	13222	0.6630
88.9983	14498	0.7270
89.0983	15642	0.7844
89.1983	16324	0.8186
89.2983	16280	0.8164
89.3983	15532	0.7789
89.4983	14366	0.7204
89.5983	13178	0.6608
89.6983	12276	0.6156
89.7983	11880	0.5957
89.8983	11968	0.6002
89.9983	12320	0.6178
90.0983	12650	0.6344
90.1983	12760	0.6399
90.2983	12606	0.6322
90.3983	12364	0.6200
90.4983	12232	0.6134
90.5983	12232	0.6134
90.6983	12298	0.6167
90.7983	12320	0.6178
90.8983	12232	0.6134
90.9983	12012	0.6024
91.0983	11682	0.5858
91.1983	11374	0.5704
91.2983	11198	0.5615
91.3983	11132	0.5582
91.4983	11110	0.5571
91.5983	11022	0.5527
91.6983	10934	0.5483
91.7983	10890	0.5461
91.8983	10846	0.5439
91.9983	10846	0.5439
92.0983	10890	0.5461
92.1983	10912	0.5472
92.2983	10868	0.5450
92.3983	10758	0.5395
92.4983	10736	0.5384
92.5983	11154	0.5593
92.6983	12276	0.6156
92.7983	14256	0.7149
92.8983	16874	0.8462
92.9983	19690	0.9874
93.0983	21978	1.1021
93.1983	23012	1.1540
93.2983	22418	1.1242
93.3983	20438	1.0249
93.4983	17732	0.8892
93.5983	15048	0.7546
93.6983	12980	0.6509
93.7983	11814	0.5924
93.8983	11462	0.5748
93.9983	11572	0.5803
94.0983	11792	0.5913
94.1983	11902	0.5968
94.2983	11836	0.5935
94.3983	11682	0.5858
94.4983	11506	0.5770
94.5983	11374	0.5704
94.6983	11418	0.5726
94.7983	11594	0.5814
94.8983	11880	0.5957
94.9983	12210	0.6123
95.0983	12452	0.6244
95.1983	12540	0.6288
95.2983	12430	0.6233
95.3983	12188	0.6112
95.4983	11836	0.5935
95.5983	11462	0.5748
95.6983	11220	0.5626
95.7983	11176	0.5604
95.8983	11330	0.5682
95.9983	11616	0.5825
96.0983	11902	0.5968
96.1983	12078	0.6057
96.2983	12056	0.6046
96.3983	11924	0.5980
96.4983	11792	0.5913
96.5983	11814	0.5924
96.6983	12144	0.6090
96.7983	12804	0.6421
96.8983	13728	0.6884
96.9983	14586	0.7314
97.0983	15070	0.7557
97.1983	14982	0.7513
97.2983	14322	0.7182
97.3983	13310	0.6675
97.4983	12276	0.6156
97.5983	11484	0.5759
97.6983	11110	0.5571
97.7983	11176	0.5604
97.8983	11550	0.5792
97.9983	12078	0.6057
98.0983	12562	0.6299
98.1983	12760	0.6399
98.2983	12628	0.6333
98.3983	12452	0.6244
98.4983	12848	0.6443
98.5983	14542	0.7292
98.6983	18106	0.9080
98.7983	23452	1.1760
98.8983	29766	1.4927
98.9983	35398	1.7751
99.0983	38478	1.9295
99.1983	37818	1.8965
99.2983	33616	1.6857
99.3983	27280	1.3680
99.4983	20636	1.0348
99.5983	15334	0.7690
99.6983	12320	0.6178
99.7983	11418	0.5726
99.8983	11748	0.5891
99.9983	12342	0.6189
100.0983	12694	0.6366
100.1983	12694	0.6366
100.2983	12386	0.6211
100.3983	11968	0.6002
100.4983	11770	0.5902
100.5983	12166	0.6101
100.6983	13508	0.6774
100.7983	15774	0.7910
100.8983	18634	0.9344
100.9983	21318	1.0690
101.0983	22946	1.1507
101.1983	22924	1.1496
101.2983	21208	1.0635
101.3983	18436	0.9245
101.4983	15532	0.7789
101.5983	13420	0.6730
101.6983	12694	0.6366
101.7983	13420	0.6730
101.8983	15114	0.7579
101.9983	17138	0.8594
102.0983	18876	0.9466
102.1983	19734	0.9896
102.2983	19492	0.9775
102.3983	18326	0.9190
102.4983	16830	0.8440
102.5983	15664	0.7855
102.6983	15444	0.7745
102.7983	16434	0.8241
102.8983	18458	0.9256
102.9983	20592	1.0326
103.0983	21516	1.0790
103.1983	19118	0.9587
103.2983	11154	0.5593
103.3983	1342	0.0673
103.4983	9196	0.4611
103.5983	73238	3.6726
103.6983	236566	11.8630
103.7983	525118	26.3330
103.8983	928488	46.5607
103.9983	1385626	69.4847
104.0983	1783628	89.4432
104.1983	1994146	100.0000
104.2983	1938838	97.2265
104.3983	1634886	81.9843
104.4983	1181752	59.2611
104.5983	711876	35.6983
104.6983	340648	17.0824
104.7983	128216	6.4296
104.8983	62744	3.1464
104.9983	82016	4.1128
105.0983	120186	6.0269
