[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130627_MEC_M_066_C_32224_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:18:18

[MS Spectrum]
# of Peaks	294
Raw Spectrum	[2.500->4.500],(scan:[301->541])
Background	No Background Spectrum
Base Peak	m/z 104.23 (Inten : 321,166)
11.0982	12742	0.9887
11.1982	13041	1.0118
11.2982	13271	1.0297
11.3982	13317	1.0333
11.4982	13202	1.0243
11.5982	12880	0.9994
11.6982	12489	0.9690
11.7982	12167	0.9440
11.8982	12029	0.9333
11.9982	12075	0.9369
12.0982	12259	0.9512
12.1982	12443	0.9655
12.2982	12558	0.9744
12.3982	12604	0.9779
12.4982	12604	0.9779
12.5982	12627	0.9797
12.6982	12719	0.9869
12.7982	12857	0.9976
12.8982	12972	1.0065
12.9982	12949	1.0047
13.0982	12788	0.9922
13.1982	12512	0.9708
13.2982	12236	0.9494
13.3982	12052	0.9351
13.4982	12006	0.9315
13.5982	12075	0.9369
13.6982	12190	0.9458
13.7982	12397	0.9619
13.8982	12627	0.9797
13.9982	12788	0.9922
14.0982	12857	0.9976
14.1982	12880	0.9994
14.2982	12995	1.0083
14.3982	13202	1.0243
14.4982	13478	1.0458
14.5982	13708	1.0636
14.6982	13800	1.0707
14.7982	13685	1.0618
14.8982	13432	1.0422
14.9982	13202	1.0243
15.0982	13087	1.0154
15.1982	13064	1.0136
15.2982	12995	1.0083
15.3982	12811	0.9940
15.4982	12558	0.9744
15.5982	12420	0.9637
15.6982	12604	0.9779
15.7982	13156	1.0208
15.8982	13731	1.0654
15.9982	14030	1.0886
16.0982	13961	1.0832
16.1982	13616	1.0565
16.2982	13202	1.0243
16.3982	12926	1.0029
16.4982	12880	0.9994
16.5982	13064	1.0136
16.6982	13294	1.0315
16.7982	13432	1.0422
16.8982	13432	1.0422
16.9982	13363	1.0368
17.0982	13386	1.0386
17.1982	13478	1.0458
17.2982	13593	1.0547
17.3982	13593	1.0547
17.4982	13501	1.0475
17.5982	13271	1.0297
17.6982	12903	1.0011
17.7982	12489	0.9690
17.8982	12190	0.9458
17.9982	12144	0.9423
18.0982	12351	0.9583
18.1982	12650	0.9815
18.2982	12880	0.9994
18.3982	13041	1.0118
18.4982	13133	1.0190
18.5982	13110	1.0172
18.6982	13041	1.0118
18.7982	12949	1.0047
18.8982	12857	0.9976
18.9982	12765	0.9904
19.0982	12581	0.9762
19.1982	12420	0.9637
19.2982	12282	0.9530
19.3982	12167	0.9440
19.4982	12075	0.9369
19.5982	12006	0.9315
19.6982	11960	0.9280
19.7982	11937	0.9262
19.8982	11914	0.9244
19.9982	11983	0.9298
20.0982	12167	0.9440
20.1982	12466	0.9672
20.2982	12765	0.9904
20.3982	12949	1.0047
20.4982	12972	1.0065
20.5982	12880	0.9994
20.6982	12673	0.9833
20.7982	12466	0.9672
20.8982	12351	0.9583
20.9982	12282	0.9530
21.0982	12259	0.9512
21.1982	12213	0.9476
21.2982	12190	0.9458
21.3982	12144	0.9423
21.4982	12121	0.9405
21.5982	12075	0.9369
21.6982	12029	0.9333
21.7982	11983	0.9298
21.8982	11983	0.9298
21.9982	11983	0.9298
22.0982	11983	0.9298
22.1982	11983	0.9298
22.2982	11983	0.9298
22.3982	11983	0.9298
22.4982	11960	0.9280
22.5982	11983	0.9298
22.6982	12029	0.9333
22.7982	12098	0.9387
22.8982	12144	0.9423
22.9982	12167	0.9440
23.0982	12190	0.9458
23.1982	12282	0.9530
23.2982	12604	0.9779
23.3982	13202	1.0243
23.4982	14007	1.0868
23.5982	14697	1.1403
23.6982	14950	1.1600
23.7982	14674	1.1386
23.8982	13984	1.0850
23.9982	13133	1.0190
24.0982	12397	0.9619
24.1982	11960	0.9280
24.2982	11868	0.9208
24.3982	11937	0.9262
24.4982	12006	0.9315
24.5982	12052	0.9351
24.6982	12075	0.9369
24.7982	12121	0.9405
24.8982	12144	0.9423
24.9982	12144	0.9423
25.0982	12121	0.9405
25.1982	12098	0.9387
25.2982	12052	0.9351
25.3982	12006	0.9315
25.4982	11983	0.9298
25.5982	12006	0.9315
25.6982	12121	0.9405
25.7982	12259	0.9512
25.8982	12397	0.9619
25.9982	12466	0.9672
26.0982	12466	0.9672
26.1982	12351	0.9583
26.2982	12213	0.9476
26.3982	12144	0.9423
26.4982	12213	0.9476
26.5982	12397	0.9619
26.6982	12535	0.9726
26.7982	12604	0.9779
26.8982	12581	0.9762
26.9982	12443	0.9655
27.0982	12236	0.9494
27.1982	12052	0.9351
27.2982	11937	0.9262
27.3982	11960	0.9280
27.4982	12098	0.9387
27.5982	12305	0.9547
27.6982	12512	0.9708
27.7982	12627	0.9797
27.8982	12627	0.9797
27.9982	12466	0.9672
28.0982	12236	0.9494
28.1982	12029	0.9333
28.2982	12075	0.9369
28.3982	12374	0.9601
28.4982	12765	0.9904
28.5982	13064	1.0136
28.6982	13179	1.0226
28.7982	13041	1.0118
28.8982	12742	0.9887
28.9982	12420	0.9637
29.0982	12213	0.9476
29.1982	12190	0.9458
29.2982	12259	0.9512
29.3982	12282	0.9530
29.4982	12236	0.9494
29.5982	12144	0.9423
29.6982	12098	0.9387
29.7982	12121	0.9405
29.8982	12213	0.9476
29.9982	12328	0.9565
30.0982	12397	0.9619
30.1982	12397	0.9619
30.2982	12351	0.9583
30.3982	12259	0.9512
30.4982	12144	0.9423
30.5982	12052	0.9351
30.6982	12029	0.9333
30.7982	12006	0.9315
30.8982	12006	0.9315
30.9982	12006	0.9315
31.0982	12006	0.9315
31.1982	12006	0.9315
31.2982	12006	0.9315
31.3982	11983	0.9298
31.4982	11960	0.9280
31.5982	11960	0.9280
31.6982	11960	0.9280
31.7982	11983	0.9298
31.8982	12006	0.9315
31.9982	12029	0.9333
32.0982	12029	0.9333
32.1982	12006	0.9315
32.2982	12006	0.9315
32.3982	11983	0.9298
32.4982	11983	0.9298
32.5982	11983	0.9298
32.6982	12006	0.9315
32.7982	12052	0.9351
32.8982	12098	0.9387
32.9982	12144	0.9423
33.0982	12144	0.9423
33.1982	12167	0.9440
33.2982	12167	0.9440
33.3982	12144	0.9423
33.4982	12098	0.9387
33.5982	12052	0.9351
33.6982	12052	0.9351
33.7982	12075	0.9369
33.8982	12098	0.9387
33.9982	12144	0.9423
34.0982	12144	0.9423
34.1982	12098	0.9387
34.2982	12029	0.9333
34.3982	11983	0.9298
34.4982	11960	0.9280
34.5982	11983	0.9298
34.6982	12006	0.9315
34.7982	12029	0.9333
34.8982	12029	0.9333
34.9982	12029	0.9333
35.0982	12029	0.9333
35.1982	12006	0.9315
35.2982	12006	0.9315
35.3982	12006	0.9315
35.4982	11983	0.9298
35.5982	12006	0.9315
35.6982	12075	0.9369
35.7982	12190	0.9458
35.8982	12305	0.9547
35.9982	12374	0.9601
36.0982	12374	0.9601
36.1982	12305	0.9547
36.2982	12213	0.9476
36.3982	12121	0.9405
36.4982	12052	0.9351
36.5982	12029	0.9333
36.6982	12029	0.9333
36.7982	12029	0.9333
36.8982	12029	0.9333
36.9982	12075	0.9369
37.0982	12167	0.9440
37.1982	12236	0.9494
37.2982	12305	0.9547
37.3982	12328	0.9565
37.4982	12351	0.9583
37.5982	12351	0.9583
37.6982	12328	0.9565
37.7982	12305	0.9547
37.8982	12259	0.9512
37.9982	12167	0.9440
38.0982	12098	0.9387
38.1982	12029	0.9333
38.2982	12029	0.9333
38.3982	12006	0.9315
38.4982	11983	0.9298
38.5982	12075	0.9369
38.6982	12443	0.9655
38.7982	13248	1.0279
38.8982	14582	1.1314
38.9982	16330	1.2670
39.0982	18170	1.4098
39.1982	19665	1.5258
39.2982	20332	1.5776
39.3982	19872	1.5419
39.4982	18469	1.4330
39.5982	16514	1.2813
39.6982	14559	1.1296
39.7982	13064	1.0136
39.8982	12259	0.9512
39.9982	12144	0.9423
40.0982	12443	0.9655
40.1982	12880	0.9994
40.2982	13179	1.0226
40.3982	13248	1.0279
40.4982	13087	1.0154
40.5982	12811	0.9940
40.6982	12581	0.9762
40.7982	12604	0.9779
40.8982	12972	1.0065
40.9982	13639	1.0582
41.0982	14490	1.1243
41.1982	15249	1.1832
41.2982	15663	1.2153
41.3982	15594	1.2099
41.4982	15065	1.1689
41.5982	14237	1.1046
41.6982	13340	1.0350
41.7982	12604	0.9779
41.8982	12167	0.9440
41.9982	12006	0.9315
42.0982	12006	0.9315
42.1982	12029	0.9333
42.2982	12052	0.9351
42.3982	12052	0.9351
42.4982	12029	0.9333
42.5982	12006	0.9315
42.6982	12006	0.9315
42.7982	12006	0.9315
42.8982	12029	0.9333
42.9982	12052	0.9351
43.0982	12144	0.9423
43.1982	12259	0.9512
43.2982	12351	0.9583
43.3982	12374	0.9601
43.4982	12305	0.9547
43.5982	12190	0.9458
43.6982	12052	0.9351
43.7982	11983	0.9298
43.8982	12006	0.9315
43.9982	12167	0.9440
44.0982	12420	0.9637
44.1982	12673	0.9833
44.2982	12857	0.9976
44.3982	12972	1.0065
44.4982	12926	1.0029
44.5982	12788	0.9922
44.6982	12581	0.9762
44.7982	12374	0.9601
44.8982	12213	0.9476
44.9982	12098	0.9387
45.0982	12052	0.9351
45.1982	12052	0.9351
45.2982	12098	0.9387
45.3982	12190	0.9458
45.4982	12397	0.9619
45.5982	12719	0.9869
45.6982	13064	1.0136
45.7982	13271	1.0297
45.8982	13271	1.0297
45.9982	13087	1.0154
46.0982	12788	0.9922
46.1982	12535	0.9726
46.2982	12443	0.9655
46.3982	12443	0.9655
46.4982	12443	0.9655
46.5982	12397	0.9619
46.6982	12259	0.9512
46.7982	12121	0.9405
46.8982	12029	0.9333
46.9982	12075	0.9369
47.0982	12167	0.9440
47.1982	12236	0.9494
47.2982	12282	0.9530
47.3982	12282	0.9530
47.4982	12236	0.9494
47.5982	12190	0.9458
47.6982	12144	0.9423
47.7982	12098	0.9387
47.8982	12075	0.9369
47.9982	12075	0.9369
48.0982	12075	0.9369
48.1982	12075	0.9369
48.2982	12075	0.9369
48.3982	12075	0.9369
48.4982	12052	0.9351
48.5982	12075	0.9369
48.6982	12144	0.9423
48.7982	12282	0.9530
48.8982	12443	0.9655
48.9982	12558	0.9744
49.0982	12581	0.9762
49.1982	12489	0.9690
49.2982	12328	0.9565
49.3982	12167	0.9440
49.4982	12029	0.9333
49.5982	11983	0.9298
49.6982	11960	0.9280
49.7982	11937	0.9262
49.8982	11937	0.9262
49.9982	11937	0.9262
50.0982	11960	0.9280
50.1982	11983	0.9298
50.2982	12006	0.9315
50.3982	12052	0.9351
50.4982	12098	0.9387
50.5982	12121	0.9405
50.6982	12098	0.9387
50.7982	12075	0.9369
50.8982	12052	0.9351
50.9982	12006	0.9315
51.0982	12006	0.9315
51.1982	12006	0.9315
51.2982	12006	0.9315
51.3982	11983	0.9298
51.4982	11960	0.9280
51.5982	11960	0.9280
51.6982	11983	0.9298
51.7982	11983	0.9298
51.8982	12029	0.9333
51.9982	12121	0.9405
52.0982	12282	0.9530
52.1982	12443	0.9655
52.2982	12535	0.9726
52.3982	12535	0.9726
52.4982	12420	0.9637
52.5982	12259	0.9512
52.6982	12075	0.9369
52.7982	11983	0.9298
52.8982	11960	0.9280
52.9982	11960	0.9280
53.0982	11960	0.9280
53.1982	11983	0.9298
53.2982	12052	0.9351
53.3982	12190	0.9458
53.4982	12328	0.9565
53.5982	12397	0.9619
53.6982	12397	0.9619
53.7982	12328	0.9565
53.8982	12213	0.9476
53.9982	12075	0.9369
54.0982	12006	0.9315
54.1982	11983	0.9298
54.2982	12006	0.9315
54.3982	12006	0.9315
54.4982	12029	0.9333
54.5982	12029	0.9333
54.6982	12006	0.9315
54.7982	12006	0.9315
54.8982	12006	0.9315
54.9982	12029	0.9333
55.0982	12052	0.9351
55.1982	12052	0.9351
55.2982	12052	0.9351
55.3982	12075	0.9369
55.4982	12098	0.9387
55.5982	12098	0.9387
55.6982	12098	0.9387
55.7982	12098	0.9387
55.8982	12121	0.9405
55.9982	12121	0.9405
56.0982	12121	0.9405
56.1982	12167	0.9440
56.2982	12236	0.9494
56.3982	12282	0.9530
56.4982	12351	0.9583
56.5982	12512	0.9708
56.6982	12903	1.0011
56.7982	13593	1.0547
56.8982	14559	1.1296
56.9982	15663	1.2153
57.0982	16560	1.2849
57.1982	16882	1.3099
57.2982	16514	1.2813
57.3982	15571	1.2082
57.4982	14329	1.1118
57.5982	13248	1.0279
57.6982	12558	0.9744
57.7982	12374	0.9601
57.8982	12535	0.9726
57.9982	12834	0.9958
58.0982	13064	1.0136
58.1982	13156	1.0208
58.2982	13087	1.0154
58.3982	12880	0.9994
58.4982	12696	0.9851
58.5982	12650	0.9815
58.6982	12949	1.0047
58.7982	13616	1.0565
58.8982	14674	1.1386
58.9982	15916	1.2349
59.0982	17043	1.3224
59.1982	17664	1.3705
59.2982	17503	1.3581
59.3982	16652	1.2920
59.4982	15364	1.1921
59.5982	14030	1.0886
59.6982	13041	1.0118
59.7982	12627	0.9797
59.8982	12765	0.9904
59.9982	13225	1.0261
60.0982	13731	1.0654
60.1982	14076	1.0922
60.2982	14145	1.0975
60.3982	13938	1.0814
60.4982	13547	1.0511
60.5982	13087	1.0154
60.6982	12696	0.9851
60.7982	12443	0.9655
60.8982	12374	0.9601
60.9982	12443	0.9655
61.0982	12535	0.9726
61.1982	12604	0.9779
61.2982	12581	0.9762
61.3982	12489	0.9690
61.4982	12397	0.9619
61.5982	12397	0.9619
61.6982	12604	0.9779
61.7982	13041	1.0118
61.8982	13754	1.0672
61.9982	14628	1.1350
62.0982	15502	1.2028
62.1982	16077	1.2474
62.2982	16146	1.2528
62.3982	15686	1.2171
62.4982	14835	1.1510
62.5982	13869	1.0761
62.6982	12995	1.0083
62.7982	12397	0.9619
62.8982	12144	0.9423
62.9982	12098	0.9387
63.0982	12121	0.9405
63.1982	12144	0.9423
63.2982	12144	0.9423
63.3982	12121	0.9405
63.4982	12075	0.9369
63.5982	12052	0.9351
63.6982	12075	0.9369
63.7982	12144	0.9423
63.8982	12259	0.9512
63.9982	12374	0.9601
64.0982	12466	0.9672
64.1982	12512	0.9708
64.2982	12489	0.9690
64.3982	12397	0.9619
64.4982	12259	0.9512
64.5982	12167	0.9440
64.6982	12121	0.9405
64.7982	12167	0.9440
64.8982	12305	0.9547
64.9982	12512	0.9708
65.0982	12719	0.9869
65.1982	12857	0.9976
65.2983	12880	0.9994
65.3983	12765	0.9904
65.4983	12581	0.9762
65.5983	12351	0.9583
65.6983	12167	0.9440
65.7983	12075	0.9369
65.8983	12075	0.9369
65.9983	12098	0.9387
66.0983	12121	0.9405
66.1983	12121	0.9405
66.2983	12098	0.9387
66.3983	12052	0.9351
66.4983	12006	0.9315
66.5983	11983	0.9298
66.6983	11983	0.9298
66.7983	12006	0.9315
66.8983	12029	0.9333
66.9983	12098	0.9387
67.0983	12144	0.9423
67.1983	12144	0.9423
67.2983	12121	0.9405
67.3983	12075	0.9369
67.4983	12029	0.9333
67.5983	12006	0.9315
67.6983	12006	0.9315
67.7983	12029	0.9333
67.8983	12052	0.9351
67.9983	12075	0.9369
68.0983	12075	0.9369
68.1983	12075	0.9369
68.2983	12006	0.9315
68.3983	11960	0.9280
68.4983	12075	0.9369
68.5983	12719	0.9869
68.6983	14352	1.1136
68.7983	17135	1.3295
68.8983	20976	1.6275
68.9983	25277	1.9612
69.0983	28911	2.2432
69.1983	30613	2.3753
69.2983	29716	2.3057
69.3983	26542	2.0594
69.4983	22103	1.7150
69.5983	17664	1.3705
69.6983	14352	1.1136
69.7983	12650	0.9815
69.8983	12351	0.9583
69.9983	12788	0.9922
70.0983	13340	1.0350
70.1983	13662	1.0600
70.2983	13662	1.0600
70.3983	13386	1.0386
70.4983	12949	1.0047
70.5983	12512	0.9708
70.6983	12213	0.9476
70.7983	12075	0.9369
70.8983	12075	0.9369
70.9983	12167	0.9440
71.0983	12213	0.9476
71.1983	12213	0.9476
71.2983	12144	0.9423
71.3983	12075	0.9369
71.4983	12098	0.9387
71.5983	12259	0.9512
71.6983	12696	0.9851
71.7983	13409	1.0404
71.8983	14444	1.1207
71.9983	15663	1.2153
72.0983	16790	1.3027
72.1983	17480	1.3563
72.2983	17480	1.3563
72.3983	16744	1.2992
72.4983	15502	1.2028
72.5983	14122	1.0957
72.6983	12972	1.0065
72.7983	12305	0.9547
72.8983	12075	0.9369
72.9983	12144	0.9423
73.0983	12259	0.9512
73.1983	12351	0.9583
73.2983	12374	0.9601
73.3983	12374	0.9601
73.4983	12305	0.9547
73.5983	12259	0.9512
73.6983	12213	0.9476
73.7983	12259	0.9512
73.8983	12443	0.9655
73.9983	12696	0.9851
74.0983	12949	1.0047
74.1983	13110	1.0172
74.2983	13133	1.0190
74.3983	12972	1.0065
74.4983	12719	0.9869
74.5983	12443	0.9655
74.6983	12259	0.9512
74.7983	12236	0.9494
74.8983	12328	0.9565
74.9983	12489	0.9690
75.0983	12650	0.9815
75.1983	12742	0.9887
75.2983	12696	0.9851
75.3983	12558	0.9744
75.4983	12420	0.9637
75.5983	12351	0.9583
75.6983	12397	0.9619
75.7983	12535	0.9726
75.8983	12673	0.9833
75.9983	12788	0.9922
76.0983	12834	0.9958
76.1983	12765	0.9904
76.2983	12650	0.9815
76.3983	12512	0.9708
76.4983	12374	0.9601
76.5983	12282	0.9530
76.6983	12259	0.9512
76.7983	12351	0.9583
76.8983	12535	0.9726
76.9983	12742	0.9887
77.0983	12880	0.9994
77.1983	12926	1.0029
77.2983	12880	0.9994
77.3983	12765	0.9904
77.4983	12604	0.9779
77.5983	12466	0.9672
77.6983	12351	0.9583
77.7983	12282	0.9530
77.8983	12213	0.9476
77.9983	12167	0.9440
78.0983	12144	0.9423
78.1983	12144	0.9423
78.2983	12121	0.9405
78.3983	12098	0.9387
78.4983	12098	0.9387
78.5983	12075	0.9369
78.6983	12098	0.9387
78.7983	12121	0.9405
78.8983	12167	0.9440
78.9983	12190	0.9458
79.0983	12190	0.9458
79.1983	12190	0.9458
79.2983	12167	0.9440
79.3983	12144	0.9423
79.4983	12121	0.9405
79.5983	12098	0.9387
79.6983	12121	0.9405
79.7983	12167	0.9440
79.8983	12282	0.9530
79.9983	12374	0.9601
80.0983	12466	0.9672
80.1983	12466	0.9672
80.2983	12420	0.9637
80.3983	12328	0.9565
80.4983	12259	0.9512
80.5983	12305	0.9547
80.6983	12512	0.9708
80.7983	12857	0.9976
80.8983	13317	1.0333
80.9983	13708	1.0636
81.0983	13938	1.0814
81.1983	13869	1.0761
81.2983	13570	1.0529
81.3983	13087	1.0154
81.4983	12627	0.9797
81.5983	12305	0.9547
81.6983	12144	0.9423
81.7983	12167	0.9440
81.8983	12236	0.9494
81.9983	12305	0.9547
82.0983	12328	0.9565
82.1983	12328	0.9565
82.2983	12259	0.9512
82.3983	12213	0.9476
82.4983	12282	0.9530
82.5983	12604	0.9779
82.6983	13340	1.0350
82.7983	14421	1.1189
82.8983	15778	1.2242
82.9983	17043	1.3224
83.0983	17871	1.3866
83.1983	17940	1.3920
83.2983	17227	1.3366
83.3983	15962	1.2385
83.4983	14559	1.1296
83.5983	13455	1.0440
83.6983	12880	0.9994
83.7983	12972	1.0065
83.8983	13593	1.0547
83.9983	14513	1.1261
84.0983	15433	1.1974
84.1983	16054	1.2456
84.2983	16215	1.2581
84.3983	15847	1.2296
84.4983	15134	1.1742
84.5983	14444	1.1207
84.6983	14076	1.0922
84.7983	14237	1.1046
84.8983	14927	1.1582
84.9983	15824	1.2278
85.0983	16468	1.2778
85.1983	16514	1.2813
85.2983	15939	1.2367
85.3983	14904	1.1564
85.4983	13754	1.0672
85.5983	12811	0.9940
85.6983	12259	0.9512
85.7983	12167	0.9440
85.8983	12397	0.9619
85.9983	12765	0.9904
86.0983	13064	1.0136
86.1983	13179	1.0226
86.2983	13041	1.0118
86.3983	12834	0.9958
86.4983	12949	1.0047
