[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130617_MEC_M_068_C_32296_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:30:26

[MS Spectrum]
# of Peaks	254
Raw Spectrum	[0.925->1.983],(scan:[112->239])
Background	No Background Spectrum
Base Peak	m/z 798.51 (Inten : 336,599)
689.1453	28913	8.59
691.1490	31257	9.29
693.2702	42488	12.62
694.7076	50586	15.03
699.8081	47101	13.99
701.3807	31640	9.40
704.0283	107250	31.86
709.1802	31877	9.47
711.7979	53994	16.04
715.5126	67922	20.18
717.9498	30359	9.02
721.4560	63009	18.72
723.4391	17454	5.19
726.2743	75704	22.49
729.8903	42780	12.71
733.0406	39313	11.68
737.3666	61311	18.21
738.5157	25980	7.72
739.4652	22796	6.77
741.5380	63258	18.79
742.5784	36995	10.99
744.4524	44860	13.33
748.3275	76307	22.67
754.4616	27418	8.15
756.4657	37700	11.20
758.5728	48385	14.37
759.4666	51670	15.35
760.5172	48975	14.55
761.5724	26942	8.00
762.5496	18262	5.43
766.4816	29310	8.71
767.5302	17665	5.25
768.5340	23151	6.88
770.4786	100267	29.79
771.4783	35314	10.49
772.5193	88177	26.20
773.5481	44867	13.33
774.5339	23997	7.13
777.0554	29143	8.66
780.5463	55316	16.43
781.4456	53926	16.02
782.4886	100629	29.90
783.5299	45481	13.51
784.5236	59384	17.64
785.5286	25879	7.69
786.5461	38878	11.55
787.5544	24756	7.35
788.5067	31145	9.25
789.5284	16958	5.04
790.5358	17352	5.16
792.2756	54676	16.24
794.5031	32449	9.64
796.5144	214690	63.78
797.5043	101635	30.19
798.5133	336599	100.00
799.5163	153658	45.65
800.5164	68317	20.30
801.5966	23703	7.04
803.1350	54325	16.14
804.4930	32257	9.58
806.4999	39262	11.66
807.5080	17790	5.29
808.5189	42532	12.64
809.5442	23686	7.04
810.5261	35832	10.65
811.5338	19248	5.72
812.5248	21953	6.52
814.2478	49168	14.61
818.4845	26081	7.75
820.5319	70389	20.91
821.4968	37009	10.99
822.5306	99266	29.49
823.5037	46596	13.84
824.5635	136528	40.56
825.5574	85277	25.33
826.5503	64413	19.14
827.5618	31339	9.31
828.5478	21963	6.52
830.5178	21297	6.33
832.4963	31827	9.46
836.2079	41201	12.24
837.5645	18617	5.53
844.5042	30201	8.97
846.5087	41051	12.20
847.4832	36068	10.72
848.5145	39883	11.85
849.5368	20741	6.16
850.5325	22553	6.70
852.5434	20958	6.23
858.6055	34495	10.25
864.9747	17920	5.32
866.9958	28374	8.43
869.4211	21689	6.44
870.4983	17635	5.24
872.5355	16970	5.04
880.2411	19387	5.76
881.9811	28951	8.60
891.2844	22181	6.59
896.6895	32825	9.75
911.4136	32368	9.62
921.2791	20098	5.97
926.1052	38358	11.40
935.3572	18596	5.52
940.8590	39351	11.69
955.4803	37217	11.06
970.1472	42921	12.75
984.8672	42870	12.74
999.5085	48455	14.40
1009.0688	18611	5.53
1014.1563	49659	14.75
1022.9539	18568	5.52
1028.8709	47483	14.11
1043.5668	54742	16.26
1052.8676	17294	5.14
1058.2068	50980	15.15
1067.8390	21201	6.30
1072.9619	52527	15.61
1087.6121	43537	12.93
1096.8667	19941	5.92
1102.2582	47599	14.14
1116.9607	45100	13.40
1126.4607	23397	6.95
1131.6598	39927	11.86
1146.2960	32141	9.55
1160.9137	27850	8.27
1175.9574	32349	9.61
1190.3221	21598	6.42
1215.0902	22050	6.55
1219.2986	17622	5.24
1237.2527	19621	5.83
1259.3107	26274	7.81
1281.3958	27366	8.13
1303.6132	32681	9.71
1325.5347	40497	12.03
1347.6537	50874	15.11
1369.5580	52913	15.72
1391.6195	53310	15.84
1404.9338	17488	5.20
1413.5420	60372	17.94
1435.7291	55451	16.47
1457.6689	50918	15.13
1479.7025	47027	13.97
1501.8062	50082	14.88
1523.7039	44689	13.28
1545.6379	46878	13.93
1567.8489	39092	11.61
1589.7465	29717	8.83
1611.8179	25262	7.51
1655.9655	21613	6.42
1700.0013	19527	5.80
1722.0195	17238	5.12
1743.6984	16972	5.04

Profile Data
# of Points	19900
m/z	Absolute Intensity	Relative Intensity
10.0982	0	0.0000
10.1982	0	0.0000
10.2982	10736	0.9376
10.3982	10692	0.9338
10.4982	10670	0.9319
10.5982	10802	0.9434
10.6982	11154	0.9741
10.7982	11704	1.0222
10.8982	12254	1.0702
10.9982	12584	1.0990
11.0982	12540	1.0952
11.1982	12122	1.0587
11.2982	11506	1.0049
11.3982	11110	0.9703
11.4982	11308	0.9876
11.5982	11990	1.0471
11.6982	12672	1.1067
11.7982	13046	1.1394
11.8982	13002	1.1355
11.9982	12694	1.1086
12.0982	12298	1.0740
12.1982	12056	1.0529
12.2982	12100	1.0567
12.3982	12232	1.0683
12.4982	12276	1.0721
12.5982	12188	1.0644
12.6982	12056	1.0529
12.7982	11902	1.0394
12.8982	11682	1.0202
12.9982	11374	0.9933
13.0982	11132	0.9722
13.1982	11374	0.9933
13.2982	12408	1.0836
13.3982	14036	1.2258
13.4982	15510	1.3545
13.5982	16170	1.4122
13.6982	15752	1.3757
13.7982	14432	1.2604
13.8982	12782	1.1163
13.9982	11638	1.0164
14.0982	11528	1.0068
14.1982	12210	1.0663
14.2982	12958	1.1317
14.3982	13200	1.1528
14.4982	12936	1.1297
14.5982	12386	1.0817
14.6982	11836	1.0337
14.7982	11594	1.0125
14.8982	11770	1.0279
14.9982	12320	1.0760
15.0982	13002	1.1355
15.1982	13552	1.1835
15.2982	13904	1.2143
15.3982	14036	1.2258
15.4982	13860	1.2104
15.5982	13354	1.1663
15.6982	12716	1.1105
15.7982	12364	1.0798
15.8982	12386	1.0817
15.9982	12584	1.0990
16.0982	12826	1.1201
16.1982	13068	1.1413
16.2982	13244	1.1566
16.3982	13464	1.1759
16.4982	13992	1.2220
16.5982	14938	1.3046
16.6982	15862	1.3853
16.7982	16126	1.4083
16.8982	15532	1.3565
16.9982	14322	1.2508
17.0982	12826	1.1201
17.1982	11506	1.0049
17.2982	10758	0.9395
17.3982	10692	0.9338
17.4982	10934	0.9549
17.5982	11154	0.9741
17.6982	11198	0.9780
17.7982	11198	0.9780
17.8982	11286	0.9856
17.9982	11440	0.9991
18.0982	11616	1.0145
18.1982	11748	1.0260
18.2982	11814	1.0318
18.3982	11682	1.0202
18.4982	11418	0.9972
18.5982	11132	0.9722
18.6982	10956	0.9568
18.7982	10846	0.9472
18.8982	10780	0.9415
18.9982	10736	0.9376
19.0982	10714	0.9357
19.1982	10714	0.9357
19.2982	10780	0.9415
19.3982	10956	0.9568
19.4982	11176	0.9760
19.5982	11352	0.9914
19.6982	11396	0.9953
19.7982	11330	0.9895
19.8982	11154	0.9741
19.9982	10934	0.9549
20.0982	10758	0.9395
20.1982	10714	0.9357
20.2982	10714	0.9357
20.3982	10714	0.9357
20.4982	10670	0.9319
20.5982	10648	0.9299
20.6982	10626	0.9280
20.7982	10626	0.9280
20.8982	10626	0.9280
20.9982	10626	0.9280
21.0982	10626	0.9280
21.1982	10604	0.9261
21.2982	10582	0.9242
21.3982	10560	0.9222
21.4982	10538	0.9203
21.5982	10560	0.9222
21.6982	10736	0.9376
21.7982	11088	0.9684
21.8982	11528	1.0068
21.9982	11880	1.0375
22.0982	12100	1.0567
22.1982	12144	1.0606
22.2982	11968	1.0452
22.3982	11616	1.0145
22.4982	11264	0.9837
22.5982	11154	0.9741
22.6982	11286	0.9856
22.7982	11572	1.0106
22.8982	11858	1.0356
22.9982	12034	1.0510
23.0982	11968	1.0452
23.1982	11660	1.0183
23.2982	11220	0.9799
23.3982	10868	0.9491
23.4982	10714	0.9357
23.5982	10692	0.9338
23.6982	10692	0.9338
23.7982	10670	0.9319
23.8982	10648	0.9299
23.9982	10626	0.9280
24.0982	10626	0.9280
24.1982	10626	0.9280
24.2982	10670	0.9319
24.3982	10692	0.9338
24.4982	10714	0.9357
24.5982	10692	0.9338
24.6982	10670	0.9319
24.7982	10648	0.9299
24.8982	10648	0.9299
24.9982	10670	0.9319
25.0982	10692	0.9338
25.1982	10692	0.9338
25.2982	10648	0.9299
25.3982	10626	0.9280
25.4982	10604	0.9261
25.5982	10604	0.9261
25.6982	10626	0.9280
25.7982	10648	0.9299
25.8982	10670	0.9319
25.9982	10714	0.9357
26.0982	10846	0.9472
26.1982	11022	0.9626
26.2982	11154	0.9741
26.3982	11176	0.9760
26.4982	11132	0.9722
26.5982	10978	0.9587
26.6982	10802	0.9434
26.7982	10670	0.9319
26.8982	10648	0.9299
26.9982	10692	0.9338
27.0982	10758	0.9395
27.1982	10802	0.9434
27.2982	10824	0.9453
27.3982	10824	0.9453
27.4982	10802	0.9434
27.5982	10758	0.9395
27.6982	10736	0.9376
27.7982	10714	0.9357
27.8982	10736	0.9376
27.9982	10758	0.9395
28.0982	10780	0.9415
28.1982	10780	0.9415
28.2982	10780	0.9415
28.3982	10802	0.9434
28.4982	10780	0.9415
28.5982	10780	0.9415
28.6982	10758	0.9395
28.7982	10736	0.9376
28.8982	10692	0.9338
28.9982	10670	0.9319
29.0982	10670	0.9319
29.1982	10670	0.9319
29.2982	10670	0.9319
29.3982	10648	0.9299
29.4982	10648	0.9299
29.5982	10648	0.9299
29.6982	10670	0.9319
29.7982	10714	0.9357
29.8982	10736	0.9376
29.9982	10758	0.9395
30.0982	10736	0.9376
30.1982	10692	0.9338
30.2982	10648	0.9299
30.3982	10604	0.9261
30.4982	10582	0.9242
30.5982	10582	0.9242
30.6982	10604	0.9261
30.7982	10582	0.9242
30.8982	10560	0.9222
30.9982	10626	0.9280
31.0982	10868	0.9491
31.1982	11176	0.9760
31.2982	11462	1.0010
31.3982	11572	1.0106
31.4982	11506	1.0049
31.5982	11286	0.9856
31.6982	10956	0.9568
31.7982	10692	0.9338
31.8982	10626	0.9280
31.9982	10802	0.9434
32.0982	11044	0.9645
32.1982	11198	0.9780
32.2982	11264	0.9837
32.3982	11198	0.9780
32.4982	11044	0.9645
32.5982	10846	0.9472
32.6982	10714	0.9357
32.7982	10670	0.9319
32.8982	10692	0.9338
32.9982	10692	0.9338
33.0982	10692	0.9338
33.1982	10670	0.9319
33.2982	10692	0.9338
33.3982	10692	0.9338
33.4982	10692	0.9338
33.5982	10692	0.9338
33.6982	10692	0.9338
33.7982	10670	0.9319
33.8982	10648	0.9299
33.9982	10648	0.9299
34.0982	10648	0.9299
34.1982	10648	0.9299
34.2982	10670	0.9319
34.3982	10670	0.9319
34.4982	10670	0.9319
34.5982	10670	0.9319
34.6982	10670	0.9319
34.7982	10648	0.9299
34.8982	10670	0.9319
34.9982	10670	0.9319
35.0982	10692	0.9338
35.1982	10692	0.9338
35.2982	10670	0.9319
35.3982	10670	0.9319
35.4982	10648	0.9299
35.5982	10626	0.9280
35.6982	10626	0.9280
35.7982	10626	0.9280
35.8982	10604	0.9261
35.9982	10604	0.9261
36.0982	10626	0.9280
36.1982	10604	0.9261
36.2982	10604	0.9261
36.3982	10604	0.9261
36.4982	10626	0.9280
36.5982	10648	0.9299
36.6982	10670	0.9319
36.7982	10714	0.9357
36.8982	10736	0.9376
36.9982	10758	0.9395
37.0982	10802	0.9434
37.1982	10824	0.9453
37.2982	10868	0.9491
37.3982	10912	0.9530
37.4982	10912	0.9530
37.5982	10890	0.9511
37.6982	10846	0.9472
37.7982	10802	0.9434
37.8982	10758	0.9395
37.9982	10736	0.9376
38.0982	10736	0.9376
38.1982	10692	0.9338
38.2982	10560	0.9222
38.3982	10296	0.8992
38.4982	10142	0.8857
38.5982	10890	0.9511
38.6982	13662	1.1932
38.7982	19492	1.7023
38.8982	28930	2.5266
38.9982	41734	3.6448
39.0982	55968	4.8879
39.1982	67870	5.9273
39.2982	73282	6.4000
39.3982	70004	6.1137
39.4982	59092	5.1607
39.5982	43912	3.8350
39.6982	28754	2.5112
39.7982	17314	1.5121
39.8982	11198	0.9780
39.9982	9482	0.8281
40.0982	9812	0.8569
40.1982	10362	0.9050
40.2982	10516	0.9184
40.3982	10472	0.9146
40.4982	10384	0.9069
40.5982	10472	0.9146
40.6982	10868	0.9491
40.7982	11770	1.0279
40.8982	13178	1.1509
40.9982	14960	1.3065
41.0982	16808	1.4679
41.1982	18282	1.5966
41.2982	18876	1.6485
41.3982	18370	1.6043
41.4982	16918	1.4775
41.5982	14982	1.3084
41.6982	13090	1.1432
41.7982	11616	1.0145
41.8982	10802	0.9434
41.9982	10538	0.9203
42.0982	10538	0.9203
42.1982	10604	0.9261
42.2982	10626	0.9280
42.3982	10648	0.9299
42.4982	10692	0.9338
42.5982	10736	0.9376
42.6982	10802	0.9434
42.7982	10824	0.9453
42.8982	10824	0.9453
42.9982	10824	0.9453
43.0982	10802	0.9434
43.1982	10802	0.9434
43.2982	10780	0.9415
43.3982	10780	0.9415
43.4982	10758	0.9395
43.5982	10758	0.9395
43.6982	10780	0.9415
43.7982	10824	0.9453
43.8982	10890	0.9511
43.9982	10978	0.9587
44.0982	11066	0.9664
44.1982	11132	0.9722
44.2982	11176	0.9760
44.3982	11176	0.9760
44.4982	11110	0.9703
44.5982	11000	0.9607
44.6982	10868	0.9491
44.7982	10780	0.9415
44.8982	10714	0.9357
44.9982	10714	0.9357
45.0982	10736	0.9376
45.1982	10780	0.9415
45.2982	10802	0.9434
45.3982	10758	0.9395
45.4982	10714	0.9357
45.5982	10670	0.9319
45.6982	10692	0.9338
45.7982	10846	0.9472
45.8982	11088	0.9684
45.9982	11286	0.9856
46.0982	11374	0.9933
46.1982	11352	0.9914
46.2982	11220	0.9799
46.3982	11044	0.9645
46.4982	10890	0.9511
46.5982	10868	0.9491
46.6982	10956	0.9568
46.7982	11220	0.9799
46.8982	11682	1.0202
46.9982	12430	1.0856
47.0982	13486	1.1778
47.1982	14586	1.2738
47.2982	15378	1.3430
47.3982	15532	1.3565
47.4982	15004	1.3104
47.5982	13926	1.2162
47.6982	12650	1.1048
47.7982	11572	1.0106
47.8982	10912	0.9530
47.9982	10670	0.9319
48.0982	10670	0.9319
48.1982	10736	0.9376
48.2982	10780	0.9415
48.3982	10780	0.9415
48.4982	10802	0.9434
48.5982	10780	0.9415
48.6982	10758	0.9395
48.7982	10714	0.9357
48.8982	10670	0.9319
48.9982	10648	0.9299
49.0982	10670	0.9319
49.1982	10692	0.9338
49.2982	10714	0.9357
49.3982	10736	0.9376
49.4982	10714	0.9357
49.5982	10714	0.9357
49.6982	10670	0.9319
49.7982	10648	0.9299
49.8982	10626	0.9280
49.9982	10604	0.9261
50.0982	10604	0.9261
50.1982	10604	0.9261
50.2982	10604	0.9261
50.3982	10626	0.9280
50.4982	10626	0.9280
50.5982	10626	0.9280
50.6982	10626	0.9280
50.7982	10648	0.9299
50.8982	10648	0.9299
50.9982	10648	0.9299
51.0982	10648	0.9299
51.1982	10648	0.9299
51.2982	10626	0.9280
51.3982	10626	0.9280
51.4982	10626	0.9280
51.5982	10626	0.9280
51.6982	10648	0.9299
51.7982	10670	0.9319
51.8982	10670	0.9319
51.9982	10670	0.9319
52.0982	10648	0.9299
52.1982	10626	0.9280
52.2982	10604	0.9261
52.3982	10604	0.9261
52.4982	10626	0.9280
52.5982	10648	0.9299
52.6982	10648	0.9299
52.7982	10626	0.9280
52.8982	10604	0.9261
52.9982	10604	0.9261
53.0982	10604	0.9261
53.1982	10648	0.9299
53.2982	10670	0.9319
53.3982	10692	0.9338
53.4982	10692	0.9338
53.5982	10670	0.9319
53.6982	10670	0.9319
53.7982	10692	0.9338
53.8982	10714	0.9357
53.9982	10736	0.9376
54.0982	10780	0.9415
54.1982	10780	0.9415
54.2982	10758	0.9395
54.3982	10736	0.9376
54.4982	10692	0.9338
54.5982	10648	0.9299
54.6982	10648	0.9299
54.7982	10736	0.9376
54.8982	10956	0.9568
54.9982	11308	0.9876
55.0982	11682	1.0202
55.1982	11946	1.0433
55.2982	12012	1.0491
55.3982	11836	1.0337
55.4982	11506	1.0049
55.5982	11154	0.9741
55.6982	10846	0.9472
55.7982	10692	0.9338
55.8982	10670	0.9319
55.9982	10692	0.9338
56.0982	10714	0.9357
56.1982	10670	0.9319
56.2982	10472	0.9146
56.3982	10296	0.8992
56.4982	10758	0.9395
56.5982	12936	1.1297
56.6982	18150	1.5851
56.7982	27522	2.4036
56.8982	41096	3.5891
56.9982	56694	4.9513
57.0982	69872	6.1022
57.1982	75856	6.6248
57.2982	72292	6.3135
57.3982	60368	5.2722
57.4982	44022	3.8446
57.5982	28160	2.4593
57.6982	16742	1.4621
57.7982	11088	0.9684
57.8982	9790	0.8550
57.9982	10340	0.9030
58.0982	11000	0.9607
58.1982	11242	0.9818
58.2982	11242	0.9818
58.3982	11132	0.9722
58.4982	11132	0.9722
58.5982	11528	1.0068
58.6982	12606	1.1009
58.7982	14520	1.2681
58.8982	17292	1.5102
58.9982	20460	1.7868
59.0982	23166	2.0232
59.1982	24442	2.1346
59.2982	23760	2.0750
59.3982	21362	1.8656
59.4982	17996	1.5717
59.5982	14696	1.2835
59.6982	12320	1.0760
59.7982	11308	0.9876
59.8982	11440	0.9991
59.9982	12122	1.0587
60.0982	12870	1.1240
60.1982	13332	1.1643
60.2982	13354	1.1663
60.3982	13002	1.1355
60.4982	12408	1.0836
60.5982	11792	1.0298
60.6982	11352	0.9914
60.7982	11220	0.9799
60.8982	11440	0.9991
60.9982	11858	1.0356
61.0982	12254	1.0702
61.1982	12452	1.0875
61.2982	12430	1.0856
61.3982	12166	1.0625
61.4982	11836	1.0337
61.5982	11682	1.0202
61.6982	12034	1.0510
61.7982	13024	1.1374
61.8982	14652	1.2796
61.9982	16698	1.4583
62.0982	18678	1.6312
62.1982	19932	1.7407
62.2982	19976	1.7446
62.3982	18766	1.6389
62.4982	16720	1.4602
62.5982	14410	1.2585
62.6982	12474	1.0894
62.7982	11286	0.9856
62.8982	10890	0.9511
62.9982	10978	0.9587
63.0982	11154	0.9741
63.1982	11242	0.9818
63.2982	11220	0.9799
63.3982	11088	0.9684
63.4982	10956	0.9568
63.5982	11066	0.9664
63.6982	11660	1.0183
63.7982	12914	1.1278
63.8982	14740	1.2873
63.9982	16874	1.4737
64.0982	18898	1.6504
64.1982	20196	1.7638
64.2982	20240	1.7676
64.3982	19052	1.6639
64.4982	17116	1.4948
64.5982	15400	1.3449
64.6982	14828	1.2950
64.7982	16214	1.4160
64.8982	19756	1.7254
64.9982	24860	2.1711
65.0982	29964	2.6169
65.1982	33308	2.9089
65.2983	33594	2.9339
65.3983	30690	2.6803
65.4983	25564	2.2326
65.5983	19778	1.7273
65.6983	14916	1.3027
65.7983	11880	1.0375
65.8983	10714	0.9357
65.9983	10670	0.9319
66.0983	10956	0.9568
66.1983	11176	0.9760
66.2983	11242	0.9818
66.3983	11198	0.9780
66.4983	11088	0.9684
66.5983	10978	0.9587
66.6983	10846	0.9472
66.7983	10758	0.9395
66.8983	10758	0.9395
66.9983	10802	0.9434
67.0983	10890	0.9511
67.1983	10978	0.9587
67.2983	11000	0.9607
67.3983	10978	0.9587
67.4983	10912	0.9530
67.5983	10824	0.9453
67.6983	10758	0.9395
67.7983	10714	0.9357
67.8983	10714	0.9357
67.9983	10736	0.9376
68.0983	10780	0.9415
68.1983	10780	0.9415
68.2983	10736	0.9376
68.3983	10648	0.9299
68.4983	10648	0.9299
68.5983	11198	0.9780
68.6983	12892	1.1259
68.7983	16236	1.4179
68.8983	21274	1.8579
68.9983	27236	2.3786
69.0983	32406	2.8301
69.1983	35002	3.0569
69.2983	34034	2.9723
69.3983	29854	2.6073
69.4983	23892	2.0866
69.5983	17974	1.5697
69.6983	13596	1.1874
69.7983	11396	0.9953
69.8983	11088	0.9684
69.9983	11836	1.0337
70.0983	12804	1.1182
70.1983	13420	1.1720
70.2983	13552	1.1835
70.3983	13178	1.1509
70.4983	12452	1.0875
70.5983	11638	1.0164
70.6983	11022	0.9626
70.7983	10758	0.9395
70.8983	10758	0.9395
70.9983	10890	0.9511
71.0983	11022	0.9626
71.1983	11110	0.9703
71.2983	11154	0.9741
71.3983	11110	0.9703
71.4983	11022	0.9626
71.5983	10934	0.9549
71.6983	10978	0.9587
71.7983	11286	0.9856
71.8983	11836	1.0337
71.9983	12562	1.0971
72.0983	13288	1.1605
72.1983	13772	1.2028
72.2983	13838	1.2085
72.3983	13420	1.1720
72.4983	12716	1.1105
72.5983	11968	1.0452
72.6983	11418	0.9972
72.7983	11132	0.9722
72.8983	11088	0.9684
72.9983	11176	0.9760
73.0983	11242	0.9818
73.1983	11220	0.9799
73.2983	11110	0.9703
73.3983	10978	0.9587
73.4983	11044	0.9645
73.5983	11594	1.0125
73.6983	12980	1.1336
73.7983	15422	1.3469
73.8983	18942	1.6543
73.9983	23100	2.0174
74.0983	26840	2.3440
74.1983	28908	2.5246
74.2983	28556	2.4939
74.3983	25850	2.2576
74.4983	21736	1.8983
74.5983	17600	1.5371
74.6983	14740	1.2873
74.7983	13838	1.2085
74.8983	14762	1.2892
74.9983	16566	1.4468
75.0983	18216	1.5909
75.1983	18942	1.6543
75.2983	18458	1.6120
75.3983	16984	1.4833
75.4983	14982	1.3084
75.5983	13046	1.1394
75.6983	11682	1.0202
75.7983	11044	0.9645
75.8983	11000	0.9607
75.9983	11220	0.9799
76.0983	11462	1.0010
76.1983	11572	1.0106
76.2983	11550	1.0087
76.3983	11418	0.9972
76.4983	11308	0.9876
76.5983	11308	0.9876
76.6983	11462	1.0010
76.7983	11770	1.0279
76.8983	12276	1.0721
76.9983	12826	1.1201
77.0983	13266	1.1586
77.1983	13420	1.1720
77.2983	13266	1.1586
77.3983	12782	1.1163
77.4983	12144	1.0606
77.5983	11484	1.0029
77.6983	11044	0.9645
77.7983	10890	0.9511
77.8983	10934	0.9549
77.9983	11066	0.9664
78.0983	11154	0.9741
78.1983	11154	0.9741
78.2983	11088	0.9684
78.3983	11000	0.9607
78.4983	11000	0.9607
78.5983	11088	0.9684
78.6983	11220	0.9799
78.7983	11374	0.9933
78.8983	11484	1.0029
78.9983	11550	1.0087
79.0983	11550	1.0087
79.1983	11506	1.0049
79.2983	11440	0.9991
79.3983	11330	0.9895
79.4983	11198	0.9780
79.5983	11088	0.9684
79.6983	11110	0.9703
79.7983	11308	0.9876
79.8983	11704	1.0222
79.9983	12232	1.0683
80.0983	12760	1.1144
80.1983	13134	1.1470
80.2983	13244	1.1566
80.3983	13024	1.1374
80.4983	12540	1.0952
80.5983	11968	1.0452
80.6983	11484	1.0029
80.7983	11264	0.9837
80.8983	11308	0.9876
80.9983	11572	1.0106
81.0983	11814	1.0318
81.1983	11946	1.0433
81.2983	11880	1.0375
81.3983	11660	1.0183
81.4983	11352	0.9914
81.5983	11088	0.9684
81.6983	10934	0.9549
81.7983	10912	0.9530
81.8983	10978	0.9587
81.9983	11110	0.9703
82.0983	11286	0.9856
82.1983	11418	0.9972
82.2983	11484	1.0029
82.3983	11462	1.0010
82.4983	11484	1.0029
82.5983	11660	1.0183
82.6983	12276	1.0721
82.7983	13442	1.1739
82.8983	15048	1.3142
82.9983	16808	1.4679
83.0983	18260	1.5947
83.1983	18854	1.6466
83.2983	18392	1.6062
83.3983	16940	1.4794
83.4983	15004	1.3104
83.5983	13200	1.1528
83.6983	11968	1.0452
83.7983	11484	1.0029
83.8983	11748	1.0260
83.9983	12386	1.0817
84.0983	13024	1.1374
84.1983	13178	1.1509
84.2983	12826	1.1201
84.3983	12738	1.1125
84.4983	14454	1.2623
84.5983	19624	1.7138
84.6983	29458	2.5727
84.7983	44022	3.8446
84.8983	61622	5.3817
84.9983	78210	6.8304
85.0983	88550	7.7334
85.1983	88858	7.7603
85.2983	78914	6.8918
85.3983	61798	5.3970
85.4983	42548	3.7159
85.5983	26114	2.2806
85.6983	15664	1.3680
85.7983	11396	0.9953
85.8983	11110	0.9703
85.9983	12166	1.0625
86.0983	12980	1.1336
86.1983	13156	1.1490
86.2983	12870	1.1240
86.3983	12628	1.1028
86.4983	13222	1.1547
86.5983	15664	1.3680
86.6983	20922	1.8272
86.7983	29348	2.5631
86.8983	40260	3.5161
86.9983	51414	4.4902
87.0983	59576	5.2030
87.1983	61798	5.3970
87.2983	57156	4.9916
87.3983	47036	4.1078
87.4983	34672	3.0280
87.5983	23496	2.0520
87.6983	16104	1.4064
87.7983	13178	1.1509
87.8983	13640	1.1912
87.9983	15554	1.3584
88.0983	17292	1.5102
88.1983	18084	1.5793
88.2983	17754	1.5505
88.3983	16478	1.4391
88.4983	14718	1.2854
88.5983	13002	1.1355
88.6983	11836	1.0337
88.7983	11418	0.9972
88.8983	11638	1.0164
88.9983	12210	1.0663
89.0983	12826	1.1201
89.1983	13266	1.1586
89.2983	13398	1.1701
89.3983	13178	1.1509
89.4983	12672	1.1067
89.5983	12100	1.0567
89.6983	11660	1.0183
89.7983	11528	1.0068
89.8983	11748	1.0260
89.9983	12188	1.0644
90.0983	12606	1.1009
90.1983	12760	1.1144
90.2983	12606	1.1009
90.3983	12210	1.0663
90.4983	11682	1.0202
90.5983	11220	0.9799
90.6983	10978	0.9587
