[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130617_MEC_M_058_C_32292_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:27:56

[MS Spectrum]
# of Peaks	79
Raw Spectrum	[0.900->2.900],(scan:[109->349])
Background	No Background Spectrum
Base Peak	m/z 104.23 (Inten : 589,151)
30.0982	11256	0.5247
30.1982	11319	0.5277
30.2982	11277	0.5257
30.3982	11109	0.5179
30.4982	10836	0.5051
30.5982	10542	0.4914
30.6982	10332	0.4816
30.7982	10248	0.4777
30.8982	10206	0.4758
30.9982	10185	0.4748
31.0982	10164	0.4738
31.1982	10164	0.4738
31.2982	10185	0.4748
31.3982	10206	0.4758
31.4982	10248	0.4777
31.5982	10269	0.4787
31.6982	10311	0.4807
31.7982	10332	0.4816
31.8982	10332	0.4816
31.9982	10332	0.4816
32.0982	10353	0.4826
32.1982	10374	0.4836
32.2982	10437	0.4865
32.3982	10479	0.4885
32.4982	10500	0.4895
32.5982	10479	0.4885
32.6982	10479	0.4885
32.7982	10521	0.4905
32.8982	10563	0.4924
32.9982	10605	0.4944
33.0982	10626	0.4953
33.1982	10605	0.4944
33.2982	10605	0.4944
33.3982	10584	0.4934
33.4982	10584	0.4934
33.5982	10605	0.4944
33.6982	10605	0.4944
33.7982	10563	0.4924
33.8982	10521	0.4905
33.9982	10521	0.4905
34.0982	10542	0.4914
34.1982	10626	0.4953
34.2982	10815	0.5042
34.3982	11109	0.5179
34.4982	11424	0.5326
34.5982	11634	0.5423
34.6982	11676	0.5443
34.7982	11592	0.5404
34.8982	11340	0.5286
34.9982	11004	0.5130
35.0982	10710	0.4993
35.1982	10521	0.4905
35.2982	10395	0.4846
35.3982	10269	0.4787
35.4982	10206	0.4758
35.5982	10185	0.4748
35.6982	10206	0.4758
35.7982	10227	0.4767
35.8982	10227	0.4767
35.9982	10248	0.4777
36.0982	10248	0.4777
36.1982	10269	0.4787
36.2982	10290	0.4797
36.3982	10290	0.4797
36.4982	10290	0.4797
36.5982	10290	0.4797
36.6982	10269	0.4787
36.7982	10248	0.4777
36.8982	10248	0.4777
36.9982	10227	0.4767
37.0982	10227	0.4767
37.1982	10227	0.4767
37.2982	10227	0.4767
37.3982	10248	0.4777
37.4982	10248	0.4777
37.5982	10248	0.4777
37.6982	10290	0.4797
37.7982	10311	0.4807
37.8982	10353	0.4826
37.9982	10374	0.4836
38.0982	10416	0.4856
38.1982	10458	0.4875
38.2982	10542	0.4914
38.3982	10584	0.4934
38.4982	10668	0.4973
38.5982	11046	0.5149
38.6982	12285	0.5727
38.7982	14994	0.6990
38.8982	19698	0.9183
38.9982	26313	1.2266
39.0982	33789	1.5751
39.1982	40026	1.8659
39.2982	42819	1.9961
39.3982	41013	1.9119
39.4982	35175	1.6397
39.5982	27195	1.2677
39.6982	19362	0.9026
39.7982	13566	0.6324
39.8982	10521	0.4905
39.9982	9639	0.4493
40.0982	9786	0.4562
40.1982	10080	0.4699
40.2982	10185	0.4748
40.3982	10206	0.4758
40.4982	10227	0.4767
40.5982	10374	0.4836
40.6982	10710	0.4993
40.7982	11361	0.5296
40.8982	12348	0.5756
40.9982	13608	0.6344
41.0982	14952	0.6970
41.1982	16044	0.7479
41.2982	16527	0.7704
41.3982	16170	0.7538
41.4982	15078	0.7029
41.5982	13587	0.6334
41.6982	12117	0.5649
41.7982	11046	0.5149
41.8982	10542	0.4914
41.9982	10437	0.4865
42.0982	10521	0.4905
42.1982	10542	0.4914
42.2982	10458	0.4875
42.3982	10311	0.4807
42.4982	10185	0.4748
42.5982	10122	0.4719
42.6982	10122	0.4719
42.7982	10164	0.4738
42.8982	10248	0.4777
42.9982	10437	0.4865
43.0982	10668	0.4973
43.1982	10836	0.5051
43.2982	10899	0.5081
43.3982	10815	0.5042
43.4982	10626	0.4953
43.5982	10416	0.4856
43.6982	10290	0.4797
43.7982	10332	0.4816
43.8982	10521	0.4905
43.9982	10731	0.5002
44.0982	10899	0.5081
44.1982	10983	0.5120
44.2982	10983	0.5120
44.3982	10857	0.5061
44.4982	10689	0.4983
44.5982	10521	0.4905
44.6982	10395	0.4846
44.7982	10332	0.4816
44.8982	10290	0.4797
44.9982	10290	0.4797
45.0982	10290	0.4797
45.1982	10311	0.4807
45.2982	10374	0.4836
45.3982	10458	0.4875
45.4982	10542	0.4914
45.5982	10626	0.4953
45.6982	10605	0.4944
45.7982	10563	0.4924
45.8982	10521	0.4905
45.9982	10542	0.4914
46.0982	10647	0.4963
46.1982	10794	0.5032
46.2982	10878	0.5071
46.3982	10836	0.5051
46.4982	10689	0.4983
46.5982	10500	0.4895
46.6982	10353	0.4826
46.7982	10269	0.4787
46.8982	10269	0.4787
46.9982	10311	0.4807
47.0982	10332	0.4816
47.1982	10353	0.4826
47.2982	10374	0.4836
47.3982	10374	0.4836
47.4982	10374	0.4836
47.5982	10353	0.4826
47.6982	10353	0.4826
47.7982	10395	0.4846
47.8982	10458	0.4875
47.9982	10521	0.4905
48.0982	10542	0.4914
48.1982	10521	0.4905
48.2982	10437	0.4865
48.3982	10332	0.4816
48.4982	10227	0.4767
48.5982	10206	0.4758
48.6982	10206	0.4758
48.7982	10227	0.4767
48.8982	10206	0.4758
48.9982	10143	0.4728
49.0982	10080	0.4699
49.1982	10206	0.4758
49.2982	10731	0.5002
49.3982	11529	0.5374
49.4982	12306	0.5737
49.5982	12747	0.5942
49.6982	12705	0.5923
49.7982	12180	0.5678
49.8982	11382	0.5306
49.9982	10647	0.4963
50.0982	10248	0.4777
50.1982	10164	0.4738
50.2982	10206	0.4758
50.3982	10227	0.4767
50.4982	10227	0.4767
50.5982	10227	0.4767
50.6982	10227	0.4767
50.7982	10227	0.4767
50.8982	10248	0.4777
50.9982	10248	0.4777
51.0982	10248	0.4777
51.1982	10269	0.4787
51.2982	10269	0.4787
51.3982	10248	0.4777
51.4982	10248	0.4777
51.5982	10248	0.4777
51.6982	10227	0.4767
51.7982	10227	0.4767
51.8982	10248	0.4777
51.9982	10248	0.4777
52.0982	10248	0.4777
52.1982	10248	0.4777
52.2982	10248	0.4777
52.3982	10227	0.4767
52.4982	10227	0.4767
52.5982	10290	0.4797
52.6982	10437	0.4865
52.7982	10605	0.4944
52.8982	10752	0.5012
52.9982	10794	0.5032
53.0982	10731	0.5002
53.1982	10584	0.4934
53.2982	10416	0.4856
53.3982	10290	0.4797
53.4982	10248	0.4777
53.5982	10248	0.4777
53.6982	10248	0.4777
53.7982	10227	0.4767
53.8982	10206	0.4758
53.9982	10185	0.4748
54.0982	10185	0.4748
54.1982	10206	0.4758
54.2982	10227	0.4767
54.3982	10248	0.4777
54.4982	10248	0.4777
54.5982	10248	0.4777
54.6982	10248	0.4777
54.7982	10248	0.4777
54.8982	10248	0.4777
54.9982	10269	0.4787
55.0982	10290	0.4797
55.1982	10311	0.4807
55.2982	10311	0.4807
55.3982	10311	0.4807
55.4982	10269	0.4787
55.5982	10248	0.4777
55.6982	10227	0.4767
55.7982	10227	0.4767
55.8982	10227	0.4767
55.9982	10227	0.4767
56.0982	10227	0.4767
56.1982	10164	0.4738
56.2982	10059	0.4689
56.3982	9933	0.4630
56.4982	10101	0.4709
56.5982	11214	0.5228
56.6982	14049	0.6549
56.7982	19194	0.8948
56.8982	26628	1.2413
56.9982	35154	1.6388
57.0982	42399	1.9765
57.1982	45822	2.1361
57.2982	44058	2.0538
57.3982	37674	1.7562
57.4982	28854	1.3451
57.5982	20223	0.9427
57.6982	13923	0.6490
57.7982	10773	0.5022
57.8982	10122	0.4719
57.9982	10626	0.4953
58.0982	11235	0.5237
58.1982	11529	0.5374
58.2982	11529	0.5374
58.3982	11361	0.5296
58.4982	11277	0.5257
58.5982	11613	0.5414
58.6982	12642	0.5893
58.7982	14553	0.6784
58.8982	17325	0.8076
58.9982	20517	0.9564
59.0982	23331	1.0876
59.1982	24738	1.1532
59.2982	24213	1.1287
59.3982	21903	1.0210
59.4982	18522	0.8634
59.5982	15057	0.7019
59.6982	12474	0.5815
59.7982	11277	0.5257
59.8982	11403	0.5316
59.9982	12264	0.5717
60.0982	13272	0.6187
60.1982	14028	0.6539
60.2982	14280	0.6657
60.3982	13944	0.6500
60.4982	13188	0.6148
60.5982	12222	0.5698
60.6982	11382	0.5306
60.7982	10899	0.5081
60.8982	10857	0.5061
60.9982	11067	0.5159
61.0982	11361	0.5296
61.1982	11529	0.5374
61.2982	11487	0.5355
61.3982	11256	0.5247
61.4982	10941	0.5100
61.5982	10731	0.5002
61.6982	10878	0.5071
61.7982	11529	0.5374
61.8982	12684	0.5913
61.9982	14175	0.6608
62.0982	15624	0.7283
62.1982	16569	0.7724
62.2982	16653	0.7763
62.3982	15897	0.7411
62.4982	14532	0.6774
62.5982	12999	0.6060
62.6982	11718	0.5463
62.7982	10899	0.5081
62.8982	10563	0.4924
62.9982	10542	0.4914
63.0982	10584	0.4934
63.1982	10626	0.4953
63.2982	10605	0.4944
63.3982	10563	0.4924
63.4982	10500	0.4895
63.5982	10521	0.4905
63.6982	10710	0.4993
63.7982	11130	0.5188
63.8982	11823	0.5512
63.9982	12684	0.5913
64.0982	13566	0.6324
64.1982	14196	0.6618
64.2982	14322	0.6676
64.3982	13881	0.6471
64.4982	13020	0.6070
64.5982	12054	0.5619
64.6982	11277	0.5257
64.7982	10878	0.5071
64.8982	10899	0.5081
64.9982	11151	0.5198
65.0982	11424	0.5326
65.1982	11550	0.5384
65.2983	11466	0.5345
65.3983	11214	0.5228
65.4983	10899	0.5081
65.5983	10647	0.4963
65.6983	10500	0.4895
65.7983	10479	0.4885
65.8983	10521	0.4905
65.9983	10563	0.4924
66.0983	10542	0.4914
66.1983	10458	0.4875
66.2983	10353	0.4826
66.3983	10248	0.4777
66.4983	10227	0.4767
66.5983	10227	0.4767
66.6983	10248	0.4777
66.7983	10248	0.4777
66.8983	10248	0.4777
66.9983	10248	0.4777
67.0983	10248	0.4777
67.1983	10248	0.4777
67.2983	10269	0.4787
67.3983	10269	0.4787
67.4983	10290	0.4797
67.5983	10290	0.4797
67.6983	10290	0.4797
67.7983	10290	0.4797
67.8983	10290	0.4797
67.9983	10290	0.4797
68.0983	10290	0.4797
68.1983	10227	0.4767
68.2983	10101	0.4709
68.3983	9954	0.4640
68.4983	10206	0.4758
68.5983	11571	0.5394
68.6983	14763	0.6882
68.7983	20223	0.9427
68.8983	27846	1.2981
68.9983	36435	1.6985
69.0983	43743	2.0392
69.1983	47292	2.2046
69.2983	45738	2.1322
69.3983	39543	1.8434
69.4983	30765	1.4342
69.5983	21903	1.0210
69.6983	15183	0.7078
69.7983	11592	0.5404
69.8983	10668	0.4973
69.9983	11109	0.5179
70.0983	11739	0.5472
70.1983	12054	0.5619
70.2983	12033	0.5609
70.3983	11781	0.5492
70.4983	11382	0.5306
70.5983	10983	0.5120
70.6983	10668	0.4973
70.7983	10521	0.4905
70.8983	10500	0.4895
70.9983	10542	0.4914
71.0983	10563	0.4924
71.1983	10542	0.4914
71.2983	10521	0.4905
71.3983	10500	0.4895
71.4983	10542	0.4914
71.5983	10794	0.5032
71.6983	11487	0.5355
71.7983	12747	0.5942
71.8983	14637	0.6823
71.9983	16989	0.7920
72.0983	19299	0.8997
72.1983	20832	0.9711
72.2983	21021	0.9799
72.3983	19719	0.9192
72.4983	17388	0.8106
72.5983	14742	0.6872
72.6983	12453	0.5805
72.7983	10983	0.5120
72.8983	10416	0.4856
72.9983	10437	0.4865
73.0983	10626	0.4953
73.1983	10773	0.5022
73.2983	10773	0.5022
73.3983	10668	0.4973
73.4983	10584	0.4934
73.5983	10626	0.4953
73.6983	10941	0.5100
73.7983	11592	0.5404
73.8983	12600	0.5874
73.9983	13797	0.6432
74.0983	14847	0.6921
74.1983	15414	0.7186
74.2983	15309	0.7137
74.3983	14595	0.6804
74.4983	13503	0.6295
74.5983	12432	0.5795
74.6983	11718	0.5463
74.7983	11634	0.5423
74.8983	12117	0.5649
74.9983	12915	0.6021
75.0983	13629	0.6353
75.1983	13923	0.6490
75.2983	13692	0.6383
75.3983	13020	0.6070
75.4983	12138	0.5658
75.5983	11382	0.5306
75.6983	11046	0.5149
75.7983	11277	0.5257
75.8983	11907	0.5551
75.9983	12684	0.5913
76.0983	13293	0.6197
76.1983	13524	0.6304
76.2983	13314	0.6207
76.3983	12726	0.5932
76.4983	12012	0.5600
76.5983	11487	0.5355
76.6983	11298	0.5267
76.7983	11529	0.5374
76.8983	12096	0.5639
76.9983	12789	0.5962
77.0983	13356	0.6226
77.1983	13524	0.6304
77.2983	13251	0.6177
77.3983	12600	0.5874
77.4983	11781	0.5492
77.5983	11025	0.5140
77.6983	10521	0.4905
77.7983	10332	0.4816
77.8983	10395	0.4846
77.9983	10521	0.4905
78.0983	10605	0.4944
78.1983	10647	0.4963
78.2983	10605	0.4944
78.3983	10521	0.4905
78.4983	10416	0.4856
78.5983	10353	0.4826
78.6983	10353	0.4826
78.7983	10395	0.4846
78.8983	10458	0.4875
78.9983	10521	0.4905
79.0983	10584	0.4934
79.1983	10605	0.4944
79.2983	10563	0.4924
79.3983	10479	0.4885
79.4983	10416	0.4856
79.5983	10521	0.4905
79.6983	10878	0.5071
79.7983	11550	0.5384
79.8983	12474	0.5815
79.9983	13419	0.6256
80.0983	14175	0.6608
80.1983	14448	0.6735
80.2983	14196	0.6618
80.3983	13461	0.6275
80.4983	12516	0.5835
80.5983	11655	0.5433
80.6983	11109	0.5179
80.7983	10983	0.5120
80.8983	11193	0.5218
80.9983	11550	0.5384
81.0983	11844	0.5521
81.1983	11907	0.5551
81.2983	11718	0.5463
81.3983	11361	0.5296
81.4983	10983	0.5120
81.5983	10689	0.4983
81.6983	10521	0.4905
81.7983	10479	0.4885
81.8983	10563	0.4924
81.9983	10710	0.4993
82.0983	10857	0.5061
82.1983	10962	0.5110
82.2983	10983	0.5120
82.3983	10920	0.5091
82.4983	10941	0.5100
82.5983	11235	0.5237
82.6983	11970	0.5580
82.7983	13209	0.6158
82.8983	14784	0.6892
82.9983	16338	0.7616
83.0983	17367	0.8096
83.1983	17493	0.8155
83.2983	16653	0.7763
83.3983	15141	0.7058
83.4983	13440	0.6265
83.5983	12054	0.5619
83.6983	11445	0.5335
83.7983	11655	0.5433
83.8983	12495	0.5825
83.9983	13608	0.6344
84.0983	14574	0.6794
84.1983	14952	0.6970
84.2983	14658	0.6833
84.3983	14154	0.6598
84.4983	14406	0.6716
84.5983	16569	0.7724
84.6983	21651	1.0093
84.7983	29862	1.3921
84.8983	40089	1.8688
84.9983	49749	2.3191
85.0983	55755	2.5991
85.1983	55860	2.6040
85.2983	49854	2.3240
85.3983	39711	1.8512
85.4983	28476	1.3275
85.5983	19026	0.8869
85.6983	13083	0.6099
85.7983	10710	0.4993
85.8983	10647	0.4963
85.9983	11424	0.5326
86.0983	12075	0.5629
86.1983	12201	0.5688
86.2983	11844	0.5521
86.3983	11508	0.5365
86.4983	12285	0.5727
86.5983	15582	0.7264
86.6983	22617	1.0543
86.7983	33936	1.5820
86.8983	48720	2.2712
86.9983	64197	2.9927
87.0983	75999	3.5428
87.1983	80010	3.7298
87.2983	74592	3.4772
87.3983	61404	2.8625
87.4983	44499	2.0744
87.5983	28539	1.3304
87.6983	17157	0.7998
87.7983	11529	0.5374
87.8983	10332	0.4816
87.9983	11130	0.5188
88.0983	12033	0.5609
88.1983	12411	0.5786
88.2983	12348	0.5756
88.3983	11991	0.5590
88.4983	11508	0.5365
88.5983	11130	0.5188
88.6983	11046	0.5149
88.7983	11382	0.5306
88.8983	12117	0.5649
88.9983	13062	0.6089
89.0983	13944	0.6500
89.1983	14406	0.6716
89.2983	14280	0.6657
89.3983	13629	0.6353
89.4983	12684	0.5913
89.5983	11802	0.5502
89.6983	11277	0.5257
89.7983	11319	0.5277
89.8983	11844	0.5521
89.9983	12642	0.5893
90.0983	13356	0.6226
90.1983	13755	0.6412
90.2983	13650	0.6363
90.3983	13083	0.6099
90.4983	12264	0.5717
90.5983	11424	0.5326
90.6983	10815	0.5042
90.7983	10521	0.4905
90.8983	10542	0.4914
90.9983	10710	0.4993
91.0983	10857	0.5061
91.1983	10899	0.5081
91.2983	10815	0.5042
91.3983	10647	0.4963
91.4983	10458	0.4875
91.5983	10311	0.4807
91.6983	10269	0.4787
91.7983	10311	0.4807
91.8983	10458	0.4875
91.9983	10668	0.4973
92.0983	10857	0.5061
92.1983	10962	0.5110
92.2983	10941	0.5100
92.3983	10815	0.5042
92.4983	10710	0.4993
92.5983	10794	0.5032
92.6983	11214	0.5228
92.7983	12138	0.5658
92.8983	13587	0.6334
92.9983	15414	0.7186
93.0983	17157	0.7998
93.1983	18312	0.8536
93.2983	18438	0.8595
93.3983	17451	0.8135
93.4983	15687	0.7313
93.5983	13713	0.6393
93.6983	12096	0.5639
93.7983	11214	0.5228
93.8983	11004	0.5130
93.9983	11214	0.5228
94.0983	11487	0.5355
94.1983	11592	0.5404
94.2983	11529	0.5374
94.3983	11319	0.5277
94.4983	11109	0.5179
94.5983	11004	0.5130
94.6983	11130	0.5188
94.7983	11529	0.5374
94.8983	12138	0.5658
94.9983	12747	0.5942
95.0983	13188	0.6148
95.1983	13251	0.6177
95.2983	12957	0.6040
95.3983	12411	0.5786
95.4983	11970	0.5580
95.5983	11970	0.5580
95.6983	12705	0.5923
95.7983	14280	0.6657
95.8983	16611	0.7744
95.9983	19173	0.8938
96.0983	21189	0.9878
96.1983	21903	1.0210
96.2983	21042	0.9809
96.3983	18963	0.8840
96.4983	16464	0.7675
96.5983	14490	0.6755
96.6983	13755	0.6412
96.7983	14427	0.6725
96.8983	15897	0.7411
96.9983	17262	0.8047
97.0983	17787	0.8292
97.1983	17220	0.8027
97.2983	15750	0.7342
97.3983	13902	0.6481
97.4983	12222	0.5698
97.5983	11109	0.5179
97.6983	10710	0.4993
97.7983	10815	0.5042
97.8983	11172	0.5208
97.9983	11508	0.5365
98.0983	11676	0.5443
98.1983	11571	0.5394
98.2983	11361	0.5296
98.3983	11361	0.5296
98.4983	12075	0.5629
98.5983	13986	0.6520
98.6983	17409	0.8116
98.7983	22155	1.0328
98.8983	27468	1.2805
98.9983	31941	1.4890
99.0983	34188	1.5937
99.1983	33348	1.5546
99.2983	29652	1.3823
99.3983	24234	1.1297
99.4983	18648	0.8693
99.5983	14259	0.6647
99.6983	11739	0.5472
99.7983	10962	0.5110
99.8983	11235	0.5237
99.9983	11865	0.5531
100.0983	12348	0.5756
100.1983	12495	0.5825
100.2983	12327	0.5746
100.3983	11991	0.5590
100.4983	11697	0.5453
100.5983	11844	0.5521
100.6983	12726	0.5932
100.7983	14406	0.6716
100.8983	16632	0.7753
100.9983	18858	0.8791
101.0983	20370	0.9496
101.1983	20643	0.9623
101.2983	19593	0.9134
101.3983	17619	0.8213
101.4983	15309	0.7137
101.5983	13314	0.6207
101.6983	12012	0.5600
101.7983	11571	0.5394
101.8983	11739	0.5472
101.9983	12243	0.5707
102.0983	12747	0.5942
102.1983	13083	0.6099
102.2983	13125	0.6118
102.3983	12873	0.6001
102.4983	12516	0.5835
102.5983	12285	0.5727
102.6983	12474	0.5815
102.7983	13125	0.6118
102.8983	14133	0.6588
102.9983	15162	0.7068
103.0983	15309	0.7137
103.1983	12684	0.5913
103.2983	5418	0.2526
103.3983	0	0.0000
103.4983	13524	0.6304
103.5983	88683	4.1341
103.6983	267792	12.4836
103.7983	577836	26.9369
103.8983	1008630	47.0191
103.9983	1495977	69.7376
104.0983	1920282	89.5174
104.1983	2145150	100.0000
104.2983	2086056	97.2452
104.3983	1759464	82.0206
104.4983	1271172	59.2580
104.5983	763791	35.6055
104.6983	362061	16.8781
104.7983	131187	6.1155
104.8983	58926	2.7469
104.9983	78456	3.6574
105.0983	118965	5.5458
105.1983	141435	6.5932
105.2983	138390	6.4513
105.3983	116214	5.4175
105.4983	84462	3.9373
105.5983	52899	2.4660
105.6983	29253	1.3637
105.7983	16905	0.7881
105.8983	14007	0.6530
105.9983	15855	0.7391
106.0983	18165	0.8468
106.1983	19026	0.8869
106.2983	18354	0.8556
106.3983	16716	0.7792
106.4983	14700	0.6853
106.5983	12894	0.6011
106.6983	11697	0.5453
106.7983	11277	0.5257
106.8983	11424	0.5326
106.9983	11802	0.5502
