[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130625_MEC_M_070_C_32206_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:06:24

[MS Spectrum]
# of Peaks	692
Raw Spectrum	[5.208->6.033],(scan:[626->725])
Background	No Background Spectrum
Base Peak	m/z 798.54 (Inten : 211,348)
573.4456	12985	6.14
575.3762	14014	6.63
576.4662	18856	8.92
577.4655	15291	7.23
580.3445	11090	5.25
582.3503	14274	6.75
584.3011	10814	5.12
585.3559	13014	6.16
586.3865	10619	5.02
587.3956	11063	5.23
588.4013	11128	5.27
589.4467	15435	7.30
591.3691	21394	10.12
592.3822	14670	6.94
594.3904	14045	6.65
597.4219	12086	5.72
599.8925	22088	10.45
601.4440	11926	5.64
603.3989	13819	6.54
605.4255	22472	10.63
606.4759	14415	6.82
607.4296	11161	5.28
608.8740	21776	10.30
611.4174	13364	6.32
613.3713	10742	5.08
614.4708	13566	6.42
615.4700	12847	6.08
617.4703	19067	9.02
619.3911	14235	6.74
621.3220	12515	5.92
623.3788	12332	5.83
626.8989	21823	10.33
629.4614	14712	6.96
631.4603	14243	6.74
633.4176	18838	8.91
635.4069	20648	9.77
636.4388	11161	5.28
637.3993	12419	5.88
638.4384	13012	6.16
641.4052	13750	6.51
643.4794	12627	5.97
645.4349	13796	6.53
647.4775	16796	7.95
649.4222	18897	8.94
650.4916	13679	6.47
651.5115	11817	5.59
653.0222	18946	8.96
655.4106	14019	6.63
656.3708	12713	6.02
657.4588	13233	6.26
659.3520	31760	15.03
660.4176	14216	6.73
661.5019	19373	9.17
663.4351	14627	6.92
665.4674	13484	6.38
666.4618	10811	5.12
667.4396	13546	6.41
671.4388	15250	7.22
672.5129	13653	6.46
673.5140	15715	7.44
675.2913	63732	30.16
676.3237	28028	13.26
677.3765	30861	14.60
678.4226	15351	7.26
679.4252	18658	8.83
681.4608	13937	6.59
682.4886	13062	6.18
683.4905	12029	5.69
685.5087	17057	8.07
686.5273	11011	5.21
687.5359	17385	8.23
688.4978	18505	8.76
689.5140	19452	9.20
691.4046	14308	6.77
693.4211	22228	10.52
694.5036	13625	6.45
695.4911	14001	6.62
697.4432	13885	6.57
699.4376	12921	6.11
700.4537	14174	6.71
701.4299	19348	9.15
702.4611	13632	6.45
703.5472	35087	16.60
704.5366	18853	8.92
705.5259	22878	10.82
706.5349	13545	6.41
707.5095	15147	7.17
709.4888	16284	7.70
711.4566	18896	8.94
713.4636	15776	7.46
714.5515	15493	7.33
715.5280	11519	5.45
716.4942	12607	5.97
717.4971	12395	5.86
718.4805	11801	5.58
719.4947	11076	5.24
721.4857	21827	10.33
722.4904	11908	5.63
723.4488	19978	9.45
724.4287	11778	5.57
725.5689	56720	26.84
726.5527	31292	14.81
727.5359	16713	7.91
728.5333	20342	9.62
729.5696	14320	6.78
732.5369	19291	9.13
733.5413	14216	6.73
734.5688	27543	13.03
735.5626	20612	9.75
737.4545	18904	8.94
738.5084	15054	7.12
739.5078	18181	8.60
740.4856	17884	8.46
741.5689	68805	32.56
742.5644	46408	21.96
743.5536	28936	13.69
744.5122	35998	17.03
745.5172	16255	7.69
746.5034	17415	8.24
747.5298	15087	7.14
748.5474	11367	5.38
749.4935	16687	7.90
750.4966	12043	5.70
751.4861	12798	6.06
752.5164	13390	6.34
753.4657	12514	5.92
754.5631	42736	20.22
755.5115	24662	11.67
756.5565	87557	41.43
757.5388	44374	21.00
758.5438	57560	27.23
759.5444	30123	14.25
760.6000	61931	29.30
761.6171	32438	15.35
762.5526	21952	10.39
763.5519	13080	6.19
764.5637	10761	5.09
765.5095	16522	7.82
766.5380	23523	11.13
767.5494	16251	7.69
768.5743	35339	16.72
769.5982	11593	5.49
770.5390	65884	31.17
771.5161	30124	14.25
772.5519	118029	55.85
773.5399	54787	25.92
774.5434	30342	14.36
775.5574	16065	7.60
776.5475	11496	5.44
777.5058	12541	5.93
778.5315	15776	7.46
780.5668	86314	40.84
781.5155	47827	22.63
782.5520	175149	82.87
783.5639	91868	43.47
784.5638	68159	32.25
785.6187	27887	13.19
786.5878	35772	16.93
787.6007	24645	11.66
788.5774	27540	13.03
789.5522	17090	8.09
790.5508	29807	14.10
791.5401	15723	7.44
792.5428	19076	9.03
793.5529	15806	7.48
794.5655	29351	13.89
796.5606	122528	57.97
797.5144	60648	28.70
798.5429	211348	100.00
799.5562	101699	48.12
800.5461	56816	26.88
801.5760	20389	9.65
802.5279	25004	11.83
804.5489	74566	35.28
805.5456	40108	18.98
806.5294	76621	36.25
807.5505	37780	17.88
808.5742	83683	39.59
809.5821	50436	23.86
810.6044	56111	26.55
811.6102	26603	12.59
812.5706	22696	10.74
813.6084	16911	8.00
814.5713	18919	8.95
815.5623	13003	6.15
816.5610	22808	10.79
817.5672	15088	7.14
818.5347	29425	13.92
820.5521	91178	43.14
821.5450	51214	24.23
822.5341	82462	39.02
823.5580	39608	18.74
824.5646	96538	45.68
825.5745	54408	25.74
826.5972	50323	23.81
827.6378	25749	12.18
828.5729	33138	15.68
829.5131	16269	7.70
830.5515	44983	21.28
831.5226	23606	11.17
832.5613	65110	30.81
833.5701	37625	17.80
834.5767	31005	14.67
835.6345	24384	11.54
836.6290	17065	8.07
837.5957	18758	8.88
838.5811	14715	6.96
839.5723	10655	5.04
841.5938	10726	5.08
842.6029	12041	5.70
844.5478	31645	14.97
845.5220	17942	8.49
846.5601	51081	24.17
847.5114	25273	11.96
848.5588	66042	31.25
849.5767	38979	18.44
850.5815	30048	14.22
851.5938	25262	11.95
852.5995	20427	9.67
853.6078	21533	10.19
854.5833	18587	8.79
855.6102	16112	7.62
856.6271	22735	10.76
857.6315	13368	6.33
858.6207	16913	8.00
860.6069	11029	5.22
868.5165	13717	6.49
869.5841	18456	8.73
870.5781	19615	9.28
871.6322	19996	9.46
872.6207	26456	12.52
873.6342	14709	6.96
874.6166	16987	8.04
876.5575	14583	6.90
879.6628	11927	5.64
881.6892	23994	11.35
882.7086	13524	6.40
883.6753	12113	5.73
885.6429	12966	6.13
886.6863	11562	5.47
892.5342	10991	5.20
893.6351	12078	5.71
894.5952	12165	5.76
895.6530	19414	9.19
896.6675	14921	7.06
897.6723	30835	14.59
898.6686	21935	10.38
899.7062	18113	8.57
900.6862	15771	7.46
901.6894	14670	6.94
902.6239	10823	5.12
903.5961	10742	5.08
905.6797	11522	5.45
907.6769	11355	5.37
909.6614	11533	5.46
914.6817	12331	5.83
916.4909	11142	5.27
917.6188	10753	5.09
919.6689	13266	6.28
920.6825	10648	5.04
921.7130	13654	6.46
923.6979	19854	9.39
925.6541	22659	10.72
926.6788	16301	7.71
927.7867	16265	7.70
929.5887	11673	5.52
930.6381	10742	5.08
931.8073	12010	5.68
935.4692	17335	8.20
938.9674	13762	6.51
941.6279	15602	7.38
943.6457	14633	6.92
944.6825	11449	5.42
945.7928	16410	7.76
947.2946	21341	10.10
950.2786	21387	10.12
951.9277	13231	6.26
953.6973	10921	5.17
956.4976	16212	7.67
957.7384	12147	5.75
958.8394	11292	5.34
961.8828	12026	5.69
964.5385	12911	6.11
966.7332	13104	6.20
969.6221	17874	8.46
970.6953	12755	6.04
971.7932	15719	7.44
973.8397	13777	6.52
976.1695	19584	9.27
979.9614	21363	10.11
983.4910	12796	6.05
985.1106	27764	13.14
986.6784	10940	5.18
987.9501	21749	10.29
989.6108	17079	8.08
991.4527	24673	11.67
993.4899	24471	11.58
997.6964	16511	7.81
999.3441	24992	11.83
1000.9464	14423	6.82
1002.3724	18707	8.85
1005.3306	20649	9.77
1007.8528	16873	7.98
1009.2427	15133	7.16
1010.8086	20960	9.92
1013.6763	23497	11.12
1014.7330	13819	6.54
1015.7290	14926	7.06
1017.6532	35171	16.64
1019.8948	22877	10.82
1021.6006	21143	10.00
1023.5142	28364	13.42
1025.3525	19724	9.33
1029.6299	15523	7.34
1030.7532	15085	7.14
1031.7389	11362	5.38
1033.4951	13769	6.51
1034.5857	15146	7.17
1035.9033	18486	8.75
1037.6814	30776	14.56
1039.5173	18944	8.96
1041.8987	13042	6.17
1043.2214	22705	10.74
1045.6234	15996	7.57
1046.8883	18152	8.59
1048.3400	20080	9.50
1049.9413	22583	10.69
1052.2111	36064	17.06
1054.4614	26275	12.43
1057.6206	18215	8.62
1059.0991	36108	17.08
1062.6289	16724	7.91
1063.7074	12911	6.11
1065.0995	24176	11.44
1066.7975	20381	9.64
1068.4285	23828	11.27
1070.1421	22663	10.72
1073.4983	48146	22.78
1075.6937	13063	6.18
1077.5382	16914	8.00
1079.7642	29290	13.86
1081.1735	13366	6.32
1082.6832	26831	12.70
1084.1823	15765	7.46
1085.9552	15899	7.52
1087.3077	23930	11.32
1090.0645	22938	10.85
1092.2872	18922	8.95
1093.3237	11855	5.61
1095.0018	30999	14.67
1097.7941	19701	9.32
1100.0576	24019	11.36
1101.6584	20484	9.69
1104.9659	29825	14.11
1107.4622	24195	11.45
1109.3792	25985	12.29
1112.1105	26168	12.38
1113.7957	18508	8.76
1115.9064	38628	18.28
1118.1166	23116	10.94
1119.4548	10822	5.12
1120.6993	21444	10.15
1122.7781	32412	15.34
1125.6426	16594	7.85
1128.2091	27792	13.15
1131.6096	37315	17.66
1135.6005	36990	17.50
1137.9908	27077	12.81
1139.6354	14942	7.07
1141.5095	30599	14.48
1144.7526	16549	7.83
1145.7369	13667	6.47
1146.9141	20355	9.63
1148.8907	20277	9.59
1150.2786	18230	8.63
1151.7001	16418	7.77
1152.9744	15718	7.44
1155.4303	27036	12.79
1158.9996	29217	13.82
1161.5405	24256	11.48
1163.3895	25076	11.86
1165.8917	27407	12.97
1168.2716	35896	16.98
1170.4178	22959	10.86
1173.2849	28537	13.50
1176.1013	22565	10.68
1177.5499	12745	6.03
1179.4059	24625	11.65
1181.2817	17917	8.48
1182.8726	18010	8.52
1185.4846	19163	9.07
1186.8192	16127	7.63
1188.4303	22925	10.85
1190.2523	26293	12.44
1192.9128	21432	10.14
1195.1970	14753	6.98
1196.6915	20680	9.78
1198.6401	22884	10.83
1200.9095	20609	9.75
1203.2288	19976	9.45
1204.6863	15921	7.53
1205.9421	13038	6.17
1207.1163	14226	6.73
1208.4446	18890	8.94
1209.9845	17786	8.42
1212.1370	17136	8.11
1214.0677	19340	9.15
1215.5475	19767	9.35
1217.0171	14595	6.91
1218.2395	15728	7.44
1219.7405	19365	9.16
1224.5171	21305	10.08
1226.9983	14255	6.74
1228.2781	12535	5.93
1231.8590	14669	6.94
1234.2927	19105	9.04
1236.3005	20316	9.61
1238.9851	16071	7.60
1240.3160	14077	6.66
1241.9403	19872	9.40
1243.8053	18910	8.95
1248.1013	15223	7.20
1249.9567	22985	10.88
1252.1426	19369	9.16
1254.1694	17594	8.32
1256.5063	29360	13.89
1258.9478	21888	10.36
1260.2701	11668	5.52
1261.9807	25223	11.93
1264.8110	12404	5.87
1266.1530	17744	8.40
1267.6300	16732	7.92
1269.8577	12326	5.83
1271.6722	20664	9.78
1273.8929	24586	11.63
1276.0280	17498	8.28
1277.7631	16868	7.98
1280.9534	15842	7.50
1284.4409	22139	10.48
1286.8557	11540	5.46
1288.1478	15890	7.52
1290.7772	16095	7.62
1292.6785	22977	10.87
1296.3309	24144	11.42
1299.5514	21697	10.27
1305.3947	17115	8.10
1306.8136	11091	5.25
1310.1882	13516	6.40
1312.0537	27987	13.24
1315.0729	11490	5.44
1317.3956	14783	6.99
1319.8074	16239	7.68
1321.4783	19352	9.16
1323.2789	23425	11.08
1325.3785	22873	10.82
1328.3761	19013	9.00
1330.8907	17233	8.15
1332.1935	11704	5.54
1333.8798	19253	9.11
1335.5573	14793	7.00
1337.2416	19138	9.06
1338.7363	14822	7.01
1342.4354	20229	9.57
1347.1267	21674	10.26
1349.4835	27321	12.93
1352.7135	22845	10.81
1354.3542	11280	5.34
1355.7579	17596	8.33
1357.3419	14617	6.92
1358.7902	14516	6.87
1360.2791	17887	8.46
1361.8842	14866	7.03
1363.2727	14517	6.87
1364.7756	15655	7.41
1367.0001	16089	7.61
1369.4192	28903	13.68
1371.3319	16724	7.91
1373.9956	19917	9.42
1375.7015	14822	7.01
1377.7936	17441	8.25
1379.2839	12034	5.69
1380.5010	12266	5.80
1381.7134	14504	6.86
1382.7382	10737	5.08
1385.4253	20658	9.77
1387.8555	15996	7.57
1389.4486	20717	9.80
1391.8491	13537	6.41
1394.5127	24429	11.56
1396.2009	11981	5.67
1397.3748	12736	6.03
1398.8506	18204	8.61
1400.5856	19420	9.19
1406.4800	28052	13.27
1408.4318	16084	7.61
1410.9243	15750	7.45
1412.7053	20530	9.71
1416.3872	15353	7.26
1417.7740	11875	5.62
1422.0652	20852	9.87
1423.7944	14326	6.78
1427.8624	15668	7.41
1429.2351	11392	5.39
1430.7296	16631	7.87
1433.0322	17917	8.48
1435.9391	11824	5.59
1437.0400	11351	5.37
1438.5708	20070	9.50
1441.0612	14489	6.86
1442.7374	18301	8.66
1444.5857	14742	6.98
1447.5688	19119	9.05
1449.3440	16449	7.78
1450.8453	10939	5.18
1454.1398	14049	6.65
1457.4600	20759	9.82
1460.6927	14841	7.02
1463.6884	14726	6.97
1465.3396	12104	5.73
1468.5137	13886	6.57
1472.4362	15704	7.43
1474.3589	12408	5.87
1476.1255	15407	7.29
1479.7764	12665	5.99
1491.8733	12528	5.93
1494.9642	20369	9.64
1500.1909	11501	5.44
1505.7058	13745	6.50
1509.6411	15233	7.21
1512.4070	11023	5.22
1515.6843	12277	5.81
1517.6211	16478	7.80
1525.1198	16921	8.01
1528.4246	17392	8.23
1541.7559	14446	6.84
1543.7474	14655	6.93
1549.1799	12337	5.84
1574.5016	11153	5.28

Profile Data
# of Points	19900
m/z	Absolute Intensity	Relative Intensity
10.0982	0	0.0000
10.1982	0	0.0000
10.2982	12648	1.5893
10.3982	12600	1.5832
10.4982	12528	1.5742
10.5982	12480	1.5682
10.6982	12480	1.5682
10.7982	12504	1.5712
10.8982	12528	1.5742
10.9982	12528	1.5742
11.0982	12504	1.5712
11.1982	12456	1.5651
11.2982	12408	1.5591
11.3982	12360	1.5531
11.4982	12360	1.5531
11.5982	12360	1.5531
11.6982	12360	1.5531
11.7982	12336	1.5501
11.8982	12312	1.5470
11.9982	12264	1.5410
12.0982	12216	1.5350
12.1982	12288	1.5440
12.2982	12600	1.5832
12.3982	13176	1.6556
12.4982	13824	1.7370
12.5982	14208	1.7853
12.6982	14160	1.7793
12.7982	13752	1.7280
12.8982	13296	1.6707
12.9982	13200	1.6586
13.0982	13848	1.7400
13.1982	15120	1.8999
13.2982	16416	2.0627
13.3982	17160	2.1562
13.4982	17232	2.1653
13.5982	16872	2.1200
13.6982	16416	2.0627
13.7982	15984	2.0084
13.8982	15552	1.9542
13.9982	15048	1.8908
14.0982	14328	1.8004
14.1982	13440	1.6888
14.2982	12624	1.5862
14.3982	12168	1.5290
14.4982	12048	1.5139
14.5982	12144	1.5259
14.6982	12408	1.5591
14.7982	12864	1.6164
14.8982	13584	1.7069
14.9982	14424	1.8124
15.0982	15072	1.8938
15.1982	15240	1.9150
15.2982	14880	1.8697
15.3982	14160	1.7793
15.4982	13536	1.7008
15.5982	13440	1.6888
15.6982	13872	1.7431
15.7982	14448	1.8154
15.8982	14760	1.8546
15.9982	14592	1.8335
16.0982	13992	1.7581
16.1982	13224	1.6616
16.2982	12600	1.5832
16.3982	12336	1.5501
16.4982	12312	1.5470
16.5982	12384	1.5561
16.6982	12480	1.5682
16.7982	12648	1.5893
16.8982	12840	1.6134
16.9982	12984	1.6315
17.0982	13008	1.6345
17.1982	12936	1.6255
17.2982	12792	1.6074
17.3982	12648	1.5893
17.4982	12600	1.5832
17.5982	12672	1.5923
17.6982	12744	1.6013
17.7982	12768	1.6043
17.8982	12744	1.6013
17.9982	12696	1.5953
18.0982	12624	1.5862
18.1982	12576	1.5802
18.2982	12504	1.5712
18.3982	12456	1.5651
18.4982	12528	1.5742
18.5982	12768	1.6043
18.6982	13128	1.6496
18.7982	13392	1.6828
18.8982	13488	1.6948
18.9982	13344	1.6767
19.0982	13032	1.6375
19.1982	12624	1.5862
19.2982	12360	1.5531
19.3982	12312	1.5470
19.4982	12384	1.5561
19.5982	12432	1.5621
19.6982	12384	1.5561
19.7982	12312	1.5470
19.8982	12456	1.5651
19.9982	12888	1.6194
20.0982	13488	1.6948
20.1982	13992	1.7581
20.2982	14184	1.7823
20.3982	14064	1.7672
20.4982	13632	1.7129
20.5982	13032	1.6375
20.6982	12600	1.5832
20.7982	12408	1.5591
20.8982	12408	1.5591
20.9982	12408	1.5591
21.0982	12384	1.5561
21.1982	12360	1.5531
21.2982	12360	1.5531
21.3982	12408	1.5591
21.4982	12432	1.5621
21.5982	12480	1.5682
21.6982	12504	1.5712
21.7982	12504	1.5712
21.8982	12504	1.5712
21.9982	12456	1.5651
22.0982	12432	1.5621
22.1982	12408	1.5591
22.2982	12408	1.5591
22.3982	12408	1.5591
22.4982	12408	1.5591
22.5982	12360	1.5531
22.6982	12288	1.5440
22.7982	12384	1.5561
22.8982	12840	1.6134
22.9982	13584	1.7069
23.0982	14304	1.7973
23.1982	14736	1.8516
23.2982	14688	1.8456
23.3982	14184	1.7823
23.4982	13488	1.6948
23.5982	13008	1.6345
23.6982	13008	1.6345
23.7982	13272	1.6677
23.8982	13488	1.6948
23.9982	13488	1.6948
24.0982	13272	1.6677
24.1982	12912	1.6224
24.2982	12552	1.5772
24.3982	12360	1.5531
24.4982	12288	1.5440
24.5982	12216	1.5350
24.6982	12192	1.5320
24.7982	12480	1.5682
24.8982	13320	1.6737
24.9982	14640	1.8396
25.0982	15912	1.9994
25.1982	16584	2.0838
25.2982	16464	2.0688
25.3982	15624	1.9632
25.4982	14352	1.8034
25.5982	13176	1.6556
25.6982	12504	1.5712
25.7982	12408	1.5591
25.8982	12576	1.5802
25.9982	12696	1.5953
26.0982	12744	1.6013
26.1982	12744	1.6013
26.2982	12672	1.5923
26.3982	12576	1.5802
26.4982	12480	1.5682
26.5982	12456	1.5651
26.6982	12504	1.5712
26.7982	12576	1.5802
26.8982	12624	1.5862
26.9982	12624	1.5862
27.0982	12576	1.5802
27.1982	12600	1.5832
27.2982	12816	1.6104
27.3982	13200	1.6586
27.4982	13584	1.7069
27.5982	13776	1.7310
27.6982	13824	1.7370
27.7982	13728	1.7250
27.8982	13536	1.7008
27.9982	13344	1.6767
28.0982	13224	1.6616
28.1982	13104	1.6466
28.2982	12936	1.6255
28.3982	12672	1.5923
28.4982	12456	1.5651
28.5982	12384	1.5561
28.6982	12384	1.5561
28.7982	12408	1.5591
28.8982	12408	1.5591
28.9982	12456	1.5651
29.0982	12480	1.5682
29.1982	12504	1.5712
29.2982	12480	1.5682
29.3982	12432	1.5621
29.4982	12408	1.5591
29.5982	12384	1.5561
29.6982	12384	1.5561
29.7982	12408	1.5591
29.8982	12456	1.5651
29.9982	12480	1.5682
30.0982	12480	1.5682
30.1982	12456	1.5651
30.2982	12432	1.5621
30.3982	12408	1.5591
30.4982	12384	1.5561
30.5982	12384	1.5561
30.6982	12408	1.5591
30.7982	12456	1.5651
30.8982	12480	1.5682
30.9982	12456	1.5651
31.0982	12432	1.5621
31.1982	12408	1.5591
31.2982	12384	1.5561
31.3982	12360	1.5531
31.4982	12384	1.5561
31.5982	12408	1.5591
31.6982	12432	1.5621
31.7982	12432	1.5621
31.8982	12432	1.5621
31.9982	12432	1.5621
32.0982	12432	1.5621
32.1982	12408	1.5591
32.2982	12408	1.5591
32.3982	12384	1.5561
32.4982	12336	1.5501
32.5982	12336	1.5501
32.6982	12384	1.5561
32.7982	12528	1.5742
32.8982	12696	1.5953
32.9982	12792	1.6074
33.0982	12792	1.6074
33.1982	12720	1.5983
33.2982	12576	1.5802
33.3982	12432	1.5621
33.4982	12336	1.5501
33.5982	12312	1.5470
33.6982	12336	1.5501
33.7982	12360	1.5531
33.8982	12384	1.5561
33.9982	12408	1.5591
34.0982	12456	1.5651
34.1982	12480	1.5682
34.2982	12456	1.5651
34.3982	12432	1.5621
34.4982	12408	1.5591
34.5982	12408	1.5591
34.6982	12408	1.5591
34.7982	12432	1.5621
34.8982	12456	1.5651
34.9982	12480	1.5682
35.0982	12456	1.5651
35.1982	12408	1.5591
35.2982	12384	1.5561
35.3982	12384	1.5561
35.4982	12408	1.5591
35.5982	12432	1.5621
35.6982	12456	1.5651
35.7982	12480	1.5682
35.8982	12480	1.5682
35.9982	12432	1.5621
36.0982	12360	1.5531
36.1982	12336	1.5501
36.2982	12312	1.5470
36.3982	12312	1.5470
36.4982	12336	1.5501
36.5982	12360	1.5531
36.6982	12408	1.5591
36.7982	12432	1.5621
36.8982	12408	1.5591
36.9982	12432	1.5621
37.0982	12456	1.5651
37.1982	12480	1.5682
37.2982	12504	1.5712
37.3982	12504	1.5712
37.4982	12504	1.5712
37.5982	12480	1.5682
37.6982	12432	1.5621
37.7982	12408	1.5591
37.8982	12408	1.5591
37.9982	12408	1.5591
38.0982	12384	1.5561
38.1982	12384	1.5561
38.2982	12360	1.5531
38.3982	12360	1.5531
38.4982	12312	1.5470
38.5982	12288	1.5440
38.6982	12480	1.5682
38.7982	13200	1.6586
38.8982	14616	1.8366
38.9982	16752	2.1049
39.0982	19224	2.4156
39.1982	21432	2.6930
39.2982	22584	2.8378
39.3982	22248	2.7955
39.4982	20544	2.5814
39.5982	18096	2.2738
39.6982	15648	1.9662
39.7982	13728	1.7250
39.8982	12624	1.5862
39.9982	12240	1.5380
40.0982	12240	1.5380
40.1982	12288	1.5440
40.2982	12312	1.5470
40.3982	12240	1.5380
40.4982	12048	1.5139
40.5982	12048	1.5139
40.6982	12960	1.6285
40.7982	15072	1.8938
40.8982	17904	2.2497
40.9982	20400	2.5633
41.0982	21768	2.7352
41.1982	21648	2.7201
41.2982	19992	2.5121
41.3982	17472	2.1954
41.4982	15168	1.9059
41.5982	13752	1.7280
41.6982	13056	1.6405
41.7982	12672	1.5923
41.8982	12456	1.5651
41.9982	12360	1.5531
42.0982	12360	1.5531
42.1982	12336	1.5501
42.2982	12336	1.5501
42.3982	12336	1.5501
42.4982	12336	1.5501
42.5982	12360	1.5531
42.6982	12336	1.5501
42.7982	12336	1.5501
42.8982	12336	1.5501
42.9982	12336	1.5501
43.0982	12384	1.5561
43.1982	12432	1.5621
43.2982	12456	1.5651
43.3982	12456	1.5651
43.4982	12432	1.5621
43.5982	12408	1.5591
43.6982	12384	1.5561
43.7982	12384	1.5561
43.8982	12408	1.5591
43.9982	12456	1.5651
44.0982	12480	1.5682
44.1982	12504	1.5712
44.2982	12528	1.5742
44.3982	12528	1.5742
44.4982	12504	1.5712
44.5982	12504	1.5712
44.6982	12456	1.5651
44.7982	12432	1.5621
44.8982	12432	1.5621
44.9982	12456	1.5651
45.0982	12528	1.5742
45.1982	12576	1.5802
45.2982	12576	1.5802
45.3982	12576	1.5802
45.4982	12552	1.5772
45.5982	12480	1.5682
45.6982	12408	1.5591
45.7982	12360	1.5531
45.8982	12384	1.5561
45.9982	12408	1.5591
46.0982	12456	1.5651
46.1982	12528	1.5742
46.2982	12576	1.5802
46.3982	12576	1.5802
46.4982	12528	1.5742
46.5982	12480	1.5682
46.6982	12432	1.5621
46.7982	12408	1.5591
46.8982	12432	1.5621
46.9982	12504	1.5712
47.0982	12552	1.5772
47.1982	12624	1.5862
47.2982	12648	1.5893
47.3982	12624	1.5862
47.4982	12600	1.5832
47.5982	12552	1.5772
47.6982	12480	1.5682
47.7982	12432	1.5621
47.8982	12384	1.5561
47.9982	12384	1.5561
48.0982	12408	1.5591
48.1982	12432	1.5621
48.2982	12480	1.5682
48.3982	12480	1.5682
48.4982	12480	1.5682
48.5982	12432	1.5621
48.6982	12408	1.5591
48.7982	12360	1.5531
