[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130618_MEC_F_068_C_32306_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:37:56

[MS Spectrum]
# of Peaks	105
Raw Spectrum	[1.208->2.558],(scan:[146->308])
Background	No Background Spectrum
Base Peak	m/z 104.22 (Inten : 534,702)
13.9982	11487	0.5976
14.0982	11361	0.5911
14.1982	11088	0.5769
14.2982	10731	0.5583
14.3982	10416	0.5419
14.4982	10269	0.5342
14.5982	10269	0.5342
14.6982	10332	0.5375
14.7982	10311	0.5364
14.8982	10206	0.5310
14.9982	10122	0.5266
15.0982	10374	0.5397
15.1982	11172	0.5812
15.2982	12327	0.6413
15.3982	13398	0.6970
15.4982	13965	0.7265
15.5982	13818	0.7189
15.6982	13020	0.6774
15.7982	11865	0.6173
15.8982	10836	0.5637
15.9982	10290	0.5353
16.0982	10143	0.5277
16.1982	10185	0.5299
16.2982	10353	0.5386
16.3982	10689	0.5561
16.4982	11130	0.5790
16.5982	11508	0.5987
16.6982	11676	0.6074
16.7982	11571	0.6020
16.8982	11256	0.5856
16.9982	10836	0.5637
17.0982	10479	0.5452
17.1982	10311	0.5364
17.2982	10269	0.5342
17.3982	10290	0.5353
17.4982	10290	0.5353
17.5982	10269	0.5342
17.6982	10290	0.5353
17.7982	10437	0.5430
17.8982	10815	0.5627
17.9982	11445	0.5954
18.0982	12159	0.6326
18.1982	12726	0.6621
18.2982	12978	0.6752
18.3982	12768	0.6643
18.4982	12138	0.6315
18.5982	11403	0.5932
18.6982	10836	0.5637
18.7982	10563	0.5495
18.8982	10584	0.5506
18.9982	10731	0.5583
19.0982	10878	0.5659
19.1982	10899	0.5670
19.2982	10815	0.5627
19.3982	10668	0.5550
19.4982	10521	0.5474
19.5982	10437	0.5430
19.6982	10416	0.5419
19.7982	10416	0.5419
19.8982	10416	0.5419
19.9982	10458	0.5441
20.0982	10563	0.5495
20.1982	10773	0.5605
20.2982	11046	0.5747
20.3982	11424	0.5943
20.4982	11823	0.6151
20.5982	12075	0.6282
20.6982	12096	0.6293
20.7982	11886	0.6184
20.8982	11571	0.6020
20.9982	11256	0.5856
21.0982	10983	0.5714
21.1982	10815	0.5627
21.2982	10710	0.5572
21.3982	10563	0.5495
21.4982	10458	0.5441
21.5982	10500	0.5463
21.6982	10857	0.5648
21.7982	11319	0.5889
21.8982	11676	0.6074
21.9982	11781	0.6129
22.0982	11571	0.6020
22.1982	11130	0.5790
22.2982	10647	0.5539
22.3982	10290	0.5353
22.4982	10143	0.5277
22.5982	10143	0.5277
22.6982	10164	0.5288
22.7982	10269	0.5342
22.8982	10479	0.5452
22.9982	10752	0.5594
23.0982	10941	0.5692
23.1982	11004	0.5725
23.2982	10920	0.5681
23.3982	10731	0.5583
23.4982	10521	0.5474
23.5982	10416	0.5419
23.6982	10437	0.5430
23.7982	10479	0.5452
23.8982	10479	0.5452
23.9982	10395	0.5408
24.0982	10290	0.5353
24.1982	10206	0.5310
24.2982	10143	0.5277
24.3982	10143	0.5277
24.4982	10164	0.5288
24.5982	10185	0.5299
24.6982	10206	0.5310
24.7982	10269	0.5342
24.8982	10353	0.5386
24.9982	10458	0.5441
25.0982	10542	0.5484
25.1982	10563	0.5495
25.2982	10605	0.5517
25.3982	10731	0.5583
25.4982	10941	0.5692
25.5982	11130	0.5790
25.6982	11214	0.5834
25.7982	11151	0.5801
25.8982	11067	0.5758
25.9982	11109	0.5779
26.0982	11361	0.5911
26.1982	11697	0.6085
26.2982	11907	0.6195
26.3982	11865	0.6173
26.4982	11592	0.6031
26.5982	11277	0.5867
26.6982	11088	0.5769
26.7982	11130	0.5790
26.8982	11319	0.5889
26.9982	11424	0.5943
27.0982	11298	0.5878
27.1982	11004	0.5725
27.2982	10689	0.5561
27.3982	10416	0.5419
27.4982	10311	0.5364
27.5982	10332	0.5375
27.6982	10479	0.5452
27.7982	10647	0.5539
27.8982	10794	0.5616
27.9982	10857	0.5648
28.0982	10878	0.5659
28.1982	10836	0.5637
28.2982	10752	0.5594
28.3982	10668	0.5550
28.4982	10563	0.5495
28.5982	10500	0.5463
28.6982	10479	0.5452
28.7982	10542	0.5484
28.8982	10626	0.5528
28.9982	10710	0.5572
29.0982	10731	0.5583
29.1982	10668	0.5550
29.2982	10542	0.5484
29.3982	10437	0.5430
29.4982	10332	0.5375
29.5982	10269	0.5342
29.6982	10353	0.5386
29.7982	10647	0.5539
29.8982	11109	0.5779
29.9982	11550	0.6009
30.0982	11760	0.6118
30.1982	11697	0.6085
30.2982	11361	0.5911
30.3982	10878	0.5659
30.4982	10458	0.5441
30.5982	10206	0.5310
30.6982	10185	0.5299
30.7982	10227	0.5321
30.8982	10269	0.5342
30.9982	10290	0.5353
31.0982	10269	0.5342
31.1982	10269	0.5342
31.2982	10248	0.5332
31.3982	10227	0.5321
31.4982	10227	0.5321
31.5982	10227	0.5321
31.6982	10227	0.5321
31.7982	10248	0.5332
31.8982	10248	0.5332
31.9982	10269	0.5342
32.0982	10290	0.5353
32.1982	10290	0.5353
32.2982	10290	0.5353
32.3982	10290	0.5353
32.4982	10290	0.5353
32.5982	10311	0.5364
32.6982	10311	0.5364
32.7982	10332	0.5375
32.8982	10332	0.5375
32.9982	10311	0.5364
33.0982	10269	0.5342
33.1982	10248	0.5332
33.2982	10227	0.5321
33.3982	10227	0.5321
33.4982	10248	0.5332
33.5982	10269	0.5342
33.6982	10290	0.5353
33.7982	10311	0.5364
33.8982	10311	0.5364
33.9982	10290	0.5353
34.0982	10248	0.5332
34.1982	10227	0.5321
34.2982	10206	0.5310
34.3982	10185	0.5299
34.4982	10206	0.5310
34.5982	10227	0.5321
34.6982	10227	0.5321
34.7982	10248	0.5332
34.8982	10248	0.5332
34.9982	10248	0.5332
35.0982	10227	0.5321
35.1982	10227	0.5321
35.2982	10227	0.5321
35.3982	10206	0.5310
35.4982	10185	0.5299
35.5982	10185	0.5299
35.6982	10185	0.5299
35.7982	10227	0.5321
35.8982	10269	0.5342
35.9982	10311	0.5364
36.0982	10311	0.5364
36.1982	10290	0.5353
36.2982	10311	0.5364
36.3982	10542	0.5484
36.4982	11025	0.5736
36.5982	11634	0.6053
36.6982	12075	0.6282
36.7982	12201	0.6348
36.8982	11970	0.6227
36.9982	11424	0.5943
37.0982	10815	0.5627
37.1982	10374	0.5397
37.2982	10206	0.5310
37.3982	10185	0.5299
37.4982	10227	0.5321
37.5982	10248	0.5332
37.6982	10248	0.5332
37.7982	10269	0.5342
37.8982	10269	0.5342
37.9982	10248	0.5332
38.0982	10248	0.5332
38.1982	10227	0.5321
38.2982	10185	0.5299
38.3982	10059	0.5233
38.4982	9891	0.5146
38.5982	10206	0.5310
38.6982	11802	0.6140
38.7982	15540	0.8085
38.8982	21777	1.1329
38.9982	30114	1.5667
39.0982	39165	2.0376
39.1982	46473	2.4178
39.2982	49518	2.5762
39.3982	47082	2.4494
39.4982	40005	2.0813
39.5982	30555	1.5896
39.6982	21336	1.1100
39.7982	14385	0.7484
39.8982	10647	0.5539
39.9982	9618	0.5004
40.0982	9954	0.5179
40.1982	10500	0.5463
40.2982	10794	0.5616
40.3982	10836	0.5637
40.4982	10731	0.5583
40.5982	10647	0.5539
40.6982	10836	0.5637
40.7982	11550	0.6009
40.8982	12957	0.6741
40.9982	14910	0.7757
41.0982	17136	0.8915
41.1982	19047	0.9909
41.2982	19992	1.0401
41.3982	19572	1.0182
41.4982	17934	0.9330
41.5982	15603	0.8117
41.6982	13209	0.6872
41.7982	11361	0.5911
41.8982	10332	0.5375
41.9982	10038	0.5222
42.0982	10101	0.5255
42.1982	10185	0.5299
42.2982	10164	0.5288
42.3982	10143	0.5277
42.4982	10290	0.5353
42.5982	10626	0.5528
42.6982	11067	0.5758
42.7982	11403	0.5932
42.8982	11529	0.5998
42.9982	11403	0.5932
43.0982	11088	0.5769
43.1982	10689	0.5561
43.2982	10437	0.5430
43.3982	10374	0.5397
43.4982	10395	0.5408
43.5982	10395	0.5408
43.6982	10395	0.5408
43.7982	10395	0.5408
43.8982	10437	0.5430
43.9982	10521	0.5474
44.0982	10647	0.5539
44.1982	10794	0.5616
44.2982	10878	0.5659
44.3982	10899	0.5670
44.4982	10836	0.5637
44.5982	10710	0.5572
44.6982	10542	0.5484
44.7982	10374	0.5397
44.8982	10227	0.5321
44.9982	10143	0.5277
45.0982	10227	0.5321
45.1982	10542	0.5484
45.2982	11025	0.5736
45.3982	11529	0.5998
45.4982	11844	0.6162
45.5982	11844	0.6162
45.6982	11529	0.5998
45.7982	11046	0.5747
45.8982	10584	0.5506
45.9982	10290	0.5353
46.0982	10248	0.5332
46.1982	10500	0.5463
46.2982	10920	0.5681
46.3982	11361	0.5911
46.4982	11613	0.6042
46.5982	11634	0.6053
46.6982	11466	0.5965
46.7982	11151	0.5801
46.8982	10857	0.5648
46.9982	10752	0.5594
47.0982	10857	0.5648
47.1982	11025	0.5736
47.2982	11088	0.5769
47.3982	11025	0.5736
47.4982	10878	0.5659
47.5982	10710	0.5572
47.6982	10521	0.5474
47.7982	10374	0.5397
47.8982	10290	0.5353
47.9982	10269	0.5342
48.0982	10269	0.5342
48.1982	10248	0.5332
48.2982	10227	0.5321
48.3982	10227	0.5321
48.4982	10227	0.5321
48.5982	10248	0.5332
48.6982	10290	0.5353
48.7982	10332	0.5375
48.8982	10353	0.5386
48.9982	10353	0.5386
49.0982	10332	0.5375
49.1982	10311	0.5364
49.2982	10290	0.5353
49.3982	10311	0.5364
49.4982	10311	0.5364
49.5982	10332	0.5375
49.6982	10332	0.5375
49.7982	10311	0.5364
49.8982	10269	0.5342
49.9982	10248	0.5332
50.0982	10227	0.5321
50.1982	10227	0.5321
50.2982	10248	0.5332
50.3982	10248	0.5332
50.4982	10269	0.5342
50.5982	10290	0.5353
50.6982	10290	0.5353
50.7982	10269	0.5342
50.8982	10269	0.5342
50.9982	10269	0.5342
51.0982	10269	0.5342
51.1982	10269	0.5342
51.2982	10290	0.5353
51.3982	10353	0.5386
51.4982	10458	0.5441
51.5982	10584	0.5506
51.6982	10668	0.5550
51.7982	10689	0.5561
51.8982	10626	0.5528
51.9982	10521	0.5474
52.0982	10395	0.5408
52.1982	10311	0.5364
52.2982	10248	0.5332
52.3982	10227	0.5321
52.4982	10227	0.5321
52.5982	10227	0.5321
52.6982	10248	0.5332
52.7982	10269	0.5342
52.8982	10290	0.5353
52.9982	10290	0.5353
53.0982	10248	0.5332
53.1982	10227	0.5321
53.2982	10206	0.5310
53.3982	10206	0.5310
53.4982	10227	0.5321
53.5982	10248	0.5332
53.6982	10311	0.5364
53.7982	10332	0.5375
53.8982	10374	0.5397
53.9982	10374	0.5397
54.0982	10374	0.5397
54.1982	10374	0.5397
54.2982	10395	0.5408
54.3982	10416	0.5419
54.4982	10437	0.5430
54.5982	10437	0.5430
54.6982	10437	0.5430
54.7982	10416	0.5419
54.8982	10416	0.5419
54.9982	10437	0.5430
55.0982	10500	0.5463
55.1982	10584	0.5506
55.2982	10626	0.5528
55.3982	10647	0.5539
55.4982	10605	0.5517
55.5982	10521	0.5474
55.6982	10395	0.5408
55.7982	10290	0.5353
55.8982	10227	0.5321
55.9982	10227	0.5321
56.0982	10227	0.5321
56.1982	10227	0.5321
56.2982	10101	0.5255
56.3982	9954	0.5179
56.4982	10269	0.5342
56.5982	12012	0.6249
56.6982	16317	0.8489
56.7982	23898	1.2433
56.8982	34398	1.7896
56.9982	45990	2.3926
57.0982	55482	2.8865
57.1982	59556	3.0984
57.2982	56574	2.9433
57.3982	47565	2.4746
57.4982	35511	1.8475
57.5982	23919	1.2444
57.6982	15456	0.8041
57.7982	11067	0.5758
57.8982	9975	0.5189
57.9982	10416	0.5419
58.0982	11025	0.5736
58.1982	11277	0.5867
58.2982	11214	0.5834
58.3982	11025	0.5736
58.4982	11151	0.5801
58.5982	12159	0.6326
58.6982	14553	0.7571
58.7982	18543	0.9647
58.8982	23940	1.2455
58.9982	29967	1.5590
59.0982	35049	1.8234
59.1982	37485	1.9502
59.2982	36288	1.8879
59.3982	31794	1.6541
59.4982	25431	1.3230
59.5982	18963	0.9866
59.6982	14007	0.7287
59.7982	11424	0.5943
59.8982	11004	0.5725
59.9982	11781	0.6129
60.0982	12810	0.6664
60.1982	13608	0.7080
60.2982	13944	0.7254
60.3982	13734	0.7145
60.4982	13083	0.6806
60.5982	12243	0.6369
60.6982	11508	0.5987
60.7982	11088	0.5769
60.8982	11025	0.5736
60.9982	11214	0.5834
61.0982	11424	0.5943
61.1982	11466	0.5965
61.2982	11340	0.5900
61.3982	11088	0.5769
61.4982	10794	0.5616
61.5982	10710	0.5572
61.6982	11088	0.5769
61.7982	12096	0.6293
61.8982	13692	0.7123
61.9982	15645	0.8139
62.0982	17493	0.9101
62.1982	18669	0.9713
62.2982	18690	0.9723
62.3982	17577	0.9144
62.4982	15687	0.8161
62.5982	13587	0.7069
62.6982	11802	0.6140
62.7982	10689	0.5561
62.8982	10269	0.5342
62.9982	10290	0.5353
63.0982	10458	0.5441
63.1982	10563	0.5495
63.2982	10521	0.5474
63.3982	10416	0.5419
63.4982	10290	0.5353
63.5982	10353	0.5386
63.6982	10773	0.5605
63.7982	11739	0.6107
63.8982	13230	0.6883
63.9982	15036	0.7822
64.0982	16758	0.8718
64.1982	17892	0.9308
64.2982	18018	0.9374
64.3982	17094	0.8893
64.4982	15456	0.8041
64.5982	13650	0.7101
64.6982	12264	0.6380
64.7982	11613	0.6042
64.8982	11739	0.6107
64.9982	12474	0.6490
65.0982	13398	0.6970
65.1982	14091	0.7331
65.2983	14238	0.7407
65.3983	13818	0.7189
65.4983	12978	0.6752
65.5983	11949	0.6216
65.6983	11004	0.5725
65.7983	10395	0.5408
65.8983	10143	0.5277
65.9983	10164	0.5288
66.0983	10248	0.5332
66.1983	10311	0.5364
66.2983	10332	0.5375
66.3983	10332	0.5375
66.4983	10311	0.5364
66.5983	10290	0.5353
66.6983	10269	0.5342
66.7983	10290	0.5353
66.8983	10332	0.5375
66.9983	10332	0.5375
67.0983	10332	0.5375
67.1983	10332	0.5375
67.2983	10311	0.5364
67.3983	10248	0.5332
67.4983	10206	0.5310
67.5983	10185	0.5299
67.6983	10227	0.5321
67.7983	10311	0.5364
67.8983	10416	0.5419
67.9983	10479	0.5452
68.0983	10479	0.5452
68.1983	10353	0.5386
68.2983	10080	0.5244
68.3983	9849	0.5124
68.4983	10311	0.5364
68.5983	12558	0.6533
68.6983	17661	0.9188
68.7983	26145	1.3602
68.8983	37506	1.9513
68.9983	49812	2.5915
69.0983	59745	3.1082
69.1983	63861	3.3224
69.2983	60564	3.1508
69.3983	50967	2.6516
69.4983	38115	1.9829
69.5983	25620	1.3329
69.6983	16359	0.8511
69.7983	11508	0.5987
69.8983	10290	0.5353
69.9983	10857	0.5648
70.0983	11697	0.6085
70.1983	12159	0.6326
70.2983	12180	0.6337
70.3983	11907	0.6195
70.4983	11466	0.5965
70.5983	11004	0.5725
70.6983	10647	0.5539
70.7983	10500	0.5463
70.8983	10563	0.5495
70.9983	10752	0.5594
71.0983	10962	0.5703
71.1983	11067	0.5758
71.2983	11046	0.5747
71.3983	10878	0.5659
71.4983	10668	0.5550
71.5983	10563	0.5495
71.6983	10731	0.5583
71.7983	11235	0.5845
71.8983	12075	0.6282
71.9983	13083	0.6806
72.0983	13986	0.7276
72.1983	14511	0.7549
72.2983	14448	0.7517
72.3983	13839	0.7200
72.4983	12873	0.6697
72.5983	11865	0.6173
72.6983	11067	0.5758
72.7983	10647	0.5539
72.8983	10542	0.5484
72.9983	10626	0.5528
73.0983	10752	0.5594
73.1983	10794	0.5616
73.2983	10773	0.5605
73.3983	10689	0.5561
73.4983	10584	0.5506
73.5983	10479	0.5452
73.6983	10479	0.5452
73.7983	10626	0.5528
73.8983	10941	0.5692
73.9983	11361	0.5911
74.0983	11718	0.6096
74.1983	11928	0.6206
74.2983	11886	0.6184
74.3983	11676	0.6074
74.4983	11487	0.5976
74.5983	11571	0.6020
74.6983	12075	0.6282
74.7983	12999	0.6763
74.8983	14154	0.7364
74.9983	15225	0.7921
75.0983	15792	0.8216
75.1983	15624	0.8128
75.2983	14763	0.7680
75.3983	13482	0.7014
75.4983	12201	0.6348
75.5983	11319	0.5889
75.6983	11130	0.5790
75.7983	11613	0.6042
75.8983	12537	0.6522
75.9983	13503	0.7025
76.0983	14217	0.7396
76.1983	14406	0.7495
76.2983	14049	0.7309
76.3983	13272	0.6905
76.4983	12411	0.6457
76.5983	11844	0.6162
76.6983	11886	0.6184
76.7983	12579	0.6544
76.8983	13755	0.7156
76.9983	15099	0.7855
77.0983	16128	0.8391
77.1983	16443	0.8554
77.2983	15918	0.8281
77.3983	14721	0.7659
77.4983	13251	0.6894
77.5983	11886	0.6184
77.6983	10920	0.5681
77.7983	10458	0.5441
77.8983	10374	0.5397
77.9983	10458	0.5441
78.0983	10521	0.5474
78.1983	10563	0.5495
78.2983	10563	0.5495
78.3983	10521	0.5474
78.4983	10479	0.5452
78.5983	10437	0.5430
78.6983	10437	0.5430
78.7983	10479	0.5452
78.8983	10542	0.5484
78.9983	10605	0.5517
79.0983	10668	0.5550
79.1983	10689	0.5561
79.2983	10668	0.5550
79.3983	10605	0.5517
79.4983	10542	0.5484
79.5983	10521	0.5474
79.6983	10563	0.5495
79.7983	10731	0.5583
79.8983	11025	0.5736
79.9983	11403	0.5932
80.0983	11718	0.6096
80.1983	11907	0.6195
80.2983	11886	0.6184
80.3983	11655	0.6064
80.4983	11340	0.5900
80.5983	11088	0.5769
80.6983	11025	0.5736
80.7983	11193	0.5823
80.8983	11571	0.6020
80.9983	11970	0.6227
81.0983	12243	0.6369
81.1983	12264	0.6380
81.2983	12033	0.6260
81.3983	11613	0.6042
81.4983	11151	0.5801
81.5983	10794	0.5616
81.6983	10584	0.5506
81.7983	10605	0.5517
81.8983	10752	0.5594
81.9983	10962	0.5703
82.0983	11130	0.5790
82.1983	11193	0.5823
82.2983	11109	0.5779
82.3983	10920	0.5681
82.4983	10815	0.5627
82.5983	11004	0.5725
82.6983	11592	0.6031
82.7983	12579	0.6544
82.8983	13860	0.7211
82.9983	15183	0.7899
83.0983	16212	0.8434
83.1983	16569	0.8620
83.2983	16086	0.8369
83.3983	14952	0.7779
83.4983	13524	0.7036
83.5983	12201	0.6348
83.6983	11361	0.5911
83.7983	11172	0.5812
83.8983	11550	0.6009
83.9983	12138	0.6315
84.0983	12558	0.6533
84.1983	12558	0.6533
84.2983	12222	0.6359
84.3983	12159	0.6326
84.4983	13482	0.7014
84.5983	17409	0.9057
84.6983	24738	1.2870
84.7983	35343	1.8387
84.8983	47796	2.4866
84.9983	59220	3.0809
85.0983	66087	3.4382
85.1983	65835	3.4251
85.2983	58338	3.0350
85.3983	45990	2.3926
85.4983	32361	1.6836
85.5983	20832	1.0838
85.6983	13566	0.7058
85.7983	10689	0.5561
85.8983	10710	0.5572
85.9983	11697	0.6085
86.0983	12390	0.6446
86.1983	12390	0.6446
86.2983	11760	0.6118
86.3983	11256	0.5856
86.4983	12810	0.6664
86.5983	19152	0.9964
86.6983	32613	1.6967
86.7983	53844	2.8012
86.8983	80787	4.2029
86.9983	107961	5.6167
87.0983	127470	6.6316
87.1983	132405	6.8884
87.2983	120666	6.2777
87.3983	96180	5.0038
87.4983	66507	3.4600
87.5983	39606	2.0605
87.6983	21042	1.0947
87.7983	12264	0.6380
87.8983	10710	0.5572
87.9983	12159	0.6326
88.0983	13608	0.7080
88.1983	14112	0.7342
88.2983	13776	0.7167
88.3983	13041	0.6785
88.4983	12285	0.6391
88.5983	11865	0.6173
88.6983	11844	0.6162
88.7983	12180	0.6337
88.8983	12768	0.6643
88.9983	13398	0.6970
89.0983	13881	0.7222
89.1983	14049	0.7309
89.2983	13839	0.7200
89.3983	13272	0.6905
89.4983	12516	0.6511
89.5983	11865	0.6173
89.6983	11655	0.6064
89.7983	12138	0.6315
89.8983	13188	0.6861
89.9983	14427	0.7506
90.0983	15372	0.7997
90.1983	15666	0.8150
90.2983	15204	0.7910
90.3983	14175	0.7375
90.4983	12894	0.6708
90.5983	11760	0.6118
90.6983	10983	0.5714
90.7983	10626	0.5528
90.8983	10605	0.5517
90.9983	10710	0.5572
91.0983	10815	0.5627
91.1983	10815	0.5627
91.2983	10752	0.5594
91.3983	10647	0.5539
91.4983	10563	0.5495
91.5983	10521	0.5474
91.6983	10521	0.5474
91.7983	10542	0.5484
91.8983	10584	0.5506
91.9983	10626	0.5528
92.0983	10647	0.5539
92.1983	10605	0.5517
92.2983	10521	0.5474
92.3983	10395	0.5408
92.4983	10437	0.5430
92.5983	11025	0.5736
92.6983	12558	0.6533
92.7983	15225	0.7921
92.8983	18900	0.9833
92.9983	22932	1.1930
93.0983	26271	1.3668
93.1983	27867	1.4498
93.2983	27132	1.4115
93.3983	24276	1.2630
93.4983	20307	1.0565
93.5983	16317	0.8489
93.6983	13293	0.6916
93.7983	11655	0.6064
93.8983	11235	0.5845
93.9983	11508	0.5987
94.0983	11844	0.6162
94.1983	11949	0.6216
94.2983	11760	0.6118
94.3983	11445	0.5954
94.4983	11151	0.5801
94.5983	11025	0.5736
94.6983	11235	0.5845
94.7983	11760	0.6118
94.8983	12495	0.6501
94.9983	13230	0.6883
95.0983	13692	0.7123
95.1983	13755	0.7156
95.2983	13377	0.6959
95.3983	12684	0.6599
95.4983	11886	0.6184
95.5983	11319	0.5889
95.6983	11130	0.5790
95.7983	11319	0.5889
95.8983	11781	0.6129
95.9983	12306	0.6402
96.0983	12684	0.6599
96.1983	12747	0.6632
96.2983	12516	0.6511
96.3983	12243	0.6369
96.4983	12201	0.6348
96.5983	12642	0.6577
96.6983	13755	0.7156
96.7983	15435	0.8030
96.8983	17262	0.8981
96.9983	18606	0.9680
97.0983	18942	0.9855
97.1983	18123	0.9428
97.2983	16401	0.8533
97.3983	14322	0.7451
97.4983	12453	0.6479
97.5983	11214	0.5834
97.6983	10710	0.5572
97.7983	10794	0.5616
97.8983	11151	0.5801
97.9983	11550	0.6009
98.0983	11844	0.6162
98.1983	11907	0.6195
98.2983	11760	0.6118
98.3983	11676	0.6074
98.4983	12075	0.6282
98.5983	13461	0.7003
98.6983	16086	0.8369
98.7983	19887	1.0346
98.8983	24213	1.2597
98.9983	27951	1.4542
99.0983	29862	1.5536
99.1983	29274	1.5230
99.2983	26313	1.3689
99.3983	21903	1.1395
99.4983	17325	0.9013
99.5983	13713	0.7134
99.6983	11613	0.6042
99.7983	10962	0.5703
99.8983	11235	0.5845
99.9983	11781	0.6129
100.0983	12180	0.6337
100.1983	12306	0.6402
100.2983	12096	0.6293
100.3983	11739	0.6107
100.4983	11529	0.5998
100.5983	11781	0.6129
100.6983	12747	0.6632
100.7983	14406	0.7495
100.8983	16548	0.8609
100.9983	18627	0.9691
101.0983	20055	1.0434
101.1983	20265	1.0543
101.2983	19152	0.9964
101.3983	17115	0.8904
101.4983	14868	0.7735
101.5983	13041	0.6785
101.6983	12159	0.6326
101.7983	12327	0.6413
101.8983	13356	0.6948
101.9983	14805	0.7702
102.0983	16128	0.8391
102.1983	16884	0.8784
102.2983	16884	0.8784
102.3983	16212	0.8434
102.4983	15246	0.7932
102.5983	14553	0.7571
102.6983	14637	0.7615
102.7983	15708	0.8172
102.8983	17514	0.9112
102.9983	19299	1.0040
103.0983	19824	1.0313
103.1983	16989	0.8839
103.2983	8568	0.4458
103.3983	0	0.0000
103.4983	13461	0.7003
103.5983	88431	4.6006
103.6983	263319	13.6992
103.7983	555345	28.8919
103.8983	946806	49.2576
103.9983	1376466	71.6107
104.0983	1739829	90.5147
104.1983	1922151	100.0000
104.2983	1856442	96.5815
104.3983	1562652	81.2970
104.4983	1133475	58.9691
104.5983	689976	35.8960
104.6983	337827	17.5755
104.7983	134211	6.9823
