[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130619_MEC_F_071_C_32314_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:41:33

[MS Spectrum]
# of Peaks	306
Raw Spectrum	[3.050->4.900],(scan:[367->589])
Background	No Background Spectrum
Base Peak	m/z 798.54 (Inten : 347,427)
803.1109	87297	25.13
804.4944	46494	13.38
806.5236	79400	22.85
807.5091	33464	9.63
808.5692	93110	26.80
809.5629	52081	14.99
810.5400	76545	22.03
811.5660	24415	7.03
812.5305	28374	8.17
814.4582	81722	23.52
818.4700	30261	8.71
820.5500	70853	20.39
821.4996	43749	12.59
822.5461	144686	41.65
823.5067	68361	19.68
824.5703	192416	55.38
825.5573	114149	32.86
826.5571	80800	23.26
827.6182	35768	10.30
828.5813	30750	8.85
830.5724	22468	6.47
832.2794	63233	18.20
834.5519	17684	5.09
836.3074	54157	15.59
837.6783	21399	6.16
844.4786	33220	9.56
846.5379	38829	11.18
847.4806	41638	11.98
848.5086	37734	10.86
849.5488	19147	5.51
850.5457	31400	9.04
851.5607	19029	5.48
852.6018	33675	9.69
854.5917	28444	8.19
858.6248	46285	13.32
861.9750	27993	8.06
865.1983	26974	7.76
867.1135	33977	9.78
869.2356	37236	10.72
876.5355	42149	12.13
882.3190	48571	13.98
887.5405	28474	8.20
891.5609	43034	12.39
896.6925	48373	13.92
902.3124	26764	7.70
905.9788	28337	8.16
909.2504	18154	5.23
911.4454	44229	12.73
913.5175	17380	5.00
920.6508	39530	11.38
926.2177	51140	14.72
935.4888	37901	10.91
940.8737	51834	14.92
950.0792	34159	9.83
955.5200	54033	15.55
959.1882	18304	5.27
964.6795	42236	12.16
970.1353	58487	16.83
979.4654	42262	12.16
984.8350	62948	18.12
988.9811	20309	5.85
994.1368	34294	9.87
999.5314	64291	18.50
1003.7254	23008	6.62
1008.8236	41503	11.95
1014.1856	63841	18.38
1023.5840	42157	12.13
1028.8555	65783	18.93
1032.5688	17561	5.05
1038.5298	41809	12.03
1043.5673	60735	17.48
1047.3912	20723	5.96
1053.0189	38723	11.15
1058.2061	59571	17.15
1067.6067	32739	9.42
1072.9371	60185	17.32
1082.3123	40544	11.67
1087.6458	60078	17.29
1091.7457	25695	7.40
1096.7061	34591	9.96
1102.2769	47066	13.55
1111.2209	26451	7.61
1117.0042	49666	14.30
1126.3176	24218	6.97
1131.9324	44201	12.72
1135.3936	24175	6.96
1140.9711	22593	6.50
1146.4393	38829	11.18
1150.0641	23946	6.89
1155.2598	29010	8.35
1161.0607	40214	11.57
1175.7472	32057	9.23
1190.4163	28745	8.27
1193.8801	26210	7.54
1204.8353	23507	6.77
1214.4070	20374	5.86
1219.6479	24243	6.98
1234.4725	18204	5.24
1237.2593	18370	5.29
1259.1252	25629	7.38
1273.2949	19372	5.58
1281.3601	25792	7.42
1295.2285	17533	5.05
1303.1525	29787	8.57
1316.8414	19440	5.60
1325.6682	41107	11.83
1331.3986	19909	5.73
1339.5958	21510	6.19
1347.6147	48894	14.07
1361.3893	21563	6.21
1369.6091	51805	14.91
1375.3652	21108	6.08
1391.6707	54032	15.55
1405.6810	28085	8.08
1413.6672	53525	15.41
1435.7307	52651	15.15
1449.5216	19928	5.74
1457.8252	49656	14.29
1470.8708	25622	7.37
1479.7885	47344	13.63
1493.6598	19115	5.50
1501.8246	46482	13.38
1515.7247	22445	6.46
1521.5079	17705	5.10
1523.8361	42687	12.29
1529.6173	19965	5.75
1537.3359	25740	7.41
1545.6288	45282	13.03
1557.5760	18361	5.28
1567.6145	38199	10.99
1589.8885	32344	9.31
1611.8883	27941	8.04
1634.0874	25009	7.20

Profile Data
# of Points	19900
m/z	Absolute Intensity	Relative Intensity
10.0982	0	0.0000
10.1982	0	0.0000
10.2982	12696	1.0871
10.3982	12397	1.0615
10.4982	11822	1.0122
10.5982	11454	0.9807
10.6982	11293	0.9669
10.7982	11408	0.9768
10.8982	11431	0.9788
10.9982	11362	0.9728
11.0982	11316	0.9689
11.1982	11339	0.9709
11.2982	11569	0.9906
11.3982	11983	1.0260
11.4982	12443	1.0654
11.5982	12788	1.0949
11.6982	12880	1.1028
11.7982	12650	1.0831
11.8982	12213	1.0457
11.9982	11707	1.0024
12.0982	11316	0.9689
12.1982	11224	0.9610
12.2982	11477	0.9827
12.3982	12006	1.0280
12.4982	12742	1.0910
12.5982	13547	1.1599
12.6982	14329	1.2269
12.7982	14812	1.2682
12.8982	14904	1.2761
12.9982	14766	1.2643
13.0982	14720	1.2604
13.1982	14835	1.2702
13.2982	14950	1.2801
13.3982	14812	1.2682
13.4982	14513	1.2426
13.5982	14214	1.2170
13.6982	14076	1.2052
13.7982	14099	1.2072
13.8982	14306	1.2249
13.9982	14513	1.2426
14.0982	14582	1.2485
14.1982	14352	1.2289
14.2982	13869	1.1875
14.3982	13409	1.1481
14.4982	13225	1.1324
14.5982	13455	1.1521
14.6982	14099	1.2072
14.7982	15134	1.2958
14.8982	16284	1.3943
14.9982	17089	1.4632
15.0982	17135	1.4671
15.1982	16422	1.4061
15.2982	15249	1.3057
15.3982	14099	1.2072
15.4982	13248	1.1343
15.5982	12880	1.1028
15.6982	12903	1.1048
15.7982	13064	1.1186
15.8982	13156	1.1264
15.9982	13087	1.1205
16.0982	12903	1.1048
16.1982	12788	1.0949
16.2982	12834	1.0989
16.3982	13041	1.1166
16.4982	13202	1.1304
16.5982	13156	1.1264
16.6982	12811	1.0969
16.7982	12282	1.0516
16.8982	11868	1.0162
16.9982	11845	1.0142
17.0982	12144	1.0398
17.1982	12512	1.0713
17.2982	12788	1.0949
17.3982	13064	1.1186
17.4982	13524	1.1580
17.5982	14237	1.2190
17.6982	15065	1.2899
17.7982	15709	1.3450
17.8982	15870	1.3588
17.9982	15456	1.3234
18.0982	14628	1.2525
18.1982	13800	1.1816
18.2982	13317	1.1402
18.3982	13225	1.1324
18.4982	13363	1.1442
18.5982	13501	1.1560
18.6982	13570	1.1619
18.7982	13501	1.1560
18.8982	13317	1.1402
18.9982	13133	1.1245
19.0982	13041	1.1166
19.1982	12880	1.1028
19.2982	12650	1.0831
19.3982	12443	1.0654
19.4982	12282	1.0516
19.5982	12213	1.0457
19.6982	12190	1.0437
19.7982	12167	1.0418
19.8982	12075	1.0339
19.9982	11891	1.0181
20.0982	11684	1.0004
20.1982	11592	0.9925
20.2982	11592	0.9925
20.3982	11684	1.0004
20.4982	11707	1.0024
20.5982	11661	0.9984
20.6982	11684	1.0004
20.7982	11845	1.0142
20.8982	12121	1.0378
20.9982	12374	1.0595
21.0982	12466	1.0674
21.1982	12328	1.0556
21.2982	11983	1.0260
21.3982	11569	0.9906
21.4982	11270	0.9650
21.5982	11201	0.9591
21.6982	11362	0.9728
21.7982	11592	0.9925
21.8982	11776	1.0083
21.9982	11868	1.0162
22.0982	11822	1.0122
22.1982	11638	0.9965
22.2982	11408	0.9768
22.3982	11293	0.9669
22.4982	11408	0.9768
22.5982	11661	0.9984
22.6982	11914	1.0201
22.7982	12006	1.0280
22.8982	11960	1.0240
22.9982	11776	1.0083
23.0982	11500	0.9847
23.1982	11270	0.9650
23.2982	11247	0.9630
23.3982	11339	0.9709
23.4982	11454	0.9807
23.5982	11523	0.9866
23.6982	11546	0.9886
23.7982	11569	0.9906
23.8982	11592	0.9925
23.9982	11615	0.9945
24.0982	11684	1.0004
24.1982	11730	1.0044
24.2982	11753	1.0063
24.3982	11684	1.0004
24.4982	11546	0.9886
24.5982	11408	0.9768
24.6982	11316	0.9689
24.7982	11270	0.9650
24.8982	11385	0.9748
24.9982	11592	0.9925
25.0982	11845	1.0142
25.1982	12006	1.0280
25.2982	12052	1.0319
25.3982	12006	1.0280
25.4982	11822	1.0122
25.5982	11638	0.9965
25.6982	11477	0.9827
25.7982	11408	0.9768
25.8982	11385	0.9748
25.9982	11431	0.9788
26.0982	11546	0.9886
26.1982	11661	0.9984
26.2982	11730	1.0044
26.3982	11753	1.0063
26.4982	11730	1.0044
26.5982	11661	0.9984
26.6982	11569	0.9906
26.7982	11523	0.9866
26.8982	11477	0.9827
26.9982	11408	0.9768
27.0982	11385	0.9748
27.1982	11385	0.9748
27.2982	11500	0.9847
27.3982	11661	0.9984
27.4982	11868	1.0162
27.5982	12006	1.0280
27.6982	12029	1.0300
27.7982	11914	1.0201
27.8982	11707	1.0024
27.9982	11546	0.9886
28.0982	11546	0.9886
28.1982	11684	1.0004
28.2982	11891	1.0181
28.3982	12006	1.0280
28.4982	11983	1.0260
28.5982	11845	1.0142
28.6982	11661	0.9984
28.7982	11546	0.9886
28.8982	11523	0.9866
28.9982	11477	0.9827
29.0982	11431	0.9788
29.1982	11454	0.9807
29.2982	11684	1.0004
29.3982	12075	1.0339
29.4982	12604	1.0792
29.5982	13064	1.1186
29.6982	13317	1.1402
29.7982	13179	1.1284
29.8982	12765	1.0930
29.9982	12282	1.0516
30.0982	11868	1.0162
30.1982	11638	0.9965
30.2982	11523	0.9866
30.3982	11477	0.9827
30.4982	11454	0.9807
30.5982	11408	0.9768
30.6982	11385	0.9748
30.7982	11431	0.9788
30.8982	11500	0.9847
30.9982	11546	0.9886
31.0982	11546	0.9886
31.1982	11500	0.9847
31.2982	11408	0.9768
31.3982	11339	0.9709
31.4982	11270	0.9650
31.5982	11270	0.9650
31.6982	11293	0.9669
31.7982	11293	0.9669
31.8982	11293	0.9669
31.9982	11270	0.9650
32.0982	11270	0.9650
32.1982	11316	0.9689
32.2982	11385	0.9748
32.3982	11454	0.9807
32.4982	11500	0.9847
32.5982	11523	0.9866
32.6982	11477	0.9827
32.7982	11408	0.9768
32.8982	11339	0.9709
32.9982	11270	0.9650
33.0982	11224	0.9610
33.1982	11247	0.9630
33.2982	11316	0.9689
33.3982	11477	0.9827
33.4982	11615	0.9945
33.5982	11707	1.0024
33.6982	11707	1.0024
33.7982	11615	0.9945
33.8982	11477	0.9827
33.9982	11339	0.9709
34.0982	11247	0.9630
34.1982	11247	0.9630
34.2982	11270	0.9650
34.3982	11293	0.9669
34.4982	11316	0.9689
34.5982	11362	0.9728
34.6982	11431	0.9788
34.7982	11546	0.9886
34.8982	11615	0.9945
34.9982	11638	0.9965
35.0982	11592	0.9925
35.1982	11500	0.9847
35.2982	11362	0.9728
35.3982	11247	0.9630
35.4982	11201	0.9591
35.5982	11224	0.9610
35.6982	11316	0.9689
35.7982	11454	0.9807
35.8982	11546	0.9886
35.9982	11615	0.9945
36.0982	11615	0.9945
36.1982	11615	0.9945
36.2982	11638	0.9965
36.3982	11661	0.9984
36.4982	11684	1.0004
36.5982	11638	0.9965
36.6982	11569	0.9906
36.7982	11500	0.9847
36.8982	11546	0.9886
36.9982	11684	1.0004
37.0982	11868	1.0162
37.1982	11937	1.0221
37.2982	11891	1.0181
37.3982	11707	1.0024
37.4982	11523	0.9866
37.5982	11431	0.9788
37.6982	11500	0.9847
37.7982	11707	1.0024
37.8982	11891	1.0181
37.9982	11960	1.0240
38.0982	11891	1.0181
38.1982	11707	1.0024
38.2982	11477	0.9827
38.3982	11155	0.9551
38.4982	10879	0.9315
38.5982	11040	0.9453
38.6982	12466	1.0674
38.7982	15962	1.3667
38.8982	21919	1.8768
38.9982	29969	2.5660
39.0982	38824	3.3242
39.1982	46184	3.9544
39.2982	49565	4.2439
39.3982	47656	4.0804
39.4982	41124	3.5211
39.5982	32016	2.7413
39.6982	23023	1.9713
39.7982	16261	1.3923
39.8982	12719	1.0890
39.9982	11845	1.0142
40.0982	12282	1.0516
40.1982	12788	1.0949
40.2982	12857	1.1008
40.3982	12512	1.0713
40.4982	12052	1.0319
40.5982	11730	1.0044
40.6982	11799	1.0103
40.7982	12374	1.0595
40.8982	13478	1.1540
40.9982	15042	1.2879
41.0982	16767	1.4356
41.1982	18193	1.5577
41.2982	18837	1.6129
41.3982	18446	1.5794
41.4982	17158	1.4691
41.5982	15410	1.3194
41.6982	13685	1.1717
41.7982	12328	1.0556
41.8982	11546	0.9886
41.9982	11270	0.9650
42.0982	11247	0.9630
42.1982	11293	0.9669
42.2982	11316	0.9689
42.3982	11431	0.9788
42.4982	11569	0.9906
42.5982	11684	1.0004
42.6982	11776	1.0083
42.7982	11799	1.0103
42.8982	11730	1.0044
42.9982	11615	0.9945
43.0982	11500	0.9847
43.1982	11408	0.9768
43.2982	11362	0.9728
43.3982	11339	0.9709
43.4982	11362	0.9728
43.5982	11385	0.9748
43.6982	11408	0.9768
43.7982	11431	0.9788
43.8982	11454	0.9807
43.9982	11523	0.9866
44.0982	11661	0.9984
44.1982	11891	1.0181
44.2982	12121	1.0378
44.3982	12282	1.0516
44.4982	12282	1.0516
44.5982	12121	1.0378
44.6982	11868	1.0162
44.7982	11638	0.9965
44.8982	11523	0.9866
44.9982	11546	0.9886
45.0982	11638	0.9965
45.1982	11730	1.0044
45.2982	11753	1.0063
45.3982	11684	1.0004
45.4982	11546	0.9886
45.5982	11431	0.9788
45.6982	11339	0.9709
45.7982	11339	0.9709
45.8982	11339	0.9709
45.9982	11385	0.9748
46.0982	11385	0.9748
46.1982	11385	0.9748
46.2982	11385	0.9748
46.3982	11362	0.9728
46.4982	11339	0.9709
46.5982	11316	0.9689
46.6982	11339	0.9709
46.7982	11385	0.9748
46.8982	11431	0.9788
46.9982	11500	0.9847
47.0982	11569	0.9906
47.1982	11592	0.9925
47.2982	11615	0.9945
47.3982	11592	0.9925
47.4982	11546	0.9886
47.5982	11500	0.9847
47.6982	11454	0.9807
47.7982	11408	0.9768
47.8982	11362	0.9728
47.9982	11316	0.9689
48.0982	11293	0.9669
48.1982	11270	0.9650
48.2982	11270	0.9650
48.3982	11293	0.9669
48.4982	11316	0.9689
48.5982	11362	0.9728
48.6982	11362	0.9728
48.7982	11362	0.9728
48.8982	11316	0.9689
48.9982	11293	0.9669
49.0982	11270	0.9650
49.1982	11247	0.9630
49.2982	11270	0.9650
49.3982	11293	0.9669
49.4982	11316	0.9689
49.5982	11316	0.9689
49.6982	11293	0.9669
49.7982	11270	0.9650
49.8982	11247	0.9630
49.9982	11247	0.9630
50.0982	11270	0.9650
50.1982	11293	0.9669
50.2982	11316	0.9689
50.3982	11339	0.9709
50.4982	11339	0.9709
50.5982	11339	0.9709
50.6982	11339	0.9709
50.7982	11316	0.9689
50.8982	11316	0.9689
50.9982	11339	0.9709
51.0982	11385	0.9748
51.1982	11454	0.9807
51.2982	11546	0.9886
51.3982	11615	0.9945
51.4982	11638	0.9965
51.5982	11592	0.9925
51.6982	11500	0.9847
51.7982	11385	0.9748
51.8982	11293	0.9669
51.9982	11270	0.9650
52.0982	11293	0.9669
52.1982	11293	0.9669
52.2982	11293	0.9669
52.3982	11270	0.9650
52.4982	11270	0.9650
52.5982	11247	0.9630
52.6982	11247	0.9630
52.7982	11270	0.9650
52.8982	11293	0.9669
52.9982	11293	0.9669
53.0982	11293	0.9669
53.1982	11270	0.9650
53.2982	11270	0.9650
53.3982	11293	0.9669
53.4982	11339	0.9709
53.5982	11362	0.9728
53.6982	11362	0.9728
53.7982	11362	0.9728
53.8982	11339	0.9709
53.9982	11339	0.9709
54.0982	11339	0.9709
54.1982	11385	0.9748
54.2982	11408	0.9768
54.3982	11431	0.9788
54.4982	11408	0.9768
54.5982	11385	0.9748
54.6982	11362	0.9728
54.7982	11339	0.9709
54.8982	11362	0.9728
54.9982	11385	0.9748
55.0982	11431	0.9788
55.1982	11500	0.9847
55.2982	11569	0.9906
55.3982	11661	0.9984
55.4982	11730	1.0044
55.5982	11776	1.0083
55.6982	11776	1.0083
55.7982	11730	1.0044
55.8982	11638	0.9965
55.9982	11569	0.9906
56.0982	11500	0.9847
56.1982	11431	0.9788
56.2982	11293	0.9669
56.3982	11063	0.9472
56.4982	11086	0.9492
56.5982	12328	1.0556
56.6982	16031	1.3726
56.7982	23115	1.9792
56.8982	33465	2.8654
56.9982	45333	3.8815
57.0982	55476	4.7500
57.1982	60329	5.1655
57.2982	57960	4.9627
57.3982	49220	4.2143
57.4982	37122	3.1785
57.5982	25323	2.1682
57.6982	16583	1.4199
57.7982	11983	1.0260
57.8982	10764	0.9216
57.9982	11155	0.9551
58.0982	11776	1.0083
58.1982	12075	1.0339
58.2982	12098	1.0359
58.3982	11983	1.0260
58.4982	11914	1.0201
58.5982	12282	1.0516
58.6982	13547	1.1599
58.7982	16031	1.3726
58.8982	19665	1.6838
58.9982	23805	2.0382
59.0982	27324	2.3395
59.1982	29049	2.4872
59.2982	28267	2.4203
59.3982	25254	2.1623
59.4982	20999	1.7980
59.5982	16767	1.4356
59.6982	13639	1.1678
59.7982	12144	1.0398
59.8982	12075	1.0339
59.9982	12857	1.1008
60.0982	13846	1.1855
60.1982	14582	1.2485
60.2982	14812	1.2682
60.3982	14513	1.2426
60.4982	13846	1.1855
60.5982	13018	1.1146
60.6982	12305	1.0536
60.7982	11868	1.0162
60.8982	11799	1.0103
60.9982	11937	1.0221
61.0982	12121	1.0378
61.1982	12190	1.0437
61.2982	12121	1.0378
61.3982	11914	1.0201
61.4982	11684	1.0004
61.5982	11592	0.9925
61.6982	11914	1.0201
61.7982	12765	1.0930
61.8982	14168	1.2131
61.9982	15870	1.3588
62.0982	17503	1.4987
62.1982	18561	1.5892
62.2982	18653	1.5971
62.3982	17710	1.5164
62.4982	16123	1.3805
62.5982	14329	1.2269
62.6982	12788	1.0949
62.7982	11799	1.0103
62.8982	11408	0.9768
62.9982	11362	0.9728
63.0982	11431	0.9788
63.1982	11477	0.9827
63.2982	11477	0.9827
63.3982	11431	0.9788
63.4982	11362	0.9728
63.5982	11408	0.9768
63.6982	11684	1.0004
63.7982	12282	1.0516
63.8982	13179	1.1284
63.9982	14283	1.2229
64.0982	15341	1.3135
64.1982	15962	1.3667
64.2982	15893	1.3608
64.3982	15249	1.3057
64.4982	14214	1.2170
64.5982	13156	1.1264
64.6982	12397	1.0615
64.7982	12052	1.0319
64.8982	12121	1.0378
64.9982	12374	1.0595
65.0982	12650	1.0831
65.1982	12788	1.0949
65.2983	12742	1.0910
65.3983	12535	1.0733
65.4983	12236	1.0477
65.5983	11937	1.0221
65.6983	11707	1.0024
65.7983	11569	0.9906
65.8983	11523	0.9866
65.9983	11523	0.9866
66.0983	11523	0.9866
66.1983	11477	0.9827
66.2983	11431	0.9788
66.3983	11362	0.9728
66.4983	11339	0.9709
66.5983	11316	0.9689
66.6983	11316	0.9689
66.7983	11316	0.9689
66.8983	11362	0.9728
66.9983	11385	0.9748
67.0983	11431	0.9788
67.1983	11431	0.9788
67.2983	11431	0.9788
67.3983	11385	0.9748
67.4983	11339	0.9709
67.5983	11316	0.9689
67.6983	11316	0.9689
67.7983	11316	0.9689
67.8983	11339	0.9709
67.9983	11339	0.9709
68.0983	11316	0.9689
68.1983	11293	0.9669
68.2983	11224	0.9610
68.3983	11132	0.9531
68.4983	11178	0.9571
68.5983	11776	1.0083
68.6983	13455	1.1521
68.7983	16721	1.4317
68.8983	21528	1.8433
68.9983	27071	2.3179
69.0983	31901	2.7314
69.1983	34293	2.9363
69.2983	33373	2.8575
69.3983	29440	2.5207
69.4983	23851	2.0422
69.5983	18308	1.5676
69.6983	14168	1.2131
69.7983	12006	1.0280
69.8983	11523	0.9866
69.9983	11914	1.0201
70.0983	12443	1.0654
70.1983	12765	1.0930
70.2983	12834	1.0989
70.3983	12673	1.0851
70.4983	12374	1.0595
70.5983	12029	1.0300
70.6983	11753	1.0063
70.7983	11569	0.9906
70.8983	11477	0.9827
70.9983	11477	0.9827
71.0983	11523	0.9866
71.1983	11592	0.9925
71.2983	11592	0.9925
71.3983	11546	0.9886
71.4983	11523	0.9866
71.5983	11707	1.0024
71.6983	12374	1.0595
71.7983	13777	1.1796
71.8983	15962	1.3667
71.9983	18676	1.5991
72.0983	21321	1.8256
72.1983	23161	1.9831
72.2983	23460	2.0087
72.3983	22103	1.8925
72.4983	19527	1.6720
72.5983	16537	1.4159
72.6983	13915	1.1914
72.7983	12190	1.0437
72.8983	11477	0.9827
72.9983	11477	0.9827
73.0983	11753	1.0063
73.1983	11960	1.0240
73.2983	12006	1.0280
73.3983	11914	1.0201
73.4983	11776	1.0083
73.5983	11661	0.9984
73.6983	11661	0.9984
73.7983	11822	1.0122
73.8983	12190	1.0437
73.9983	12673	1.0851
74.0983	13110	1.1225
74.1983	13363	1.1442
74.2983	13317	1.1402
74.3983	13018	1.1146
74.4983	12696	1.0871
74.5983	12558	1.0752
74.6983	12788	1.0949
74.7983	13432	1.1501
74.8983	14375	1.2308
74.9983	15341	1.3135
75.0983	15985	1.3687
75.1983	16054	1.3746
75.2983	15502	1.3273
75.3983	14536	1.2446
75.4983	13386	1.1461
75.5983	12328	1.0556
75.6983	11684	1.0004
75.7983	11546	0.9886
75.8983	11799	1.0103
75.9983	12213	1.0457
76.0983	12604	1.0792
76.1983	12811	1.0969
76.2983	12765	1.0930
76.3983	12512	1.0713
76.4983	12190	1.0437
76.5983	11983	1.0260
76.6983	12075	1.0339
76.7983	12512	1.0713
76.8983	13271	1.1363
76.9983	14168	1.2131
77.0983	14904	1.2761
77.1983	15203	1.3017
77.2983	14950	1.2801
77.3983	14214	1.2170
77.4983	13225	1.1324
77.5983	12282	1.0516
77.6983	11638	0.9965
77.7983	11362	0.9728
77.8983	11408	0.9768
77.9983	11615	0.9945
78.0983	11799	1.0103
78.1983	11891	1.0181
78.2983	11868	1.0162
78.3983	11776	1.0083
78.4983	11638	0.9965
78.5983	11500	0.9847
78.6983	11431	0.9788
78.7983	11431	0.9788
78.8983	11523	0.9866
78.9983	11615	0.9945
79.0983	11707	1.0024
79.1983	11707	1.0024
79.2983	11661	0.9984
79.3983	11569	0.9906
79.4983	11500	0.9847
79.5983	11477	0.9827
79.6983	11569	0.9906
79.7983	11753	1.0063
79.8983	12029	1.0300
79.9983	12351	1.0575
80.0983	12627	1.0812
80.1983	12811	1.0969
80.2983	12788	1.0949
80.3983	12604	1.0792
80.4983	12282	1.0516
80.5983	11983	1.0260
80.6983	11730	1.0044
80.7983	11661	0.9984
80.8983	11730	1.0044
80.9983	11868	1.0162
81.0983	12006	1.0280
81.1983	12029	1.0300
81.2983	11937	1.0221
81.3983	11799	1.0103
81.4983	11615	0.9945
81.5983	11454	0.9807
81.6983	11385	0.9748
81.7983	11431	0.9788
81.8983	11569	0.9906
81.9983	11753	1.0063
82.0983	11960	1.0240
82.1983	12075	1.0339
82.2983	12075	1.0339
82.3983	11937	1.0221
82.4983	11776	1.0083
82.5983	11730	1.0044
82.6983	11891	1.0181
82.7983	12328	1.0556
82.8983	12972	1.1107
82.9983	13708	1.1737
83.0983	14306	1.2249
83.1983	14536	1.2446
83.2983	14329	1.2269
83.3983	13731	1.1757
83.4983	13018	1.1146
83.5983	12397	1.0615
83.6983	12075	1.0339
83.7983	12236	1.0477
83.8983	12788	1.0949
83.9983	13570	1.1619
84.0983	14237	1.2190
84.1983	14513	1.2426
84.2983	14306	1.2249
84.3983	13984	1.1973
84.4983	14306	1.2249
84.5983	16238	1.3903
84.6983	20332	1.7409
84.7983	26703	2.2864
84.8983	34592	2.9619
84.9983	42297	3.6216
85.0983	47426	4.0607
85.1983	48116	4.1198
85.2983	43976	3.7653
85.3983	36317	3.1096
85.4983	27347	2.3415
85.5983	19389	1.6601
85.6983	14145	1.2111
