[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130617_MEC_M_060_C_32290_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:26:40

[MS Spectrum]
# of Peaks	49
Raw Spectrum	[1.000->3.000],(scan:[121->361])
Background	No Background Spectrum
Base Peak	m/z 104.23 (Inten : 716,362)
19.3982	3912	0.3947
19.4982	3920	0.3955
19.5982	3936	0.3971
19.6982	3960	0.3995
19.7982	3984	0.4019
19.8982	3992	0.4028
19.9982	3992	0.4028
20.0982	3976	0.4011
20.1982	3952	0.3987
20.2982	3928	0.3963
20.3982	3912	0.3947
20.4982	3904	0.3939
20.5982	3904	0.3939
20.6982	3920	0.3955
20.7982	3944	0.3979
20.8982	3976	0.4011
20.9982	4008	0.4044
21.0982	4024	0.4060
21.1982	4016	0.4052
21.2982	3992	0.4028
21.3982	3952	0.3987
21.4982	3920	0.3955
21.5982	3904	0.3939
21.6982	3896	0.3931
21.7982	3896	0.3931
21.8982	3912	0.3947
21.9982	3920	0.3955
22.0982	3928	0.3963
22.1982	3920	0.3955
22.2982	3912	0.3947
22.3982	3920	0.3955
22.4982	3984	0.4019
22.5982	4080	0.4116
22.6982	4176	0.4213
22.7982	4216	0.4254
22.8982	4200	0.4237
22.9982	4120	0.4157
23.0982	4024	0.4060
23.1982	3984	0.4019
23.2982	4024	0.4060
23.3982	4104	0.4141
23.4982	4160	0.4197
23.5982	4168	0.4205
23.6982	4120	0.4157
23.7982	4040	0.4076
23.8982	3960	0.3995
23.9982	3912	0.3947
24.0982	3912	0.3947
24.1982	3936	0.3971
24.2982	3968	0.4003
24.3982	3992	0.4028
24.4982	3992	0.4028
24.5982	3984	0.4019
24.6982	3960	0.3995
24.7982	3936	0.3971
24.8982	3912	0.3947
24.9982	3896	0.3931
25.0982	3904	0.3939
25.1982	3944	0.3979
25.2982	4016	0.4052
25.3982	4112	0.4149
25.4982	4200	0.4237
25.5982	4240	0.4278
25.6982	4216	0.4254
25.7982	4152	0.4189
25.8982	4096	0.4132
25.9982	4088	0.4124
26.0982	4120	0.4157
26.1982	4168	0.4205
26.2982	4208	0.4245
26.3982	4216	0.4254
26.4982	4176	0.4213
26.5982	4088	0.4124
26.6982	4040	0.4076
26.7982	4064	0.4100
26.8982	4152	0.4189
26.9982	4256	0.4294
27.0982	4344	0.4383
27.1982	4360	0.4399
27.2982	4288	0.4326
27.3982	4144	0.4181
27.4982	4000	0.4036
27.5982	3920	0.3955
27.6982	3896	0.3931
27.7982	3904	0.3939
27.8982	3920	0.3955
27.9982	3936	0.3971
28.0982	3928	0.3963
28.1982	3920	0.3955
28.2982	3912	0.3947
28.3982	3904	0.3939
28.4982	3904	0.3939
28.5982	3912	0.3947
28.6982	3920	0.3955
28.7982	3920	0.3955
28.8982	3928	0.3963
28.9982	3944	0.3979
29.0982	3968	0.4003
29.1982	3984	0.4019
29.2982	3984	0.4019
29.3982	3976	0.4011
29.4982	3960	0.3995
29.5982	3936	0.3971
29.6982	3920	0.3955
29.7982	3912	0.3947
29.8982	3920	0.3955
29.9982	3928	0.3963
30.0982	3928	0.3963
30.1982	3928	0.3963
30.2982	3928	0.3963
30.3982	3920	0.3955
30.4982	3920	0.3955
30.5982	3912	0.3947
30.6982	3904	0.3939
30.7982	3904	0.3939
30.8982	3904	0.3939
30.9982	3904	0.3939
31.0982	3912	0.3947
31.1982	3912	0.3947
31.2982	3912	0.3947
31.3982	3904	0.3939
31.4982	3896	0.3931
31.5982	3888	0.3923
31.6982	3888	0.3923
31.7982	3896	0.3931
31.8982	3904	0.3939
31.9982	3912	0.3947
32.0982	3920	0.3955
32.1982	3928	0.3963
32.2982	3928	0.3963
32.3982	3936	0.3971
32.4982	3928	0.3963
32.5982	3928	0.3963
32.6982	3920	0.3955
32.7982	3912	0.3947
32.8982	3912	0.3947
32.9982	3912	0.3947
33.0982	3904	0.3939
33.1982	3896	0.3931
33.2982	3888	0.3923
33.3982	3888	0.3923
33.4982	3896	0.3931
33.5982	3904	0.3939
33.6982	3920	0.3955
33.7982	3920	0.3955
33.8982	3920	0.3955
33.9982	3912	0.3947
34.0982	3912	0.3947
34.1982	3912	0.3947
34.2982	3920	0.3955
34.3982	3936	0.3971
34.4982	3960	0.3995
34.5982	3968	0.4003
34.6982	3960	0.3995
34.7982	3944	0.3979
34.8982	3928	0.3963
34.9982	3904	0.3939
35.0982	3896	0.3931
35.1982	3896	0.3931
35.2982	3896	0.3931
35.3982	3896	0.3931
35.4982	3904	0.3939
35.5982	3928	0.3963
35.6982	3968	0.4003
35.7982	3992	0.4028
35.8982	4000	0.4036
35.9982	3992	0.4028
36.0982	3984	0.4019
36.1982	3976	0.4011
36.2982	3976	0.4011
36.3982	3992	0.4028
36.4982	4024	0.4060
36.5982	4064	0.4100
36.6982	4104	0.4141
36.7982	4120	0.4157
36.8982	4112	0.4149
36.9982	4080	0.4116
37.0982	4032	0.4068
37.1982	3968	0.4003
37.2982	3920	0.3955
37.3982	3896	0.3931
37.4982	3904	0.3939
37.5982	3928	0.3963
37.6982	3944	0.3979
37.7982	3952	0.3987
37.8982	3968	0.4003
37.9982	3976	0.4011
38.0982	3976	0.4011
38.1982	3968	0.4003
38.2982	3936	0.3971
38.3982	3872	0.3906
38.4982	3808	0.3842
38.5982	3896	0.3931
38.6982	4352	0.4391
38.7982	5384	0.5432
38.8982	7136	0.7200
38.9982	9536	0.9621
39.0982	12232	1.2341
39.1982	14504	1.4633
39.2982	15584	1.5723
39.3982	15048	1.5182
39.4982	13064	1.3180
39.5982	10248	1.0339
39.6982	7424	0.7490
39.7982	5264	0.5311
39.8982	4072	0.4108
39.9982	3704	0.3737
40.0982	3752	0.3785
40.1982	3856	0.3890
40.2982	3904	0.3939
40.3982	3904	0.3939
40.4982	3904	0.3939
40.5982	3912	0.3947
40.6982	3984	0.4019
40.7982	4152	0.4189
40.8982	4456	0.4496
40.9982	4888	0.4932
41.0982	5400	0.5448
41.1982	5880	0.5932
41.2982	6160	0.6215
41.3982	6136	0.6191
41.4982	5800	0.5852
41.5982	5272	0.5319
41.6982	4704	0.4746
41.7982	4240	0.4278
41.8982	3960	0.3995
41.9982	3864	0.3898
42.0982	3864	0.3898
42.1982	3888	0.3923
42.2982	3904	0.3939
42.3982	3912	0.3947
42.4982	3920	0.3955
42.5982	3928	0.3963
42.6982	3936	0.3971
42.7982	3928	0.3963
42.8982	3928	0.3963
42.9982	3928	0.3963
43.0982	3928	0.3963
43.1982	3944	0.3979
43.2982	3944	0.3979
43.3982	3944	0.3979
43.4982	3936	0.3971
43.5982	3928	0.3963
43.6982	3920	0.3955
43.7982	3920	0.3955
43.8982	3944	0.3979
43.9982	3976	0.4011
44.0982	4024	0.4060
44.1982	4072	0.4108
44.2982	4112	0.4149
44.3982	4120	0.4157
44.4982	4096	0.4132
44.5982	4048	0.4084
44.6982	3992	0.4028
44.7982	3944	0.3979
44.8982	3920	0.3955
44.9982	3912	0.3947
45.0982	3920	0.3955
45.1982	3944	0.3979
45.2982	3984	0.4019
45.3982	4024	0.4060
45.4982	4056	0.4092
45.5982	4072	0.4108
45.6982	4064	0.4100
45.7982	4048	0.4084
45.8982	4016	0.4052
45.9982	4000	0.4036
46.0982	3992	0.4028
46.1982	3992	0.4028
46.2982	3984	0.4019
46.3982	3976	0.4011
46.4982	3952	0.3987
46.5982	3928	0.3963
46.6982	3920	0.3955
46.7982	3928	0.3963
46.8982	3952	0.3987
46.9982	4000	0.4036
47.0982	4072	0.4108
47.1982	4136	0.4173
47.2982	4184	0.4221
47.3982	4200	0.4237
47.4982	4168	0.4205
47.5982	4112	0.4149
47.6982	4040	0.4076
47.7982	3976	0.4011
47.8982	3944	0.3979
47.9982	3928	0.3963
48.0982	3928	0.3963
48.1982	3928	0.3963
48.2982	3928	0.3963
48.3982	3928	0.3963
48.4982	3928	0.3963
48.5982	3928	0.3963
48.6982	3920	0.3955
48.7982	3920	0.3955
48.8982	3912	0.3947
48.9982	3904	0.3939
49.0982	3896	0.3931
49.1982	3896	0.3931
49.2982	3896	0.3931
49.3982	3904	0.3939
49.4982	3912	0.3947
49.5982	3920	0.3955
49.6982	3920	0.3955
49.7982	3912	0.3947
49.8982	3912	0.3947
49.9982	3912	0.3947
50.0982	3920	0.3955
50.1982	3928	0.3963
50.2982	3928	0.3963
50.3982	3928	0.3963
50.4982	3928	0.3963
50.5982	3920	0.3955
50.6982	3920	0.3955
50.7982	3912	0.3947
50.8982	3912	0.3947
50.9982	3904	0.3939
51.0982	3904	0.3939
51.1982	3904	0.3939
51.2982	3904	0.3939
51.3982	3904	0.3939
51.4982	3904	0.3939
51.5982	3904	0.3939
51.6982	3904	0.3939
51.7982	3912	0.3947
51.8982	3920	0.3955
51.9982	3920	0.3955
52.0982	3920	0.3955
52.1982	3912	0.3947
52.2982	3904	0.3939
52.3982	3896	0.3931
52.4982	3896	0.3931
52.5982	3904	0.3939
52.6982	3904	0.3939
52.7982	3912	0.3947
52.8982	3912	0.3947
52.9982	3904	0.3939
53.0982	3896	0.3931
53.1982	3896	0.3931
53.2982	3888	0.3923
53.3982	3896	0.3931
53.4982	3896	0.3931
53.5982	3904	0.3939
53.6982	3904	0.3939
53.7982	3904	0.3939
53.8982	3912	0.3947
53.9982	3928	0.3963
54.0982	3944	0.3979
54.1982	3960	0.3995
54.2982	3976	0.4011
54.3982	3992	0.4028
54.4982	3992	0.4028
54.5982	3976	0.4011
54.6982	3960	0.3995
54.7982	3944	0.3979
54.8982	3936	0.3971
54.9982	3952	0.3987
55.0982	3976	0.4011
55.1982	4016	0.4052
55.2982	4040	0.4076
55.3982	4056	0.4092
55.4982	4048	0.4084
55.5982	4024	0.4060
55.6982	3992	0.4028
55.7982	3968	0.4003
55.8982	3952	0.3987
55.9982	3944	0.3979
56.0982	3944	0.3979
56.1982	3944	0.3979
56.2982	3912	0.3947
56.3982	3880	0.3915
56.4982	3952	0.3987
56.5982	4320	0.4358
56.6982	5232	0.5279
56.7982	6888	0.6949
56.8982	9288	0.9371
56.9982	12104	1.2212
57.0982	14568	1.4698
57.1982	15824	1.5965
57.2982	15376	1.5513
57.3982	13352	1.3471
57.4982	10432	1.0525
57.5982	7488	0.7555
57.6982	5264	0.5311
57.7982	4104	0.4141
57.8982	3816	0.3850
57.9982	3960	0.3995
58.0982	4152	0.4189
58.1982	4256	0.4294
58.2982	4280	0.4318
58.3982	4280	0.4318
58.4982	4320	0.4358
58.5982	4512	0.4552
58.6982	4960	0.5004
58.7982	5760	0.5811
58.8982	6880	0.6941
58.9982	8176	0.8249
59.0982	9288	0.9371
59.1982	9832	0.9920
59.2982	9584	0.9669
59.3982	8600	0.8677
59.4982	7176	0.7240
59.5982	5768	0.5819
59.6982	4760	0.4802
59.7982	4368	0.4407
59.8982	4528	0.4568
59.9982	5024	0.5069
60.0982	5600	0.5650
60.1982	6040	0.6094
60.2982	6200	0.6255
60.3982	6040	0.6094
60.4982	5616	0.5666
60.5982	5080	0.5125
60.6982	4616	0.4657
60.7982	4352	0.4391
60.8982	4352	0.4391
60.9982	4560	0.4601
61.0982	4824	0.4867
61.1982	4992	0.5036
61.2982	4984	0.5028
61.3982	4808	0.4851
61.4982	4552	0.4593
61.5982	4360	0.4399
61.6982	4400	0.4439
61.7982	4776	0.4819
61.8982	5504	0.5553
61.9982	6480	0.6538
62.0982	7464	0.7530
62.1982	8160	0.8233
62.2982	8296	0.8370
62.3982	7824	0.7894
62.4982	6904	0.6965
62.5982	5808	0.5860
62.6982	4840	0.4883
62.7982	4200	0.4237
62.8982	3944	0.3979
62.9982	3944	0.3979
63.0982	4024	0.4060
63.1982	4080	0.4116
63.2982	4080	0.4116
63.3982	4040	0.4076
63.4982	4008	0.4044
63.5982	4096	0.4132
63.6982	4448	0.4488
63.7982	5248	0.5295
63.8982	6576	0.6635
63.9982	8352	0.8426
64.0982	10184	1.0275
64.1982	11528	1.1631
64.2982	11880	1.1986
64.3982	11096	1.1195
64.4982	9440	0.9524
64.5982	7464	0.7530
64.6982	5760	0.5811
64.7982	4744	0.4786
64.8982	4472	0.4512
64.9982	4704	0.4746
65.0982	5104	0.5149
65.1982	5392	0.5440
65.2983	5456	0.5505
65.3983	5280	0.5327
65.4983	4944	0.4988
65.5983	4552	0.4593
65.6983	4216	0.4254
65.7983	4000	0.4036
65.8983	3920	0.3955
65.9983	3920	0.3955
66.0983	3952	0.3987
66.1983	3960	0.3995
66.2983	3960	0.3995
66.3983	3936	0.3971
66.4983	3912	0.3947
66.5983	3896	0.3931
66.6983	3888	0.3923
66.7983	3888	0.3923
66.8983	3904	0.3939
66.9983	3928	0.3963
67.0983	3944	0.3979
67.1983	3952	0.3987
67.2983	3952	0.3987
67.3983	3944	0.3979
67.4983	3936	0.3971
67.5983	3928	0.3963
67.6983	3928	0.3963
67.7983	3936	0.3971
67.8983	3944	0.3979
67.9983	3960	0.3995
68.0983	3960	0.3995
68.1983	3936	0.3971
68.2983	3864	0.3898
68.3983	3792	0.3826
68.4983	3888	0.3923
68.5983	4480	0.4520
68.6983	5936	0.5989
68.7983	8568	0.8644
68.8983	12368	1.2478
68.9983	16752	1.6901
69.0983	20568	2.0751
69.1983	22504	2.2704
69.2983	21816	2.2010
69.3983	18720	1.8887
69.4983	14240	1.4367
69.5983	9720	0.9807
69.6983	6280	0.6336
69.7983	4432	0.4471
69.8983	3928	0.3963
69.9983	4120	0.4157
70.0983	4432	0.4471
70.1983	4616	0.4657
70.2983	4640	0.4681
70.3983	4544	0.4584
70.4983	4368	0.4407
70.5983	4176	0.4213
70.6983	4024	0.4060
70.7983	3936	0.3971
70.8983	3928	0.3963
70.9983	3968	0.4003
71.0983	4016	0.4052
71.1983	4048	0.4084
71.2983	4048	0.4084
71.3983	4016	0.4052
71.4983	3984	0.4019
71.5983	4024	0.4060
71.6983	4208	0.4245
71.7983	4600	0.4641
71.8983	5208	0.5254
71.9983	5960	0.6013
72.0983	6720	0.6780
72.1983	7248	0.7313
72.2983	7360	0.7426
72.3983	7016	0.7078
72.4983	6312	0.6368
72.5983	5480	0.5529
72.6983	4736	0.4778
72.7983	4256	0.4294
72.8983	4064	0.4100
72.9983	4072	0.4108
73.0983	4144	0.4181
73.1983	4192	0.4229
73.2983	4160	0.4197
73.3983	4088	0.4124
73.4983	4080	0.4116
73.5983	4336	0.4375
73.6983	5072	0.5117
73.7983	6456	0.6513
73.8983	8480	0.8555
73.9983	10888	1.0985
74.0983	13080	1.3196
74.1983	14336	1.4464
74.2983	14192	1.4318
74.3983	12672	1.2785
74.4983	10296	1.0388
74.5983	7792	0.7861
74.6983	5848	0.5900
74.7983	4848	0.4891
74.8983	4704	0.4746
74.9983	5032	0.5077
75.0983	5400	0.5448
75.1983	5552	0.5601
75.2983	5448	0.5497
75.3983	5128	0.5174
75.4983	4720	0.4762
75.5983	4368	0.4407
75.6983	4176	0.4213
75.7983	4192	0.4229
75.8983	4392	0.4431
75.9983	4680	0.4722
76.0983	4952	0.4996
76.1983	5120	0.5166
76.2983	5112	0.5158
76.3983	4944	0.4988
76.4983	4696	0.4738
76.5983	4456	0.4496
76.6983	4320	0.4358
76.7983	4368	0.4407
76.8983	4592	0.4633
76.9983	4912	0.4956
77.0983	5184	0.5230
77.1983	5296	0.5343
77.2983	5208	0.5254
77.3983	4944	0.4988
77.4983	4584	0.4625
77.5983	4248	0.4286
77.6983	4024	0.4060
77.7983	3928	0.3963
77.8983	3928	0.3963
77.9983	3976	0.4011
78.0983	4024	0.4060
78.1983	4048	0.4084
78.2983	4040	0.4076
78.3983	4008	0.4044
78.4983	3984	0.4019
78.5983	3976	0.4011
78.6983	3992	0.4028
78.7983	4040	0.4076
78.8983	4112	0.4149
78.9983	4192	0.4229
79.0983	4256	0.4294
79.1983	4280	0.4318
79.2983	4256	0.4294
79.3983	4192	0.4229
79.4983	4104	0.4141
79.5983	4040	0.4076
79.6983	4024	0.4060
79.7983	4080	0.4116
79.8983	4216	0.4254
79.9983	4408	0.4447
80.0983	4608	0.4649
80.1983	4768	0.4810
80.2983	4808	0.4851
80.3983	4712	0.4754
80.4983	4536	0.4576
80.5983	4336	0.4375
80.6983	4208	0.4245
80.7983	4200	0.4237
80.8983	4320	0.4358
80.9983	4504	0.4544
81.0983	4648	0.4689
81.1983	4680	0.4722
81.2983	4608	0.4649
81.3983	4464	0.4504
81.4983	4304	0.4342
81.5983	4184	0.4221
81.6983	4144	0.4181
81.7983	4200	0.4237
81.8983	4336	0.4375
81.9983	4496	0.4536
82.0983	4632	0.4673
82.1983	4696	0.4738
82.2983	4656	0.4697
82.3983	4528	0.4568
82.4983	4384	0.4423
82.5983	4328	0.4367
82.6983	4472	0.4512
82.7983	4856	0.4899
82.8983	5424	0.5472
82.9983	6032	0.6086
83.0983	6472	0.6530
83.1983	6600	0.6659
83.2983	6352	0.6409
83.3983	5800	0.5852
83.4983	5144	0.5190
83.5983	4600	0.4641
83.6983	4328	0.4367
83.7983	4352	0.4391
83.8983	4568	0.4609
83.9983	4840	0.4883
84.0983	5016	0.5061
84.1983	5008	0.5053
84.2983	4840	0.4883
84.3983	4752	0.4794
84.4983	5176	0.5222
84.5983	6592	0.6651
84.6983	9328	0.9411
84.7983	13400	1.3519
84.8983	18344	1.8507
84.9983	23032	2.3237
85.0983	26000	2.6231
85.1983	26128	2.6361
85.2983	23304	2.3511
85.3983	18432	1.8596
85.4983	12952	1.3067
85.5983	8328	0.8402
85.6983	5488	0.5537
85.7983	4560	0.4601
85.8983	4920	0.4964
85.9983	5768	0.5819
86.0983	6512	0.6570
86.1983	6840	0.6901
86.2983	6672	0.6731
86.3983	6248	0.6304
86.4983	6216	0.6271
86.5983	7408	0.7474
86.6983	10576	1.0670
86.7983	16128	1.6272
86.8983	23696	2.3907
86.9983	31768	3.2051
87.0983	37952	3.8290
87.1983	40056	4.0413
87.2983	37240	3.7572
87.3983	30392	3.0663
87.4983	21600	2.1792
87.5983	13320	1.3439
87.6983	7472	0.7539
87.7983	4656	0.4697
87.8983	4136	0.4173
87.9983	4640	0.4681
88.0983	5192	0.5238
88.1983	5440	0.5488
88.2983	5360	0.5408
88.3983	5080	0.5125
88.4983	4720	0.4762
88.5983	4456	0.4496
88.6983	4480	0.4520
88.7983	4872	0.4915
88.8983	5624	0.5674
88.9983	6568	0.6626
89.0983	7464	0.7530
89.1983	8032	0.8104
89.2983	8056	0.8128
89.3983	7520	0.7587
89.4983	6608	0.6667
89.5983	5640	0.5690
89.6983	4904	0.4948
89.7983	4592	0.4633
89.8983	4712	0.4754
89.9983	5088	0.5133
90.0983	5472	0.5521
90.1983	5680	0.5731
90.2983	5624	0.5674
90.3983	5344	0.5392
90.4983	4936	0.4980
90.5983	4528	0.4568
90.6983	4240	0.4278
90.7983	4104	0.4141
90.8983	4112	0.4149
90.9983	4208	0.4245
91.0983	4312	0.4350
91.1983	4376	0.4415
91.2983	4360	0.4399
91.3983	4288	0.4326
91.4983	4200	0.4237
91.5983	4152	0.4189
91.6983	4184	0.4221
91.7983	4328	0.4367
91.8983	4552	0.4593
91.9983	4824	0.4867
92.0983	5056	0.5101
92.1983	5152	0.5198
92.2983	5080	0.5125
92.3983	4864	0.4907
92.4983	4656	0.4697
92.5983	4720	0.4762
92.6983	5328	0.5375
92.7983	6680	0.6739
92.8983	8792	0.8870
92.9983	11328	1.1429
93.0983	13616	1.3737
93.1983	14888	1.5021
93.2983	14656	1.4786
93.3983	12984	1.3100
93.4983	10424	1.0517
93.5983	7736	0.7805
93.6983	5648	0.5698
93.7983	4504	0.4544
93.8983	4216	0.4254
93.9983	4384	0.4423
94.0983	4624	0.4665
94.1983	4736	0.4778
94.2983	4696	0.4738
94.3983	4544	0.4584
94.4983	4376	0.4415
94.5983	4304	0.4342
94.6983	4440	0.4480
94.7983	4824	0.4867
94.8983	5400	0.5448
94.9983	6016	0.6070
95.0983	6464	0.6522
95.1983	6576	0.6635
95.2983	6304	0.6360
95.3983	5776	0.5827
95.4983	5232	0.5279
95.5983	4984	0.5028
95.6983	5240	0.5287
95.7983	6096	0.6150
95.8983	7448	0.7514
95.9983	8920	0.8999
96.0983	10032	1.0121
96.1983	10352	1.0444
96.2983	9784	0.9871
96.3983	8536	0.8612
96.4983	7048	0.7111
96.5983	5856	0.5908
96.6983	5336	0.5384
96.7983	5536	0.5585
96.8983	6152	0.6207
96.9983	6752	0.6812
97.0983	7016	0.7078
97.1983	6816	0.6877
97.2983	6232	0.6287
97.3983	5472	0.5521
97.4983	4768	0.4810
97.5983	4280	0.4318
97.6983	4056	0.4092
97.7983	4024	0.4060
97.8983	4104	0.4141
97.9983	4192	0.4229
98.0983	4240	0.4278
98.1983	4232	0.4270
98.2983	4208	0.4245
98.3983	4248	0.4286
98.4983	4464	0.4504
98.5983	5008	0.5053
98.6983	6008	0.6061
98.7983	7464	0.7530
98.8983	9200	0.9282
98.9983	10792	1.0888
99.0983	11720	1.1824
99.1983	11616	1.1719
99.2983	10496	1.0589
99.3983	8712	0.8790
99.4983	6816	0.6877
99.5983	5352	0.5400
99.6983	4648	0.4689
99.7983	4704	0.4746
99.8983	5264	0.5311
99.9983	5992	0.6045
100.0983	6584	0.6643
100.1983	6848	0.6909
100.2983	6696	0.6756
100.3983	6208	0.6263
100.4983	5608	0.5658
100.5983	5176	0.5222
100.6983	5176	0.5222
100.7983	5680	0.5731
100.8983	6560	0.6618
100.9983	7496	0.7563
101.0983	8120	0.8192
101.1983	8200	0.8273
101.2983	7696	0.7765
101.3983	6776	0.6836
101.4983	5736	0.5787
101.5983	4896	0.4940
101.6983	4456	0.4496
101.7983	4448	0.4488
101.8983	4744	0.4786
101.9983	5168	0.5214
102.0983	5536	0.5585
102.1983	5712	0.5763
102.2983	5648	0.5698
102.3983	5416	0.5464
102.4983	5208	0.5254
102.5983	5272	0.5319
102.6983	5848	0.5900
102.7983	7048	0.7111
102.8983	8784	0.8862
102.9983	10720	1.0815
103.0983	12152	1.2260
103.1983	11776	1.1881
103.2983	8344	0.8418
103.3983	4232	0.4270
103.4983	9464	0.9548
103.5983	42304	4.2681
103.6983	122960	12.4055
103.7983	264336	26.6689
103.8983	462376	46.6492
103.9983	687792	69.3915
104.0983	885136	89.3016
104.1983	991176	100.0000
104.2983	966392	97.4995
104.3983	817448	82.4725
104.4983	592264	59.7537
104.5983	356872	36.0049
104.6983	169616	17.1126
104.7983	61328	6.1874
104.8983	26656	2.6893
104.9983	34992	3.5304
105.0983	53544	5.4021
105.1983	63984	6.4554
105.2983	62608	6.3165
105.3983	52392	5.2858
105.4983	37800	3.8137
105.5983	23288	2.3495
105.6983	12424	1.2535
105.7983	6768	0.6828
105.8983	5512	0.5561
105.9983	6472	0.6530
106.0983	7656	0.7724
106.1983	8168	0.8241
106.2983	7928	0.7999
106.3983	7152	0.7216
106.4983	6160	0.6215
106.5983	5264	0.5311
106.6983	4688	0.4730
106.7983	4512	0.4552
106.8983	4624	0.4665
106.9983	4840	0.4883
107.0983	5008	0.5053
107.1983	5032	0.5077
107.2983	4904	0.4948
107.3983	4688	0.4730
107.4983	4472	0.4512
107.5983	4336	0.4375
107.6983	4352	0.4391
107.7983	4528	0.4568
107.8983	4816	0.4859
107.9983	5104	0.5149
108.0983	5304	0.5351
108.1983	5336	0.5384
108.2983	5192	0.5238
108.3983	4928	0.4972
108.4983	4656	0.4697
108.5983	4456	0.4496
108.6983	4376	0.4415
108.7983	4408	0.4447
108.8983	4520	0.4560
108.9983	4640	0.4681
109.0983	4704	0.4746
109.1983	4688	0.4730
109.2983	4592	0.4633
109.3983	4448	0.4488
109.4983	4296	0.4334
109.5983	4216	0.4254
109.6983	4248	0.4286
109.7983	4392	0.4431
109.8983	4600	0.4641
109.9983	4792	0.4835
