[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130625_MEC_F_066_C_32204_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:04:58

[MS Spectrum]
# of Peaks	145
Raw Spectrum	[0.933->2.208],(scan:[113->266])
Background	No Background Spectrum
Base Peak	m/z 798.51 (Inten : 260,738)
16.8982	8416	1.2896
16.9982	8416	1.2896
17.0982	8400	1.2871
17.1982	8368	1.2822
17.2982	8352	1.2798
17.3982	8336	1.2773
17.4982	8336	1.2773
17.5982	8352	1.2798
17.6982	8368	1.2822
17.7982	8384	1.2847
17.8982	8400	1.2871
17.9982	8400	1.2871
18.0982	8400	1.2871
18.1982	8400	1.2871
18.2982	8384	1.2847
18.3982	8384	1.2847
18.4982	8368	1.2822
18.5982	8368	1.2822
18.6982	8368	1.2822
18.7982	8368	1.2822
18.8982	8368	1.2822
18.9982	8368	1.2822
19.0982	8368	1.2822
19.1982	8368	1.2822
19.2982	8352	1.2798
19.3982	8352	1.2798
19.4982	8336	1.2773
19.5982	8320	1.2749
19.6982	8320	1.2749
19.7982	8320	1.2749
19.8982	8320	1.2749
19.9982	8336	1.2773
20.0982	8336	1.2773
20.1982	8336	1.2773
20.2982	8336	1.2773
20.3982	8336	1.2773
20.4982	8320	1.2749
20.5982	8320	1.2749
20.6982	8304	1.2724
20.7982	8320	1.2749
20.8982	8336	1.2773
20.9982	8352	1.2798
21.0982	8336	1.2773
21.1982	8320	1.2749
21.2982	8304	1.2724
21.3982	8272	1.2675
21.4982	8272	1.2675
21.5982	8272	1.2675
21.6982	8304	1.2724
21.7982	8336	1.2773
21.8982	8336	1.2773
21.9982	8336	1.2773
22.0982	8304	1.2724
22.1982	8272	1.2675
22.2982	8256	1.2651
22.3982	8272	1.2675
22.4982	8288	1.2700
22.5982	8320	1.2749
22.6982	8336	1.2773
22.7982	8352	1.2798
22.8982	8336	1.2773
22.9982	8320	1.2749
23.0982	8304	1.2724
23.1982	8304	1.2724
23.2982	8320	1.2749
23.3982	8336	1.2773
23.4982	8368	1.2822
23.5982	8368	1.2822
23.6982	8352	1.2798
23.7982	8336	1.2773
23.8982	8288	1.2700
23.9982	8272	1.2675
24.0982	8256	1.2651
24.1982	8256	1.2651
24.2982	8272	1.2675
24.3982	8288	1.2700
24.4982	8288	1.2700
24.5982	8288	1.2700
24.6982	8288	1.2700
24.7982	8288	1.2700
24.8982	8304	1.2724
24.9982	8320	1.2749
25.0982	8320	1.2749
25.1982	8304	1.2724
25.2982	8288	1.2700
25.3982	8288	1.2700
25.4982	8272	1.2675
25.5982	8272	1.2675
25.6982	8272	1.2675
25.7982	8288	1.2700
25.8982	8304	1.2724
25.9982	8320	1.2749
26.0982	8320	1.2749
26.1982	8304	1.2724
26.2982	8288	1.2700
26.3982	8272	1.2675
26.4982	8256	1.2651
26.5982	8288	1.2700
26.6982	8320	1.2749
26.7982	8352	1.2798
26.8982	8352	1.2798
26.9982	8336	1.2773
27.0982	8320	1.2749
27.1982	8320	1.2749
27.2982	8320	1.2749
27.3982	8336	1.2773
27.4982	8368	1.2822
27.5982	8384	1.2847
27.6982	8384	1.2847
27.7982	8368	1.2822
27.8982	8336	1.2773
27.9982	8320	1.2749
28.0982	8304	1.2724
28.1982	8304	1.2724
28.2982	8320	1.2749
28.3982	8352	1.2798
28.4982	8352	1.2798
28.5982	8352	1.2798
28.6982	8320	1.2749
28.7982	8304	1.2724
28.8982	8288	1.2700
28.9982	8304	1.2724
29.0982	8320	1.2749
29.1982	8336	1.2773
29.2982	8352	1.2798
29.3982	8368	1.2822
29.4982	8352	1.2798
29.5982	8336	1.2773
29.6982	8320	1.2749
29.7982	8320	1.2749
29.8982	8304	1.2724
29.9982	8304	1.2724
30.0982	8320	1.2749
30.1982	8336	1.2773
30.2982	8352	1.2798
30.3982	8336	1.2773
30.4982	8320	1.2749
30.5982	8288	1.2700
30.6982	8272	1.2675
30.7982	8272	1.2675
30.8982	8288	1.2700
30.9982	8288	1.2700
31.0982	8304	1.2724
31.1982	8304	1.2724
31.2982	8304	1.2724
31.3982	8304	1.2724
31.4982	8304	1.2724
31.5982	8304	1.2724
31.6982	8304	1.2724
31.7982	8320	1.2749
31.8982	8320	1.2749
31.9982	8304	1.2724
32.0982	8288	1.2700
32.1982	8288	1.2700
32.2982	8304	1.2724
32.3982	8320	1.2749
32.4982	8336	1.2773
32.5982	8368	1.2822
32.6982	8368	1.2822
32.7982	8368	1.2822
32.8982	8352	1.2798
32.9982	8320	1.2749
33.0982	8304	1.2724
33.1982	8304	1.2724
33.2982	8320	1.2749
33.3982	8320	1.2749
33.4982	8336	1.2773
33.5982	8320	1.2749
33.6982	8304	1.2724
33.7982	8288	1.2700
33.8982	8272	1.2675
33.9982	8272	1.2675
34.0982	8288	1.2700
34.1982	8320	1.2749
34.2982	8336	1.2773
34.3982	8336	1.2773
34.4982	8304	1.2724
34.5982	8288	1.2700
34.6982	8272	1.2675
34.7982	8272	1.2675
34.8982	8288	1.2700
34.9982	8304	1.2724
35.0982	8304	1.2724
35.1982	8304	1.2724
35.2982	8304	1.2724
35.3982	8288	1.2700
35.4982	8272	1.2675
35.5982	8272	1.2675
35.6982	8288	1.2700
35.7982	8304	1.2724
35.8982	8352	1.2798
35.9982	8368	1.2822
36.0982	8384	1.2847
36.1982	8368	1.2822
36.2982	8352	1.2798
36.3982	8336	1.2773
36.4982	8320	1.2749
36.5982	8336	1.2773
36.6982	8368	1.2822
36.7982	8384	1.2847
36.8982	8384	1.2847
36.9982	8368	1.2822
37.0982	8352	1.2798
37.1982	8336	1.2773
37.2982	8320	1.2749
37.3982	8304	1.2724
37.4982	8304	1.2724
37.5982	8304	1.2724
37.6982	8304	1.2724
37.7982	8320	1.2749
37.8982	8320	1.2749
37.9982	8336	1.2773
38.0982	8336	1.2773
38.1982	8336	1.2773
38.2982	8288	1.2700
38.3982	8160	1.2504
38.4982	7984	1.2234
38.5982	8208	1.2577
38.6982	9648	1.4784
38.7982	13072	2.0030
38.8982	18672	2.8611
38.9982	25872	3.9644
39.0982	33328	5.1069
39.1982	39056	5.9846
39.2982	41056	6.2911
39.3982	38512	5.9012
39.4982	32336	4.9549
39.5982	24512	3.7560
39.6982	17104	2.6209
39.7982	11584	1.7750
39.8982	8608	1.3190
39.9982	7728	1.1842
40.0982	7888	1.2087
40.1982	8176	1.2528
40.2982	8272	1.2675
40.3982	8240	1.2626
40.4982	8192	1.2553
40.5982	8240	1.2626
40.6982	8528	1.3068
40.7982	9168	1.4048
40.8982	10240	1.5691
40.9982	11648	1.7848
41.0982	13136	2.0128
41.1982	14288	2.1894
41.2982	14720	2.2556
41.3982	14272	2.1869
41.4982	13088	2.0055
41.5982	11568	1.7726
41.6982	10112	1.5495
41.7982	9040	1.3852
41.8982	8448	1.2945
41.9982	8256	1.2651
42.0982	8256	1.2651
42.1982	8272	1.2675
42.2982	8288	1.2700
42.3982	8304	1.2724
42.4982	8320	1.2749
42.5982	8336	1.2773
42.6982	8352	1.2798
42.7982	8368	1.2822
42.8982	8384	1.2847
42.9982	8384	1.2847
43.0982	8400	1.2871
43.1982	8384	1.2847
43.2982	8384	1.2847
43.3982	8368	1.2822
43.4982	8352	1.2798
43.5982	8352	1.2798
43.6982	8336	1.2773
43.7982	8320	1.2749
43.8982	8352	1.2798
43.9982	8416	1.2896
44.0982	8496	1.3019
44.1982	8592	1.3166
44.2982	8656	1.3264
44.3982	8672	1.3288
44.4982	8624	1.3215
44.5982	8544	1.3092
44.6982	8464	1.2970
44.7982	8384	1.2847
44.8982	8352	1.2798
44.9982	8336	1.2773
45.0982	8336	1.2773
45.1982	8352	1.2798
45.2982	8352	1.2798
45.3982	8352	1.2798
45.4982	8352	1.2798
45.5982	8352	1.2798
45.6982	8352	1.2798
45.7982	8352	1.2798
45.8982	8352	1.2798
45.9982	8352	1.2798
46.0982	8352	1.2798
46.1982	8352	1.2798
46.2982	8336	1.2773
46.3982	8336	1.2773
46.4982	8336	1.2773
46.5982	8352	1.2798
46.6982	8352	1.2798
46.7982	8368	1.2822
46.8982	8400	1.2871
46.9982	8416	1.2896
47.0982	8448	1.2945
47.1982	8480	1.2994
47.2982	8512	1.3043
47.3982	8528	1.3068
47.4982	8512	1.3043
47.5982	8464	1.2970
47.6982	8416	1.2896
47.7982	8352	1.2798
47.8982	8320	1.2749
47.9982	8320	1.2749
48.0982	8320	1.2749
48.1982	8336	1.2773
48.2982	8352	1.2798
48.3982	8336	1.2773
48.4982	8320	1.2749
48.5982	8288	1.2700
48.6982	8256	1.2651
48.7982	8240	1.2626
48.8982	8224	1.2602
48.9982	8224	1.2602
49.0982	8240	1.2626
49.1982	8256	1.2651
49.2982	8272	1.2675
49.3982	8304	1.2724
49.4982	8304	1.2724
49.5982	8304	1.2724
49.6982	8304	1.2724
49.7982	8304	1.2724
49.8982	8320	1.2749
49.9982	8336	1.2773
50.0982	8352	1.2798
50.1982	8368	1.2822
50.2982	8384	1.2847
50.3982	8368	1.2822
50.4982	8352	1.2798
50.5982	8336	1.2773
50.6982	8320	1.2749
50.7982	8304	1.2724
50.8982	8304	1.2724
50.9982	8304	1.2724
51.0982	8320	1.2749
51.1982	8336	1.2773
51.2982	8336	1.2773
51.3982	8336	1.2773
51.4982	8320	1.2749
51.5982	8320	1.2749
51.6982	8320	1.2749
51.7982	8320	1.2749
51.8982	8320	1.2749
51.9982	8320	1.2749
52.0982	8320	1.2749
52.1982	8320	1.2749
52.2982	8336	1.2773
52.3982	8336	1.2773
52.4982	8336	1.2773
52.5982	8320	1.2749
52.6982	8320	1.2749
52.7982	8304	1.2724
52.8982	8304	1.2724
52.9982	8320	1.2749
53.0982	8336	1.2773
53.1982	8336	1.2773
53.2982	8352	1.2798
53.3982	8336	1.2773
53.4982	8320	1.2749
53.5982	8304	1.2724
53.6982	8288	1.2700
53.7982	8272	1.2675
53.8982	8288	1.2700
53.9982	8304	1.2724
54.0982	8320	1.2749
54.1982	8352	1.2798
54.2982	8368	1.2822
54.3982	8368	1.2822
54.4982	8352	1.2798
54.5982	8336	1.2773
54.6982	8320	1.2749
54.7982	8320	1.2749
54.8982	8320	1.2749
54.9982	8352	1.2798
55.0982	8368	1.2822
55.1982	8384	1.2847
55.2982	8384	1.2847
55.3982	8352	1.2798
55.4982	8336	1.2773
55.5982	8320	1.2749
55.6982	8320	1.2749
55.7982	8336	1.2773
55.8982	8352	1.2798
55.9982	8352	1.2798
56.0982	8352	1.2798
56.1982	8320	1.2749
56.2982	8224	1.2602
56.3982	8096	1.2406
56.4982	8192	1.2553
56.5982	9024	1.3828
56.6982	11200	1.7162
56.7982	15040	2.3046
56.8982	20384	3.1235
56.9982	26240	4.0208
57.0982	30976	4.7465
57.1982	32896	5.0407
57.2982	31216	4.7833
57.3982	26576	4.0723
57.4982	20496	3.1406
57.5982	14736	2.2580
57.6982	10560	1.6181
57.7982	8448	1.2945
57.8982	7936	1.2160
57.9982	8144	1.2479
58.0982	8416	1.2896
58.1982	8544	1.3092
58.2982	8544	1.3092
58.3982	8464	1.2970
58.4982	8416	1.2896
58.5982	8640	1.3239
58.6982	9360	1.4342
58.7982	10688	1.6377
58.8982	12544	1.9221
58.9982	14592	2.2360
59.0982	16240	2.4885
59.1982	16944	2.5964
59.2982	16416	2.5154
59.3982	14864	2.2776
59.4982	12800	1.9614
59.5982	10816	1.6574
59.6982	9376	1.4367
59.7982	8640	1.3239
59.8982	8512	1.3043
59.9982	8672	1.3288
60.0982	8896	1.3631
60.1982	9040	1.3852
60.2982	9072	1.3901
60.3982	8992	1.3779
60.4982	8832	1.3533
60.5982	8640	1.3239
60.6982	8496	1.3019
60.7982	8448	1.2945
60.8982	8480	1.2994
60.9982	8544	1.3092
61.0982	8608	1.3190
61.1982	8640	1.3239
61.2982	8592	1.3166
61.3982	8496	1.3019
61.4982	8400	1.2871
61.5982	8448	1.2945
61.6982	8768	1.3435
61.7982	9472	1.4514
61.8982	10496	1.6083
61.9982	11664	1.7873
62.0982	12672	1.9417
62.1982	13216	2.0251
62.2982	13088	2.0055
62.3982	12320	1.8878
62.4982	11216	1.7186
62.5982	10096	1.5470
62.6982	9200	1.4097
62.7982	8640	1.3239
62.8982	8400	1.2871
62.9982	8368	1.2822
63.0982	8400	1.2871
63.1982	8448	1.2945
63.2982	8464	1.2970
63.3982	8464	1.2970
63.4982	8448	1.2945
63.5982	8432	1.2920
63.6982	8496	1.3019
63.7982	8672	1.3288
63.8982	8992	1.3779
63.9982	9424	1.4441
64.0982	9840	1.5078
64.1982	10112	1.5495
64.2982	10144	1.5544
64.3982	9904	1.5176
64.4982	9488	1.4539
64.5982	9056	1.3877
64.6982	8720	1.3362
64.7982	8576	1.3141
64.8982	8624	1.3215
64.9982	8800	1.3484
65.0982	9008	1.3803
65.1982	9152	1.4024
65.2983	9184	1.4073
65.3983	9072	1.3901
65.4983	8880	1.3607
65.5983	8656	1.3264
65.6983	8464	1.2970
65.7983	8352	1.2798
65.8983	8304	1.2724
65.9983	8304	1.2724
66.0983	8336	1.2773
66.1983	8336	1.2773
66.2983	8336	1.2773
66.3983	8320	1.2749
66.4983	8320	1.2749
66.5983	8320	1.2749
66.6983	8320	1.2749
66.7983	8336	1.2773
66.8983	8368	1.2822
66.9983	8384	1.2847
67.0983	8384	1.2847
67.1983	8384	1.2847
67.2983	8368	1.2822
67.3983	8368	1.2822
67.4983	8352	1.2798
67.5983	8352	1.2798
67.6983	8368	1.2822
67.7983	8368	1.2822
67.8983	8352	1.2798
67.9983	8352	1.2798
68.0983	8336	1.2773
68.1983	8320	1.2749
68.2983	8208	1.2577
68.3983	8048	1.2332
68.4983	8144	1.2479
68.5983	9088	1.3926
68.6983	11552	1.7701
68.7983	15872	2.4321
68.8983	21856	3.3490
68.9983	28528	4.3714
69.0983	34064	5.2197
69.1983	36528	5.5972
69.2983	34992	5.3619
69.3983	30000	4.5969
69.4983	23200	3.5550
69.5983	16512	2.5302
69.6983	11520	1.7652
69.7983	8896	1.3631
69.8983	8224	1.2602
69.9983	8544	1.3092
70.0983	9024	1.3828
70.1983	9296	1.4244
70.2983	9328	1.4293
70.3983	9184	1.4073
70.4983	8944	1.3705
70.5983	8688	1.3313
70.6983	8496	1.3019
70.7983	8400	1.2871
70.8983	8416	1.2896
70.9983	8464	1.2970
71.0983	8496	1.3019
71.1983	8512	1.3043
71.2983	8464	1.2970
71.3983	8416	1.2896
71.4983	8384	1.2847
71.5983	8464	1.2970
71.6983	8752	1.3411
71.7983	9312	1.4269
71.8983	10128	1.5519
71.9983	11104	1.7015
72.0983	11984	1.8363
72.1983	12464	1.9099
72.2983	12384	1.8976
72.3983	11760	1.8020
72.4983	10800	1.6549
72.5983	9792	1.5004
72.6983	9008	1.3803
72.7983	8560	1.3117
72.8983	8448	1.2945
72.9983	8496	1.3019
73.0983	8560	1.3117
73.1983	8592	1.3166
73.2983	8576	1.3141
73.3983	8512	1.3043
73.4983	8448	1.2945
73.5983	8400	1.2871
73.6983	8416	1.2896
73.7983	8496	1.3019
73.8983	8656	1.3264
73.9983	8864	1.3582
74.0983	9056	1.3877
74.1983	9136	1.3999
74.2983	9088	1.3926
74.3983	8928	1.3680
74.4983	8736	1.3386
74.5983	8624	1.3215
74.6983	8656	1.3264
74.7983	8832	1.3533
74.8983	9104	1.3950
74.9983	9440	1.4465
75.0983	9680	1.4833
75.1983	9760	1.4955
75.2983	9632	1.4759
75.3983	9360	1.4342
75.4983	8992	1.3779
75.5983	8688	1.3313
75.6983	8528	1.3068
75.7983	8592	1.3166
75.8983	8832	1.3533
75.9983	9136	1.3999
76.0983	9376	1.4367
76.1983	9488	1.4539
76.2983	9408	1.4416
76.3983	9168	1.4048
76.4983	8896	1.3631
76.5983	8704	1.3337
76.6983	8672	1.3288
76.7983	8816	1.3509
76.8983	9056	1.3877
76.9983	9296	1.4244
77.0983	9440	1.4465
77.1983	9424	1.4441
77.2983	9264	1.4195
77.3983	9024	1.3828
77.4983	8784	1.3460
77.5983	8560	1.3117
77.6983	8416	1.2896
77.7983	8352	1.2798
77.8983	8336	1.2773
77.9983	8368	1.2822
78.0983	8384	1.2847
78.1983	8384	1.2847
78.2983	8384	1.2847
78.3983	8368	1.2822
78.4983	8352	1.2798
78.5983	8352	1.2798
78.6983	8368	1.2822
78.7983	8400	1.2871
78.8983	8448	1.2945
78.9983	8480	1.2994
79.0983	8512	1.3043
79.1983	8512	1.3043
79.2983	8480	1.2994
79.3983	8416	1.2896
79.4983	8384	1.2847
79.5983	8368	1.2822
79.6983	8384	1.2847
79.7983	8448	1.2945
79.8983	8576	1.3141
79.9983	8736	1.3386
80.0983	8912	1.3656
80.1983	9024	1.3828
80.2983	9024	1.3828
80.3983	8928	1.3680
80.4983	8768	1.3435
80.5983	8624	1.3215
80.6983	8592	1.3166
80.7983	8736	1.3386
80.8983	8992	1.3779
80.9983	9264	1.4195
81.0983	9440	1.4465
81.1983	9456	1.4490
81.2983	9312	1.4269
81.3983	9040	1.3852
81.4983	8752	1.3411
81.5983	8544	1.3092
81.6983	8448	1.2945
81.7983	8480	1.2994
81.8983	8592	1.3166
81.9983	8688	1.3313
82.0983	8736	1.3386
82.1983	8704	1.3337
82.2983	8624	1.3215
82.3983	8528	1.3068
82.4983	8496	1.3019
82.5983	8592	1.3166
82.6983	8848	1.3558
82.7983	9248	1.4171
82.8983	9680	1.4833
82.9983	10048	1.5397
83.0983	10224	1.5666
83.1983	10128	1.5519
83.2983	9792	1.5004
83.3983	9344	1.4318
83.4983	8928	1.3680
83.5983	8688	1.3313
83.6983	8720	1.3362
83.7983	8976	1.3754
83.8983	9376	1.4367
83.9983	9760	1.4955
84.0983	10016	1.5348
84.1983	10000	1.5323
84.2983	9728	1.4906
84.3983	9440	1.4465
84.4983	9760	1.4955
84.5983	11360	1.7407
84.6983	14624	2.2409
84.7983	19392	2.9715
84.8983	24960	3.8247
84.9983	29984	4.5945
85.0983	32880	5.0382
85.1983	32592	4.9941
85.2983	29168	4.4695
85.3983	23744	3.6383
85.4983	17904	2.7435
85.5983	12992	1.9908
85.6983	9888	1.5152
85.7983	8640	1.3239
85.8983	8608	1.3190
85.9983	8944	1.3705
86.0983	9152	1.4024
86.1983	9056	1.3877
86.2983	8752	1.3411
86.3983	8496	1.3019
86.4983	8992	1.3779
86.5983	11168	1.7113
86.6983	15744	2.4125
86.7983	22864	3.5035
86.8983	31728	4.8617
86.9983	40544	6.2126
87.0983	46832	7.1761
87.1983	48448	7.4238
87.2983	44704	6.8501
87.3983	36848	5.6463
87.4983	27280	4.1802
87.5983	18496	2.8342
87.6983	12272	1.8805
87.7983	9152	1.4024
87.8983	8416	1.2896
87.9983	8768	1.3435
88.0983	9216	1.4122
88.1983	9392	1.4391
88.2983	9328	1.4293
88.3983	9152	1.4024
88.4983	8928	1.3680
88.5983	8800	1.3484
88.6983	8864	1.3582
88.7983	9184	1.4073
88.8983	9744	1.4931
88.9983	10416	1.5961
89.0983	11008	1.6868
89.1983	11360	1.7407
89.2983	11296	1.7309
89.3983	10864	1.6647
89.4983	10208	1.5642
89.5983	9568	1.4661
89.6983	9120	1.3975
89.7983	8992	1.3779
89.8983	9152	1.4024
89.9983	9488	1.4539
90.0983	9776	1.4980
90.1983	9904	1.5176
90.2983	9808	1.5029
90.3983	9536	1.4612
90.4983	9184	1.4073
90.5983	8848	1.3558
90.6983	8624	1.3215
90.7983	8512	1.3043
90.8983	8512	1.3043
90.9983	8560	1.3117
91.0983	8592	1.3166
91.1983	8576	1.3141
91.2983	8528	1.3068
91.3983	8464	1.2970
91.4983	8400	1.2871
91.5983	8368	1.2822
91.6983	8368	1.2822
91.7983	8384	1.2847
91.8983	8416	1.2896
91.9983	8432	1.2920
92.0983	8432	1.2920
92.1983	8400	1.2871
92.2983	8336	1.2773
92.3983	8288	1.2700
92.4983	8336	1.2773
92.5983	8608	1.3190
92.6983	9264	1.4195
92.7983	10384	1.5912
92.8983	11920	1.8265
92.9983	13616	2.0864
93.0983	15040	2.3046
93.1983	15712	2.4076
93.2983	15392	2.3585
93.3983	14208	2.1771
93.4983	12528	1.9197
93.5983	10864	1.6647
93.6983	9616	1.4735
93.7983	8960	1.3730
93.8983	8832	1.3533
93.9983	8976	1.3754
94.0983	9152	1.4024
94.1983	9216	1.4122
94.2983	9152	1.4024
94.3983	8976	1.3754
94.4983	8768	1.3435
94.5983	8624	1.3215
94.6983	8608	1.3190
94.7983	8768	1.3435
94.8983	9072	1.3901
94.9983	9376	1.4367
95.0983	9584	1.4686
95.1983	9600	1.4710
95.2983	9424	1.4441
95.3983	9120	1.3975
95.4983	8832	1.3533
95.5983	8688	1.3313
95.6983	8784	1.3460
95.7983	9088	1.3926
95.8983	9520	1.4588
95.9983	9920	1.5201
96.0983	10144	1.5544
96.1983	10096	1.5470
96.2983	9808	1.5029
96.3983	9408	1.4416
96.4983	9104	1.3950
96.5983	9056	1.3877
96.6983	9344	1.4318
96.7983	9952	1.5250
96.8983	10672	1.6353
96.9983	11264	1.7260
97.0983	11488	1.7603
97.1983	11296	1.7309
97.2983	10736	1.6451
97.3983	10000	1.5323
97.4983	9296	1.4244
97.5983	8816	1.3509
97.6983	8624	1.3215
97.7983	8704	1.3337
97.8983	8960	1.3730
97.9983	9232	1.4146
98.0983	9424	1.4441
98.1983	9440	1.4465
98.2983	9280	1.4220
98.3983	9088	1.3926
98.4983	9056	1.3877
98.5983	9456	1.4490
98.6983	10512	1.6108
98.7983	12160	1.8633
98.8983	14128	2.1649
98.9983	15904	2.4370
99.0983	16928	2.5939
99.1983	16832	2.5792
99.2983	15632	2.3953
99.3983	13728	2.1036
99.4983	11744	1.7995
99.5983	10192	1.5617
99.6983	9296	1.4244
99.7983	9024	1.3828
99.8983	9104	1.3950
99.9983	9280	1.4220
100.0983	9344	1.4318
100.1983	9264	1.4195
100.2983	9104	1.3950
100.3983	8912	1.3656
100.4983	8768	1.3435
100.5983	8768	1.3435
100.6983	8992	1.3779
100.7983	9424	1.4441
100.8983	10016	1.5348
100.9983	10608	1.6255
101.0983	11008	1.6868
