[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130627_MEC_F_059_N_32227_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:22:25

[MS Spectrum]
# of Peaks	126
Raw Spectrum	[1.483->3.233],(scan:[179->389])
Background	No Background Spectrum
Base Peak	m/z 227.21 (Inten : 370,757)
16.6982	11343	0.9903
16.7982	11495	1.0035
16.8982	11362	0.9919
16.9982	11058	0.9654
17.0982	10640	0.9289
17.1982	10260	0.8957
17.2982	10032	0.8758
17.3982	9956	0.8692
17.4982	9975	0.8708
17.5982	10013	0.8742
17.6982	10013	0.8742
17.7982	10013	0.8742
17.8982	9994	0.8725
17.9982	9994	0.8725
18.0982	9994	0.8725
18.1982	9994	0.8725
18.2982	9994	0.8725
18.3982	9994	0.8725
18.4982	9975	0.8708
18.5982	9975	0.8708
18.6982	9975	0.8708
18.7982	9994	0.8725
18.8982	10013	0.8742
18.9982	10013	0.8742
19.0982	10013	0.8742
19.1982	9994	0.8725
19.2982	9975	0.8708
19.3982	9994	0.8725
19.4982	10013	0.8742
19.5982	10051	0.8775
19.6982	10051	0.8775
19.7982	10070	0.8791
19.8982	10127	0.8841
19.9982	10260	0.8957
20.0982	10393	0.9073
20.1982	10469	0.9140
20.2982	10450	0.9123
20.3982	10317	0.9007
20.4982	10146	0.8858
20.5982	9994	0.8725
20.6982	9918	0.8659
20.7982	9918	0.8659
20.8982	9937	0.8675
20.9982	9918	0.8659
21.0982	9899	0.8642
21.1982	9861	0.8609
21.2982	9861	0.8609
21.3982	9861	0.8609
21.4982	9899	0.8642
21.5982	9937	0.8675
21.6982	9956	0.8692
21.7982	9975	0.8708
21.8982	9975	0.8708
21.9982	9956	0.8692
22.0982	9918	0.8659
22.1982	9899	0.8642
22.2982	9899	0.8642
22.3982	9918	0.8659
22.4982	9956	0.8692
22.5982	9994	0.8725
22.6982	9994	0.8725
22.7982	9994	0.8725
22.8982	9956	0.8692
22.9982	9937	0.8675
23.0982	9937	0.8675
23.1982	10013	0.8742
23.2982	10089	0.8808
23.3982	10165	0.8874
23.4982	10222	0.8924
23.5982	10241	0.8941
23.6982	10184	0.8891
23.7982	10108	0.8824
23.8982	10032	0.8758
23.9982	9975	0.8708
24.0982	9918	0.8659
24.1982	9899	0.8642
24.2982	9880	0.8625
24.3982	9880	0.8625
24.4982	9899	0.8642
24.5982	9899	0.8642
24.6982	9918	0.8659
24.7982	9937	0.8675
24.8982	9937	0.8675
24.9982	9918	0.8659
25.0982	9899	0.8642
25.1982	9861	0.8609
25.2982	9842	0.8592
25.3982	9842	0.8592
25.4982	9880	0.8625
25.5982	9899	0.8642
25.6982	9937	0.8675
25.7982	9956	0.8692
25.8982	9956	0.8692
25.9982	9937	0.8675
26.0982	9918	0.8659
26.1982	9899	0.8642
26.2982	9899	0.8642
26.3982	9918	0.8659
26.4982	9937	0.8675
26.5982	9956	0.8692
26.6982	9975	0.8708
26.7982	9975	0.8708
26.8982	9956	0.8692
26.9982	9937	0.8675
27.0982	9937	0.8675
27.1982	9975	0.8708
27.2982	10089	0.8808
27.3982	10260	0.8957
27.4982	10412	0.9090
27.5982	10545	0.9206
27.6982	10564	0.9223
27.7982	10488	0.9156
27.8982	10336	0.9024
27.9982	10146	0.8858
28.0982	9975	0.8708
28.1982	9880	0.8625
28.2982	9861	0.8609
28.3982	9861	0.8609
28.4982	9880	0.8625
28.5982	9918	0.8659
28.6982	9937	0.8675
28.7982	9956	0.8692
28.8982	9956	0.8692
28.9982	9975	0.8708
29.0982	9956	0.8692
29.1982	9956	0.8692
29.2982	9956	0.8692
29.3982	9956	0.8692
29.4982	9956	0.8692
29.5982	9937	0.8675
29.6982	9918	0.8659
29.7982	9899	0.8642
29.8982	9880	0.8625
29.9982	9880	0.8625
30.0982	9880	0.8625
30.1982	9899	0.8642
30.2982	9899	0.8642
30.3982	9899	0.8642
30.4982	9918	0.8659
30.5982	9937	0.8675
30.6982	9975	0.8708
30.7982	10013	0.8742
30.8982	10013	0.8742
30.9982	9994	0.8725
31.0982	9975	0.8708
31.1982	9975	0.8708
31.2982	9975	0.8708
31.3982	9975	0.8708
31.4982	9994	0.8725
31.5982	9994	0.8725
31.6982	9994	0.8725
31.7982	9975	0.8708
31.8982	9937	0.8675
31.9982	9918	0.8659
32.0982	9899	0.8642
32.1982	9880	0.8625
32.2982	9880	0.8625
32.3982	9899	0.8642
32.4982	9918	0.8659
32.5982	9918	0.8659
32.6982	9918	0.8659
32.7982	9918	0.8659
32.8982	9899	0.8642
32.9982	9899	0.8642
33.0982	9899	0.8642
33.1982	9899	0.8642
33.2982	9918	0.8659
33.3982	9956	0.8692
33.4982	10013	0.8742
33.5982	10051	0.8775
33.6982	10070	0.8791
33.7982	10051	0.8775
33.8982	10013	0.8742
33.9982	9975	0.8708
34.0982	9937	0.8675
34.1982	9918	0.8659
34.2982	9899	0.8642
34.3982	9880	0.8625
34.4982	9861	0.8609
34.5982	9842	0.8592
34.6982	9842	0.8592
34.7982	9861	0.8609
34.8982	9899	0.8642
34.9982	9918	0.8659
35.0982	9918	0.8659
35.1982	9899	0.8642
35.2982	9880	0.8625
35.3982	9861	0.8609
35.4982	9842	0.8592
35.5982	9861	0.8609
35.6982	9880	0.8625
35.7982	9899	0.8642
35.8982	9918	0.8659
35.9982	9918	0.8659
36.0982	9937	0.8675
36.1982	9918	0.8659
36.2982	9918	0.8659
36.3982	9899	0.8642
36.4982	9918	0.8659
36.5982	9937	0.8675
36.6982	9956	0.8692
36.7982	9975	0.8708
36.8982	9956	0.8692
36.9982	9956	0.8692
37.0982	9937	0.8675
37.1982	9918	0.8659
37.2982	9899	0.8642
37.3982	9918	0.8659
37.4982	9918	0.8659
37.5982	9918	0.8659
37.6982	9918	0.8659
37.7982	9937	0.8675
37.8982	9937	0.8675
37.9982	9937	0.8675
38.0982	9937	0.8675
38.1982	9918	0.8659
38.2982	9899	0.8642
38.3982	9842	0.8592
38.4982	9804	0.8559
38.5982	9880	0.8625
38.6982	10279	0.8974
38.7982	11115	0.9704
38.8982	12464	1.0881
38.9982	14155	1.2358
39.0982	15903	1.3884
39.1982	17233	1.5045
39.2982	17689	1.5443
39.3982	17100	1.4929
39.4982	15656	1.3668
39.5982	13813	1.2059
39.6982	12065	1.0533
39.7982	10754	0.9388
39.8982	10032	0.8758
39.9982	9785	0.8542
40.0982	9785	0.8542
40.1982	9823	0.8576
40.2982	9804	0.8559
40.3982	9766	0.8526
40.4982	9728	0.8493
40.5982	9804	0.8559
40.6982	10108	0.8824
40.7982	10754	0.9388
40.8982	11799	1.0301
40.9982	13148	1.1478
41.0982	14611	1.2756
41.1982	15789	1.3784
41.2982	16283	1.4215
41.3982	15903	1.3884
41.4982	14782	1.2905
41.5982	13281	1.1595
41.6982	11818	1.0317
41.7982	10716	0.9355
41.8982	10108	0.8824
41.9982	9918	0.8659
42.0982	9937	0.8675
42.1982	9975	0.8708
42.2982	9975	0.8708
42.3982	9956	0.8692
42.4982	9937	0.8675
42.5982	9937	0.8675
42.6982	9937	0.8675
42.7982	9937	0.8675
42.8982	9937	0.8675
42.9982	9937	0.8675
43.0982	9937	0.8675
43.1982	9918	0.8659
43.2982	9918	0.8659
43.3982	9918	0.8659
43.4982	9918	0.8659
43.5982	9937	0.8675
43.6982	9956	0.8692
43.7982	10013	0.8742
43.8982	10089	0.8808
43.9982	10184	0.8891
44.0982	10279	0.8974
44.1982	10355	0.9040
44.2982	10374	0.9057
44.3982	10336	0.9024
44.4982	10241	0.8941
44.5982	10146	0.8858
44.6982	10070	0.8791
44.7982	10032	0.8758
44.8982	10013	0.8742
44.9982	10013	0.8742
45.0982	9994	0.8725
45.1982	9975	0.8708
45.2982	9937	0.8675
45.3982	9937	0.8675
45.4982	9937	0.8675
45.5982	9956	0.8692
45.6982	9975	0.8708
45.7982	9975	0.8708
45.8982	9975	0.8708
45.9982	9956	0.8692
46.0982	9956	0.8692
46.1982	9937	0.8675
46.2982	9956	0.8692
46.3982	9975	0.8708
46.4982	9994	0.8725
46.5982	9994	0.8725
46.6982	10013	0.8742
46.7982	10051	0.8775
46.8982	10127	0.8841
46.9982	10260	0.8957
47.0982	10431	0.9106
47.1982	10583	0.9239
47.2982	10678	0.9322
47.3982	10678	0.9322
47.4982	10564	0.9223
47.5982	10412	0.9090
47.6982	10241	0.8941
47.7982	10108	0.8824
47.8982	10013	0.8742
47.9982	9975	0.8708
48.0982	9956	0.8692
48.1982	9937	0.8675
48.2982	9937	0.8675
48.3982	9918	0.8659
48.4982	9918	0.8659
48.5982	9918	0.8659
48.6982	9918	0.8659
48.7982	9937	0.8675
48.8982	9937	0.8675
48.9982	9956	0.8692
49.0982	9956	0.8692
49.1982	9937	0.8675
49.2982	9937	0.8675
49.3982	9937	0.8675
49.4982	9937	0.8675
49.5982	9918	0.8659
49.6982	9918	0.8659
49.7982	9899	0.8642
49.8982	9899	0.8642
49.9982	9899	0.8642
50.0982	9899	0.8642
50.1982	9899	0.8642
50.2982	9880	0.8625
50.3982	9880	0.8625
50.4982	9861	0.8609
50.5982	9880	0.8625
50.6982	9880	0.8625
50.7982	9880	0.8625
50.8982	9880	0.8625
50.9982	9880	0.8625
51.0982	9880	0.8625
51.1982	9880	0.8625
51.2982	9861	0.8609
51.3982	9861	0.8609
51.4982	9842	0.8592
51.5982	9842	0.8592
51.6982	9842	0.8592
51.7982	9861	0.8609
51.8982	9861	0.8609
51.9982	9880	0.8625
52.0982	9880	0.8625
52.1982	9880	0.8625
52.2982	9880	0.8625
52.3982	9880	0.8625
52.4982	9880	0.8625
52.5982	9880	0.8625
52.6982	9899	0.8642
52.7982	9918	0.8659
52.8982	9937	0.8675
52.9982	9956	0.8692
53.0982	9956	0.8692
53.1982	9956	0.8692
53.2982	9937	0.8675
53.3982	9918	0.8659
53.4982	9899	0.8642
53.5982	9899	0.8642
53.6982	9899	0.8642
53.7982	9918	0.8659
53.8982	9918	0.8659
53.9982	9937	0.8675
54.0982	9937	0.8675
54.1982	9937	0.8675
54.2982	9918	0.8659
54.3982	9899	0.8642
54.4982	9880	0.8625
54.5982	9880	0.8625
54.6982	9880	0.8625
54.7982	9918	0.8659
54.8982	9956	0.8692
54.9982	10013	0.8742
55.0982	10089	0.8808
55.1982	10127	0.8841
55.2982	10165	0.8874
55.3982	10165	0.8874
55.4982	10127	0.8841
55.5982	10070	0.8791
55.6982	10032	0.8758
55.7982	9994	0.8725
55.8982	9975	0.8708
55.9982	9975	0.8708
56.0982	9956	0.8692
56.1982	9937	0.8675
56.2982	9899	0.8642
56.3982	9880	0.8625
56.4982	9918	0.8659
56.5982	10108	0.8824
56.6982	10583	0.9239
56.7982	11381	0.9936
56.8982	12445	1.0865
56.9982	13623	1.1893
57.0982	14554	1.2706
57.1982	14934	1.3038
57.2982	14592	1.2739
57.3982	13661	1.1926
57.4982	12426	1.0848
57.5982	11267	0.9836
57.6982	10450	0.9123
57.7982	10070	0.8791
57.8982	10089	0.8808
57.9982	10279	0.8974
58.0982	10488	0.9156
58.1982	10640	0.9289
58.2982	10640	0.9289
58.3982	10526	0.9189
58.4982	10431	0.9106
58.5982	10602	0.9256
58.6982	11343	0.9903
58.7982	12825	1.1196
58.8982	14934	1.3038
58.9982	17347	1.5144
59.0982	19399	1.6936
59.1982	20387	1.7798
59.2982	19912	1.7384
59.3982	18145	1.5841
59.4982	15675	1.3685
59.5982	13205	1.1528
59.6982	11381	0.9936
59.7982	10469	0.9140
59.8982	10374	0.9057
59.9982	10716	0.9355
60.0982	11153	0.9737
60.1982	11438	0.9986
60.2982	11495	1.0035
60.3982	11343	0.9903
60.4982	11020	0.9621
60.5982	10659	0.9305
60.6982	10374	0.9057
60.7982	10241	0.8941
60.8982	10279	0.8974
60.9982	10412	0.9090
61.0982	10564	0.9223
61.1982	10621	0.9272
61.2982	10583	0.9239
61.3982	10450	0.9123
61.4982	10317	0.9007
61.5982	10298	0.8990
61.6982	10507	0.9173
61.7982	10982	0.9587
61.8982	11685	1.0201
61.9982	12521	1.0931
62.0982	13300	1.1611
62.1982	13756	1.2009
62.2982	13756	1.2009
62.3982	13262	1.1578
62.4982	12426	1.0848
62.5982	11476	1.0019
62.6982	10697	0.9339
62.7982	10222	0.8924
62.8982	10089	0.8808
62.9982	10108	0.8824
63.0982	10146	0.8858
63.1982	10146	0.8858
63.2982	10089	0.8808
63.3982	10013	0.8742
63.4982	9956	0.8692
63.5982	9975	0.8708
63.6982	10051	0.8775
63.7982	10222	0.8924
63.8982	10450	0.9123
63.9982	10754	0.9388
64.0982	11039	0.9637
64.1982	11210	0.9787
64.2982	11210	0.9787
64.3982	11039	0.9637
64.4982	10773	0.9405
64.5982	10507	0.9173
64.6982	10336	0.9024
64.7982	10336	0.9024
64.8982	10545	0.9206
64.9982	10868	0.9488
65.0982	11210	0.9787
65.1982	11419	0.9969
65.2983	11419	0.9969
65.3983	11210	0.9787
65.4983	10868	0.9488
65.5983	10469	0.9140
65.6983	10146	0.8858
65.7983	9956	0.8692
65.8983	9880	0.8625
65.9983	9880	0.8625
66.0983	9899	0.8642
66.1983	9899	0.8642
66.2983	9918	0.8659
66.3983	9918	0.8659
66.4983	9937	0.8675
66.5983	9937	0.8675
66.6983	9937	0.8675
66.7983	9937	0.8675
66.8983	9937	0.8675
66.9983	9937	0.8675
67.0983	9956	0.8692
67.1983	9956	0.8692
67.2983	9956	0.8692
67.3983	9937	0.8675
67.4983	9899	0.8642
67.5983	9899	0.8642
67.6983	9899	0.8642
67.7983	9918	0.8659
67.8983	9937	0.8675
67.9983	9956	0.8692
68.0983	9937	0.8675
68.1983	9880	0.8625
68.2983	9671	0.8443
68.3983	9443	0.8244
68.4983	9690	0.8460
68.5983	11400	0.9952
68.6983	15656	1.3668
68.7983	23066	2.0137
68.8983	33231	2.9011
68.9983	44479	3.8831
69.0983	53808	4.6975
69.1983	58026	5.0658
69.2983	55518	4.8468
69.3983	47177	4.1186
69.4983	35701	3.1168
69.5983	24377	2.1282
69.6983	15846	1.3834
69.7983	11267	0.9836
69.8983	10108	0.8824
69.9983	10716	0.9355
70.0983	11666	1.0185
70.1983	12236	1.0682
70.2983	12350	1.0782
70.3983	12027	1.0500
70.4983	11457	1.0002
70.5983	10849	0.9471
70.6983	10431	0.9106
70.7983	10374	0.9057
70.8983	10640	0.9289
70.9983	11115	0.9704
71.0983	11590	1.0118
71.1983	11913	1.0400
71.2983	11970	1.0450
71.3983	11723	1.0234
71.4983	11286	0.9853
71.5983	10887	0.9505
71.6983	10754	0.9388
71.7983	11020	0.9621
71.8983	11723	1.0234
71.9983	12692	1.1080
72.0983	13604	1.1877
72.1983	14136	1.2341
72.2983	14098	1.2308
72.3983	13471	1.1760
72.4983	12502	1.0914
72.5983	11476	1.0019
72.6983	10678	0.9322
72.7983	10203	0.8907
72.8983	10051	0.8775
72.9983	10089	0.8808
73.0983	10184	0.8891
73.1983	10241	0.8941
73.2983	10241	0.8941
73.3983	10184	0.8891
73.4983	10127	0.8841
73.5983	10089	0.8808
73.6983	10127	0.8841
73.7983	10279	0.8974
73.8983	10526	0.9189
73.9983	10830	0.9455
74.0983	11096	0.9687
74.1983	11229	0.9803
74.2983	11172	0.9753
74.3983	10963	0.9571
74.4983	10678	0.9322
74.5983	10450	0.9123
74.6983	10317	0.9007
74.7983	10317	0.9007
74.8983	10450	0.9123
74.9983	10621	0.9272
75.0983	10754	0.9388
75.1983	10792	0.9422
75.2983	10716	0.9355
75.3983	10545	0.9206
75.4983	10336	0.9024
75.5983	10146	0.8858
75.6983	10051	0.8775
75.7983	10070	0.8791
75.8983	10222	0.8924
75.9983	10469	0.9140
76.0983	10716	0.9355
76.1983	10887	0.9505
76.2983	10887	0.9505
76.3983	10773	0.9405
76.4983	10583	0.9239
76.5983	10450	0.9123
76.6983	10469	0.9140
76.7983	10621	0.9272
76.8983	10887	0.9505
76.9983	11134	0.9720
77.0983	11248	0.9820
77.1983	11210	0.9787
77.2983	11039	0.9637
77.3983	10754	0.9388
77.4983	10450	0.9123
77.5983	10184	0.8891
77.6983	9994	0.8725
77.7983	9899	0.8642
77.8983	9899	0.8642
77.9983	9937	0.8675
78.0983	9956	0.8692
78.1983	9956	0.8692
78.2983	9918	0.8659
78.3983	9880	0.8625
78.4983	9861	0.8609
78.5983	9861	0.8609
78.6983	9918	0.8659
78.7983	9994	0.8725
78.8983	10089	0.8808
78.9983	10165	0.8874
79.0983	10203	0.8907
79.1983	10184	0.8891
79.2983	10146	0.8858
79.3983	10070	0.8791
79.4983	9994	0.8725
79.5983	9956	0.8692
79.6983	9994	0.8725
79.7983	10127	0.8841
79.8983	10317	0.9007
79.9983	10507	0.9173
80.0983	10640	0.9289
80.1983	10659	0.9305
80.2983	10564	0.9223
80.3983	10488	0.9156
80.4983	10583	0.9239
80.5983	11058	0.9654
80.6983	11970	1.0450
80.7983	13224	1.1545
80.8983	14611	1.2756
80.9983	15751	1.3751
81.0983	16264	1.4199
81.1983	15960	1.3933
81.2983	14896	1.3004
81.3983	13433	1.1727
81.4983	12008	1.0483
81.5983	10925	0.9538
81.6983	10393	0.9073
81.7983	10355	0.9040
81.8983	10640	0.9289
81.9983	11001	0.9604
82.0983	11267	0.9836
82.1983	11362	0.9919
82.2983	11248	0.9820
82.3983	11020	0.9621
82.4983	10887	0.9505
82.5983	11191	0.9770
82.6983	12084	1.0550
82.7983	13566	1.1843
82.8983	15371	1.3419
82.9983	17081	1.4912
83.0983	18145	1.5841
83.1983	18183	1.5874
83.2983	17157	1.4978
83.3983	15390	1.3436
83.4983	13547	1.1827
83.5983	12274	1.0715
83.6983	12179	1.0632
83.7983	13395	1.1694
83.8983	15656	1.3668
83.9983	18297	1.5974
84.0983	20558	1.7947
84.1983	21698	1.8943
84.2983	21299	1.8594
84.3983	19532	1.7052
84.4983	17100	1.4929
84.5983	14782	1.2905
84.6983	13262	1.1578
84.7983	12882	1.1246
84.8983	13471	1.1760
84.9983	14478	1.2640
85.0983	15200	1.3270
85.1983	15276	1.3336
85.2983	14630	1.2772
85.3983	13509	1.1794
85.4983	12255	1.0699
85.5983	11191	0.9770
85.6983	10488	0.9156
85.7983	10203	0.8907
85.8983	10241	0.8941
85.9983	10431	0.9106
86.0983	10602	0.9256
86.1983	10621	0.9272
86.2983	10412	0.9090
86.3983	10298	0.8990
86.4983	11191	0.9770
86.5983	14098	1.2308
86.6983	19703	1.7201
86.7983	28006	2.4450
86.8983	38285	3.3423
86.9983	48602	4.2430
87.0983	56069	4.8949
87.1983	58045	5.0674
87.2983	53770	4.6942
87.3983	44612	3.8947
87.4983	33193	2.8978
87.5983	22477	1.9623
87.6983	14839	1.2955
87.7983	11115	0.9704
87.8983	10355	0.9040
87.9983	10887	0.9505
88.0983	11457	1.0002
88.1983	11647	1.0168
88.2983	11495	1.0035
88.3983	11153	0.9737
88.4983	10754	0.9388
88.5983	10507	0.9173
88.6983	10564	0.9223
88.7983	11020	0.9621
88.8983	11818	1.0317
88.9983	12768	1.1147
89.0983	13642	1.1910
89.1983	14117	1.2324
89.2983	14003	1.2225
89.3983	13357	1.1661
89.4983	12426	1.0848
89.5983	11457	1.0002
89.6983	10754	0.9388
89.7983	10469	0.9140
89.8983	10583	0.9239
89.9983	10906	0.9521
90.0983	11210	0.9787
90.1983	11362	0.9919
90.2983	11286	0.9853
90.3983	11039	0.9637
90.4983	10716	0.9355
90.5983	10393	0.9073
90.6983	10165	0.8874
90.7983	10070	0.8791
90.8983	10108	0.8824
90.9983	10203	0.8907
91.0983	10336	0.9024
91.1983	10412	0.9090
91.2983	10431	0.9106
91.3983	10355	0.9040
91.4983	10222	0.8924
91.5983	10070	0.8791
91.6983	9937	0.8675
91.7983	9861	0.8609
91.8983	9880	0.8625
91.9983	9937	0.8675
92.0983	10089	0.8808
92.1983	10279	0.8974
92.2983	10583	0.9239
92.3983	11039	0.9637
92.4983	11837	1.0334
92.5983	13110	1.1445
92.6983	14972	1.3071
92.7983	17366	1.5161
92.8983	20102	1.7549
92.9983	22762	1.9872
93.0983	24738	2.1597
93.1983	25384	2.2161
93.2983	24339	2.1248
93.3983	21793	1.9026
93.4983	18373	1.6040
93.5983	14972	1.3071
93.6983	12331	1.0765
93.7983	10868	0.9488
93.8983	10488	0.9156
93.9983	10735	0.9372
94.0983	11077	0.9670
94.1983	11229	0.9803
94.2983	11115	0.9704
94.3983	10849	0.9471
94.4983	10583	0.9239
94.5983	10412	0.9090
94.6983	10450	0.9123
94.7983	10754	0.9388
94.8983	11286	0.9853
94.9983	11875	1.0367
95.0983	12312	1.0749
95.1983	12407	1.0832
95.2983	12160	1.0616
95.3983	11647	1.0168
95.4983	11115	0.9704
95.5983	10868	0.9488
95.6983	11115	0.9704
95.7983	11913	1.0400
95.8983	13148	1.1478
95.9983	14497	1.2656
96.0983	15485	1.3519
96.1983	15789	1.3784
96.2983	15333	1.3386
96.3983	14364	1.2540
96.4983	13338	1.1644
96.5983	12730	1.1114
96.6983	12863	1.1230
96.7983	13718	1.1976
96.8983	14915	1.3021
96.9983	15865	1.3850
97.0983	16112	1.4066
97.1983	15523	1.3552
97.2983	14288	1.2474
97.3983	12768	1.1147
97.4983	11400	0.9952
97.5983	10526	0.9189
97.6983	10298	0.8990
97.7983	10583	0.9239
97.8983	11191	0.9770
97.9983	11856	1.0350
98.0983	12407	1.0832
98.1983	12654	1.1047
98.2983	12578	1.0981
98.3983	12331	1.0765
98.4983	12236	1.0682
98.5983	12597	1.0997
98.6983	13623	1.1893
98.7983	15276	1.3336
98.8983	17271	1.5078
98.9983	19076	1.6654
99.0983	20102	1.7549
99.1983	19969	1.7433
99.2983	18715	1.6339
99.3983	16701	1.4580
99.4983	14459	1.2623
99.5983	12597	1.0997
99.6983	11438	0.9986
99.7983	11039	0.9637
99.8983	11153	0.9737
99.9983	11457	1.0002
100.0983	11647	1.0168
100.1983	11628	1.0151
100.2983	11400	0.9952
100.3983	11077	0.9670
100.4983	10906	0.9521
100.5983	11096	0.9687
100.6983	11761	1.0268
100.7983	12939	1.1296
100.8983	14402	1.2573
100.9983	15827	1.3817
101.0983	16777	1.4647
101.1983	16929	1.4779
101.2983	16188	1.4132
101.3983	14839	1.2955
101.4983	13300	1.1611
101.5983	12008	1.0483
101.6983	11305	0.9869
101.7983	11248	0.9820
101.8983	11685	1.0201
101.9983	12312	1.0749
102.0983	12825	1.1196
102.1983	13015	1.1362
102.2983	12806	1.1180
102.3983	12274	1.0715
102.4983	11590	1.0118
102.5983	10982	0.9587
102.6983	10640	0.9289
102.7983	10621	0.9272
