[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130625_MEC_M_070_N_32205_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	9:49:28

[MS Spectrum]
# of Peaks	556
Raw Spectrum	[0.975->2.067],(scan:[118->249])
Background	No Background Spectrum
Base Peak	m/z 104.22 (Inten : 239,606)
401.1951	36507	15.24
409.1487	15490	6.46
413.2912	67454	28.15
414.2532	19951	8.33
415.2268	55928	23.34
416.3071	16898	7.05
417.2645	12458	5.20
422.6252	12668	5.29
425.0873	21946	9.16
426.2628	14537	6.07
429.2650	59064	24.65
430.3024	17039	7.11
431.2840	13330	5.56
443.2896	38986	16.27
444.2836	13244	5.53
445.2439	19454	8.12
457.3152	39940	16.67
459.2877	37802	15.78
460.2984	12427	5.19
473.3269	29592	12.35
487.3525	28966	12.09
489.3242	13873	5.79
493.6920	17178	7.17
496.3197	23905	9.98
497.3615	13436	5.61
498.8394	21047	8.78
501.3349	28675	11.97
502.2959	14583	6.09
503.3153	34622	14.45
504.3193	19194	8.01
505.6864	27460	11.46
508.6515	29477	12.30
510.9110	29953	12.50
513.2044	20616	8.60
514.2844	15290	6.38
515.7757	36362	15.18
517.2770	32631	13.62
518.3158	72699	30.34
519.4021	24472	10.21
520.7665	40836	17.04
523.2271	33999	14.19
524.3392	15762	6.58
525.8540	42043	17.55
527.7828	42556	17.76
529.4241	34171	14.26
530.9343	57610	24.04
531.4982	12063	5.03
533.2164	29428	12.28
534.3307	53815	22.46
535.3728	38476	16.06
536.4097	33486	13.98
537.9882	57539	24.01
540.7973	56576	23.61
542.4982	12970	5.41
543.3982	13400	5.59
543.8912	79836	33.32
545.3303	44577	18.60
546.3506	34388	14.35
547.7209	76337	31.86
548.3982	12818	5.35
549.8839	65633	27.39
552.6765	84044	35.08
555.3839	81127	33.86
557.3982	14382	6.00
557.9858	87563	36.54
559.2982	13097	5.47
560.0321	65185	27.21
561.3912	55740	23.26
562.7154	75975	31.71
563.3982	12010	5.01
564.8079	74072	30.91
567.3320	100032	41.75
570.0779	89931	37.53
571.7985	50087	20.90
572.5982	14356	5.99
573.5988	46809	19.54
574.4982	15161	6.33
575.4982	14644	6.11
576.3982	16661	6.95
577.1234	58844	24.56
578.2982	12410	5.18
579.5804	110387	46.07
580.1982	14616	6.10
582.1553	97293	40.61
584.9149	92286	38.52
585.7982	13803	5.76
586.7982	14298	5.97
587.5240	123371	51.49
589.4280	48352	20.18
590.2982	12862	5.37
591.5135	123888	51.70
592.2982	16955	7.08
593.9692	95787	39.98
594.6982	13947	5.82
596.7134	125743	52.48
598.7982	12104	5.05
599.6846	115369	48.15
600.7982	13761	5.74
601.5982	16427	6.86
602.8055	96850	40.42
603.3982	16843	7.03
604.3982	15580	6.50
605.9175	116350	48.56
606.5982	14570	6.08
608.6509	113230	47.26
609.6982	11982	5.00
610.4982	13139	5.48
611.3712	126927	52.97
612.2982	15400	6.43
613.2982	14132	5.90
614.4348	151419	63.19
615.3982	14475	6.04
616.3982	13470	5.62
617.3278	118604	49.50
618.5982	15236	6.36
620.1404	149188	62.26
621.0982	16453	6.87
622.0982	13104	5.47
623.2723	138887	57.96
624.2982	12873	5.37
625.2982	13288	5.55
626.2761	132702	55.38
627.3982	13589	5.67
629.3638	146968	61.34
629.8982	21328	8.90
630.8982	16262	6.79
632.0867	104619	43.66
632.9982	16012	6.68
633.9982	15253	6.37
635.2196	141569	59.08
636.2982	15641	6.53
637.8066	129442	54.02
638.6982	16390	6.84
639.6982	13845	5.78
640.8096	163190	68.11
641.8982	15445	6.45
642.8982	12998	5.42
643.8228	129154	53.90
644.9982	18992	7.93
645.8982	17651	7.37
646.8983	113613	47.42
647.6982	19313	8.06
648.6982	18709	7.81
649.9089	131173	54.75
650.5982	16971	7.08
651.5982	16642	6.95
652.5738	152010	63.44
653.6982	13881	5.79
654.5982	13085	5.46
655.7350	135877	56.71
656.4982	20835	8.70
657.4982	17059	7.12
658.5922	183496	76.58
659.4982	23308	9.73
660.4982	14375	6.00
661.6394	103900	43.36
663.4615	104849	43.76
665.0291	61848	25.81
665.6982	13662	5.70
666.4982	17368	7.25
667.2242	148599	62.02
668.2982	12241	5.11
669.2982	14597	6.09
670.2676	140283	58.55
671.6645	31325	13.07
672.4982	19171	8.00
673.9305	104478	43.60
674.9982	19690	8.22
676.1722	89723	37.45
677.1982	15918	6.64
678.1982	20632	8.61
679.4549	100108	41.78
680.3982	13355	5.57
681.8258	127163	53.07
682.3982	20102	8.39
684.2982	16762	7.00
684.9337	152710	63.73
686.0982	12410	5.18
687.0982	12762	5.33
688.0669	123763	51.65
689.4951	44818	18.70
690.2982	15909	6.64
691.2982	19191	8.01
692.2982	20512	8.56
693.8391	97993	40.90
694.5982	13871	5.79
695.5982	18196	7.59
696.4410	161198	67.28
697.4982	15215	6.35
699.3982	19161	8.00
699.7751	134860	56.28
701.1982	14879	6.21
702.1982	20493	8.55
702.9827	132989	55.50
704.2982	14177	5.92
705.6914	70640	29.48
706.4982	17410	7.27
707.8188	150157	62.67
708.2982	14419	6.02
709.2982	12373	5.16
710.2982	12575	5.25
711.1802	126489	52.79
713.2982	12229	5.10
714.2977	153959	64.26
715.3982	14122	5.89
717.2982	15173	6.33
718.2371	114968	47.98
719.0982	13423	5.60
720.0982	14237	5.94
721.0982	12642	5.28
722.1004	98041	40.92
723.5870	57542	24.02
724.3982	13468	5.62
725.3639	114545	47.81
726.6181	42593	17.78
728.2982	14569	6.08
729.1252	123354	51.48
732.1982	17020	7.10
732.7980	128940	53.81
735.2982	13794	5.76
736.1893	85786	35.80
737.6597	39211	16.36
738.4982	12689	5.30
739.4982	16561	6.91
740.2274	131076	54.70
741.5674	36219	15.12
743.2982	15480	6.46
744.1349	123217	51.42
745.2982	12347	5.15
746.2982	14313	5.97
747.3543	118670	49.53
748.1982	13024	5.44
750.1982	14186	5.92
751.5043	125173	52.24
754.2982	18687	7.80
755.0237	123403	51.50
756.5693	44147	18.42
757.4982	15150	6.32
758.3027	125910	52.55
759.5610	37540	15.67
760.6184	70257	29.32
761.4982	23977	10.01
762.2151	133936	55.90
765.2982	12411	5.18
766.2065	106644	44.51
767.3982	14603	6.09
768.3982	15817	6.60
769.0782	83352	34.79
770.5417	46595	19.45
772.4982	21347	8.91
773.2275	139204	58.10
776.3982	12676	5.29
776.9051	102859	42.93
778.2982	12852	5.36
780.5396	189825	79.22
781.4999	95691	39.94
782.5444	226233	94.42
783.5916	129637	54.10
784.5878	108783	45.40
785.6075	25301	10.56
786.5721	43568	18.18
787.4982	17466	7.29
788.2237	111604	46.58
789.3982	12851	5.36
790.3982	13860	5.78
791.4484	44025	18.37
792.5156	37601	15.69
793.4982	13962	5.83
794.4982	22019	9.19
795.4982	27247	11.37
796.4706	151625	63.28
797.5126	63517	26.51
798.5308	172020	71.79
799.5695	99335	41.46
800.6320	42606	17.78
802.2941	88795	37.06
803.4813	35054	14.63
804.5354	99387	41.48
805.4982	29398	12.27
806.4710	171084	71.40
807.5352	68593	28.63
808.5534	135700	56.63
809.5551	73283	30.58
810.5333	87190	36.39
811.6205	32624	13.62
813.0408	61743	25.77
813.5982	13387	5.59
814.5330	31468	13.13
816.4982	12359	5.16
817.0889	76996	32.13
818.4838	37570	15.68
820.4887	69743	29.11
821.4916	57996	24.20
822.5334	87107	36.35
823.5212	41981	17.52
824.5112	100581	41.98
825.5589	52103	21.75
826.5967	40105	16.74
827.5982	14933	6.23
828.4720	75439	31.48
829.5265	20501	8.56
830.5266	45368	18.93
831.4982	14614	6.10
832.4700	74002	30.88
833.6103	25492	10.64
834.6189	26947	11.25
835.5880	28112	11.73
836.5543	22305	9.31
837.6019	18469	7.71
839.4465	62157	25.94
844.4763	33878	14.14
846.5295	45295	18.90
847.5152	26824	11.20
848.5244	28723	11.99
850.1957	57141	23.85
851.6064	16408	6.85
854.5588	32614	13.61
856.6013	28141	11.74
857.6737	20174	8.42
858.6449	14788	6.17
861.6108	53348	22.26
865.2865	44054	18.39
869.4953	22856	9.54
872.8378	32799	13.69
876.5236	58010	24.21
879.8959	51729	21.59
881.7391	23179	9.67
883.2507	33326	13.91
886.0386	32213	13.44
887.6730	19548	8.16
891.3754	46659	19.47
895.6351	24945	10.41
897.6010	27990	11.68
898.7097	21572	9.00
900.6924	43528	18.17
905.8687	45313	18.91
909.7731	26561	11.09
911.2708	21170	8.84
913.5333	14186	5.92
915.7218	42360	17.68
920.2313	41604	17.36
921.7288	13864	5.79
924.6380	20842	8.70
925.7292	20260	8.46
927.9698	17056	7.12
930.4626	42012	17.53
935.5388	40824	17.04
939.2245	30621	12.78
941.1342	25204	10.52
944.6946	41501	17.32
950.1468	45469	18.98
953.9841	34975	14.60
955.8369	29945	12.50
959.5358	39330	16.41
964.6166	52433	21.88
968.4180	30661	12.80
970.0590	33134	13.83
974.2020	35502	14.82
979.4794	40707	16.99
983.3201	32857	13.71
984.6110	17493	7.30
985.9999	20527	8.57
988.6126	42066	17.56
994.2458	41989	17.52
997.9551	33611	14.03
999.6448	31521	13.16
1003.5919	33966	14.18
1008.7765	39408	16.45
1012.6511	30520	12.74
1014.1684	33683	14.06
1018.3971	35916	14.99
1021.3050	13687	5.71
1023.5447	35746	14.92
1027.3735	33567	14.01
1029.0519	29896	12.48
1032.7015	38667	16.14
1038.2563	43033	17.96
1042.6215	57892	24.16
1044.6613	12585	5.25
1047.5867	38062	15.89
1052.8998	41008	17.11
1057.0875	51615	21.54
1062.2769	34714	14.49
1067.3380	48498	20.24
1071.5624	40814	17.03
1072.9408	14732	6.15
1076.9004	33709	14.07
1082.4803	40120	16.74
1086.7128	53197	22.20
1089.4645	12285	5.13
1091.8164	34133	14.25
1096.8062	41679	17.39
1100.8931	39792	16.61
1106.2278	28062	11.71
1111.7313	39664	16.55
1115.7085	36742	15.33
1117.6549	14393	6.01
1121.1168	24391	10.18
1123.7251	17973	7.50
1126.4816	28829	12.03
1130.2437	30219	12.61
1133.1993	16154	6.74
1135.5426	27160	11.34
1140.7555	22982	9.59
1145.4087	47049	19.64
1150.3544	28262	11.80
1155.4781	22586	9.43
1160.4648	22034	9.20
1162.0859	14103	5.89
1164.7628	16306	6.81
1167.6259	19817	8.27
1170.5325	24708	10.31
1174.0104	26082	10.89
1177.2157	19414	8.10
1179.7029	21043	8.78
1184.9701	23504	9.81
1188.8004	12851	5.36
1190.2357	15321	6.39
1194.0028	14167	5.91
1196.6539	14128	5.90
1199.5424	19935	8.32
1203.8278	18580	7.75
1209.3846	12514	5.22
1214.5549	18440	7.70
1221.3597	18770	7.83
1229.0433	12995	5.42
1243.0442	21629	9.03
1247.4351	12268	5.12
1265.1998	15489	6.46
1281.5277	17739	7.40
1286.9437	13634	5.69
1296.4498	12531	5.23
1303.5347	12995	5.42
1309.0480	25386	10.59
1317.1731	24454	10.21
1322.0376	17433	7.28
1326.1136	18007	7.52
1331.2377	37759	15.76
1339.9467	24927	10.40
1343.3676	12019	5.02
1346.5295	18518	7.73
1348.3577	12841	5.36
1350.3376	13529	5.65
1353.7615	38039	15.88
1360.6378	18795	7.84
1367.3412	11983	5.00
1369.0001	18012	7.52
1371.6246	17910	7.47
1375.5719	34942	14.58
1380.0172	15713	6.56
1383.2704	18993	7.93
1391.2610	31708	13.23
1393.8660	12393	5.17
1397.4457	32852	13.71
1405.6449	20858	8.71
1410.0956	13412	5.60
1413.3156	23257	9.71
1415.4493	14399	6.01
1419.5732	34259	14.30
1427.2072	13940	5.82
1430.1948	12218	5.10
1432.9646	12611	5.26
1435.6748	12073	5.04
1441.5590	31982	13.35
1449.6471	24191	10.10
1457.5510	21925	9.15
1463.4149	30701	12.81
1471.3248	18036	7.53
1485.3861	22840	9.53
1490.1925	14089	5.88
1492.8708	15348	6.41
1501.8331	18573	7.75
1507.2749	25743	10.74
1515.2314	12709	5.30
1523.5313	15378	6.42
1529.5446	21078	8.80
1537.8894	21020	8.77
1540.0764	12572	5.25
1542.1205	12450	5.20
1545.6976	18045	7.53
1551.6934	17532	7.32
1555.6884	13740	5.73
1559.8572	12846	5.36
1563.5062	13336	5.57
1567.7229	21106	8.81
1573.8895	20475	8.55
1581.1350	19192	8.01
1595.9156	17926	7.48

Profile Data
# of Points	19900
m/z	Absolute Intensity	Relative Intensity
10.0982	0	0.0000
10.1982	0	0.0000
10.2982	14121	1.2543
10.3982	14094	1.2519
10.4982	14067	1.2495
10.5982	14040	1.2471
10.6982	13986	1.2423
10.7982	13986	1.2423
10.8982	13959	1.2399
10.9982	13932	1.2375
11.0982	13878	1.2327
11.1982	13824	1.2279
11.2982	13851	1.2303
11.3982	14067	1.2495
11.4982	14472	1.2855
11.5982	14904	1.3239
11.6982	15174	1.3479
11.7982	15201	1.3502
11.8982	14985	1.3311
11.9982	14553	1.2927
12.0982	14121	1.2543
12.1982	13824	1.2279
12.2982	13743	1.2207
12.3982	13743	1.2207
12.4982	13743	1.2207
12.5982	13770	1.2231
12.6982	13797	1.2255
12.7982	13824	1.2279
12.8982	13851	1.2303
12.9982	13851	1.2303
13.0982	13824	1.2279
13.1982	13797	1.2255
13.2982	13770	1.2231
13.3982	13770	1.2231
13.4982	13797	1.2255
13.5982	13824	1.2279
13.6982	13878	1.2327
13.7982	13932	1.2375
13.8982	13932	1.2375
13.9982	13932	1.2375
14.0982	13932	1.2375
14.1982	13878	1.2327
14.2982	13824	1.2279
14.3982	13770	1.2231
14.4982	13851	1.2303
14.5982	14229	1.2639
14.6982	14742	1.3095
14.7982	15201	1.3502
14.8982	15471	1.3742
14.9982	15498	1.3766
15.0982	15282	1.3574
15.1982	14904	1.3239
15.2982	14526	1.2903
15.3982	14310	1.2711
15.4982	14175	1.2591
15.5982	14013	1.2447
15.6982	13878	1.2327
15.7982	13797	1.2255
15.8982	13797	1.2255
15.9982	13770	1.2231
16.0982	13770	1.2231
16.1982	13797	1.2255
16.2982	13824	1.2279
16.3982	13878	1.2327
16.4982	13905	1.2351
16.5982	13959	1.2399
16.6982	13986	1.2423
16.7982	13986	1.2423
16.8982	13986	1.2423
16.9982	14013	1.2447
17.0982	14040	1.2471
17.1982	14067	1.2495
17.2982	14094	1.2519
17.3982	14094	1.2519
17.4982	14094	1.2519
17.5982	14094	1.2519
17.6982	14094	1.2519
17.7982	14067	1.2495
17.8982	14040	1.2471
17.9982	14121	1.2543
18.0982	14391	1.2783
18.1982	14742	1.3095
18.2982	15039	1.3359
18.3982	15174	1.3479
18.4982	15039	1.3359
18.5982	14715	1.3071
18.6982	14310	1.2711
18.7982	14013	1.2447
18.8982	13905	1.2351
18.9982	13932	1.2375
19.0982	13959	1.2399
19.1982	13986	1.2423
19.2982	13986	1.2423
19.3982	14013	1.2447
19.4982	14067	1.2495
19.5982	14067	1.2495
19.6982	14094	1.2519
19.7982	14067	1.2495
19.8982	14013	1.2447
19.9982	13959	1.2399
20.0982	13905	1.2351
20.1982	13878	1.2327
20.2982	13851	1.2303
20.3982	13824	1.2279
20.4982	13797	1.2255
20.5982	13797	1.2255
20.6982	13824	1.2279
20.7982	13851	1.2303
20.8982	13878	1.2327
20.9982	13932	1.2375
21.0982	13959	1.2399
21.1982	13986	1.2423
21.2982	13986	1.2423
21.3982	13986	1.2423
21.4982	13959	1.2399
21.5982	13932	1.2375
21.6982	13905	1.2351
21.7982	13905	1.2351
21.8982	13905	1.2351
21.9982	13905	1.2351
22.0982	13932	1.2375
22.1982	13932	1.2375
22.2982	13932	1.2375
22.3982	13932	1.2375
22.4982	13905	1.2351
22.5982	13878	1.2327
22.6982	13851	1.2303
22.7982	13878	1.2327
22.8982	13932	1.2375
22.9982	13986	1.2423
23.0982	14040	1.2471
23.1982	14094	1.2519
23.2982	14094	1.2519
23.3982	14040	1.2471
23.4982	14040	1.2471
23.5982	14013	1.2447
23.6982	13986	1.2423
23.7982	13986	1.2423
23.8982	13986	1.2423
23.9982	13986	1.2423
24.0982	13959	1.2399
24.1982	13932	1.2375
24.2982	13932	1.2375
24.3982	13932	1.2375
24.4982	13905	1.2351
24.5982	13905	1.2351
24.6982	13932	1.2375
24.7982	13959	1.2399
24.8982	13959	1.2399
24.9982	13959	1.2399
25.0982	13959	1.2399
25.1982	13959	1.2399
25.2982	13959	1.2399
25.3982	13959	1.2399
25.4982	13959	1.2399
25.5982	13959	1.2399
25.6982	13986	1.2423
25.7982	13986	1.2423
25.8982	14013	1.2447
25.9982	14040	1.2471
26.0982	14040	1.2471
26.1982	14013	1.2447
26.2982	13986	1.2423
26.3982	13932	1.2375
26.4982	13932	1.2375
26.5982	13905	1.2351
26.6982	13932	1.2375
26.7982	13959	1.2399
26.8982	13986	1.2423
26.9982	13986	1.2423
27.0982	13986	1.2423
27.1982	13986	1.2423
27.2982	13959	1.2399
27.3982	13959	1.2399
27.4982	13959	1.2399
27.5982	13959	1.2399
27.6982	13986	1.2423
27.7982	14013	1.2447
27.8982	14013	1.2447
27.9982	13986	1.2423
28.0982	13959	1.2399
28.1982	13905	1.2351
28.2982	13878	1.2327
28.3982	13905	1.2351
28.4982	13932	1.2375
28.5982	13959	1.2399
28.6982	13986	1.2423
28.7982	14013	1.2447
28.8982	14013	1.2447
28.9982	14013	1.2447
29.0982	13986	1.2423
29.1982	13986	1.2423
29.2982	13986	1.2423
29.3982	13986	1.2423
29.4982	14013	1.2447
29.5982	14013	1.2447
29.6982	14040	1.2471
29.7982	14040	1.2471
29.8982	14040	1.2471
29.9982	14013	1.2447
30.0982	13986	1.2423
30.1982	13959	1.2399
30.2982	13932	1.2375
30.3982	13959	1.2399
30.4982	13959	1.2399
30.5982	13986	1.2423
30.6982	13986	1.2423
30.7982	13959	1.2399
30.8982	13932	1.2375
30.9982	13905	1.2351
31.0982	13878	1.2327
31.1982	13851	1.2303
31.2982	13851	1.2303
31.3982	13851	1.2303
31.4982	13878	1.2327
31.5982	13878	1.2327
31.6982	13878	1.2327
31.7982	13878	1.2327
31.8982	13878	1.2327
31.9982	13851	1.2303
32.0982	13851	1.2303
32.1982	13851	1.2303
32.2982	13878	1.2327
32.3982	13905	1.2351
32.4982	13905	1.2351
32.5982	13932	1.2375
32.6982	13959	1.2399
32.7982	13986	1.2423
32.8982	13986	1.2423
32.9982	13986	1.2423
33.0982	13959	1.2399
33.1982	13959	1.2399
33.2982	13932	1.2375
33.3982	13905	1.2351
33.4982	13905	1.2351
33.5982	13932	1.2375
33.6982	13932	1.2375
33.7982	13959	1.2399
33.8982	13959	1.2399
33.9982	13959	1.2399
34.0982	13959	1.2399
34.1982	13959	1.2399
34.2982	13959	1.2399
34.3982	13986	1.2423
34.4982	13986	1.2423
34.5982	14013	1.2447
34.6982	14013	1.2447
34.7982	14013	1.2447
34.8982	13986	1.2423
34.9982	13959	1.2399
35.0982	13932	1.2375
35.1982	13932	1.2375
35.2982	13932	1.2375
35.3982	13932	1.2375
35.4982	13932	1.2375
35.5982	13932	1.2375
35.6982	13905	1.2351
35.7982	13905	1.2351
35.8982	13932	1.2375
35.9982	13932	1.2375
36.0982	13959	1.2399
36.1982	13959	1.2399
36.2982	13932	1.2375
36.3982	13932	1.2375
36.4982	13959	1.2399
36.5982	13959	1.2399
36.6982	13986	1.2423
36.7982	14040	1.2471
36.8982	14067	1.2495
36.9982	14094	1.2519
37.0982	14067	1.2495
37.1982	14067	1.2495
37.2982	14040	1.2471
37.3982	14040	1.2471
37.4982	14013	1.2447
37.5982	14013	1.2447
37.6982	13986	1.2423
37.7982	13986	1.2423
37.8982	13959	1.2399
37.9982	13959	1.2399
38.0982	13959	1.2399
38.1982	13986	1.2423
38.2982	13986	1.2423
38.3982	13905	1.2351
38.4982	13797	1.2255
38.5982	13878	1.2327
38.6982	14661	1.3023
38.7982	16659	1.4798
38.8982	20196	1.7939
38.9982	25002	2.2208
39.0982	30051	2.6693
39.1982	33939	3.0147
39.2982	35397	3.1442
39.3982	33858	3.0075
39.4982	29862	2.6525
39.5982	24732	2.1969
39.6982	19926	1.7700
39.7982	16416	1.4582
39.8982	14445	1.2831
39.9982	13743	1.2207
40.0982	13743	1.2207
40.1982	13905	1.2351
40.2982	13986	1.2423
40.3982	13959	1.2399
40.4982	13878	1.2327
40.5982	13905	1.2351
40.6982	14364	1.2759
40.7982	15498	1.3766
40.8982	17334	1.5397
40.9982	19764	1.7556
41.0982	22410	1.9906
41.1982	24597	2.1849
41.2982	25596	2.2736
41.3982	25002	2.2208
41.4982	23085	2.0506
41.5982	20385	1.8107
41.6982	17631	1.5661
41.7982	15471	1.3742
41.8982	14229	1.2639
41.9982	13797	1.2255
42.0982	13824	1.2279
42.1982	13959	1.2399
42.2982	13986	1.2423
42.3982	13986	1.2423
42.4982	13959	1.2399
42.5982	13959	1.2399
42.6982	13959	1.2399
42.7982	13959	1.2399
42.8982	13986	1.2423
42.9982	13986	1.2423
43.0982	14013	1.2447
43.1982	14013	1.2447
43.2982	14013	1.2447
43.3982	14040	1.2471
43.4982	14040	1.2471
43.5982	14040	1.2471
43.6982	14067	1.2495
43.7982	14094	1.2519
43.8982	14121	1.2543
43.9982	14175	1.2591
44.0982	14256	1.2663
44.1982	14310	1.2711
44.2982	14337	1.2735
44.3982	14364	1.2759
44.4982	14337	1.2735
44.5982	14283	1.2687
44.6982	14202	1.2615
44.7982	14094	1.2519
44.8982	14040	1.2471
44.9982	14040	1.2471
45.0982	14067	1.2495
45.1982	14094	1.2519
45.2982	14121	1.2543
45.3982	14121	1.2543
45.4982	14094	1.2519
45.5982	14040	1.2471
45.6982	14040	1.2471
45.7982	14040	1.2471
45.8982	14040	1.2471
45.9982	14067	1.2495
46.0982	14121	1.2543
46.1982	14148	1.2567
46.2982	14148	1.2567
46.3982	14148	1.2567
46.4982	14121	1.2543
46.5982	14121	1.2543
46.6982	14094	1.2519
46.7982	14121	1.2543
46.8982	14202	1.2615
46.9982	14283	1.2687
47.0982	14364	1.2759
47.1982	14472	1.2855
47.2982	14526	1.2903
47.3982	14499	1.2879
47.4982	14445	1.2831
47.5982	14337	1.2735
47.6982	14229	1.2639
47.7982	14121	1.2543
47.8982	14067	1.2495
47.9982	14040	1.2471
48.0982	14040	1.2471
48.1982	14040	1.2471
48.2982	14040	1.2471
48.3982	14040	1.2471
48.4982	14040	1.2471
48.5982	14067	1.2495
48.6982	14067	1.2495
48.7982	14067	1.2495
48.8982	14040	1.2471
48.9982	14013	1.2447
49.0982	13986	1.2423
49.1982	13986	1.2423
49.2982	13986	1.2423
49.3982	13986	1.2423
49.4982	13986	1.2423
49.5982	13986	1.2423
49.6982	13986	1.2423
49.7982	14013	1.2447
49.8982	14040	1.2471
49.9982	14067	1.2495
50.0982	14040	1.2471
50.1982	14040	1.2471
50.2982	14013	1.2447
50.3982	14013	1.2447
50.4982	14013	1.2447
50.5982	14040	1.2471
50.6982	14040	1.2471
50.7982	14040	1.2471
50.8982	14013	1.2447
50.9982	13986	1.2423
51.0982	13959	1.2399
51.1982	13959	1.2399
51.2982	13959	1.2399
51.3982	13959	1.2399
51.4982	13986	1.2423
51.5982	13986	1.2423
51.6982	14013	1.2447
51.7982	14040	1.2471
51.8982	14040	1.2471
51.9982	14013	1.2447
52.0982	14013	1.2447
52.1982	13986	1.2423
52.2982	13986	1.2423
52.3982	14013	1.2447
52.4982	14040	1.2471
52.5982	14067	1.2495
52.6982	14094	1.2519
52.7982	14094	1.2519
52.8982	14094	1.2519
52.9982	14067	1.2495
53.0982	14040	1.2471
53.1982	14013	1.2447
53.2982	14013	1.2447
53.3982	14013	1.2447
53.4982	14040	1.2471
53.5982	14040	1.2471
53.6982	14067	1.2495
53.7982	14040	1.2471
53.8982	14040	1.2471
53.9982	14040	1.2471
54.0982	14040	1.2471
54.1982	14040	1.2471
54.2982	14040	1.2471
54.3982	14067	1.2495
54.4982	14067	1.2495
54.5982	14067	1.2495
54.6982	14067	1.2495
54.7982	14067	1.2495
54.8982	14094	1.2519
54.9982	14121	1.2543
55.0982	14121	1.2543
55.1982	14148	1.2567
55.2982	14175	1.2591
55.3982	14148	1.2567
55.4982	14121	1.2543
55.5982	14094	1.2519
55.6982	14040	1.2471
55.7982	14013	1.2447
55.8982	13986	1.2423
55.9982	13986	1.2423
56.0982	14013	1.2447
56.1982	14013	1.2447
56.2982	13932	1.2375
56.3982	13851	1.2303
56.4982	13878	1.2327
56.5982	14445	1.2831
56.6982	15957	1.4174
56.7982	18630	1.6548
56.8982	22329	1.9834
56.9982	26433	2.3479
57.0982	29781	2.6453
57.1982	31239	2.7748
57.2982	30186	2.6813
57.3982	27027	2.4007
57.4982	22788	2.0242
57.5982	18711	1.6620
57.6982	15714	1.3958
57.7982	14148	1.2567
57.8982	13770	1.2231
57.9982	13932	1.2375
58.0982	14202	1.2615
58.1982	14391	1.2783
58.2982	14418	1.2807
58.3982	14337	1.2735
58.4982	14391	1.2783
58.5982	15174	1.3479
58.6982	17145	1.5229
58.7982	20466	1.8179
58.8982	24840	2.2064
58.9982	29484	2.6190
59.0982	33156	2.9451
59.1982	34560	3.0698
59.2982	33156	2.9451
59.3982	29430	2.6142
59.4982	24624	2.1873
59.5982	19953	1.7724
59.6982	16524	1.4678
59.7982	14823	1.3167
59.8982	14688	1.3047
59.9982	15417	1.3694
60.0982	16362	1.4534
60.1982	17010	1.5109
60.2982	17226	1.5301
60.3982	16929	1.5037
60.4982	16308	1.4486
60.5982	15498	1.3766
60.6982	14823	1.3167
60.7982	14445	1.2831
60.8982	14418	1.2807
60.9982	14634	1.2999
61.0982	14904	1.3239
61.1982	15093	1.3407
61.2982	15093	1.3407
61.3982	14904	1.3239
61.4982	14634	1.2999
61.5982	14472	1.2855
61.6982	14661	1.3023
61.7982	15363	1.3646
61.8982	16578	1.4726
61.9982	18009	1.5997
62.0982	19251	1.7100
62.1982	19953	1.7724
