[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130523_MEC_M_083_N_32217_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:04:15

[MS Spectrum]
# of Peaks	94
Raw Spectrum	[0.917->2.758],(scan:[111->332])
Background	No Background Spectrum
Base Peak	m/z 104.23 (Inten : 660,705)
30.2982	10428	0.4128
30.3982	10428	0.4128
30.4982	10406	0.4119
30.5982	10406	0.4119
30.6982	10384	0.4110
30.7982	10362	0.4102
30.8982	10362	0.4102
30.9982	10362	0.4102
31.0982	10340	0.4093
31.1982	10340	0.4093
31.2982	10340	0.4093
31.3982	10340	0.4093
31.4982	10362	0.4102
31.5982	10384	0.4110
31.6982	10384	0.4110
31.7982	10384	0.4110
31.8982	10362	0.4102
31.9982	10340	0.4093
32.0982	10340	0.4093
32.1982	10362	0.4102
32.2982	10406	0.4119
32.3982	10428	0.4128
32.4982	10428	0.4128
32.5982	10406	0.4119
32.6982	10384	0.4110
32.7982	10340	0.4093
32.8982	10296	0.4076
32.9982	10296	0.4076
33.0982	10296	0.4076
33.1982	10318	0.4084
33.2982	10318	0.4084
33.3982	10340	0.4093
33.4982	10340	0.4093
33.5982	10384	0.4110
33.6982	10472	0.4145
33.7982	10582	0.4189
33.8982	10670	0.4224
33.9982	10714	0.4241
34.0982	10692	0.4232
34.1982	10604	0.4198
34.2982	10494	0.4154
34.3982	10406	0.4119
34.4982	10362	0.4102
34.5982	10362	0.4102
34.6982	10362	0.4102
34.7982	10362	0.4102
34.8982	10362	0.4102
34.9982	10384	0.4110
35.0982	10384	0.4110
35.1982	10362	0.4102
35.2982	10362	0.4102
35.3982	10362	0.4102
35.4982	10362	0.4102
35.5982	10362	0.4102
35.6982	10384	0.4110
35.7982	10384	0.4110
35.8982	10384	0.4110
35.9982	10362	0.4102
36.0982	10340	0.4093
36.1982	10340	0.4093
36.2982	10340	0.4093
36.3982	10362	0.4102
36.4982	10406	0.4119
36.5982	10406	0.4119
36.6982	10406	0.4119
36.7982	10384	0.4110
36.8982	10362	0.4102
36.9982	10340	0.4093
37.0982	10318	0.4084
37.1982	10362	0.4102
37.2982	10428	0.4128
37.3982	10516	0.4163
37.4982	10582	0.4189
37.5982	10604	0.4198
37.6982	10582	0.4189
37.7982	10538	0.4171
37.8982	10450	0.4137
37.9982	10384	0.4110
38.0982	10340	0.4093
38.1982	10340	0.4093
38.2982	10318	0.4084
38.3982	10252	0.4058
38.4982	10186	0.4032
38.5982	10340	0.4093
38.6982	10978	0.4346
38.7982	12430	0.4920
38.8982	14828	0.5870
38.9982	18128	0.7176
39.0982	21956	0.8691
39.1982	25454	1.0076
39.2982	27412	1.0851
39.3982	27104	1.0729
39.4982	24530	0.9710
39.5982	20548	0.8134
39.6982	16258	0.6436
39.7982	12760	0.5051
39.8982	10692	0.4232
39.9982	9966	0.3945
40.0982	10010	0.3962
40.1982	10230	0.4050
40.2982	10406	0.4119
40.3982	10538	0.4171
40.4982	10648	0.4215
40.5982	10714	0.4241
40.6982	10890	0.4311
40.7982	11242	0.4450
40.8982	11946	0.4729
40.9982	13024	0.5156
41.0982	14344	0.5678
41.1982	15554	0.6157
41.2982	16236	0.6427
41.3982	16082	0.6366
41.4982	15180	0.6009
41.5982	13794	0.5460
41.6982	12364	0.4894
41.7982	11220	0.4441
41.8982	10516	0.4163
41.9982	10252	0.4058
42.0982	10230	0.4050
42.1982	10274	0.4067
42.2982	10318	0.4084
42.3982	10340	0.4093
42.4982	10362	0.4102
42.5982	10362	0.4102
42.6982	10362	0.4102
42.7982	10340	0.4093
42.8982	10318	0.4084
42.9982	10296	0.4076
43.0982	10296	0.4076
43.1982	10318	0.4084
43.2982	10340	0.4093
43.3982	10362	0.4102
43.4982	10406	0.4119
43.5982	10406	0.4119
43.6982	10406	0.4119
43.7982	10384	0.4110
43.8982	10406	0.4119
43.9982	10472	0.4145
44.0982	10582	0.4189
44.1982	10714	0.4241
44.2982	10802	0.4276
44.3982	10824	0.4285
44.4982	10758	0.4259
44.5982	10648	0.4215
44.6982	10516	0.4163
44.7982	10406	0.4119
44.8982	10362	0.4102
44.9982	10384	0.4110
45.0982	10406	0.4119
45.1982	10450	0.4137
45.2982	10472	0.4145
45.3982	10494	0.4154
45.4982	10472	0.4145
45.5982	10450	0.4137
45.6982	10406	0.4119
45.7982	10362	0.4102
45.8982	10340	0.4093
45.9982	10362	0.4102
46.0982	10384	0.4110
46.1982	10428	0.4128
46.2982	10472	0.4145
46.3982	10494	0.4154
46.4982	10494	0.4154
46.5982	10450	0.4137
46.6982	10406	0.4119
46.7982	10362	0.4102
46.8982	10362	0.4102
46.9982	10406	0.4119
47.0982	10472	0.4145
47.1982	10560	0.4180
47.2982	10648	0.4215
47.3982	10670	0.4224
47.4982	10714	0.4241
47.5982	10714	0.4241
47.6982	10714	0.4241
47.7982	10670	0.4224
47.8982	10604	0.4198
47.9982	10538	0.4171
48.0982	10494	0.4154
48.1982	10472	0.4145
48.2982	10494	0.4154
48.3982	10538	0.4171
48.4982	10538	0.4171
48.5982	10516	0.4163
48.6982	10450	0.4137
48.7982	10384	0.4110
48.8982	10340	0.4093
48.9982	10318	0.4084
49.0982	10340	0.4093
49.1982	10340	0.4093
49.2982	10362	0.4102
49.3982	10384	0.4110
49.4982	10384	0.4110
49.5982	10384	0.4110
49.6982	10384	0.4110
49.7982	10406	0.4119
49.8982	10450	0.4137
49.9982	10494	0.4154
50.0982	10516	0.4163
50.1982	10516	0.4163
50.2982	10494	0.4154
50.3982	10428	0.4128
50.4982	10406	0.4119
50.5982	10384	0.4110
50.6982	10384	0.4110
50.7982	10362	0.4102
50.8982	10362	0.4102
50.9982	10340	0.4093
51.0982	10296	0.4076
51.1982	10296	0.4076
51.2982	10274	0.4067
51.3982	10318	0.4084
51.4982	10340	0.4093
51.5982	10384	0.4110
51.6982	10406	0.4119
51.7982	10406	0.4119
51.8982	10406	0.4119
51.9982	10362	0.4102
52.0982	10340	0.4093
52.1982	10340	0.4093
52.2982	10340	0.4093
52.3982	10362	0.4102
52.4982	10384	0.4110
52.5982	10384	0.4110
52.6982	10384	0.4110
52.7982	10362	0.4102
52.8982	10340	0.4093
52.9982	10340	0.4093
53.0982	10340	0.4093
53.1982	10340	0.4093
53.2982	10362	0.4102
53.3982	10384	0.4110
53.4982	10406	0.4119
53.5982	10406	0.4119
53.6982	10406	0.4119
53.7982	10406	0.4119
53.8982	10406	0.4119
53.9982	10406	0.4119
54.0982	10450	0.4137
54.1982	10516	0.4163
54.2982	10560	0.4180
54.3982	10560	0.4180
54.4982	10560	0.4180
54.5982	10538	0.4171
54.6982	10494	0.4154
54.7982	10494	0.4154
54.8982	10494	0.4154
54.9982	10516	0.4163
55.0982	10538	0.4171
55.1982	10538	0.4171
55.2982	10516	0.4163
55.3982	10516	0.4163
55.4982	10494	0.4154
55.5982	10472	0.4145
55.6982	10472	0.4145
55.7982	10450	0.4137
55.8982	10428	0.4128
55.9982	10406	0.4119
56.0982	10384	0.4110
56.1982	10362	0.4102
56.2982	10296	0.4076
56.3982	10274	0.4067
56.4982	10428	0.4128
56.5982	11022	0.4363
56.6982	12430	0.4920
56.7982	14982	0.5931
56.8982	18722	0.7411
56.9982	23078	0.9135
57.0982	26818	1.0616
57.1982	28600	1.1321
57.2982	27698	1.0964
57.3982	24442	0.9675
57.4982	19910	0.7881
57.5982	15488	0.6131
57.6982	12364	0.4894
57.7982	10934	0.4328
57.8982	10846	0.4293
57.9982	11396	0.4511
58.0982	12012	0.4755
58.1982	12408	0.4912
58.2982	12452	0.4929
58.3982	12210	0.4833
58.4982	11946	0.4729
58.5982	12078	0.4781
58.6982	13046	0.5164
58.7982	15202	0.6018
58.8982	18480	0.7315
58.9982	22308	0.8831
59.0982	25542	1.0111
59.1982	27148	1.0747
59.2982	26488	1.0485
59.3982	23716	0.9388
59.4982	19734	0.7812
59.5982	15796	0.6253
59.6982	13002	0.5147
59.7982	11880	0.4703
59.8982	12232	0.4842
59.9982	13442	0.5321
60.0982	14850	0.5878
60.1982	15884	0.6288
60.2982	16214	0.6418
60.3982	15730	0.6227
60.4982	14608	0.5783
60.5982	13266	0.5251
60.6982	12034	0.4764
60.7982	11198	0.4433
60.8982	10890	0.4311
60.9982	10978	0.4346
61.0982	11220	0.4441
61.1982	11374	0.4502
61.2982	11352	0.4494
61.3982	11220	0.4441
61.4982	11022	0.4363
61.5982	10912	0.4320
61.6982	11066	0.4380
61.7982	11638	0.4607
61.8982	12716	0.5034
61.9982	14168	0.5608
62.0982	15598	0.6174
62.1982	16588	0.6566
62.2982	16764	0.6636
62.3982	16060	0.6357
62.4982	14674	0.5809
62.5982	13068	0.5173
62.6982	11682	0.4624
62.7982	10824	0.4285
62.8982	10516	0.4163
62.9982	10560	0.4180
63.0982	10692	0.4232
63.1982	10780	0.4267
63.2982	10780	0.4267
63.3982	10692	0.4232
63.4982	10604	0.4198
63.5982	10604	0.4198
63.6982	10736	0.4250
63.7982	11044	0.4372
63.8982	11506	0.4555
63.9982	12100	0.4790
64.0982	12738	0.5042
64.1982	13244	0.5243
64.2982	13398	0.5304
64.3982	13178	0.5216
64.4982	12606	0.4990
64.5982	11902	0.4711
64.6982	11242	0.4450
64.7982	10846	0.4293
64.8982	10802	0.4276
64.9982	11044	0.4372
65.0982	11374	0.4502
65.1982	11638	0.4607
65.2983	11726	0.4642
65.3983	11616	0.4598
65.4983	11308	0.4476
65.5983	10956	0.4337
65.6983	10648	0.4215
65.7983	10472	0.4145
65.8983	10428	0.4128
65.9983	10428	0.4128
66.0983	10450	0.4137
66.1983	10428	0.4128
66.2983	10428	0.4128
66.3983	10406	0.4119
66.4983	10406	0.4119
66.5983	10428	0.4128
66.6983	10472	0.4145
66.7983	10538	0.4171
66.8983	10626	0.4206
66.9983	10670	0.4224
67.0983	10692	0.4232
67.1983	10692	0.4232
67.2983	10626	0.4206
67.3983	10560	0.4180
67.4983	10494	0.4154
67.5983	10450	0.4137
67.6983	10428	0.4128
67.7983	10428	0.4128
67.8983	10450	0.4137
67.9983	10494	0.4154
68.0983	10538	0.4171
68.1983	10472	0.4145
68.2983	10318	0.4084
68.3983	10164	0.4023
68.4983	10560	0.4180
68.5983	12320	0.4877
68.6983	16346	0.6471
68.7983	23320	0.9231
68.8983	33220	1.3150
68.9983	44660	1.7679
69.0983	54516	2.1580
69.1983	59334	2.3487
69.2983	57222	2.2651
69.3983	48862	1.9342
69.4983	36916	1.4613
69.5983	24926	0.9867
69.6983	16016	0.6340
69.7983	11506	0.4555
69.8983	10582	0.4189
69.9983	11352	0.4494
70.0983	12298	0.4868
70.1983	12760	0.5051
70.2983	12738	0.5042
70.3983	12342	0.4886
70.4983	11770	0.4659
70.5983	11242	0.4450
70.6983	10868	0.4302
70.7983	10736	0.4250
70.8983	10780	0.4267
70.9983	10846	0.4293
71.0983	10868	0.4302
71.1983	10802	0.4276
71.2983	10692	0.4232
71.3983	10582	0.4189
71.4983	10516	0.4163
71.5983	10582	0.4189
71.6983	10802	0.4276
71.7983	11264	0.4459
71.8983	12012	0.4755
71.9983	12980	0.5138
72.0983	13992	0.5539
72.1983	14740	0.5835
72.2983	14960	0.5922
72.3983	14542	0.5756
72.4983	13640	0.5399
72.5983	12496	0.4947
72.6983	11506	0.4555
72.7983	10868	0.4302
72.8983	10648	0.4215
72.9983	10736	0.4250
73.0983	10912	0.4320
73.1983	11000	0.4354
73.2983	11000	0.4354
73.3983	10868	0.4302
73.4983	10714	0.4241
73.5983	10582	0.4189
73.6983	10560	0.4180
73.7983	10692	0.4232
73.8983	10934	0.4328
73.9983	11242	0.4450
74.0983	11506	0.4555
74.1983	11638	0.4607
74.2983	11594	0.4589
74.3983	11418	0.4520
74.4983	11154	0.4415
74.5983	10956	0.4337
74.6983	10912	0.4320
74.7983	11132	0.4407
74.8983	11528	0.4563
74.9983	11968	0.4738
75.0983	12254	0.4851
75.1983	12254	0.4851
75.2983	11968	0.4738
75.3983	11506	0.4555
75.4983	11066	0.4380
75.5983	10868	0.4302
75.6983	11132	0.4407
75.7983	11858	0.4694
75.8983	12980	0.5138
75.9983	14234	0.5635
76.0983	15268	0.6044
76.1983	15818	0.6262
76.2983	15708	0.6218
76.3983	15026	0.5948
76.4983	13970	0.5530
76.5983	12958	0.5129
76.6983	12276	0.4859
76.7983	12100	0.4790
76.8983	12408	0.4912
76.9983	13002	0.5147
77.0983	13552	0.5365
77.1983	13772	0.5452
77.2983	13508	0.5347
77.3983	12848	0.5086
77.4983	12034	0.4764
77.5983	11286	0.4468
77.6983	10780	0.4267
77.7983	10560	0.4180
77.8983	10516	0.4163
77.9983	10560	0.4180
78.0983	10604	0.4198
78.1983	10626	0.4206
78.2983	10626	0.4206
78.3983	10626	0.4206
78.4983	10626	0.4206
78.5983	10604	0.4198
78.6983	10604	0.4198
78.7983	10626	0.4206
78.8983	10648	0.4215
78.9983	10714	0.4241
79.0983	10934	0.4328
79.1983	11352	0.4494
79.2983	11858	0.4694
79.3983	12210	0.4833
79.4983	12298	0.4868
79.5983	12100	0.4790
79.6983	11704	0.4633
79.7983	11286	0.4468
79.8983	11022	0.4363
79.9983	11022	0.4363
80.0983	11154	0.4415
80.1983	11264	0.4459
80.2983	11220	0.4441
80.3983	11088	0.4389
80.4983	10978	0.4346
80.5983	11044	0.4372
80.6983	11374	0.4502
80.7983	12034	0.4764
80.8983	12914	0.5112
80.9983	13750	0.5443
81.0983	14256	0.5643
81.1983	14212	0.5626
81.2983	13640	0.5399
81.3983	12716	0.5034
81.4983	11726	0.4642
81.5983	10978	0.4346
81.6983	10582	0.4189
81.7983	10538	0.4171
81.8983	10714	0.4241
81.9983	10956	0.4337
82.0983	11132	0.4407
82.1983	11220	0.4441
82.2983	11132	0.4407
82.3983	11000	0.4354
82.4983	11000	0.4354
82.5983	11440	0.4529
82.6983	12628	0.4999
82.7983	14674	0.5809
82.8983	17446	0.6906
82.9983	20372	0.8064
83.0983	22506	0.8909
83.1983	23100	0.9144
83.2983	21868	0.8656
83.3983	19250	0.7620
83.4983	16082	0.6366
83.5983	13376	0.5295
83.6983	11858	0.4694
83.7983	11726	0.4642
83.8983	12628	0.4999
83.9983	13992	0.5539
84.0983	15158	0.6000
84.1983	15730	0.6227
84.2983	15554	0.6157
84.3983	14806	0.5861
84.4983	14102	0.5582
84.5983	14234	0.5635
84.6983	15818	0.6262
84.7983	19118	0.7568
84.8983	23606	0.9344
84.9983	28116	1.1130
85.0983	31064	1.2297
85.1983	31328	1.2401
85.2983	28710	1.1365
85.3983	24090	0.9536
85.4983	18876	0.7472
85.5983	14432	0.5713
85.6983	11682	0.4624
85.7983	10692	0.4232
85.8983	10846	0.4293
85.9983	11396	0.4511
86.0983	11792	0.4668
86.1983	11770	0.4659
86.2983	11330	0.4485
86.3983	10978	0.4346
86.4983	11902	0.4711
86.5983	15774	0.6244
86.6983	24178	0.9571
86.7983	37884	1.4996
86.8983	56012	2.2172
86.9983	75196	2.9766
87.0983	89958	3.5610
87.1983	95040	3.7621
87.2983	88418	3.5000
87.3983	72248	2.8599
87.4983	51568	2.0413
87.5983	32164	1.2732
87.6983	18480	0.7315
87.7983	11880	0.4703
87.8983	10582	0.4189
87.9983	11572	0.4581
88.0983	12650	0.5007
88.1983	13134	0.5199
88.2983	13046	0.5164
88.3983	12562	0.4973
88.4983	11924	0.4720
88.5983	11308	0.4476
88.6983	10890	0.4311
88.7983	10802	0.4276
88.8983	11000	0.4354
88.9983	11352	0.4494
89.0983	11704	0.4633
89.1983	11858	0.4694
89.2983	11792	0.4668
89.3983	11528	0.4563
89.4983	11198	0.4433
89.5983	10934	0.4328
89.6983	10868	0.4302
89.7983	11022	0.4363
89.8983	11396	0.4511
89.9983	11858	0.4694
90.0983	12254	0.4851
90.1983	12430	0.4920
90.2983	12342	0.4886
90.3983	11990	0.4746
90.4983	11506	0.4555
90.5983	11044	0.4372
90.6983	10736	0.4250
90.7983	10648	0.4215
90.8983	10736	0.4250
90.9983	10890	0.4311
91.0983	11044	0.4372
91.1983	11088	0.4389
91.2983	11044	0.4372
91.3983	10912	0.4320
91.4983	10714	0.4241
91.5983	10560	0.4180
91.6983	10472	0.4145
91.7983	10450	0.4137
91.8983	10494	0.4154
91.9983	10560	0.4180
92.0983	10604	0.4198
92.1983	10604	0.4198
92.2983	10560	0.4180
92.3983	10494	0.4154
92.4983	10472	0.4145
92.5983	10648	0.4215
92.6983	11154	0.4415
92.7983	12078	0.4781
92.8983	13442	0.5321
92.9983	15004	0.5939
93.0983	16434	0.6505
93.1983	17204	0.6810
93.2983	17050	0.6749
93.3983	16038	0.6349
93.4983	14498	0.5739
93.5983	12892	0.5103
93.6983	11638	0.4607
93.7983	10956	0.4337
93.8983	10802	0.4276
93.9983	10956	0.4337
94.0983	11132	0.4407
94.1983	11176	0.4424
94.2983	11088	0.4389
94.3983	11000	0.4354
94.4983	11044	0.4372
94.5983	11484	0.4546
94.6983	12562	0.4973
94.7983	14410	0.5704
94.8983	16940	0.6706
94.9983	19602	0.7759
95.0983	21626	0.8561
95.1983	22330	0.8839
95.2983	21428	0.8482
95.3983	19184	0.7594
95.4983	16302	0.6453
95.5983	13706	0.5426
95.6983	12056	0.4772
95.7983	11550	0.4572
95.8983	11902	0.4711
95.9983	12628	0.4999
96.0983	13244	0.5243
96.1983	13442	0.5321
96.2983	13200	0.5225
96.3983	12716	0.5034
96.4983	12364	0.4894
96.5983	12496	0.4947
96.6983	13332	0.5277
96.7983	14872	0.5887
96.8983	16654	0.6592
96.9983	18040	0.7141
97.0983	18458	0.7307
97.1983	17710	0.7010
97.2983	16060	0.6357
97.3983	14058	0.5565
97.4983	12254	0.4851
97.5983	11110	0.4398
97.6983	10692	0.4232
97.7983	10846	0.4293
97.8983	11286	0.4468
97.9983	11858	0.4694
98.0983	12320	0.4877
98.1983	12562	0.4973
98.2983	12518	0.4955
98.3983	12342	0.4886
98.4983	12408	0.4912
98.5983	13200	0.5225
98.6983	15136	0.5992
98.7983	18436	0.7298
98.8983	22550	0.8926
98.9983	26290	1.0407
99.0983	28380	1.1234
99.1983	28072	1.1112
99.2983	25388	1.0050
99.3983	21208	0.8395
99.4983	16830	0.6662
99.5983	13398	0.5304
99.6983	11506	0.4555
99.7983	10978	0.4346
99.8983	11198	0.4433
99.9983	11616	0.4598
100.0983	11902	0.4711
100.1983	11946	0.4729
100.2983	11770	0.4659
100.3983	11572	0.4581
100.4983	11572	0.4581
100.5983	12100	0.4790
100.6983	13420	0.5312
100.7983	15620	0.6183
100.8983	18392	0.7280
100.9983	21076	0.8343
101.0983	22814	0.9031
101.1983	22968	0.9092
101.2983	21406	0.8474
101.3983	18634	0.7376
101.4983	15554	0.6157
101.5983	13134	0.5199
101.6983	11902	0.4711
101.7983	11880	0.4703
101.8983	12628	0.4999
101.9983	13552	0.5365
102.0983	14212	0.5626
102.1983	14366	0.5687
102.2983	13992	0.5539
102.3983	13310	0.5269
102.4983	12562	0.4973
102.5983	12012	0.4755
102.6983	11814	0.4677
102.7983	12056	0.4772
102.8983	12606	0.4990
102.9983	13200	0.5225
103.0983	13134	0.5199
103.1983	10296	0.4076
103.2983	2332	0.0923
103.3983	0	0.0000
103.4983	14784	0.5852
103.5983	102740	4.0670
103.6983	308088	12.1956
103.7983	664400	26.3002
103.8983	1165802	46.1482
103.9983	1741520	68.9379
104.0983	2249852	89.0602
104.1983	2526216	100.0000
104.2983	2466398	97.6321
104.3983	2085534	82.5556
104.4983	1506538	59.6362
104.5983	901032	35.6673
104.6983	422114	16.7093
104.7983	149776	5.9289
104.8983	67386	2.6675
104.9983	92796	3.6733
105.0983	140954	5.5796
105.1983	166408	6.5872
105.2983	161480	6.3922
105.3983	134288	5.3158
105.4983	96294	3.8118
105.5983	58828	2.3287
105.6983	30976	1.2262
105.7983	16632	0.6584
