[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130617_MEC_F_061_N_32285_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:38:09

[MS Spectrum]
# of Peaks	527
Raw Spectrum	[2.242->2.983],(scan:[270->359])
Background	No Background Spectrum
Base Peak	m/z 782.51 (Inten : 311,197)
620.8851	185380	59.57
621.9982	23359	7.51
623.5052	227515	73.11
624.2982	27063	8.70
625.2982	21848	7.02
626.4834	252994	81.30
627.3982	25662	8.25
628.3982	27133	8.72
629.3997	247904	79.66
630.6982	26275	8.44
632.1234	236867	76.11
633.0982	26156	8.40
634.0982	30073	9.66
635.1677	282655	90.83
636.2982	24747	7.95
637.2982	27045	8.69
638.2284	230453	74.05
639.3982	20920	6.72
641.0085	233603	75.07
641.8982	26251	8.44
642.8982	19293	6.20
643.9449	208616	67.04
645.3237	68500	22.01
646.1982	29852	9.59
647.0753	220083	70.72
648.1982	27235	8.75
649.9283	217331	69.84
650.5982	29489	9.48
651.5982	22919	7.36
652.6756	244748	78.65
653.8982	18911	6.08
654.8982	21124	6.79
655.9716	222068	71.36
657.0982	22038	7.08
658.6627	249958	80.32
659.4982	34144	10.97
660.4982	25570	8.22
661.7308	158968	51.08
663.3465	109432	35.16
664.0982	27606	8.87
664.9903	152043	48.86
665.9982	20901	6.72
667.3333	229167	73.64
668.2982	24045	7.73
669.2982	18371	5.90
670.5873	240445	77.26
671.4982	26766	8.60
672.4982	23801	7.65
673.6010	242649	77.97
674.7982	31294	10.06
675.8355	185430	59.59
677.1982	27947	8.98
678.1982	38944	12.51
679.4767	159623	51.29
680.2982	17977	5.78
681.2982	21916	7.04
682.1417	193632	62.22
683.3982	19543	6.28
684.2982	22549	7.25
685.1668	200375	64.39
686.1982	18371	5.90
687.1982	18304	5.88
688.0109	151904	48.81
689.3728	104286	33.51
690.2982	20866	6.71
691.4150	172402	55.40
692.2982	24129	7.75
693.8552	158090	50.80
694.5982	22106	7.10
695.5982	21748	6.99
696.5276	203095	65.26
697.5982	19007	6.11
699.3982	28455	9.14
700.1108	205306	65.97
701.1982	24911	8.00
702.1982	26247	8.43
702.9816	158548	50.95
704.4350	56067	18.02
705.7227	127400	40.94
706.4982	27244	8.75
707.2950	128573	41.32
708.0982	20235	6.50
709.0976	99858	32.09
709.8982	16271	5.23
711.3276	184165	59.18
712.2982	18793	6.04
714.6230	202141	64.96
715.5982	26030	8.36
716.5982	17981	5.78
717.9011	220820	70.96
719.0982	18854	6.06
720.0982	19691	6.33
721.0982	20529	6.60
721.9761	186929	60.07
723.5831	87897	28.24
724.2982	15817	5.08
725.2982	29283	9.41
725.9349	198254	63.71
727.3982	18173	5.84
728.2982	18904	6.07
729.2344	175514	56.40
730.1982	17498	5.62
732.1982	24277	7.80
732.9307	201972	64.90
734.1982	18261	5.87
735.2914	94999	30.53
736.2982	21556	6.93
737.2067	126267	40.57
738.3982	19239	6.18
739.3982	20318	6.53
740.4489	206433	66.34
741.2982	26209	8.42
743.2982	21250	6.83
744.3483	213162	68.50
745.2982	19798	6.36
746.2982	17407	5.59
747.1982	23732	7.63
747.5526	163980	52.69
748.7982	18730	6.02
749.6675	67099	21.56
750.4982	20477	6.58
751.2674	132309	42.52
753.0317	53868	17.31
754.4982	26197	8.42
755.1686	179036	57.53
756.5962	50302	16.16
757.4982	18060	5.80
758.4104	148243	47.64
759.5180	78759	25.31
760.5573	96310	30.95
761.4982	33916	10.90
762.1963	187350	60.20
765.2982	17773	5.71
766.4694	202004	64.91
767.3982	20706	6.65
768.3982	18707	6.01
769.3982	21022	6.76
770.1458	141049	45.32
771.4982	18055	5.80
772.4982	27551	8.85
773.1277	172508	55.43
774.6384	27637	8.88
777.0443	157559	50.63
778.6141	42043	13.51
779.3982	16585	5.33
780.5530	262476	84.34
781.4977	141213	45.38
782.5101	311197	100.00
783.5857	159953	51.40
784.5977	150550	48.38
785.6470	40076	12.88
786.6050	53648	17.24
787.5982	26649	8.56
788.4191	192459	61.84
789.4982	17713	5.69
790.4982	18290	5.88
791.4982	19182	6.16
792.4394	69325	22.28
793.3982	19965	6.42
794.3982	29364	9.44
795.3982	36562	11.75
796.5147	234668	75.41
797.5078	104786	33.67
798.5333	271342	87.19
799.5623	166776	53.59
800.6158	60929	19.58
802.9453	129086	41.48
803.5982	27474	8.83
804.5015	103578	33.28
805.4982	30540	9.81
806.4723	199814	64.21
807.5322	77445	24.89
808.5537	140350	45.10
809.5982	41848	13.45
810.5335	115771	37.20
811.6091	40639	13.06
812.5854	37081	11.92
814.1450	84549	27.17
817.1993	105483	33.90
818.5256	42931	13.80
820.5309	90464	29.07
821.4888	90351	29.03
822.5298	129793	41.71
823.5418	66671	21.42
824.5493	113893	36.60
825.5477	71170	22.87
826.5771	48378	15.55
827.5982	16875	5.42
828.1916	101034	32.47
829.5658	20585	6.61
830.5647	37510	12.05
831.4982	16353	5.25
832.4474	143900	46.24
834.5637	22576	7.25
836.0861	66605	21.40
839.3377	90677	29.14
843.2060	75836	24.37
844.5463	31832	10.23
846.4982	21963	7.06
847.0393	106252	34.14
848.5628	33405	10.73
850.4658	91825	29.51
854.4711	85246	27.39
858.4071	64006	20.57
861.5878	88376	28.40
865.2780	61905	19.89
867.0970	39542	12.71
869.4304	33461	10.75
872.3301	62714	20.15
876.5295	83201	26.74
880.0070	43002	13.82
881.9187	50700	16.29
883.6502	43876	14.10
887.4132	62481	20.08
891.4449	78683	25.28
894.2182	39672	12.75
896.2226	44740	14.38
898.5670	47426	15.24
900.7601	42007	13.50
902.4681	19230	6.18
905.9603	72767	23.38
909.2199	42221	13.57
911.3525	61574	19.79
913.4135	27465	8.83
915.2369	36421	11.70
916.6280	19184	6.16
920.7202	76850	24.69
926.0156	60335	19.39
927.6927	21736	6.98
930.0959	44031	14.15
931.8636	19477	6.26
935.4468	77140	24.79
940.7431	67533	21.70
942.5879	21318	6.85
944.8851	52206	16.78
950.0043	72894	23.42
953.4783	26723	8.59
955.5500	79006	25.39
959.8346	62883	20.21
964.7488	77680	24.96
970.2068	75720	24.33
974.3041	55666	17.89
979.4993	78082	25.09
984.7452	87447	28.10
988.7828	50541	16.24
994.1039	69302	22.27
999.5458	75355	24.21
1003.5566	56675	18.21
1008.8481	80887	25.99
1014.2643	96138	30.89
1018.3784	60568	19.46
1023.5510	86318	27.74
1028.8450	84767	27.24
1030.8765	18762	6.03
1032.7930	56976	18.31
1038.3137	88579	28.46
1043.5571	83713	26.90
1047.5352	49978	16.06
1052.9565	81689	26.25
1057.9594	107664	34.60
1062.0332	46435	14.92
1067.6587	64758	20.81
1072.6632	90499	29.08
1076.6866	37437	12.03
1082.3522	63385	20.37
1087.4138	90849	29.19
1092.0803	57417	18.45
1096.8757	66104	21.24
1102.4214	64708	20.79
1106.3707	38615	12.41
1111.7471	65478	21.04
1117.1007	57654	18.53
1121.0677	31073	9.98
1126.2922	62389	20.05
1130.9487	65750	21.13
1133.6259	19039	6.12
1135.3037	19951	6.41
1141.1079	43509	13.98
1146.3026	41201	13.24
1150.0697	35251	11.33
1155.3802	53708	17.26
1160.6635	31295	10.06
1162.5774	26261	8.44
1164.8116	24892	8.00
1170.6984	45439	14.60
1175.8442	28079	9.02
1177.6591	16094	5.17
1179.4460	19417	6.24
1184.9026	25566	8.22
1190.1659	29150	9.37
1194.6865	26441	8.50
1199.5697	17348	5.57
1205.2144	21220	6.82
1207.0956	17689	5.68
1215.3624	16965	5.45
1219.9683	22940	7.37
1223.2751	15560	5.00
1229.2185	22243	7.15
1237.1478	18536	5.96
1243.7612	21418	6.88
1249.1320	18864	6.06
1251.1866	17690	5.68
1255.3652	15924	5.12
1273.4548	26830	8.62
1277.6343	19903	6.40
1281.3875	21697	6.97
1287.0414	18665	6.00
1295.1997	34835	11.19
1303.5886	30104	9.67
1307.1348	19493	6.26
1309.5425	26959	8.66
1311.8680	15655	5.03
1316.9799	33060	10.62
1322.3859	19492	6.26
1325.2443	26234	8.43
1331.6896	33712	10.83
1335.5153	16307	5.24
1338.8296	22502	7.23
1340.2948	18736	6.02
1343.9862	16582	5.33
1347.6692	42200	13.56
1353.5908	30648	9.85
1361.3695	34630	11.13
1369.2002	41586	13.36
1371.6888	18867	6.06
1375.3689	32740	10.52
1383.0745	25912	8.33
1386.8993	16122	5.18
1391.4657	56318	18.10
1394.1987	19061	6.13
1397.5010	33451	10.75
1404.9045	42028	13.51
1413.7454	56401	18.12
1416.8544	15738	5.06
1419.1967	29386	9.44
1427.3081	32914	10.58
1435.5959	43618	14.02
1441.6826	37984	12.21
1444.9043	22934	7.37
1449.4387	44091	14.17
1457.4081	32070	10.31
1463.3810	24714	7.94
1471.3217	29365	9.44
1479.2322	23335	7.50
1485.8231	18696	6.01
1493.4606	27724	8.91
1501.5702	39754	12.77
1507.6987	15715	5.05
1516.2769	27240	8.75
1523.6389	33738	10.84
1529.3794	26350	8.47
1531.1949	16333	5.25
1537.1564	28286	9.09
1542.5449	30478	9.79
1544.3042	19587	6.29
1546.9795	22530	7.24
1551.5458	22270	7.16
1554.5046	20482	6.58
1559.5839	23448	7.53
1561.5632	16523	5.31
1567.7722	34983	11.24
1582.0767	23844	7.66
1611.5419	18740	6.02

Profile Data
# of Points	19900
m/z	Absolute Intensity	Relative Intensity
10.0982	0	0.0000
10.1982	0	0.0000
10.2982	14790	1.1995
10.3982	14730	1.1946
10.4982	14670	1.1898
10.5982	14640	1.1873
10.6982	14640	1.1873
10.7982	14640	1.1873
10.8982	14640	1.1873
10.9982	14640	1.1873
11.0982	14580	1.1825
11.1982	14550	1.1800
11.2982	14520	1.1776
11.3982	14490	1.1752
11.4982	14490	1.1752
11.5982	14490	1.1752
11.6982	14520	1.1776
11.7982	14550	1.1800
11.8982	14520	1.1776
11.9982	14460	1.1727
12.0982	14370	1.1654
12.1982	14520	1.1776
12.2982	15060	1.2214
12.3982	15780	1.2798
12.4982	16380	1.3284
12.5982	16560	1.3430
12.6982	16500	1.3382
12.7982	16470	1.3357
12.8982	16650	1.3503
12.9982	17010	1.3795
13.0982	17310	1.4039
13.1982	17310	1.4039
13.2982	16740	1.3576
13.3982	15750	1.2773
13.4982	14820	1.2019
13.5982	14310	1.1606
13.6982	14220	1.1533
13.7982	14340	1.1630
13.8982	14430	1.1703
13.9982	14430	1.1703
14.0982	14430	1.1703
14.1982	14430	1.1703
14.2982	14430	1.1703
14.3982	14430	1.1703
14.4982	14460	1.1727
14.5982	14490	1.1752
14.6982	14520	1.1776
14.7982	14550	1.1800
14.8982	14580	1.1825
14.9982	14580	1.1825
15.0982	14520	1.1776
15.1982	14460	1.1727
15.2982	14430	1.1703
15.3982	14460	1.1727
15.4982	14520	1.1776
15.5982	14610	1.1849
15.6982	14670	1.1898
15.7982	14670	1.1898
15.8982	14640	1.1873
15.9982	14610	1.1849
16.0982	14580	1.1825
16.1982	14550	1.1800
16.2982	14520	1.1776
16.3982	14520	1.1776
16.4982	14550	1.1800
16.5982	14610	1.1849
16.6982	14670	1.1898
16.7982	14700	1.1922
16.8982	14670	1.1898
16.9982	14640	1.1873
17.0982	14610	1.1849
17.1982	14610	1.1849
17.2982	14610	1.1849
17.3982	14640	1.1873
17.4982	14640	1.1873
17.5982	14670	1.1898
17.6982	14670	1.1898
17.7982	14670	1.1898
17.8982	14670	1.1898
17.9982	14670	1.1898
18.0982	14670	1.1898
18.1982	14670	1.1898
18.2982	14670	1.1898
18.3982	14700	1.1922
18.4982	14700	1.1922
18.5982	14700	1.1922
18.6982	14670	1.1898
18.7982	14670	1.1898
18.8982	14670	1.1898
18.9982	14670	1.1898
19.0982	14640	1.1873
19.1982	14640	1.1873
19.2982	14640	1.1873
19.3982	14640	1.1873
19.4982	14640	1.1873
19.5982	14610	1.1849
19.6982	14610	1.1849
19.7982	14670	1.1898
19.8982	14760	1.1971
19.9982	14910	1.2092
20.0982	15300	1.2408
20.1982	16140	1.3090
20.2982	17250	1.3990
20.3982	18150	1.4720
20.4982	18480	1.4987
20.5982	18180	1.4744
20.6982	17280	1.4014
20.7982	16110	1.3065
20.8982	15060	1.2214
20.9982	14520	1.1776
21.0982	14430	1.1703
21.1982	14490	1.1752
21.2982	14550	1.1800
21.3982	14550	1.1800
21.4982	14610	1.1849
21.5982	14640	1.1873
21.6982	14700	1.1922
21.7982	14730	1.1946
21.8982	14760	1.1971
21.9982	14790	1.1995
22.0982	14790	1.1995
22.1982	14790	1.1995
22.2982	14760	1.1971
22.3982	14700	1.1922
22.4982	14670	1.1898
22.5982	14640	1.1873
22.6982	14640	1.1873
22.7982	14610	1.1849
22.8982	14580	1.1825
22.9982	14580	1.1825
23.0982	14580	1.1825
23.1982	14610	1.1849
23.2982	14670	1.1898
23.3982	14760	1.1971
23.4982	14760	1.1971
23.5982	14760	1.1971
23.6982	14700	1.1922
23.7982	14640	1.1873
23.8982	14580	1.1825
23.9982	14550	1.1800
24.0982	14520	1.1776
24.1982	14550	1.1800
24.2982	14550	1.1800
24.3982	14550	1.1800
24.4982	14520	1.1776
24.5982	14520	1.1776
24.6982	14520	1.1776
24.7982	14550	1.1800
24.8982	14580	1.1825
24.9982	14610	1.1849
25.0982	14610	1.1849
25.1982	14610	1.1849
25.2982	14580	1.1825
25.3982	14550	1.1800
25.4982	14550	1.1800
25.5982	14580	1.1825
25.6982	14610	1.1849
25.7982	14640	1.1873
25.8982	14700	1.1922
25.9982	14700	1.1922
26.0982	14670	1.1898
26.1982	14580	1.1825
26.2982	14460	1.1727
26.3982	14490	1.1752
26.4982	14790	1.1995
26.5982	15360	1.2457
26.6982	15990	1.2968
26.7982	16380	1.3284
26.8982	16410	1.3309
26.9982	16080	1.3041
27.0982	15480	1.2554
27.1982	14910	1.2092
27.2982	14550	1.1800
27.3982	14490	1.1752
27.4982	14550	1.1800
27.5982	14640	1.1873
27.6982	14700	1.1922
27.7982	14760	1.1971
27.8982	14760	1.1971
27.9982	14730	1.1946
28.0982	14700	1.1922
28.1982	14670	1.1898
28.2982	14670	1.1898
28.3982	14670	1.1898
28.4982	14700	1.1922
28.5982	14670	1.1898
28.6982	14640	1.1873
28.7982	14550	1.1800
28.8982	14520	1.1776
28.9982	14490	1.1752
29.0982	14520	1.1776
29.1982	14550	1.1800
29.2982	14610	1.1849
29.3982	14670	1.1898
29.4982	14700	1.1922
29.5982	14670	1.1898
29.6982	14640	1.1873
29.7982	14580	1.1825
29.8982	14580	1.1825
29.9982	14580	1.1825
30.0982	14580	1.1825
30.1982	14610	1.1849
30.2982	14640	1.1873
30.3982	14640	1.1873
30.4982	14640	1.1873
30.5982	14640	1.1873
30.6982	14610	1.1849
30.7982	14640	1.1873
30.8982	14640	1.1873
30.9982	14640	1.1873
31.0982	14640	1.1873
31.1982	14580	1.1825
31.2982	14520	1.1776
31.3982	14460	1.1727
31.4982	14430	1.1703
31.5982	14460	1.1727
31.6982	14550	1.1800
31.7982	14610	1.1849
31.8982	14640	1.1873
31.9982	14610	1.1849
32.0982	14580	1.1825
32.1982	14580	1.1825
32.2982	14610	1.1849
32.3982	14640	1.1873
32.4982	14700	1.1922
32.5982	14700	1.1922
32.6982	14670	1.1898
32.7982	14640	1.1873
32.8982	14610	1.1849
32.9982	14610	1.1849
33.0982	14610	1.1849
33.1982	14610	1.1849
33.2982	14610	1.1849
33.3982	14610	1.1849
33.4982	14610	1.1849
33.5982	14580	1.1825
33.6982	14580	1.1825
33.7982	14610	1.1849
33.8982	14610	1.1849
33.9982	14640	1.1873
34.0982	14670	1.1898
34.1982	14700	1.1922
34.2982	14700	1.1922
34.3982	14700	1.1922
34.4982	14670	1.1898
34.5982	14610	1.1849
34.6982	14610	1.1849
34.7982	14610	1.1849
34.8982	14670	1.1898
34.9982	14730	1.1946
35.0982	14820	1.2019
35.1982	14820	1.2019
35.2982	14790	1.1995
35.3982	14700	1.1922
35.4982	14640	1.1873
35.5982	14580	1.1825
35.6982	14550	1.1800
35.7982	14550	1.1800
35.8982	14550	1.1800
35.9982	14580	1.1825
36.0982	14580	1.1825
36.1982	14580	1.1825
36.2982	14550	1.1800
36.3982	14520	1.1776
36.4982	14520	1.1776
36.5982	14520	1.1776
36.6982	14520	1.1776
36.7982	14550	1.1800
36.8982	14580	1.1825
36.9982	14580	1.1825
37.0982	14580	1.1825
37.1982	14580	1.1825
37.2982	14580	1.1825
37.3982	14610	1.1849
37.4982	14610	1.1849
37.5982	14640	1.1873
37.6982	14640	1.1873
37.7982	14640	1.1873
37.8982	14610	1.1849
37.9982	14580	1.1825
38.0982	14580	1.1825
38.1982	14550	1.1800
38.2982	14550	1.1800
38.3982	14490	1.1752
38.4982	14400	1.1679
38.5982	14610	1.1849
38.6982	15690	1.2725
38.7982	18510	1.5012
38.8982	23490	1.9051
38.9982	30480	2.4720
39.0982	38310	3.1070
39.1982	44910	3.6422
39.2982	48060	3.8977
39.3982	46560	3.7761
39.4982	40800	3.3089
39.5982	32760	2.6569
39.6982	24720	2.0048
39.7982	18570	1.5060
39.8982	15090	1.2238
39.9982	13980	1.1338
40.0982	14130	1.1460
40.1982	14460	1.1727
40.2982	14550	1.1800
40.3982	14640	1.1873
40.4982	14940	1.2116
40.5982	15510	1.2579
40.6982	16380	1.3284
40.7982	17670	1.4331
40.8982	19500	1.5815
40.9982	21720	1.7615
41.0982	23970	1.9440
41.1982	25800	2.0924
41.2982	26640	2.1605
41.3982	25950	2.1046
41.4982	23820	1.9318
41.5982	20970	1.7007
41.6982	18180	1.4744
41.7982	16050	1.3017
41.8982	14820	1.2019
41.9982	14400	1.1679
42.0982	14430	1.1703
42.1982	14490	1.1752
42.2982	14550	1.1800
42.3982	14550	1.1800
42.4982	14550	1.1800
42.5982	14520	1.1776
42.6982	14520	1.1776
42.7982	14550	1.1800
42.8982	14550	1.1800
42.9982	14550	1.1800
43.0982	14550	1.1800
43.1982	14610	1.1849
43.2982	14880	1.2068
43.3982	15330	1.2433
43.4982	15780	1.2798
43.5982	16050	1.3017
43.6982	16020	1.2992
43.7982	15750	1.2773
43.8982	15300	1.2408
43.9982	14940	1.2116
44.0982	14820	1.2019
44.1982	14910	1.2092
44.2982	15060	1.2214
44.3982	15090	1.2238
44.4982	15030	1.2189
44.5982	14880	1.2068
44.6982	14730	1.1946
44.7982	14610	1.1849
44.8982	14580	1.1825
44.9982	14610	1.1849
45.0982	14640	1.1873
45.1982	14670	1.1898
45.2982	14670	1.1898
45.3982	14670	1.1898
45.4982	14640	1.1873
45.5982	14610	1.1849
45.6982	14610	1.1849
45.7982	14640	1.1873
45.8982	14730	1.1946
45.9982	14850	1.2044
46.0982	14910	1.2092
46.1982	14940	1.2116
46.2982	14880	1.2068
46.3982	14760	1.1971
46.4982	14670	1.1898
46.5982	14640	1.1873
46.6982	14670	1.1898
46.7982	14760	1.1971
46.8982	14820	1.2019
46.9982	14910	1.2092
47.0982	15060	1.2214
47.1982	15210	1.2335
47.2982	15330	1.2433
47.3982	15360	1.2457
47.4982	15300	1.2408
47.5982	15150	1.2287
47.6982	14970	1.2141
47.7982	14820	1.2019
47.8982	14700	1.1922
47.9982	14640	1.1873
48.0982	14610	1.1849
48.1982	14580	1.1825
48.2982	14580	1.1825
48.3982	14610	1.1849
48.4982	14640	1.1873
48.5982	14670	1.1898
48.6982	14640	1.1873
48.7982	14610	1.1849
48.8982	14610	1.1849
48.9982	14610	1.1849
49.0982	14640	1.1873
49.1982	14640	1.1873
49.2982	14670	1.1898
49.3982	14670	1.1898
49.4982	14670	1.1898
49.5982	14670	1.1898
49.6982	14670	1.1898
49.7982	14640	1.1873
49.8982	14640	1.1873
49.9982	14640	1.1873
50.0982	14640	1.1873
50.1982	14670	1.1898
50.2982	14640	1.1873
50.3982	14640	1.1873
50.4982	14610	1.1849
50.5982	14610	1.1849
50.6982	14610	1.1849
50.7982	14610	1.1849
50.8982	14610	1.1849
50.9982	14610	1.1849
51.0982	14610	1.1849
51.1982	14640	1.1873
51.2982	14670	1.1898
51.3982	14700	1.1922
51.4982	14730	1.1946
51.5982	14760	1.1971
51.6982	14760	1.1971
51.7982	14730	1.1946
51.8982	14700	1.1922
51.9982	14640	1.1873
52.0982	14580	1.1825
52.1982	14550	1.1800
52.2982	14550	1.1800
52.3982	14610	1.1849
52.4982	14670	1.1898
52.5982	14700	1.1922
52.6982	14730	1.1946
52.7982	14700	1.1922
52.8982	14670	1.1898
52.9982	14640	1.1873
53.0982	14640	1.1873
53.1982	14670	1.1898
53.2982	14670	1.1898
53.3982	14670	1.1898
53.4982	14700	1.1922
53.5982	14700	1.1922
53.6982	14700	1.1922
53.7982	14700	1.1922
53.8982	14700	1.1922
53.9982	14700	1.1922
54.0982	14700	1.1922
54.1982	14700	1.1922
54.2982	14700	1.1922
54.3982	14670	1.1898
54.4982	14640	1.1873
54.5982	14610	1.1849
54.6982	14610	1.1849
54.7982	14640	1.1873
54.8982	14700	1.1922
54.9982	14790	1.1995
55.0982	14880	1.2068
55.1982	14970	1.2141
55.2982	15000	1.2165
55.3982	14970	1.2141
55.4982	14880	1.2068
55.5982	14760	1.1971
55.6982	14670	1.1898
55.7982	14610	1.1849
55.8982	14610	1.1849
55.9982	14640	1.1873
56.0982	14670	1.1898
56.1982	14640	1.1873
56.2982	14460	1.1727
56.3982	14280	1.1581
56.4982	14370	1.1654
56.5982	15390	1.2481
56.6982	18000	1.4598
56.7982	22740	1.8442
56.8982	29730	2.4111
56.9982	38190	3.0972
57.0982	45930	3.7250
57.1982	50220	4.0729
57.2982	49440	4.0096
57.3982	43800	3.5522
57.4982	35160	2.8515
57.5982	26190	2.1240
57.6982	19170	1.5547
57.7982	15360	1.2457
57.8982	14310	1.1606
57.9982	14610	1.1849
58.0982	15090	1.2238
58.1982	15240	1.2360
58.2982	15120	1.2262
58.3982	14970	1.2141
58.4982	15180	1.2311
58.5982	16290	1.3211
58.6982	18810	1.5255
58.7982	23160	1.8783
58.8982	29430	2.3868
58.9982	36870	2.9902
59.0982	43620	3.5376
59.1982	47430	3.8466
59.2982	46860	3.8004
59.3982	41970	3.4038
59.4982	34290	2.7810
59.5982	26100	2.1167
59.6982	19560	1.5863
59.7982	15900	1.2895
59.8982	14910	1.2092
59.9982	15390	1.2481
60.0982	16290	1.3211
60.1982	16920	1.3722
60.2982	17160	1.3917
60.3982	16950	1.3747
60.4982	16440	1.3333
60.5982	15840	1.2846
60.6982	15360	1.2457
60.7982	15120	1.2262
60.8982	15150	1.2287
60.9982	15390	1.2481
61.0982	15630	1.2676
61.1982	15810	1.2822
61.2982	15810	1.2822
61.3982	15630	1.2676
61.4982	15390	1.2481
61.5982	15240	1.2360
61.6982	15330	1.2433
61.7982	15840	1.2846
61.8982	16830	1.3649
61.9982	18180	1.4744
62.0982	19650	1.5936
62.1982	20730	1.6812
62.2982	21090	1.7104
62.3982	20520	1.6642
62.4982	19290	1.5644
62.5982	17730	1.4379
62.6982	16260	1.3187
62.7982	15240	1.2360
62.8982	14760	1.1971
62.9982	14670	1.1898
63.0982	14730	1.1946
63.1982	14730	1.1946
63.2982	14700	1.1922
63.3982	14610	1.1849
63.4982	14580	1.1825
63.5982	14700	1.1922
63.6982	15090	1.2238
63.7982	15870	1.2871
63.8982	17220	1.3966
63.9982	19050	1.5450
64.0982	20940	1.6983
64.1982	22290	1.8077
64.2982	22620	1.8345
64.3982	21750	1.7639
64.4982	19950	1.6180
64.5982	17880	1.4501
64.6982	16200	1.3138
64.7982	15450	1.2530
64.8982	15600	1.2652
64.9982	16320	1.3236
