[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130627_MEC_M_066_N_32223_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:15:04

[MS Spectrum]
# of Peaks	232
Raw Spectrum	[9.208->11.350],(scan:[1106->1363])
Background	No Background Spectrum
Base Peak	m/z 798.54 (Inten : 227,382)
13.8982	8544	1.5516
13.9982	8512	1.5458
14.0982	8432	1.5313
14.1982	8384	1.5226
14.2982	8336	1.5139
14.3982	8320	1.5110
14.4982	8320	1.5110
14.5982	8336	1.5139
14.6982	8336	1.5139
14.7982	8320	1.5110
14.8982	8320	1.5110
14.9982	8320	1.5110
15.0982	8352	1.5168
15.1982	8384	1.5226
15.2982	8416	1.5284
15.3982	8480	1.5400
15.4982	8576	1.5575
15.5982	8688	1.5778
15.6982	8800	1.5981
15.7982	8848	1.6069
15.8982	8816	1.6010
15.9982	8736	1.5865
16.0982	8592	1.5604
16.1982	8448	1.5342
16.2982	8384	1.5226
16.3982	8352	1.5168
16.4982	8336	1.5139
16.5982	8352	1.5168
16.6982	8368	1.5197
16.7982	8416	1.5284
16.8982	8448	1.5342
16.9982	8496	1.5429
17.0982	8512	1.5458
17.1982	8512	1.5458
17.2982	8480	1.5400
17.3982	8480	1.5400
17.4982	8480	1.5400
17.5982	8496	1.5429
17.6982	8512	1.5458
17.7982	8496	1.5429
17.8982	8480	1.5400
17.9982	8512	1.5458
18.0982	8592	1.5604
18.1982	8720	1.5836
18.2982	8848	1.6069
18.3982	8928	1.6214
18.4982	8912	1.6185
18.5982	8800	1.5981
18.6982	8656	1.5720
18.7982	8496	1.5429
18.8982	8400	1.5255
18.9982	8384	1.5226
19.0982	8384	1.5226
19.1982	8416	1.5284
19.2982	8416	1.5284
19.3982	8416	1.5284
19.4982	8400	1.5255
19.5982	8384	1.5226
19.6982	8368	1.5197
19.7982	8352	1.5168
19.8982	8352	1.5168
19.9982	8336	1.5139
20.0982	8336	1.5139
20.1982	8336	1.5139
20.2982	8352	1.5168
20.3982	8352	1.5168
20.4982	8352	1.5168
20.5982	8352	1.5168
20.6982	8336	1.5139
20.7982	8336	1.5139
20.8982	8336	1.5139
20.9982	8352	1.5168
21.0982	8368	1.5197
21.1982	8368	1.5197
21.2982	8368	1.5197
21.3982	8368	1.5197
21.4982	8368	1.5197
21.5982	8400	1.5255
21.6982	8464	1.5371
21.7982	8576	1.5575
21.8982	8656	1.5720
21.9982	8672	1.5749
22.0982	8640	1.5691
22.1982	8544	1.5516
22.2982	8432	1.5313
22.3982	8336	1.5139
22.4982	8304	1.5081
22.5982	8320	1.5110
22.6982	8352	1.5168
22.7982	8368	1.5197
22.8982	8368	1.5197
22.9982	8368	1.5197
23.0982	8352	1.5168
23.1982	8336	1.5139
23.2982	8336	1.5139
23.3982	8352	1.5168
23.4982	8352	1.5168
23.5982	8352	1.5168
23.6982	8352	1.5168
23.7982	8336	1.5139
23.8982	8320	1.5110
23.9982	8304	1.5081
24.0982	8288	1.5052
24.1982	8288	1.5052
24.2982	8320	1.5110
24.3982	8336	1.5139
24.4982	8368	1.5197
24.5982	8368	1.5197
24.6982	8368	1.5197
24.7982	8368	1.5197
24.8982	8352	1.5168
24.9982	8352	1.5168
25.0982	8352	1.5168
25.1982	8368	1.5197
25.2982	8384	1.5226
25.3982	8384	1.5226
25.4982	8416	1.5284
25.5982	8464	1.5371
25.6982	8512	1.5458
25.7982	8528	1.5487
25.8982	8528	1.5487
25.9982	8512	1.5458
26.0982	8464	1.5371
26.1982	8416	1.5284
26.2982	8368	1.5197
26.3982	8352	1.5168
26.4982	8400	1.5255
26.5982	8544	1.5516
26.6982	8752	1.5894
26.7982	8928	1.6214
26.8982	9024	1.6388
26.9982	8992	1.6330
27.0982	8848	1.6069
27.1982	8640	1.5691
27.2982	8464	1.5371
27.3982	8400	1.5255
27.4982	8416	1.5284
27.5982	8464	1.5371
27.6982	8480	1.5400
27.7982	8480	1.5400
27.8982	8448	1.5342
27.9982	8416	1.5284
28.0982	8400	1.5255
28.1982	8368	1.5197
28.2982	8352	1.5168
28.3982	8384	1.5226
28.4982	8512	1.5458
28.5982	8704	1.5807
28.6982	8880	1.6127
28.7982	8976	1.6301
28.8982	8944	1.6243
28.9982	8816	1.6010
29.0982	8640	1.5691
29.1982	8464	1.5371
29.2982	8368	1.5197
29.3982	8352	1.5168
29.4982	8368	1.5197
29.5982	8368	1.5197
29.6982	8368	1.5197
29.7982	8368	1.5197
29.8982	8368	1.5197
29.9982	8368	1.5197
30.0982	8352	1.5168
30.1982	8352	1.5168
30.2982	8384	1.5226
30.3982	8432	1.5313
30.4982	8496	1.5429
30.5982	8544	1.5516
30.6982	8544	1.5516
30.7982	8528	1.5487
30.8982	8480	1.5400
30.9982	8416	1.5284
31.0982	8384	1.5226
31.1982	8352	1.5168
31.2982	8352	1.5168
31.3982	8352	1.5168
31.4982	8352	1.5168
31.5982	8336	1.5139
31.6982	8336	1.5139
31.7982	8352	1.5168
31.8982	8352	1.5168
31.9982	8352	1.5168
32.0982	8352	1.5168
32.1982	8336	1.5139
32.2982	8336	1.5139
32.3982	8336	1.5139
32.4982	8336	1.5139
32.5982	8352	1.5168
32.6982	8368	1.5197
32.7982	8384	1.5226
32.8982	8384	1.5226
32.9982	8368	1.5197
33.0982	8352	1.5168
33.1982	8320	1.5110
33.2982	8304	1.5081
33.3982	8336	1.5139
33.4982	8400	1.5255
33.5982	8496	1.5429
33.6982	8592	1.5604
33.7982	8656	1.5720
33.8982	8688	1.5778
33.9982	8656	1.5720
34.0982	8592	1.5604
34.1982	8512	1.5458
34.2982	8448	1.5342
34.3982	8416	1.5284
34.4982	8384	1.5226
34.5982	8368	1.5197
34.6982	8384	1.5226
34.7982	8384	1.5226
34.8982	8384	1.5226
34.9982	8368	1.5197
35.0982	8368	1.5197
35.1982	8400	1.5255
35.2982	8432	1.5313
35.3982	8496	1.5429
35.4982	8544	1.5516
35.5982	8592	1.5604
35.6982	8608	1.5633
35.7982	8592	1.5604
35.8982	8544	1.5516
35.9982	8496	1.5429
36.0982	8448	1.5342
36.1982	8416	1.5284
36.2982	8400	1.5255
36.3982	8384	1.5226
36.4982	8368	1.5197
36.5982	8352	1.5168
36.6982	8352	1.5168
36.7982	8368	1.5197
36.8982	8384	1.5226
36.9982	8400	1.5255
37.0982	8384	1.5226
37.1982	8368	1.5197
37.2982	8368	1.5197
37.3982	8368	1.5197
37.4982	8368	1.5197
37.5982	8384	1.5226
37.6982	8400	1.5255
37.7982	8400	1.5255
37.8982	8400	1.5255
37.9982	8384	1.5226
38.0982	8368	1.5197
38.1982	8352	1.5168
38.2982	8336	1.5139
38.3982	8320	1.5110
38.4982	8304	1.5081
38.5982	8368	1.5197
38.6982	8592	1.5604
38.7982	9088	1.6504
38.8982	9920	1.8015
38.9982	11040	2.0049
39.0982	12272	2.2287
39.1982	13296	2.4146
39.2982	13744	2.4960
39.3982	13440	2.4408
39.4982	12480	2.2665
39.5982	11184	2.0311
39.6982	9920	1.8015
39.7982	8976	1.6301
39.8982	8464	1.5371
39.9982	8304	1.5081
40.0982	8304	1.5081
40.1982	8336	1.5139
40.2982	8352	1.5168
40.3982	8352	1.5168
40.4982	8352	1.5168
40.5982	8368	1.5197
40.6982	8432	1.5313
40.7982	8656	1.5720
40.8982	9040	1.6417
40.9982	9584	1.7405
41.0982	10176	1.8480
41.1982	10672	1.9381
41.2982	10912	1.9817
41.3982	10784	1.9584
41.4982	10352	1.8800
41.5982	9760	1.7725
41.6982	9152	1.6621
41.7982	8688	1.5778
41.8982	8416	1.5284
41.9982	8320	1.5110
42.0982	8320	1.5110
42.1982	8336	1.5139
42.2982	8352	1.5168
42.3982	8384	1.5226
42.4982	8432	1.5313
42.5982	8480	1.5400
42.6982	8512	1.5458
42.7982	8512	1.5458
42.8982	8480	1.5400
42.9982	8432	1.5313
43.0982	8384	1.5226
43.1982	8368	1.5197
43.2982	8368	1.5197
43.3982	8368	1.5197
43.4982	8368	1.5197
43.5982	8384	1.5226
43.6982	8384	1.5226
43.7982	8384	1.5226
43.8982	8400	1.5255
43.9982	8432	1.5313
44.0982	8448	1.5342
44.1982	8480	1.5400
44.2982	8480	1.5400
44.3982	8496	1.5429
44.4982	8480	1.5400
44.5982	8464	1.5371
44.6982	8448	1.5342
44.7982	8432	1.5313
44.8982	8416	1.5284
44.9982	8400	1.5255
45.0982	8416	1.5284
45.1982	8432	1.5313
45.2982	8448	1.5342
45.3982	8448	1.5342
45.4982	8432	1.5313
45.5982	8416	1.5284
45.6982	8400	1.5255
45.7982	8400	1.5255
45.8982	8400	1.5255
45.9982	8416	1.5284
46.0982	8416	1.5284
46.1982	8416	1.5284
46.2982	8400	1.5255
46.3982	8384	1.5226
46.4982	8368	1.5197
46.5982	8352	1.5168
46.6982	8368	1.5197
46.7982	8368	1.5197
46.8982	8400	1.5255
46.9982	8416	1.5284
47.0982	8432	1.5313
47.1982	8448	1.5342
47.2982	8464	1.5371
47.3982	8464	1.5371
47.4982	8464	1.5371
47.5982	8432	1.5313
47.6982	8416	1.5284
47.7982	8400	1.5255
47.8982	8384	1.5226
47.9982	8368	1.5197
48.0982	8368	1.5197
48.1982	8352	1.5168
48.2982	8352	1.5168
48.3982	8336	1.5139
48.4982	8336	1.5139
48.5982	8352	1.5168
48.6982	8352	1.5168
48.7982	8368	1.5197
48.8982	8352	1.5168
48.9982	8352	1.5168
49.0982	8352	1.5168
49.1982	8352	1.5168
49.2982	8352	1.5168
49.3982	8352	1.5168
49.4982	8352	1.5168
49.5982	8368	1.5197
49.6982	8368	1.5197
49.7982	8384	1.5226
49.8982	8384	1.5226
49.9982	8384	1.5226
50.0982	8384	1.5226
50.1982	8384	1.5226
50.2982	8384	1.5226
50.3982	8384	1.5226
50.4982	8368	1.5197
50.5982	8368	1.5197
50.6982	8352	1.5168
50.7982	8352	1.5168
50.8982	8352	1.5168
50.9982	8368	1.5197
51.0982	8368	1.5197
51.1982	8352	1.5168
51.2982	8352	1.5168
51.3982	8336	1.5139
51.4982	8336	1.5139
51.5982	8336	1.5139
51.6982	8336	1.5139
51.7982	8320	1.5110
51.8982	8320	1.5110
51.9982	8320	1.5110
52.0982	8320	1.5110
52.1982	8320	1.5110
52.2982	8336	1.5139
52.3982	8336	1.5139
52.4982	8336	1.5139
52.5982	8352	1.5168
52.6982	8368	1.5197
52.7982	8384	1.5226
52.8982	8400	1.5255
52.9982	8400	1.5255
53.0982	8400	1.5255
53.1982	8400	1.5255
53.2982	8384	1.5226
53.3982	8368	1.5197
53.4982	8352	1.5168
53.5982	8352	1.5168
53.6982	8352	1.5168
53.7982	8352	1.5168
53.8982	8368	1.5197
53.9982	8368	1.5197
54.0982	8368	1.5197
54.1982	8352	1.5168
54.2982	8352	1.5168
54.3982	8352	1.5168
54.4982	8336	1.5139
54.5982	8352	1.5168
54.6982	8352	1.5168
54.7982	8368	1.5197
54.8982	8368	1.5197
54.9982	8368	1.5197
55.0982	8368	1.5197
55.1982	8368	1.5197
55.2982	8352	1.5168
55.3982	8352	1.5168
55.4982	8336	1.5139
55.5982	8336	1.5139
55.6982	8336	1.5139
55.7982	8352	1.5168
55.8982	8352	1.5168
55.9982	8384	1.5226
56.0982	8400	1.5255
56.1982	8400	1.5255
56.2982	8384	1.5226
56.3982	8336	1.5139
56.4982	8320	1.5110
56.5982	8416	1.5284
56.6982	8768	1.5923
56.7982	9392	1.7057
56.8982	10272	1.8655
56.9982	11232	2.0398
57.0982	12032	2.1851
57.1982	12384	2.2490
57.2982	12160	2.2083
57.3982	11440	2.0776
57.4982	10480	1.9032
57.5982	9536	1.7318
57.6982	8832	1.6040
57.7982	8496	1.5429
57.8982	8448	1.5342
57.9982	8544	1.5516
58.0982	8640	1.5691
58.1982	8672	1.5749
58.2982	8656	1.5720
58.3982	8608	1.5633
58.4982	8560	1.5546
58.5982	8592	1.5604
58.6982	8720	1.5836
58.7982	9008	1.6359
58.8982	9440	1.7144
58.9982	9920	1.8015
59.0982	10368	1.8829
59.1982	10624	1.9294
59.2982	10576	1.9207
59.3982	10240	1.8597
59.4982	9712	1.7638
59.5982	9168	1.6650
59.6982	8720	1.5836
59.7982	8480	1.5400
59.8982	8448	1.5342
59.9982	8544	1.5516
60.0982	8656	1.5720
60.1982	8720	1.5836
60.2982	8736	1.5865
60.3982	8672	1.5749
60.4982	8576	1.5575
60.5982	8496	1.5429
60.6982	8448	1.5342
60.7982	8448	1.5342
60.8982	8480	1.5400
60.9982	8528	1.5487
61.0982	8576	1.5575
61.1982	8608	1.5633
61.2982	8624	1.5662
61.3982	8592	1.5604
61.4982	8544	1.5516
61.5982	8512	1.5458
61.6982	8512	1.5458
61.7982	8592	1.5604
61.8982	8752	1.5894
61.9982	8960	1.6272
62.0982	9184	1.6679
62.1982	9344	1.6969
62.2982	9376	1.7027
62.3982	9280	1.6853
62.4982	9088	1.6504
62.5982	8864	1.6098
62.6982	8656	1.5720
62.7982	8496	1.5429
62.8982	8416	1.5284
62.9982	8384	1.5226
63.0982	8368	1.5197
63.1982	8352	1.5168
63.2982	8336	1.5139
63.3982	8336	1.5139
63.4982	8336	1.5139
63.5982	8352	1.5168
63.6982	8368	1.5197
63.7982	8400	1.5255
63.8982	8448	1.5342
63.9982	8528	1.5487
64.0982	8608	1.5633
64.1982	8672	1.5749
64.2982	8704	1.5807
64.3982	8688	1.5778
64.4982	8608	1.5633
64.5982	8528	1.5487
64.6982	8480	1.5400
64.7982	8464	1.5371
64.8982	8512	1.5458
64.9982	8608	1.5633
65.0982	8720	1.5836
65.1982	8784	1.5952
65.2983	8800	1.5981
65.3983	8752	1.5894
65.4983	8656	1.5720
65.5983	8544	1.5516
65.6983	8448	1.5342
65.7983	8400	1.5255
65.8983	8368	1.5197
65.9983	8368	1.5197
66.0983	8384	1.5226
66.1983	8384	1.5226
66.2983	8384	1.5226
66.3983	8384	1.5226
66.4983	8384	1.5226
66.5983	8368	1.5197
66.6983	8368	1.5197
66.7983	8368	1.5197
66.8983	8368	1.5197
66.9983	8368	1.5197
67.0983	8352	1.5168
67.1983	8336	1.5139
67.2983	8320	1.5110
67.3983	8320	1.5110
67.4983	8320	1.5110
67.5983	8320	1.5110
67.6983	8336	1.5139
67.7983	8336	1.5139
67.8983	8336	1.5139
67.9983	8336	1.5139
68.0983	8336	1.5139
68.1983	8336	1.5139
68.2983	8336	1.5139
68.3983	8320	1.5110
68.4983	8336	1.5139
68.5983	8432	1.5313
68.6983	8688	1.5778
68.7983	9184	1.6679
68.8983	9904	1.7986
68.9983	10784	1.9584
69.0983	11600	2.1066
69.1983	12080	2.1938
69.2983	12064	2.1909
69.3983	11520	2.0921
69.4983	10672	1.9381
69.5983	9760	1.7725
69.6983	9024	1.6388
69.7983	8624	1.5662
69.8983	8512	1.5458
69.9983	8592	1.5604
70.0983	8720	1.5836
70.1983	8816	1.6010
70.2983	8864	1.6098
70.3983	8832	1.6040
70.4983	8736	1.5865
70.5983	8608	1.5633
70.6983	8512	1.5458
70.7983	8480	1.5400
70.8983	8528	1.5487
70.9983	8624	1.5662
71.0983	8720	1.5836
71.1983	8784	1.5952
71.2983	8768	1.5923
71.3983	8704	1.5807
71.4983	8608	1.5633
71.5983	8544	1.5516
71.6983	8576	1.5575
71.7983	8736	1.5865
71.8983	9040	1.6417
71.9983	9456	1.7173
72.0983	9872	1.7928
72.1983	10160	1.8451
72.2983	10208	1.8538
72.3983	10000	1.8161
72.4983	9616	1.7463
72.5983	9168	1.6650
72.6983	8768	1.5923
72.7983	8528	1.5487
72.8983	8432	1.5313
72.9983	8448	1.5342
73.0983	8496	1.5429
73.1983	8512	1.5458
73.2983	8496	1.5429
73.3983	8464	1.5371
73.4983	8416	1.5284
73.5983	8368	1.5197
73.6983	8352	1.5168
73.7983	8400	1.5255
73.8983	8496	1.5429
73.9983	8624	1.5662
74.0983	8752	1.5894
74.1983	8832	1.6040
74.2983	8848	1.6069
74.3983	8784	1.5952
74.4983	8688	1.5778
74.5983	8608	1.5633
74.6983	8592	1.5604
74.7983	8656	1.5720
74.8983	8768	1.5923
74.9983	8912	1.6185
75.0983	9008	1.6359
75.1983	9056	1.6446
75.2983	8992	1.6330
75.3983	8880	1.6127
75.4983	8720	1.5836
75.5983	8560	1.5546
75.6983	8448	1.5342
75.7983	8400	1.5255
75.8983	8400	1.5255
75.9983	8432	1.5313
76.0983	8480	1.5400
76.1983	8512	1.5458
76.2983	8512	1.5458
76.3983	8480	1.5400
76.4983	8432	1.5313
76.5983	8400	1.5255
76.6983	8400	1.5255
76.7983	8432	1.5313
76.8983	8496	1.5429
76.9983	8560	1.5546
77.0983	8640	1.5691
77.1983	8672	1.5749
77.2983	8672	1.5749
77.3983	8624	1.5662
77.4983	8560	1.5546
77.5983	8496	1.5429
77.6983	8464	1.5371
77.7983	8464	1.5371
77.8983	8480	1.5400
77.9983	8496	1.5429
78.0983	8528	1.5487
78.1983	8528	1.5487
78.2983	8512	1.5458
78.3983	8464	1.5371
78.4983	8432	1.5313
78.5983	8384	1.5226
78.6983	8368	1.5197
78.7983	8368	1.5197
78.8983	8400	1.5255
78.9983	8432	1.5313
79.0983	8464	1.5371
79.1983	8480	1.5400
79.2983	8480	1.5400
79.3983	8480	1.5400
79.4983	8480	1.5400
79.5983	8496	1.5429
79.6983	8512	1.5458
79.7983	8544	1.5516
79.8983	8576	1.5575
79.9983	8624	1.5662
80.0983	8672	1.5749
80.1983	8688	1.5778
80.2983	8672	1.5749
80.3983	8624	1.5662
80.4983	8544	1.5516
80.5983	8464	1.5371
80.6983	8432	1.5313
80.7983	8464	1.5371
80.8983	8560	1.5546
80.9983	8688	1.5778
81.0983	8800	1.5981
81.1983	8864	1.6098
81.2983	8848	1.6069
81.3983	8768	1.5923
81.4983	8640	1.5691
81.5983	8512	1.5458
81.6983	8448	1.5342
81.7983	8464	1.5371
81.8983	8512	1.5458
81.9983	8576	1.5575
82.0983	8608	1.5633
82.1983	8592	1.5604
82.2983	8544	1.5516
82.3983	8480	1.5400
82.4983	8464	1.5371
82.5983	8544	1.5516
82.6983	8784	1.5952
82.7983	9184	1.6679
82.8983	9680	1.7580
82.9983	10144	1.8422
83.0983	10448	1.8974
83.1983	10480	1.9032
83.2983	10224	1.8567
83.3983	9760	1.7725
83.4983	9264	1.6824
83.5983	8944	1.6243
83.6983	8912	1.6185
83.7983	9216	1.6737
83.8983	9792	1.7783
83.9983	10448	1.8974
84.0983	11008	1.9991
84.1983	11296	2.0514
84.2983	11184	2.0311
84.3983	10752	1.9526
84.4983	10144	1.8422
84.5983	9584	1.7405
84.6983	9232	1.6766
84.7983	9184	1.6679
84.8983	9392	1.7057
84.9983	9680	1.7580
85.0983	9856	1.7899
85.1983	9856	1.7899
85.2983	9648	1.7521
85.3983	9328	1.6940
85.4983	8992	1.6330
85.5983	8736	1.5865
85.6983	8576	1.5575
85.7983	8544	1.5516
85.8983	8576	1.5575
85.9983	8656	1.5720
86.0983	8736	1.5865
86.1983	8768	1.5923
86.2983	8752	1.5894
86.3983	8704	1.5807
86.4983	8752	1.5894
86.5983	8976	1.6301
86.6983	9456	1.7173
86.7983	10208	1.8538
86.8983	11152	2.0253
86.9983	12080	2.1938
87.0983	12768	2.3188
87.1983	12928	2.3478
87.2983	12512	2.2723
87.3983	11632	2.1125
87.4983	10544	1.9149
87.5983	9520	1.7289
87.6983	8864	1.6098
87.7983	8624	1.5662
87.8983	8704	1.5807
87.9983	8912	1.6185
88.0983	9056	1.6446
88.1983	9072	1.6475
88.2983	8960	1.6272
88.3983	8784	1.5952
88.4983	8624	1.5662
88.5983	8544	1.5516
88.6983	8544	1.5516
88.7983	8656	1.5720
88.8983	8864	1.6098
88.9983	9120	1.6563
89.0983	9344	1.6969
89.1983	9472	1.7202
89.2983	9456	1.7173
89.3983	9312	1.6911
89.4983	9072	1.6475
89.5983	8848	1.6069
89.6983	8704	1.5807
89.7983	8688	1.5778
89.8983	8784	1.5952
89.9983	8960	1.6272
90.0983	9120	1.6563
90.1983	9200	1.6708
90.2983	9168	1.6650
90.3983	9024	1.6388
90.4983	8832	1.6040
90.5983	8640	1.5691
90.6983	8512	1.5458
90.7983	8464	1.5371
90.8983	8496	1.5429
90.9983	8544	1.5516
91.0983	8560	1.5546
91.1983	8560	1.5546
91.2983	8512	1.5458
91.3983	8464	1.5371
91.4983	8400	1.5255
91.5983	8384	1.5226
91.6983	8400	1.5255
91.7983	8448	1.5342
91.8983	8480	1.5400
91.9983	8512	1.5458
92.0983	8528	1.5487
92.1983	8528	1.5487
92.2983	8528	1.5487
92.3983	8528	1.5487
92.4983	8592	1.5604
92.5983	8752	1.5894
92.6983	9024	1.6388
92.7983	9424	1.7115
92.8983	9904	1.7986
