[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130617_MEC_F_057_N_32287_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:46:28

[MS Spectrum]
# of Peaks	244
Raw Spectrum	[1.033->1.983],(scan:[125->239])
Background	No Background Spectrum
Base Peak	m/z 104.22 (Inten : 365,956)
38.4982	10260	0.8075
38.5982	10900	0.8579
38.6982	12420	0.9775
38.7982	15000	1.1806
38.8982	18560	1.4608
38.9982	22880	1.8008
39.0982	27280	2.1471
39.1982	30600	2.4084
39.2982	31720	2.4965
39.3982	30220	2.3785
39.4982	26440	2.0810
39.5982	21360	1.6811
39.6982	16280	1.2813
39.7982	12360	0.9728
39.8982	10160	0.7996
39.9982	9420	0.7414
40.0982	9440	0.7430
40.1982	9620	0.7571
40.2982	9680	0.7619
40.3982	9660	0.7603
40.4982	9600	0.7556
40.5982	9680	0.7619
40.6982	9960	0.7839
40.7982	10580	0.8327
40.8982	11560	0.9098
40.9982	12880	1.0137
41.0982	14340	1.1286
41.1982	15560	1.2247
41.2982	16140	1.2703
41.3982	15860	1.2483
41.4982	14820	1.1664
41.5982	13280	1.0452
41.6982	11700	0.9209
41.7982	10480	0.8248
41.8982	9880	0.7776
41.9982	9840	0.7745
42.0982	10140	0.7981
42.1982	10440	0.8217
42.2982	10600	0.8343
42.3982	10560	0.8311
42.4982	10400	0.8185
42.5982	10120	0.7965
42.6982	9900	0.7792
42.7982	9760	0.7682
42.8982	9740	0.7666
42.9982	9760	0.7682
43.0982	9780	0.7697
43.1982	9800	0.7713
43.2982	9840	0.7745
43.3982	9900	0.7792
43.4982	10020	0.7886
43.5982	10160	0.7996
43.6982	10260	0.8075
43.7982	10320	0.8122
43.8982	10320	0.8122
43.9982	10260	0.8075
44.0982	10180	0.8012
44.1982	10100	0.7949
44.2982	10000	0.7871
44.3982	9900	0.7792
44.4982	9960	0.7839
44.5982	10360	0.8154
44.6982	10980	0.8642
44.7982	11560	0.9098
44.8982	11840	0.9319
44.9982	11760	0.9256
45.0982	11340	0.8925
45.1982	10720	0.8437
45.2982	10160	0.7996
45.3982	9860	0.7760
45.4982	9800	0.7713
45.5982	9800	0.7713
45.6982	9860	0.7760
45.7982	10080	0.7934
45.8982	10580	0.8327
45.9982	11360	0.8941
46.0982	12080	0.9508
46.1982	12420	0.9775
46.2982	12300	0.9681
46.3982	11780	0.9272
46.4982	11040	0.8689
46.5982	10380	0.8170
46.6982	10060	0.7918
46.7982	10080	0.7934
46.8982	10300	0.8107
46.9982	10480	0.8248
47.0982	10540	0.8296
47.1982	10520	0.8280
47.2982	10420	0.8201
47.3982	10300	0.8107
47.4982	10180	0.8012
47.5982	10040	0.7902
47.6982	9920	0.7808
47.7982	9820	0.7729
47.8982	9740	0.7666
47.9982	9720	0.7650
48.0982	9720	0.7650
48.1982	9740	0.7666
48.2982	9760	0.7682
48.3982	9760	0.7682
48.4982	9780	0.7697
48.5982	9800	0.7713
48.6982	9780	0.7697
48.7982	9760	0.7682
48.8982	9720	0.7650
48.9982	9680	0.7619
49.0982	9720	0.7650
49.1982	9840	0.7745
49.2982	10040	0.7902
49.3982	10200	0.8028
49.4982	10260	0.8075
49.5982	10220	0.8044
49.6982	10100	0.7949
49.7982	9960	0.7839
49.8982	9860	0.7760
49.9982	9860	0.7760
50.0982	9880	0.7776
50.1982	9880	0.7776
50.2982	9820	0.7729
50.3982	9760	0.7682
50.4982	9720	0.7650
50.5982	9800	0.7713
50.6982	10000	0.7871
50.7982	10320	0.8122
50.8982	10640	0.8374
50.9982	10780	0.8484
51.0982	10740	0.8453
51.1982	10500	0.8264
51.2982	10180	0.8012
51.3982	9900	0.7792
51.4982	9740	0.7666
51.5982	9720	0.7650
51.6982	9760	0.7682
51.7982	9780	0.7697
51.8982	9780	0.7697
51.9982	9740	0.7666
52.0982	9720	0.7650
52.1982	9700	0.7634
52.2982	9700	0.7634
52.3982	9680	0.7619
52.4982	9680	0.7619
52.5982	9680	0.7619
52.6982	9700	0.7634
52.7982	9720	0.7650
52.8982	9740	0.7666
52.9982	9740	0.7666
53.0982	9740	0.7666
53.1982	9740	0.7666
53.2982	9800	0.7713
53.3982	10040	0.7902
53.4982	10400	0.8185
53.5982	10760	0.8469
53.6982	10960	0.8626
53.7982	10960	0.8626
53.8982	10740	0.8453
53.9982	10380	0.8170
54.0982	10020	0.7886
54.1982	9820	0.7729
54.2982	9780	0.7697
54.3982	9800	0.7713
54.4982	9820	0.7729
54.5982	9820	0.7729
54.6982	9820	0.7729
54.7982	9820	0.7729
54.8982	9840	0.7745
54.9982	9860	0.7760
55.0982	9880	0.7776
55.1982	9900	0.7792
55.2982	9900	0.7792
55.3982	9880	0.7776
55.4982	9860	0.7760
55.5982	9840	0.7745
55.6982	9800	0.7713
55.7982	9780	0.7697
55.8982	9800	0.7713
55.9982	9820	0.7729
56.0982	9860	0.7760
56.1982	9860	0.7760
56.2982	9800	0.7713
56.3982	9740	0.7666
56.4982	9820	0.7729
56.5982	10440	0.8217
56.6982	12080	0.9508
56.7982	15120	1.1900
56.8982	19560	1.5395
56.9982	24580	1.9346
57.0982	28780	2.2651
57.1982	30700	2.4163
57.2982	29580	2.3281
57.3982	25780	2.0290
57.4982	20560	1.6182
57.5982	15520	1.2215
57.6982	11860	0.9334
57.7982	10020	0.7886
57.8982	9620	0.7571
57.9982	9920	0.7808
58.0982	10320	0.8122
58.1982	10520	0.8280
58.2982	10480	0.8248
58.3982	10320	0.8122
58.4982	10340	0.8138
58.5982	10960	0.8626
58.6982	12460	0.9807
58.7982	15080	1.1869
58.8982	18860	1.4844
58.9982	23360	1.8386
59.0982	27440	2.1597
59.1982	29680	2.3360
59.2982	29220	2.2998
59.3982	26180	2.0605
59.4982	21440	1.6874
59.5982	16420	1.2923
59.6982	12500	0.9838
59.7982	10460	0.8233
59.8982	10100	0.7949
59.9982	10640	0.8374
60.0982	11360	0.8941
60.1982	11900	0.9366
60.2982	12120	0.9539
60.3982	11980	0.9429
60.4982	11580	0.9114
60.5982	11020	0.8673
60.6982	10480	0.8248
60.7982	10100	0.7949
60.8982	9920	0.7808
60.9982	9920	0.7808
61.0982	10040	0.7902
61.1982	10180	0.8012
61.2982	10220	0.8044
61.3982	10180	0.8012
61.4982	10060	0.7918
61.5982	10000	0.7871
61.6982	10120	0.7965
61.7982	10540	0.8296
61.8982	11260	0.8862
61.9982	12160	0.9571
62.0982	13060	1.0279
62.1982	13700	1.0783
62.2982	13860	1.0909
62.3982	13500	1.0625
62.4982	12720	1.0011
62.5982	11740	0.9240
62.6982	10840	0.8532
62.7982	10180	0.8012
62.8982	9880	0.7776
62.9982	9840	0.7745
63.0982	9920	0.7808
63.1982	10000	0.7871
63.2982	10000	0.7871
63.3982	9940	0.7823
63.4982	9940	0.7823
63.5982	10120	0.7965
63.6982	10560	0.8311
63.7982	11340	0.8925
63.8982	12460	0.9807
63.9982	13740	1.0814
64.0982	14860	1.1696
64.1982	15420	1.2136
64.2982	15260	1.2010
64.3982	14420	1.1349
64.4982	13140	1.0342
64.5982	11800	0.9287
64.6982	10840	0.8532
64.7982	10540	0.8296
64.8982	10960	0.8626
64.9982	11900	0.9366
65.0982	12940	1.0184
65.1982	13640	1.0735
65.2983	13760	1.0830
65.3983	13300	1.0468
65.4983	12460	0.9807
65.5983	11500	0.9051
65.6983	10720	0.8437
65.7983	10260	0.8075
65.8983	10020	0.7886
65.9983	9920	0.7808
66.0983	9840	0.7745
66.1983	9820	0.7729
66.2983	9820	0.7729
66.3983	9820	0.7729
66.4983	9780	0.7697
66.5983	9740	0.7666
66.6983	9700	0.7634
66.7983	9700	0.7634
66.8983	9780	0.7697
66.9983	9960	0.7839
67.0983	10140	0.7981
67.1983	10260	0.8075
67.2983	10260	0.8075
67.3983	10160	0.7996
67.4983	10000	0.7871
67.5983	9860	0.7760
67.6983	9760	0.7682
67.7983	9760	0.7682
67.8983	9780	0.7697
67.9983	9760	0.7682
68.0983	9720	0.7650
68.1983	9600	0.7556
68.2983	9400	0.7398
68.3983	9220	0.7257
68.4983	9540	0.7509
68.5983	11420	0.8988
68.6983	16180	1.2735
68.7983	24780	1.9503
68.8983	37240	2.9310
68.9983	51780	4.0754
69.0983	64580	5.0828
69.1983	71200	5.6038
69.2983	69020	5.4323
69.3983	58760	4.6247
69.4983	43880	3.4536
69.5983	28800	2.2667
69.6983	17340	1.3648
69.7983	11240	0.8846
69.8983	9640	0.7587
69.9983	10240	0.8059
70.0983	11160	0.8784
70.1983	11640	0.9161
70.2983	11680	0.9193
70.3983	11400	0.8972
70.4983	10960	0.8626
70.5983	10500	0.8264
70.6983	10120	0.7965
70.7983	9920	0.7808
70.8983	9940	0.7823
70.9983	10140	0.7981
71.0983	10400	0.8185
71.1983	10620	0.8359
71.2983	10700	0.8421
71.3983	10620	0.8359
71.4983	10440	0.8217
71.5983	10260	0.8075
71.6983	10260	0.8075
71.7983	10520	0.8280
71.8983	11060	0.8705
71.9983	11840	0.9319
72.0983	12620	0.9933
72.1983	13160	1.0358
72.2983	13260	1.0436
72.3983	12860	1.0122
72.4983	12120	0.9539
72.5983	11220	0.8831
72.6983	10440	0.8217
72.7983	9940	0.7823
72.8983	9780	0.7697
72.9983	9840	0.7745
73.0983	10020	0.7886
73.1983	10180	0.8012
73.2983	10260	0.8075
73.3983	10240	0.8059
73.4983	10140	0.7981
73.5983	10020	0.7886
73.6983	9920	0.7808
73.7983	9960	0.7839
73.8983	10100	0.7949
73.9983	10340	0.8138
74.0983	10560	0.8311
74.1983	10700	0.8421
74.2983	10720	0.8437
74.3983	10600	0.8343
74.4983	10440	0.8217
74.5983	10320	0.8122
74.6983	10380	0.8170
74.7983	10720	0.8437
74.8983	11380	0.8957
74.9983	12180	0.9586
75.0983	12860	1.0122
75.1983	13120	1.0326
75.2983	12880	1.0137
75.3983	12200	0.9602
75.4983	11340	0.8925
75.5983	10580	0.8327
75.6983	10160	0.7996
75.7983	10100	0.7949
75.8983	10260	0.8075
75.9983	10480	0.8248
76.0983	10620	0.8359
76.1983	10620	0.8359
76.2983	10480	0.8248
76.3983	10340	0.8138
76.4983	10340	0.8138
76.5983	10580	0.8327
76.6983	11120	0.8752
76.7983	11920	0.9382
76.8983	12880	1.0137
76.9983	13720	1.0798
77.0983	14200	1.1176
77.1983	14180	1.1160
77.2983	13660	1.0751
77.3983	12760	1.0043
77.4983	11720	0.9224
77.5983	10820	0.8516
77.6983	10240	0.8059
77.7983	10000	0.7871
77.8983	9980	0.7855
77.9983	10040	0.7902
78.0983	10080	0.7934
78.1983	10100	0.7949
78.2983	10080	0.7934
78.3983	10080	0.7934
78.4983	10140	0.7981
78.5983	10280	0.8091
78.6983	10420	0.8201
78.7983	10500	0.8264
78.8983	10500	0.8264
78.9983	10380	0.8170
79.0983	10200	0.8028
79.1983	10020	0.7886
79.2983	9900	0.7792
79.3983	9900	0.7792
79.4983	9980	0.7855
79.5983	10100	0.7949
79.6983	10220	0.8044
79.7983	10360	0.8154
79.8983	10520	0.8280
79.9983	10680	0.8406
80.0983	10820	0.8516
80.1983	10860	0.8547
80.2983	10800	0.8500
80.3983	10660	0.8390
80.4983	10520	0.8280
80.5983	10440	0.8217
80.6983	10540	0.8296
80.7983	10900	0.8579
80.8983	11460	0.9020
80.9983	12020	0.9460
81.0983	12340	0.9712
81.1983	12320	0.9697
81.2983	11940	0.9397
81.3983	11300	0.8894
81.4983	10640	0.8374
81.5983	10180	0.8012
81.6983	10020	0.7886
81.7983	10160	0.7996
81.8983	10460	0.8233
81.9983	10780	0.8484
82.0983	11000	0.8658
82.1983	11040	0.8689
82.2983	10900	0.8579
82.3983	10660	0.8390
82.4983	10460	0.8233
82.5983	10440	0.8217
82.6983	10780	0.8484
82.7983	11460	0.9020
82.8983	12380	0.9744
82.9983	13340	1.0499
83.0983	14040	1.1050
83.1983	14260	1.1223
83.2983	13880	1.0924
83.3983	13020	1.0247
83.4983	12020	0.9460
83.5983	11300	0.8894
83.6983	11300	0.8894
83.7983	12220	0.9618
83.8983	13960	1.0987
83.9983	16020	1.2609
84.0983	17760	1.3978
84.1983	18520	1.4576
84.2983	18040	1.4198
84.3983	16780	1.3207
84.4983	15940	1.2546
84.5983	16920	1.3317
84.6983	20640	1.6245
84.7983	27180	2.1392
84.8983	35560	2.7988
84.9983	43540	3.4268
85.0983	48380	3.8078
85.1983	48140	3.7889
85.2983	42840	3.3717
85.3983	34180	2.6902
85.4983	24700	1.9440
85.5983	16740	1.3175
85.6983	11800	0.9287
85.7983	9900	0.7792
85.8983	9940	0.7823
85.9983	10580	0.8327
86.0983	11020	0.8673
86.1983	10960	0.8626
86.2983	10540	0.8296
86.3983	10500	0.8264
86.4983	12620	0.9933
86.5983	19080	1.5017
86.6983	31720	2.4965
86.7983	51060	4.0187
86.8983	75500	5.9423
86.9983	100580	7.9162
87.0983	119400	9.3974
87.1983	125480	9.8760
87.2983	116280	9.1519
87.3983	94620	7.4471
87.4983	67000	5.2733
87.5983	40860	3.2159
87.6983	21920	1.7252
87.7983	12240	0.9634
87.8983	9860	0.7760
87.9983	10880	0.8563
88.0983	12240	0.9634
88.1983	12820	1.0090
88.2983	12680	0.9980
88.3983	12120	0.9539
88.4983	11360	0.8941
88.5983	10700	0.8421
88.6983	10400	0.8185
88.7983	10600	0.8343
88.8983	11260	0.8862
88.9983	12160	0.9571
89.0983	13020	1.0247
89.1983	13500	1.0625
89.2983	13440	1.0578
89.3983	12880	1.0137
89.4983	12000	0.9445
89.5983	11140	0.8768
89.6983	10580	0.8327
89.7983	10440	0.8217
89.8983	10720	0.8437
89.9983	11180	0.8799
90.0983	11580	0.9114
90.1983	11720	0.9224
90.2983	11540	0.9083
90.3983	11120	0.8752
90.4983	10600	0.8343
90.5983	10160	0.7996
90.6983	9900	0.7792
90.7983	9860	0.7760
90.8983	9960	0.7839
90.9983	10140	0.7981
91.0983	10280	0.8091
91.1983	10320	0.8122
91.2983	10260	0.8075
91.3983	10120	0.7965
91.4983	9960	0.7839
91.5983	9820	0.7729
