[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130625_MEC_M_054_N_32207_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	9:51:44

[MS Spectrum]
# of Peaks	538
Raw Spectrum	[1.067->1.917],(scan:[129->231])
Background	No Background Spectrum
Base Peak	m/z 104.22 (Inten : 231,930)
811.5659	29018	12.51
812.5764	20818	8.98
813.6021	15955	6.88
814.5842	17550	7.57
816.5037	26058	11.24
817.5549	15938	6.87
818.5558	23869	10.29
820.5314	61552	26.54
821.5093	31800	13.71
822.5451	83355	35.94
823.5450	42510	18.33
824.5488	83652	36.07
825.5621	46416	20.01
826.5658	33417	14.41
827.5574	18553	8.00
828.5467	36843	15.89
829.5106	19081	8.23
830.5146	48402	20.87
831.5045	24379	10.51
832.5356	58512	25.23
833.5638	33216	14.32
834.5728	30063	12.96
835.5844	20836	8.98
836.5574	14461	6.24
837.5607	23709	10.22
838.5929	17225	7.43
839.5768	13275	5.72
840.5930	12719	5.48
842.5331	12233	5.27
844.5244	26084	11.25
845.4984	13513	5.83
846.5182	30302	13.07
847.5296	17458	7.53
848.5486	31424	13.55
849.5732	20982	9.05
850.5861	18498	7.98
851.5936	16388	7.07
852.5568	14526	6.26
853.5660	20990	9.05
854.6160	20188	8.70
855.6506	14385	6.20
856.6166	19764	8.52
857.6337	11701	5.05
858.6478	14832	6.40
867.5552	12433	5.36
869.5109	17168	7.40
870.5728	13217	5.70
872.5826	12508	5.39
877.6610	12216	5.27
879.7070	15436	6.66
881.6182	23871	10.29
882.6159	13270	5.72
883.6323	12802	5.52
893.6617	13531	5.83
895.6774	15113	6.52
897.6661	18621	8.03
898.6722	12756	5.50
905.7048	12459	5.37
909.6421	12209	5.26
911.1389	18737	8.08
913.5604	13727	5.92
919.6623	11714	5.05
921.6844	13483	5.81
923.6873	13874	5.98
925.6167	22657	9.77
926.6232	13225	5.70
927.6258	13439	5.79
931.1129	15598	6.73
939.3138	16107	6.94
941.3578	16796	7.24
943.6326	13467	5.81
949.1622	15872	6.84
963.3524	13972	6.02
969.5848	20605	8.88
970.7152	13506	5.82
982.1519	14047	6.06
985.6463	12960	5.59
987.6254	11634	5.02
997.6954	13748	5.93
1001.2189	15534	6.70
1011.3717	13447	5.80
1013.7010	19482	8.40
1014.7861	13467	5.81
1017.9625	18469	7.96
1020.7192	11655	5.03
1021.9518	11683	5.04
1026.1365	23455	10.11
1030.6600	12750	5.50
1031.8671	15742	6.79
1033.3546	15840	6.83
1034.6738	12234	5.27
1036.6768	12905	5.56
1041.2277	22808	9.83
1044.2367	22355	9.64
1046.7450	14404	6.21
1047.8158	12884	5.56
1057.4879	23604	10.18
1058.7937	12016	5.18
1062.0734	22622	9.75
1065.3567	16901	7.29
1068.3110	17148	7.39
1069.8771	13257	5.72
1070.8506	11619	5.01
1071.8710	13976	6.03
1073.4091	19963	8.61
1075.2391	20776	8.96
1078.9014	15657	6.75
1080.3872	15259	6.58
1082.0459	14486	6.25
1083.5912	13805	5.95
1086.8374	13629	5.88
1090.0774	17826	7.69
1092.5735	14393	6.21
1095.7640	12754	5.50
1097.6827	11859	5.11
1101.6121	19524	8.42
1102.8230	13705	5.91
1104.1230	15354	6.62
1105.6687	16203	6.99
1107.2333	18941	8.17
1109.3885	16531	7.13
1112.1215	18612	8.02
1113.6150	13102	5.65
1115.6913	13386	5.77
1118.3131	19878	8.57
1119.6765	14309	6.17
1123.7290	24462	10.55
1129.8226	23797	10.26
1131.9652	14234	6.14
1133.8094	19596	8.45
1136.8894	12076	5.21
1138.8936	12237	5.28
1140.5385	16971	7.32
1142.4790	20881	9.00
1144.2322	17200	7.42
1145.7990	14959	6.45
1147.4376	15389	6.64
1149.2733	14842	6.40
1150.9432	13952	6.02
1152.8114	15602	6.73
1155.7297	13501	5.82
1157.8136	40805	17.59
1160.3375	22620	9.75
1162.2115	22334	9.63
1163.7341	15866	6.84
1164.9639	12860	5.54
1168.8464	12677	5.47
1170.9348	13483	5.81
1172.6971	24511	10.57
1174.5153	19215	8.28
1176.2501	16937	7.30
1178.2614	21732	9.37
1180.3691	14578	6.29
1185.7966	17370	7.49
1187.5955	19953	8.60
1189.5145	18379	7.92
1192.1715	17638	7.60
1193.8461	18142	7.82
1195.5498	18163	7.83
1199.4684	16185	6.98
1203.7114	22365	9.64
1206.0374	18797	8.10
1209.8331	17944	7.74
1219.3491	18296	7.89
1224.6555	17246	7.44
1229.7440	13255	5.72
1231.6650	18396	7.93
1233.5829	14698	6.34
1246.1660	19878	8.57
1252.1897	16276	7.02
1254.1250	14139	6.10
1257.9163	19567	8.44
1261.6748	13736	5.92
1263.4188	12058	5.20
1266.0912	15908	6.86
1268.4459	11997	5.17
1272.1804	11773	5.08
1275.8469	15075	6.50
1285.7415	12794	5.52
1287.6564	15725	6.78
1289.6669	12292	5.30
1293.6855	13486	5.81
1295.4622	15002	6.47
1297.1727	13854	5.97
1299.8380	12912	5.57
1301.8566	12174	5.25
1307.3086	15217	6.56
1316.8555	13566	5.85
1319.8380	18894	8.15
1321.5968	16188	6.98
1323.9836	12306	5.31
1326.3716	13238	5.71
1331.8342	19280	8.31
1333.6582	12053	5.20
1335.0333	13089	5.64
1340.3971	15734	6.78
1342.1840	11893	5.13
1345.1187	12433	5.36
1347.4427	12380	5.34
1361.9156	12398	5.35
1366.9385	12942	5.58
1368.3201	14607	6.30
1372.5854	16497	7.11
1375.8242	13653	5.89
1377.3717	14148	6.10
1379.4436	12742	5.49
1380.8447	15940	6.87
1383.5820	13506	5.82
1386.3257	22093	9.53
1391.1157	16243	7.00
1392.7111	13789	5.95
1398.2498	12398	5.35
1399.5461	15950	6.88
1400.8729	11885	5.12
1403.1298	18437	7.95
1405.6208	16167	6.97
1407.6229	20743	8.94
1409.6476	17792	7.67
1420.6855	12894	5.56
1421.8673	12999	5.60
1424.0393	15852	6.83
1425.4324	12598	5.43
1426.9301	14690	6.33
1429.1482	23233	10.02
1433.3502	12189	5.26
1439.1093	13447	5.80
1442.0410	20805	8.97
1444.9608	12514	5.40
1450.4059	18002	7.76
1464.6805	14331	6.18
1467.3767	12436	5.36
1472.2939	18752	8.09
1486.7660	15695	6.77
1497.8022	13247	5.71
1509.5590	12145	5.24
1521.6294	13013	5.61
1524.2875	14045	6.06
1527.7388	12441	5.36
1541.6586	22061	9.51
1544.4148	17717	7.64
1553.8608	16348	7.05
1562.0977	17043	7.35
1566.3180	11851	5.11
1567.7749	13625	5.87
1569.6044	15675	6.76
1593.4338	12636	5.45
1597.9445	12641	5.45

Profile Data
# of Points	19900
m/z	Absolute Intensity	Relative Intensity
10.0982	0	0.0000
10.1982	0	0.0000
10.2982	11109	1.3136
10.3982	11067	1.3087
10.4982	11004	1.3012
10.5982	10941	1.2938
10.6982	10920	1.2913
10.7982	10920	1.2913
10.8982	10941	1.2938
10.9982	10962	1.2963
11.0982	10962	1.2963
11.1982	10962	1.2963
11.2982	10962	1.2963
11.3982	10962	1.2963
11.4982	10941	1.2938
11.5982	10920	1.2913
11.6982	10878	1.2863
11.7982	10857	1.2838
11.8982	10857	1.2838
11.9982	10857	1.2838
12.0982	10857	1.2838
12.1982	10857	1.2838
12.2982	10836	1.2814
12.3982	10815	1.2789
12.4982	10815	1.2789
12.5982	10815	1.2789
12.6982	10815	1.2789
12.7982	10836	1.2814
12.8982	10815	1.2789
12.9982	10794	1.2764
13.0982	10773	1.2739
13.1982	10752	1.2714
13.2982	10752	1.2714
13.3982	10752	1.2714
13.4982	10752	1.2714
13.5982	10752	1.2714
13.6982	10773	1.2739
13.7982	10773	1.2739
13.8982	10773	1.2739
13.9982	10752	1.2714
14.0982	10731	1.2689
14.1982	10710	1.2665
14.2982	10710	1.2665
14.3982	10731	1.2689
14.4982	10773	1.2739
14.5982	10794	1.2764
14.6982	10794	1.2764
14.7982	10794	1.2764
14.8982	10773	1.2739
14.9982	10773	1.2739
15.0982	10731	1.2689
15.1982	10710	1.2665
15.2982	10773	1.2739
15.3982	11109	1.3136
15.4982	11718	1.3856
15.5982	12348	1.4601
15.6982	12747	1.5073
15.7982	12789	1.5123
15.8982	12453	1.4726
15.9982	11844	1.4005
16.0982	11214	1.3260
16.1982	10857	1.2838
16.2982	10752	1.2714
16.3982	10794	1.2764
16.4982	10857	1.2838
16.5982	10878	1.2863
16.6982	10920	1.2913
16.7982	10920	1.2913
16.8982	10941	1.2938
16.9982	10920	1.2913
17.0982	10920	1.2913
17.1982	10878	1.2863
17.2982	10878	1.2863
17.3982	10878	1.2863
17.4982	10899	1.2888
17.5982	10920	1.2913
17.6982	10941	1.2938
17.7982	10941	1.2938
17.8982	10941	1.2938
17.9982	10941	1.2938
18.0982	10941	1.2938
18.1982	10962	1.2963
18.2982	10983	1.2987
18.3982	11004	1.3012
18.4982	11025	1.3037
18.5982	11025	1.3037
18.6982	11004	1.3012
18.7982	10983	1.2987
18.8982	10962	1.2963
18.9982	11025	1.3037
19.0982	11193	1.3236
19.1982	11403	1.3484
19.2982	11550	1.3658
19.3982	11613	1.3732
19.4982	11529	1.3633
19.5982	11340	1.3409
19.6982	11109	1.3136
19.7982	10941	1.2938
19.8982	10878	1.2863
19.9982	10878	1.2863
20.0982	10899	1.2888
20.1982	10899	1.2888
20.2982	10899	1.2888
20.3982	10899	1.2888
20.4982	10899	1.2888
20.5982	10878	1.2863
20.6982	10899	1.2888
20.7982	10941	1.2938
20.8982	10962	1.2963
20.9982	10962	1.2963
21.0982	10941	1.2938
21.1982	10899	1.2888
21.2982	10878	1.2863
21.3982	10836	1.2814
21.4982	10836	1.2814
21.5982	10836	1.2814
21.6982	10815	1.2789
21.7982	10815	1.2789
21.8982	10815	1.2789
21.9982	10815	1.2789
22.0982	10836	1.2814
22.1982	10836	1.2814
22.2982	10836	1.2814
22.3982	10857	1.2838
22.4982	10857	1.2838
22.5982	10857	1.2838
22.6982	10857	1.2838
22.7982	10857	1.2838
22.8982	10857	1.2838
22.9982	10857	1.2838
23.0982	10878	1.2863
23.1982	10899	1.2888
23.2982	10920	1.2913
23.3982	10941	1.2938
23.4982	10941	1.2938
23.5982	10920	1.2913
23.6982	10899	1.2888
23.7982	10878	1.2863
23.8982	10857	1.2838
23.9982	10836	1.2814
24.0982	10836	1.2814
24.1982	10836	1.2814
24.2982	10836	1.2814
24.3982	10815	1.2789
24.4982	10815	1.2789
24.5982	10836	1.2814
24.6982	10836	1.2814
24.7982	10836	1.2814
24.8982	10836	1.2814
24.9982	10857	1.2838
25.0982	10857	1.2838
25.1982	10878	1.2863
25.2982	10878	1.2863
25.3982	10878	1.2863
25.4982	10857	1.2838
25.5982	10836	1.2814
25.6982	10815	1.2789
25.7982	10815	1.2789
25.8982	10815	1.2789
25.9982	10815	1.2789
26.0982	10815	1.2789
26.1982	10836	1.2814
26.2982	10857	1.2838
26.3982	10857	1.2838
26.4982	10836	1.2814
26.5982	10836	1.2814
26.6982	10836	1.2814
26.7982	10836	1.2814
26.8982	10836	1.2814
26.9982	10857	1.2838
27.0982	10878	1.2863
27.1982	10878	1.2863
27.2982	10857	1.2838
27.3982	10836	1.2814
27.4982	10836	1.2814
27.5982	10836	1.2814
27.6982	10857	1.2838
27.7982	10878	1.2863
27.8982	10920	1.2913
27.9982	10920	1.2913
28.0982	10899	1.2888
28.1982	10878	1.2863
28.2982	10878	1.2863
28.3982	10857	1.2838
28.4982	10836	1.2814
28.5982	10836	1.2814
28.6982	10836	1.2814
28.7982	10857	1.2838
28.8982	10857	1.2838
28.9982	10878	1.2863
29.0982	10899	1.2888
29.1982	10899	1.2888
29.2982	10920	1.2913
29.3982	10920	1.2913
29.4982	10920	1.2913
29.5982	10899	1.2888
29.6982	10878	1.2863
29.7982	10857	1.2838
29.8982	10836	1.2814
29.9982	10815	1.2789
30.0982	10836	1.2814
30.1982	10836	1.2814
30.2982	10836	1.2814
30.3982	10836	1.2814
30.4982	10815	1.2789
30.5982	10815	1.2789
30.6982	10815	1.2789
30.7982	10836	1.2814
30.8982	10857	1.2838
30.9982	10878	1.2863
31.0982	10899	1.2888
31.1982	10899	1.2888
31.2982	10899	1.2888
31.3982	10878	1.2863
31.4982	10857	1.2838
31.5982	10815	1.2789
31.6982	10794	1.2764
31.7982	10794	1.2764
31.8982	10794	1.2764
31.9982	10815	1.2789
32.0982	10836	1.2814
32.1982	10836	1.2814
32.2982	10857	1.2838
32.3982	10857	1.2838
32.4982	10857	1.2838
32.5982	10878	1.2863
32.6982	10878	1.2863
32.7982	10899	1.2888
32.8982	10920	1.2913
32.9982	10941	1.2938
33.0982	10962	1.2963
33.1982	10983	1.2987
33.2982	10983	1.2987
33.3982	10983	1.2987
33.4982	10941	1.2938
33.5982	10899	1.2888
33.6982	10878	1.2863
33.7982	10878	1.2863
33.8982	10878	1.2863
33.9982	10899	1.2888
34.0982	10941	1.2938
34.1982	10941	1.2938
34.2982	10941	1.2938
34.3982	10920	1.2913
34.4982	10920	1.2913
34.5982	10920	1.2913
34.6982	10920	1.2913
34.7982	10899	1.2888
34.8982	10878	1.2863
34.9982	10878	1.2863
35.0982	10878	1.2863
35.1982	10878	1.2863
35.2982	10920	1.2913
35.3982	10962	1.2963
35.4982	10983	1.2987
35.5982	11004	1.3012
35.6982	11004	1.3012
35.7982	10983	1.2987
35.8982	10962	1.2963
35.9982	10941	1.2938
36.0982	10920	1.2913
36.1982	10920	1.2913
36.2982	10920	1.2913
36.3982	10899	1.2888
36.4982	10857	1.2838
36.5982	10836	1.2814
36.6982	10794	1.2764
36.7982	10794	1.2764
36.8982	10815	1.2789
36.9982	10857	1.2838
37.0982	10899	1.2888
37.1982	10920	1.2913
37.2982	10920	1.2913
37.3982	10920	1.2913
37.4982	10920	1.2913
37.5982	10899	1.2888
37.6982	10878	1.2863
37.7982	10878	1.2863
37.8982	10878	1.2863
37.9982	10899	1.2888
38.0982	10920	1.2913
38.1982	10920	1.2913
38.2982	10920	1.2913
38.3982	10857	1.2838
38.4982	10773	1.2739
38.5982	10815	1.2789
38.6982	11298	1.3360
38.7982	12558	1.4850
38.8982	14658	1.7333
38.9982	17367	2.0536
39.0982	20160	2.3839
39.1982	22239	2.6297
39.2982	22890	2.7067
39.3982	21882	2.5875
39.4982	19572	2.3144
39.5982	16737	1.9791
39.6982	14070	1.6638
39.7982	12138	1.4353
39.8982	11088	1.3111
39.9982	10773	1.2739
40.0982	10794	1.2764
40.1982	10857	1.2838
40.2982	10899	1.2888
40.3982	10878	1.2863
40.4982	10857	1.2838
40.5982	10878	1.2863
40.6982	11067	1.3087
40.7982	11634	1.3757
40.8982	12663	1.4974
40.9982	14154	1.6737
41.0982	15792	1.8674
41.1982	17157	2.0288
41.2982	17766	2.1008
41.3982	17388	2.0561
41.4982	16149	1.9096
41.5982	14511	1.7159
41.6982	12936	1.5297
41.7982	11802	1.3956
41.8982	11172	1.3211
41.9982	10941	1.2938
42.0982	10899	1.2888
42.1982	10899	1.2888
42.2982	10878	1.2863
42.3982	10878	1.2863
42.4982	10878	1.2863
42.5982	10899	1.2888
42.6982	10899	1.2888
42.7982	10920	1.2913
42.8982	10920	1.2913
42.9982	10920	1.2913
43.0982	10899	1.2888
43.1982	10899	1.2888
43.2982	10899	1.2888
43.3982	10899	1.2888
43.4982	10920	1.2913
43.5982	10920	1.2913
43.6982	10920	1.2913
43.7982	10941	1.2938
43.8982	10983	1.2987
43.9982	11046	1.3062
44.0982	11109	1.3136
44.1982	11193	1.3236
44.2982	11277	1.3335
44.3982	11298	1.3360
44.4982	11277	1.3335
44.5982	11214	1.3260
44.6982	11130	1.3161
44.7982	11025	1.3037
44.8982	10962	1.2963
44.9982	10941	1.2938
45.0982	10941	1.2938
45.1982	10962	1.2963
45.2982	10983	1.2987
45.3982	10983	1.2987
45.4982	10962	1.2963
45.5982	10941	1.2938
45.6982	10920	1.2913
45.7982	10920	1.2913
45.8982	10899	1.2888
45.9982	10899	1.2888
46.0982	10920	1.2913
46.1982	10941	1.2938
46.2982	10983	1.2987
46.3982	11025	1.3037
46.4982	11067	1.3087
46.5982	11067	1.3087
46.6982	11046	1.3062
46.7982	11004	1.3012
46.8982	10983	1.2987
46.9982	11025	1.3037
47.0982	11130	1.3161
47.1982	11235	1.3285
47.2982	11298	1.3360
47.3982	11298	1.3360
47.4982	11214	1.3260
47.5982	11130	1.3161
47.6982	11025	1.3037
47.7982	10962	1.2963
47.8982	10941	1.2938
47.9982	10941	1.2938
48.0982	10941	1.2938
48.1982	10920	1.2913
48.2982	10920	1.2913
48.3982	10941	1.2938
48.4982	10962	1.2963
48.5982	10962	1.2963
48.6982	10962	1.2963
48.7982	10941	1.2938
48.8982	10899	1.2888
48.9982	10857	1.2838
49.0982	10836	1.2814
49.1982	10815	1.2789
49.2982	10857	1.2838
49.3982	10899	1.2888
49.4982	10941	1.2938
49.5982	10983	1.2987
49.6982	11004	1.3012
49.7982	11004	1.3012
49.8982	10983	1.2987
49.9982	10962	1.2963
50.0982	10941	1.2938
50.1982	10920	1.2913
50.2982	10920	1.2913
50.3982	10920	1.2913
50.4982	10920	1.2913
50.5982	10899	1.2888
50.6982	10899	1.2888
50.7982	10899	1.2888
50.8982	10878	1.2863
50.9982	10878	1.2863
51.0982	10878	1.2863
51.1982	10878	1.2863
51.2982	10878	1.2863
51.3982	10878	1.2863
51.4982	10878	1.2863
51.5982	10857	1.2838
51.6982	10857	1.2838
51.7982	10878	1.2863
51.8982	10878	1.2863
51.9982	10878	1.2863
52.0982	10857	1.2838
52.1982	10857	1.2838
52.2982	10836	1.2814
52.3982	10836	1.2814
52.4982	10815	1.2789
52.5982	10836	1.2814
52.6982	10857	1.2838
52.7982	10899	1.2888
52.8982	10941	1.2938
52.9982	10962	1.2963
53.0982	10983	1.2987
53.1982	10983	1.2987
53.2982	10962	1.2963
53.3982	10941	1.2938
53.4982	10920	1.2913
53.5982	10899	1.2888
53.6982	10878	1.2863
53.7982	10899	1.2888
53.8982	10899	1.2888
53.9982	10920	1.2913
54.0982	10920	1.2913
54.1982	10920	1.2913
54.2982	10920	1.2913
54.3982	10920	1.2913
54.4982	10941	1.2938
54.5982	10941	1.2938
54.6982	10962	1.2963
54.7982	10962	1.2963
54.8982	10962	1.2963
54.9982	10983	1.2987
55.0982	11004	1.3012
55.1982	11025	1.3037
55.2982	11046	1.3062
55.3982	11025	1.3037
55.4982	11004	1.3012
55.5982	10983	1.2987
55.6982	10941	1.2938
55.7982	10899	1.2888
55.8982	10899	1.2888
55.9982	10899	1.2888
56.0982	10920	1.2913
56.1982	10920	1.2913
56.2982	10899	1.2888
56.3982	10836	1.2814
56.4982	10794	1.2764
56.5982	10962	1.2963
56.6982	11592	1.3707
56.7982	12915	1.5272
56.8982	14952	1.7681
56.9982	17346	2.0512
57.0982	19425	2.2970
57.1982	20433	2.4162
57.2982	19950	2.3591
57.3982	18165	2.1480
57.4982	15729	1.8599
57.5982	13419	1.5868
57.6982	11802	1.3956
57.7982	11130	1.3161
57.8982	11193	1.3236
57.9982	11571	1.3683
58.0982	11928	1.4105
58.1982	12096	1.4303
58.2982	11991	1.4179
58.3982	11718	1.3856
58.4982	11466	1.3558
58.5982	11718	1.3856
58.6982	12894	1.5247
58.7982	15099	1.7854
58.8982	18060	2.1356
58.9982	21189	2.5056
59.0982	23646	2.7961
59.1982	24654	2.9153
59.2982	23793	2.8135
59.3982	21420	2.5329
59.4982	18270	2.1604
59.5982	15204	1.7979
59.6982	12894	1.5247
59.7982	11655	1.3782
59.8982	11466	1.3558
59.9982	11865	1.4030
60.0982	12411	1.4676
60.1982	12768	1.5098
60.2982	12789	1.5123
60.3982	12537	1.4825
60.4982	12096	1.4303
60.5982	11613	1.3732
60.6982	11235	1.3285
60.7982	11046	1.3062
60.8982	11067	1.3087
60.9982	11172	1.3211
61.0982	11298	1.3360
61.1982	11340	1.3409
61.2982	11277	1.3335
61.3982	11151	1.3186
61.4982	11025	1.3037
61.5982	11025	1.3037
61.6982	11319	1.3385
61.7982	11928	1.4105
61.8982	12852	1.5197
61.9982	13944	1.6489
62.0982	14973	1.7705
62.1982	15624	1.8475
62.2982	15687	1.8550
62.3982	15120	1.7879
62.4982	14133	1.6712
62.5982	12999	1.5371
62.6982	11991	1.4179
62.7982	11340	1.3409
62.8982	11067	1.3087
62.9982	11025	1.3037
63.0982	11088	1.3111
63.1982	11109	1.3136
63.2982	11067	1.3087
63.3982	11025	1.3037
63.4982	10983	1.2987
