[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130618_MEC_M_056_N_32279_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:26:40

[MS Spectrum]
# of Peaks	775
Raw Spectrum	[0.917->3.325],(scan:[111->400])
Background	No Background Spectrum
Base Peak	m/z 104.21 (Inten : 214,754)
269.0752	13852	6.45
271.1615	189131	88.07
272.2244	27122	12.63
277.0316	11686	5.44
279.0027	11000	5.12
280.0575	34505	16.07
281.1159	11872	5.53
283.0301	11114	5.18
285.0704	19034	8.86
287.1436	75408	35.11
288.1921	16579	7.72
289.1531	13449	6.26
291.0578	21591	10.05
296.0541	32758	15.25
297.1263	11386	5.30
301.1174	22041	10.26
304.2022	20706	9.64
305.1124	13644	6.35
306.9983	48813	22.73
309.0779	31392	14.62
311.0860	13801	6.43
313.0102	11458	5.34
315.0228	11849	5.52
317.0773	20324	9.46
319.1084	17771	8.28
321.0051	12089	5.63
323.0174	12069	5.62
325.1378	18015	8.39
327.0834	17766	8.27
329.0417	11564	5.38
337.0071	13965	6.50
339.0269	13488	6.28
341.1517	15839	7.38
351.9683	13660	6.36
355.1244	16766	7.81
360.1578	14715	6.85
368.0217	14356	6.68
369.1788	17774	8.28
370.1293	12000	5.59
371.0978	12790	5.96
372.1556	13814	6.43
374.0001	11661	5.43
375.0284	11048	5.14
381.0092	11268	5.25
383.0331	17437	8.12
384.1186	11365	5.29
385.2009	19488	9.07
390.0044	11421	5.32
391.0420	10760	5.01
393.0641	25777	12.00
394.0360	12756	5.94
395.0214	13970	6.51
399.0854	17662	8.22
400.1999	14670	6.83
401.1664	11287	5.26
409.0695	23925	11.14
411.0317	13228	6.16
413.2253	24240	11.29
415.1027	14456	6.73
416.1426	15428	7.18
425.1186	34572	16.10
426.1915	17727	8.25
427.1468	14896	6.94
429.2423	30204	14.06
431.1467	15316	7.13
432.1817	13061	6.08
443.1097	13042	6.07
445.1115	11861	5.52
457.1714	12608	5.87
459.1833	14934	6.95
467.1115	25178	11.72
468.1253	13479	6.28
469.1228	14871	6.92
473.2039	14295	6.66
483.0703	20229	9.42
484.1278	10976	5.11
485.1403	15128	7.04
487.1990	15470	7.20
489.2074	15685	7.30
491.0316	13016	6.06
493.9620	13697	6.38
496.2336	23136	10.77
497.4256	15046	7.01
498.7756	18984	8.84
499.9773	11080	5.16
501.1438	19069	8.88
502.1417	13159	6.13
504.0249	24807	11.55
505.7613	30519	14.21
508.5583	33394	15.55
511.0299	20258	9.43
512.0328	14493	6.75
513.2736	25091	11.68
515.9837	25250	11.76
518.3363	75336	35.08
519.4069	24677	11.49
520.7820	46844	21.81
523.2579	65403	30.45
525.7856	50863	23.68
527.7016	55046	25.63
528.2982	11124	5.18
529.3712	46540	21.67
530.6945	48757	22.70
532.3982	10812	5.03
533.1339	41726	19.43
534.2719	51980	24.20
535.6556	72984	33.98
536.2982	11613	5.41
538.0650	74283	34.59
540.6008	70391	32.78
541.7982	11188	5.21
542.7982	15773	7.34
544.1959	51487	23.97
545.2923	40862	19.03
546.3065	41281	19.22
547.7707	80414	37.44
548.4982	12231	5.70
550.1130	81484	37.94
552.7671	93301	43.45
555.4263	87909	40.93
556.1982	14153	6.59
557.1982	15939	7.42
558.4221	70406	32.78
559.1982	14330	6.67
560.0532	63576	29.60
561.0982	16415	7.64
562.1602	128596	59.88
563.3982	11669	5.43
564.7986	87405	40.70
567.4324	97456	45.38
568.2982	10938	5.09
569.2982	11852	5.52
570.1857	116635	54.31
571.1982	13048	6.08
572.1982	14788	6.89
573.7256	68383	31.84
574.9248	37945	17.67
575.6982	16110	7.50
576.4982	16878	7.86
577.2968	77331	36.01
578.2982	12377	5.76
579.4182	116318	54.16
580.2982	12480	5.81
581.2982	13005	6.06
582.1810	118536	55.20
583.2982	10921	5.09
584.9849	126846	59.07
585.7982	14403	6.71
586.7982	13797	6.42
587.7794	112889	52.57
588.9982	15353	7.15
589.9982	12919	6.02
591.3971	127553	59.39
592.2982	15120	7.04
593.0982	14658	6.83
594.0403	114392	53.27
594.8982	14313	6.66
595.8982	11962	5.57
596.8398	119217	55.51
597.7982	12328	5.74
598.7982	12905	6.01
599.7242	119337	55.57
600.9982	14721	6.85
602.5527	101094	47.07
603.1982	18123	8.44
604.1271	43402	20.21
604.7982	14217	6.62
605.9064	134834	62.79
606.5982	15800	7.36
607.5982	11688	5.44
608.7813	133775	62.29
609.7982	12128	5.65
611.5294	125789	58.57
612.2982	16801	7.82
613.2982	11700	5.45
614.4128	134551	62.65
615.3982	14237	6.63
616.3982	14000	6.52
617.2524	130727	60.87
618.5982	15866	7.39
620.1685	85538	39.83
621.4382	44760	20.84
622.1982	13014	6.06
623.2593	132682	61.78
624.2982	12590	5.86
625.2982	11846	5.52
626.4167	133564	62.19
627.3982	11858	5.52
628.1982	12836	5.98
629.3075	141369	65.83
629.9982	20662	9.62
630.9982	15495	7.22
632.1086	143491	66.82
633.0982	14619	6.81
634.0982	15163	7.06
635.3937	112637	52.45
636.2982	13838	6.44
637.9266	139175	64.81
638.7982	17519	8.16
639.7982	11442	5.33
640.9373	126304	58.81
641.8982	12538	5.84
642.8982	11270	5.25
644.2280	146035	68.00
644.9982	17139	7.98
647.1939	148424	69.11
647.4982	19202	8.94
648.4982	16400	7.64
649.8568	126391	58.85
650.5982	14758	6.87
651.5982	13215	6.15
652.7563	152012	70.78
653.7982	12192	5.68
654.7982	15306	7.13
655.7264	136903	63.75
656.8982	12568	5.85
657.7982	16031	7.46
658.6411	157229	73.21
659.5982	16591	7.73
660.5982	13185	6.14
661.4361	113235	52.73
662.6982	17164	7.99
663.6842	121006	56.35
665.3283	52808	24.59
665.8982	13264	6.18
667.2269	141621	65.95
668.2982	12827	5.97
669.2982	10988	5.12
670.6293	154330	71.86
671.3982	16784	7.82
672.3982	16339	7.61
673.1982	22564	10.51
674.1116	125895	58.62
674.9982	16853	7.85
676.2373	102972	47.95
677.0982	14222	6.62
678.0982	19616	9.13
679.4036	98878	46.04
680.2982	12332	5.74
681.8685	140743	65.54
682.5982	20374	9.49
683.5982	10773	5.02
685.0876	133767	62.29
686.0982	12374	5.76
687.0982	11045	5.14
688.0273	106296	49.50
689.4014	54662	25.45
690.0982	15571	7.25
691.0982	19480	9.07
692.0867	84553	39.37
693.8994	98430	45.83
694.5982	13368	6.22
695.5982	16453	7.66
696.5433	159384	74.22
697.5982	15608	7.27
699.9634	139384	64.90
701.0982	12899	6.01
702.0982	17738	8.26
702.8700	153704	71.57
704.0982	14791	6.89
704.8982	13367	6.22
705.6813	72398	33.71
706.4982	16898	7.87
707.5623	132878	61.87
708.2982	16119	7.51
709.4161	39295	18.30
710.1982	12257	5.71
711.2821	134078	62.43
712.2982	12600	5.87
714.4806	137228	63.90
715.3982	14998	6.98
717.2982	16009	7.45
717.9976	147433	68.65
719.1982	12989	6.05
720.1601	56262	26.20
721.1982	14636	6.82
722.1646	117087	54.52
723.6619	54996	25.61
724.3982	13281	6.18
725.4219	124137	57.80
726.6227	50504	23.52
727.4982	12544	5.84
728.3982	15304	7.13
729.1666	126083	58.71
730.1982	11055	5.15
732.1982	17438	8.12
733.2816	91844	42.77
734.2982	11914	5.55
735.2982	13640	6.35
736.1514	91382	42.55
737.7035	43884	20.43
738.4982	12412	5.78
739.4982	15502	7.22
740.2130	124145	57.81
741.5242	48737	22.69
742.4982	12985	6.05
743.3982	16311	7.60
744.2997	129897	60.49
745.2982	11169	5.20
746.2982	13494	6.28
747.3394	120287	56.01
748.2982	12524	5.83
749.2982	12314	5.73
750.2982	13161	6.13
751.4611	117404	54.67
752.2982	11769	5.48
753.2982	11497	5.35
754.2982	15732	7.33
755.1050	120069	55.91
756.5949	47837	22.28
757.4982	14308	6.66
758.3272	114429	53.28
759.5549	33188	15.45
760.5753	44463	20.70
761.4982	18380	8.56
762.3354	129820	60.45
765.2982	11622	5.41
766.2544	107704	50.15
767.6702	27051	12.60
768.4982	14180	6.60
769.1722	83615	38.94
770.5849	41609	19.38
772.4982	19540	9.10
773.2432	134248	62.51
776.3982	11748	5.47
776.9392	110763	51.58
778.2982	12488	5.82
780.5499	194022	90.35
781.5418	103847	48.36
782.5444	197396	91.92
783.5975	111748	52.04
784.7000	108644	50.59
785.4982	14155	6.59
786.6063	30365	14.14
787.5982	15227	7.09
788.2905	104764	48.78
789.4982	11057	5.15
790.4982	13200	6.15
791.0997	71534	33.31
792.5703	30318	14.12
793.4982	11203	5.22
794.4982	17840	8.31
795.4982	24842	11.57
796.5007	148596	69.19
797.5497	74647	34.76
798.5647	156506	72.88
799.5709	100497	46.80
800.6238	40118	18.68
801.4982	10942	5.10
802.3257	85154	39.65
803.4982	16335	7.61
804.5538	103651	48.26
805.4982	31352	14.60
806.5226	154511	71.95
807.5792	54250	25.26
808.5563	113244	52.73
809.6114	68994	32.13
810.5861	74034	34.47
811.6191	31763	14.79
812.5982	12917	6.01
813.1086	60775	28.30
814.5918	28099	13.08
816.4982	11471	5.34
817.1797	74836	34.85
818.5482	33175	15.45
820.5560	78017	36.33
821.5336	53709	25.01
822.5341	74494	34.69
823.5175	38071	17.73
824.5208	89935	41.88
825.5706	51668	24.06
826.6273	42770	19.92
827.5982	15404	7.17
828.3784	112179	52.24
829.5235	39801	18.53
830.5431	51147	23.82
831.4982	15787	7.35
832.5273	78523	36.56
833.6061	31612	14.72
834.6079	31103	14.48
835.6304	32673	15.21
836.6132	20670	9.62
837.6124	19400	9.03
839.2371	55095	25.65
840.6213	11541	5.37
841.6352	24155	11.25
843.5982	13593	6.33
844.4971	56643	26.38
845.5531	30410	14.16
846.5554	48317	22.50
847.5256	29380	13.68
848.5388	37608	17.51
849.5982	13023	6.06
850.5650	39492	18.39
851.6689	24623	11.47
852.6480	18830	8.77
853.5982	11675	5.44
854.6167	34095	15.88
856.6039	37202	17.32
857.6673	25228	11.75
858.6462	18888	8.80
861.8551	44512	20.73
865.2780	37595	17.51
867.6356	24884	11.59
869.6558	35101	16.34
870.6962	28074	13.07
871.6715	28202	13.13
872.6065	34422	16.03
873.6560	17686	8.24
874.6528	13591	6.33
876.2409	43475	20.24
877.7171	23210	10.81
879.6987	44469	20.71
880.7361	27368	12.74
881.7544	43903	20.44
882.7873	29109	13.55
883.7814	24062	11.20
886.0643	31117	14.49
887.9240	26564	12.37
891.2549	37474	17.45
893.6671	29883	13.91
894.6603	24516	11.42
895.7064	59183	27.56
896.6961	32135	14.96
897.7060	59534	27.72
898.7451	34881	16.24
899.7922	23365	10.88
900.7743	20290	9.45
901.7638	15195	7.08
903.7003	16361	7.62
905.5109	46427	21.62
906.7762	15858	7.38
907.7490	24860	11.58
908.7557	17514	8.16
909.7778	23660	11.02
911.2971	27880	12.98
913.2294	23053	10.73
915.2562	29614	13.79
916.6708	12840	5.98
917.6895	13021	6.06
920.6967	25428	11.84
921.7214	32163	14.98
922.7515	19498	9.08
923.7754	34990	16.29
924.7280	24244	11.29
925.7375	26336	12.26
926.7290	14623	6.81
927.7145	16237	7.56
929.6956	21367	9.95
930.7194	12852	5.98
932.0968	21961	10.23
935.2814	33932	15.80
937.0430	13537	6.30
939.1815	25060	11.67
941.6433	14588	6.79
944.6457	20024	9.32
945.6987	16318	7.60
947.7574	11891	5.54
950.1792	40813	19.00
952.0382	11353	5.29
954.2220	33160	15.44
955.8176	14463	6.73
956.9281	11080	5.16
959.6877	40953	19.07
962.1467	12917	6.01
964.8256	37573	17.50
968.5847	59093	27.52
971.6788	14103	6.57
974.1957	38328	17.85
976.0099	12816	5.97
979.3517	52609	24.50
983.2601	35380	16.47
984.8153	12604	5.87
985.7775	11436	5.33
988.8018	41341	19.25
992.0114	14173	6.60
994.3091	42792	19.93
998.2164	40162	18.70
1000.2067	19993	9.31
1003.4283	30544	14.22
1005.3422	18501	8.61
1009.0585	43997	20.49
1013.0253	67447	31.41
1015.7673	13010	6.06
1017.9243	39115	18.21
1020.2084	19657	9.15
1023.5616	45965	21.40
1027.8841	53415	24.87
1030.0230	13379	6.23
1032.6719	40814	19.01
1034.7363	16741	7.80
1038.1633	36466	16.98
1040.1249	21346	9.94
1042.9716	71111	33.11
1047.5803	41716	19.43
1049.6305	14675	6.83
1053.3235	48565	22.61
1056.5754	28329	13.19
1058.0067	18653	8.69
1059.3687	14966	6.97
1062.1023	32835	15.29
1064.0310	14657	6.83
1065.4413	13657	6.36
1067.3085	30036	13.99
1069.8528	12025	5.60
1071.2970	22889	10.66
1073.0604	29027	13.52
1076.5680	22625	10.54
1078.0723	16370	7.62
1079.5913	17281	8.05
1082.1991	30733	14.31
1083.6812	12759	5.94
1086.3301	41053	19.12
1088.2345	17332	8.07
1089.6334	17877	8.32
1091.5043	30446	14.18
1093.1321	12768	5.95
1094.3748	15832	7.37
1096.7717	43597	20.30
1098.8912	14839	6.91
1100.6461	34328	15.98
1102.3959	20454	9.52
1105.9742	45512	21.19
1109.0280	39510	18.40
1112.1483	53168	24.76
1115.2186	40606	18.91
1117.7555	39484	18.39
1120.0634	24321	11.33
1121.6289	21340	9.94
1123.0814	17936	8.35
1126.3528	46799	21.79
1130.1685	35692	16.62
1132.2837	19308	8.99
1135.2778	21221	9.88
1137.0764	17445	8.12
1141.1516	29126	13.56
1145.3248	25628	11.93
1148.0861	14330	6.67
1150.2821	34490	16.06
1155.0892	38974	18.15
1156.9366	15816	7.36
1158.2507	20533	9.56
1160.1643	35589	16.57
1161.9454	18875	8.79
1163.7885	22497	10.48
1165.4817	24705	11.50
1167.9357	23795	11.08
1171.1877	31544	14.69
1173.9093	24960	11.62
1175.3392	18190	8.47
1176.7815	21531	10.03
1179.4751	22769	10.60
1180.9554	16896	7.87
1182.4961	21169	9.86
1185.4606	46572	21.69
1189.0175	31531	14.68
1191.0864	29023	13.51
1194.1248	30472	14.19
1195.7979	20741	9.66
1197.2885	24341	11.33
1199.8309	55372	25.78
1204.1046	44806	20.86
1206.2393	18738	8.73
1207.5840	18864	8.78
1210.5336	24677	11.49
1212.1847	16101	7.50
1214.6113	23720	11.05
1217.9163	22838	10.63
1219.8389	15409	7.18
1221.2836	14264	6.64
1224.0284	24215	11.28
1226.2092	14506	6.75
1229.2842	25135	11.70
1231.2950	11573	5.39
1232.6913	12482	5.81
1237.2113	14596	6.80
1238.9294	18099	8.43
1240.5282	11219	5.22
1243.2902	25095	11.69
1245.1526	12599	5.87
1247.2511	16461	7.67
1249.6156	24119	11.23
1252.2069	27136	12.64
1256.5494	18834	8.77
1259.1248	28435	13.24
1262.5509	19854	9.24
1264.7102	18465	8.60
1267.8486	13665	6.36
1269.3434	12734	5.93
1271.0295	15521	7.23
1273.3468	24533	11.42
1275.5887	12691	5.91
1277.1543	12718	5.92
1279.5394	17382	8.09
1281.9978	25349	11.80
1284.0958	12647	5.89
1288.5923	22275	10.37
1290.9968	11765	5.48
1292.5155	18424	8.58
1295.1078	18654	8.69
1296.5769	15819	7.37
1299.4860	26504	12.34
1303.9762	34535	16.08
1306.5455	24952	11.62
1310.3135	27096	12.62
1312.2389	14038	6.54
1313.8704	16080	7.49
1317.2432	21166	9.86
1320.4492	16637	7.75
1322.1595	13062	6.08
1323.5804	11752	5.47
1325.2897	17562	8.18
1329.0463	15050	7.01
1331.7002	33505	15.60
1336.3231	14463	6.73
1339.1770	24624	11.47
1341.0464	12518	5.83
1347.0364	35028	16.31
1350.6177	24166	11.25
1353.2957	31384	14.61
1356.4822	12819	5.97
1358.0061	13852	6.45
1361.9905	33282	15.50
1364.7584	21719	10.11
1368.9614	19974	9.30
1370.6963	17005	7.92
1372.2319	15190	7.07
1376.0024	26935	12.54
1377.7847	11158	5.20
1381.3508	15586	7.26
1384.4333	16885	7.86
1386.1931	16482	7.67
1388.1324	18272	8.51
1391.2572	25190	11.73
1393.6050	20262	9.43
1395.3885	12278	5.72
1397.3014	27608	12.86
1399.3369	16150	7.52
1400.8333	11497	5.35
1405.3701	20901	9.73
1406.8826	16075	7.49
1408.7869	11127	5.18
1411.1489	18431	8.58
1413.1630	28979	13.49
1416.1836	26096	12.15
1419.3158	52829	24.60
1422.0950	16851	7.85
1423.5835	13706	6.38
1427.8110	25983	12.10
1430.2736	20490	9.54
1433.4923	17183	8.00
1435.5557	20245	9.43
1437.3412	12146	5.66
1438.9894	14315	6.67
1441.6702	30024	13.98
1445.4751	13311	6.20
1449.8964	29629	13.80
1457.3287	18927	8.81
1461.0924	12631	5.88
1463.3993	27750	12.92
1466.6625	17788	8.28
1471.9242	25659	11.95
1475.9564	13730	6.39
1479.6704	19343	9.01
1485.1566	29202	13.60
1490.6506	13236	6.16
1493.8386	16916	7.88
1502.3129	19162	8.92
1504.5853	10809	5.03
1507.2236	12942	6.03
1508.7168	11705	5.45
1516.3345	12262	5.71
1517.8535	11563	5.38
1520.6813	14500	6.75
1523.4701	13253	6.17
1525.7681	17284	8.05
1529.6639	19786	9.21
1534.3037	11304	5.26
1538.4093	15469	7.20
1540.0118	14184	6.60
1544.9956	13045	6.07
1547.7284	13004	6.06
1552.1116	25335	11.80
1555.0933	25603	11.92
1559.4526	18591	8.66
1564.5712	16210	7.55
1566.0555	11348	5.28
1567.9943	14721	6.85
1574.0558	23101	10.76
1578.2264	15520	7.23
1581.3069	12286	5.72
1589.7003	14131	6.58
1595.6385	12825	5.97
1612.2540	12729	5.93

Profile Data
# of Points	19900
m/z	Absolute Intensity	Relative Intensity
10.0982	0	0.0000
10.1982	0	0.0000
10.2982	15000	1.3623
10.3982	15150	1.3759
10.4982	15420	1.4004
10.5982	15570	1.4141
10.6982	15630	1.4195
10.7982	15510	1.4086
10.8982	15240	1.3841
10.9982	14880	1.3514
11.0982	14610	1.3269
11.1982	14520	1.3187
11.2982	14730	1.3378
11.3982	15120	1.3732
11.4982	15510	1.4086
11.5982	15840	1.4386
11.6982	16080	1.4604
11.7982	16080	1.4604
11.8982	15900	1.4440
11.9982	15540	1.4113
12.0982	15150	1.3759
12.1982	14850	1.3487
12.2982	14790	1.3432
12.3982	15120	1.3732
12.4982	15810	1.4358
12.5982	16710	1.5176
12.6982	17490	1.5884
12.7982	18000	1.6347
12.8982	18210	1.6538
12.9982	18180	1.6511
13.0982	17970	1.6320
13.1982	17670	1.6048
13.2982	17340	1.5748
13.3982	17130	1.5557
13.4982	17040	1.5476
13.5982	16950	1.5394
13.6982	16800	1.5258
13.7982	16590	1.5067
13.8982	16410	1.4903
13.9982	16260	1.4767
14.0982	16260	1.4767
14.1982	16560	1.5040
14.2982	17070	1.5503
14.3982	17490	1.5884
14.4982	17610	1.5993
14.5982	17460	1.5857
14.6982	17310	1.5721
14.7982	17130	1.5557
14.8982	16830	1.5285
14.9982	16530	1.5012
15.0982	16290	1.4794
15.1982	16050	1.4576
15.2982	15750	1.4304
15.3982	15420	1.4004
15.4982	15150	1.3759
15.5982	15000	1.3623
15.6982	15030	1.3650
15.7982	15210	1.3814
15.8982	15570	1.4141
15.9982	16020	1.4549
16.0982	16470	1.4958
16.1982	16770	1.5230
16.2982	16830	1.5285
16.3982	16620	1.5094
16.4982	16230	1.4740
16.5982	15750	1.4304
16.6982	15210	1.3814
16.7982	14790	1.3432
16.8982	14670	1.3323
16.9982	14820	1.3459
17.0982	15150	1.3759
17.1982	15600	1.4168
17.2982	16050	1.4576
17.3982	16440	1.4931
17.4982	16530	1.5012
17.5982	16350	1.4849
17.6982	15990	1.4522
17.7982	15630	1.4195
17.8982	15390	1.3977
17.9982	15360	1.3950
18.0982	15450	1.4032
18.1982	15570	1.4141
18.2982	15540	1.4113
18.3982	15330	1.3923
18.4982	15060	1.3677
18.5982	14790	1.3432
18.6982	14640	1.3296
18.7982	14550	1.3214
18.8982	14550	1.3214
18.9982	14580	1.3241
19.0982	14580	1.3241
19.1982	14610	1.3269
19.2982	14610	1.3269
19.3982	14610	1.3269
19.4982	14610	1.3269
19.5982	14610	1.3269
19.6982	14610	1.3269
19.7982	14670	1.3323
19.8982	14700	1.3350
19.9982	14760	1.3405
20.0982	14760	1.3405
20.1982	14730	1.3378
20.2982	14670	1.3323
20.3982	14610	1.3269
20.4982	14580	1.3241
20.5982	14730	1.3378
20.6982	15150	1.3759
20.7982	15750	1.4304
20.8982	16320	1.4822
20.9982	16620	1.5094
21.0982	16560	1.5040
21.1982	16140	1.4658
21.2982	15510	1.4086
21.3982	14910	1.3541
21.4982	14550	1.3214
21.5982	14460	1.3132
21.6982	14460	1.3132
21.7982	14490	1.3160
21.8982	14490	1.3160
21.9982	14520	1.3187
22.0982	14520	1.3187
22.1982	14520	1.3187
22.2982	14550	1.3214
22.3982	14610	1.3269
22.4982	14820	1.3459
22.5982	15090	1.3705
22.6982	15420	1.4004
22.7982	15600	1.4168
22.8982	15570	1.4141
22.9982	15390	1.3977
23.0982	15120	1.3732
23.1982	14940	1.3568
23.2982	14970	1.3596
23.3982	15120	1.3732
23.4982	15330	1.3923
23.5982	15420	1.4004
23.6982	15360	1.3950
23.7982	15150	1.3759
23.8982	14880	1.3514
23.9982	14670	1.3323
24.0982	14550	1.3214
24.1982	14490	1.3160
24.2982	14550	1.3214
24.3982	14730	1.3378
24.4982	14940	1.3568
24.5982	15090	1.3705
24.6982	15150	1.3759
24.7982	15120	1.3732
24.8982	15000	1.3623
24.9982	14850	1.3487
25.0982	14760	1.3405
25.1982	14730	1.3378
25.2982	14760	1.3405
25.3982	14730	1.3378
25.4982	14700	1.3350
25.5982	14670	1.3323
25.6982	14640	1.3296
25.7982	14640	1.3296
25.8982	14760	1.3405
25.9982	14970	1.3596
26.0982	15150	1.3759
26.1982	15240	1.3841
26.2982	15240	1.3841
26.3982	15150	1.3759
26.4982	14970	1.3596
26.5982	14790	1.3432
26.6982	14670	1.3323
26.7982	14640	1.3296
26.8982	14640	1.3296
26.9982	14610	1.3269
27.0982	14610	1.3269
27.1982	14580	1.3241
27.2982	14580	1.3241
27.3982	14580	1.3241
27.4982	14550	1.3214
27.5982	14580	1.3241
27.6982	14610	1.3269
27.7982	14700	1.3350
27.8982	14820	1.3459
27.9982	14910	1.3541
28.0982	14970	1.3596
28.1982	14940	1.3568
28.2982	14850	1.3487
28.3982	14760	1.3405
28.4982	14670	1.3323
28.5982	14640	1.3296
28.6982	14670	1.3323
28.7982	14700	1.3350
28.8982	14700	1.3350
28.9982	14670	1.3323
29.0982	14610	1.3269
29.1982	14580	1.3241
29.2982	14580	1.3241
29.3982	14610	1.3269
29.4982	14640	1.3296
29.5982	14670	1.3323
29.6982	14700	1.3350
29.7982	14730	1.3378
29.8982	14700	1.3350
29.9982	14700	1.3350
30.0982	14700	1.3350
30.1982	14730	1.3378
30.2982	14760	1.3405
30.3982	14790	1.3432
30.4982	14760	1.3405
30.5982	14730	1.3378
30.6982	14640	1.3296
30.7982	14610	1.3269
30.8982	14580	1.3241
30.9982	14610	1.3269
31.0982	14610	1.3269
31.1982	14610	1.3269
31.2982	14610	1.3269
31.3982	14610	1.3269
31.4982	14580	1.3241
31.5982	14580	1.3241
31.6982	14580	1.3241
31.7982	14610	1.3269
31.8982	14640	1.3296
31.9982	14640	1.3296
32.0982	14640	1.3296
32.1982	14640	1.3296
32.2982	14640	1.3296
32.3982	14610	1.3269
32.4982	14580	1.3241
32.5982	14580	1.3241
32.6982	14580	1.3241
32.7982	14610	1.3269
32.8982	14610	1.3269
32.9982	14610	1.3269
33.0982	14610	1.3269
33.1982	14610	1.3269
33.2982	14580	1.3241
33.3982	14550	1.3214
33.4982	14550	1.3214
33.5982	14580	1.3241
33.6982	14640	1.3296
33.7982	14670	1.3323
33.8982	14700	1.3350
33.9982	14670	1.3323
34.0982	14610	1.3269
34.1982	14550	1.3214
34.2982	14550	1.3214
34.3982	14550	1.3214
34.4982	14610	1.3269
34.5982	14640	1.3296
34.6982	14670	1.3323
34.7982	14670	1.3323
34.8982	14640	1.3296
34.9982	14610	1.3269
35.0982	14580	1.3241
35.1982	14580	1.3241
35.2982	14580	1.3241
35.3982	14610	1.3269
35.4982	14610	1.3269
35.5982	14610	1.3269
35.6982	14580	1.3241
35.7982	14580	1.3241
35.8982	14610	1.3269
35.9982	14640	1.3296
36.0982	14700	1.3350
36.1982	14760	1.3405
36.2982	14760	1.3405
36.3982	14760	1.3405
36.4982	14730	1.3378
36.5982	14700	1.3350
36.6982	14700	1.3350
36.7982	14670	1.3323
36.8982	14670	1.3323
36.9982	14670	1.3323
37.0982	14670	1.3323
37.1982	14640	1.3296
37.2982	14610	1.3269
37.3982	14610	1.3269
37.4982	14580	1.3241
37.5982	14580	1.3241
37.6982	14580	1.3241
37.7982	14610	1.3269
37.8982	14640	1.3296
37.9982	14640	1.3296
38.0982	14610	1.3269
38.1982	14610	1.3269
38.2982	14550	1.3214
38.3982	14370	1.3051
38.4982	14160	1.2860
38.5982	14340	1.3023
38.6982	15720	1.4277
38.7982	18930	1.7192
38.8982	24090	2.1878
38.9982	30720	2.7900
39.0982	37530	3.4084
39.1982	42660	3.8743
39.2982	44340	4.0269
39.3982	41910	3.8062
39.4982	36330	3.2995
39.5982	29370	2.6674
39.6982	22860	2.0761
39.7982	18030	1.6375
39.8982	15420	1.4004
39.9982	14550	1.3214
40.0982	14520	1.3187
40.1982	14580	1.3241
40.2982	14550	1.3214
40.3982	14460	1.3132
40.4982	14430	1.3105
40.5982	14520	1.3187
40.6982	15060	1.3677
40.7982	16320	1.4822
40.8982	18480	1.6783
40.9982	21330	1.9372
41.0982	24390	2.2151
41.1982	26850	2.4385
41.2982	27930	2.5366
