[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130617_MEC_M_058_N_32291_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:50:47

[MS Spectrum]
# of Peaks	507
Raw Spectrum	[3.700->4.508],(scan:[445->542])
Background	No Background Spectrum
Base Peak	m/z 782.53 (Inten : 367,226)
11.1982	10332	0.8615
11.2982	10248	0.8545
11.3982	10227	0.8527
11.4982	10227	0.8527
11.5982	10227	0.8527
11.6982	10227	0.8527
11.7982	10206	0.8510
11.8982	10185	0.8492
11.9982	10164	0.8475
12.0982	10122	0.8440
12.1982	10080	0.8405
12.2982	10080	0.8405
12.3982	10101	0.8422
12.4982	10164	0.8475
12.5982	10206	0.8510
12.6982	10227	0.8527
12.7982	10227	0.8527
12.8982	10206	0.8510
12.9982	10206	0.8510
13.0982	10311	0.8597
13.1982	10479	0.8737
13.2982	10773	0.8982
13.3982	11256	0.9385
13.4982	11844	0.9875
13.5982	12243	1.0208
13.6982	12306	1.0261
13.7982	12054	1.0050
13.8982	11529	0.9613
13.9982	10794	0.9000
14.0982	10164	0.8475
14.1982	10080	0.8405
14.2982	10836	0.9035
14.3982	12138	1.0120
14.4982	13335	1.1119
14.5982	13965	1.1644
14.6982	13881	1.1574
14.7982	13146	1.0961
14.8982	12159	1.0138
14.9982	11487	0.9578
15.0982	11508	0.9595
15.1982	12054	1.0050
15.2982	12684	1.0576
15.3982	12978	1.0821
15.4982	12726	1.0611
15.5982	12285	1.0243
15.6982	12243	1.0208
15.7982	12915	1.0768
15.8982	13881	1.1574
15.9982	14553	1.2134
16.0982	14616	1.2187
16.1982	14070	1.1731
16.2982	13146	1.0961
16.3982	12285	1.0243
16.4982	11991	0.9998
16.5982	12390	1.0331
16.6982	13041	1.0873
16.7982	13398	1.1171
16.8982	13230	1.1031
16.9982	12726	1.0611
17.0982	12096	1.0085
17.1982	11445	0.9543
17.2982	10815	0.9017
17.3982	10332	0.8615
17.4982	10143	0.8457
17.5982	10164	0.8475
17.6982	10395	0.8667
17.7982	10752	0.8965
17.8982	11172	0.9315
17.9982	11466	0.9560
18.0982	11571	0.9648
18.1982	11445	0.9543
18.2982	11130	0.9280
18.3982	10836	0.9035
18.4982	10752	0.8965
18.5982	10941	0.9122
18.6982	11403	0.9508
18.7982	12033	1.0033
18.8982	12663	1.0558
18.9982	12999	1.0838
19.0982	12936	1.0786
19.1982	12495	1.0418
19.2982	11823	0.9858
19.3982	11130	0.9280
19.4982	10584	0.8825
19.5982	10353	0.8632
19.6982	10311	0.8597
19.7982	10353	0.8632
19.8982	10332	0.8615
19.9982	10311	0.8597
20.0982	10311	0.8597
20.1982	10269	0.8562
20.2982	10248	0.8545
20.3982	10248	0.8545
20.4982	10248	0.8545
20.5982	10248	0.8545
20.6982	10269	0.8562
20.7982	10269	0.8562
20.8982	10248	0.8545
20.9982	10227	0.8527
21.0982	10227	0.8527
21.1982	10227	0.8527
21.2982	10248	0.8545
21.3982	10269	0.8562
21.4982	10269	0.8562
21.5982	10248	0.8545
21.6982	10227	0.8527
21.7982	10206	0.8510
21.8982	10206	0.8510
21.9982	10227	0.8527
22.0982	10269	0.8562
22.1982	10311	0.8597
22.2982	10311	0.8597
22.3982	10290	0.8580
22.4982	10248	0.8545
22.5982	10206	0.8510
22.6982	10185	0.8492
22.7982	10227	0.8527
22.8982	10311	0.8597
22.9982	10437	0.8702
23.0982	10542	0.8790
23.1982	10584	0.8825
23.2982	10542	0.8790
23.3982	10458	0.8720
23.4982	10332	0.8615
23.5982	10248	0.8545
23.6982	10206	0.8510
23.7982	10227	0.8527
23.8982	10227	0.8527
23.9982	10248	0.8545
24.0982	10248	0.8545
24.1982	10248	0.8545
24.2982	10248	0.8545
24.3982	10227	0.8527
24.4982	10206	0.8510
24.5982	10185	0.8492
24.6982	10185	0.8492
24.7982	10206	0.8510
24.8982	10227	0.8527
24.9982	10248	0.8545
25.0982	10290	0.8580
25.1982	10311	0.8597
25.2982	10311	0.8597
25.3982	10290	0.8580
25.4982	10269	0.8562
25.5982	10227	0.8527
25.6982	10206	0.8510
25.7982	10185	0.8492
25.8982	10206	0.8510
25.9982	10227	0.8527
26.0982	10269	0.8562
26.1982	10290	0.8580
26.2982	10311	0.8597
26.3982	10290	0.8580
26.4982	10269	0.8562
26.5982	10248	0.8545
26.6982	10206	0.8510
26.7982	10206	0.8510
26.8982	10206	0.8510
26.9982	10227	0.8527
27.0982	10269	0.8562
27.1982	10311	0.8597
27.2982	10332	0.8615
27.3982	10332	0.8615
27.4982	10311	0.8597
27.5982	10269	0.8562
27.6982	10248	0.8545
27.7982	10227	0.8527
27.8982	10248	0.8545
27.9982	10269	0.8562
28.0982	10311	0.8597
28.1982	10311	0.8597
28.2982	10311	0.8597
28.3982	10290	0.8580
28.4982	10290	0.8580
28.5982	10269	0.8562
28.6982	10248	0.8545
28.7982	10248	0.8545
28.8982	10248	0.8545
28.9982	10248	0.8545
29.0982	10248	0.8545
29.1982	10227	0.8527
29.2982	10227	0.8527
29.3982	10227	0.8527
29.4982	10227	0.8527
29.5982	10227	0.8527
29.6982	10227	0.8527
29.7982	10353	0.8632
29.8982	10710	0.8930
29.9982	11151	0.9298
30.0982	11508	0.9595
30.1982	11634	0.9700
30.2982	11508	0.9595
30.3982	11130	0.9280
30.4982	10668	0.8895
30.5982	10311	0.8597
30.6982	10206	0.8510
30.7982	10227	0.8527
30.8982	10248	0.8545
30.9982	10227	0.8527
31.0982	10185	0.8492
31.1982	10143	0.8457
31.2982	10143	0.8457
31.3982	10164	0.8475
31.4982	10227	0.8527
31.5982	10269	0.8562
31.6982	10311	0.8597
31.7982	10290	0.8580
31.8982	10269	0.8562
31.9982	10206	0.8510
32.0982	10185	0.8492
32.1982	10206	0.8510
32.2982	10248	0.8545
32.3982	10311	0.8597
32.4982	10332	0.8615
32.5982	10311	0.8597
32.6982	10290	0.8580
32.7982	10269	0.8562
32.8982	10248	0.8545
32.9982	10269	0.8562
33.0982	10290	0.8580
33.1982	10290	0.8580
33.2982	10290	0.8580
33.3982	10269	0.8562
33.4982	10248	0.8545
33.5982	10227	0.8527
33.6982	10227	0.8527
33.7982	10269	0.8562
33.8982	10311	0.8597
33.9982	10332	0.8615
34.0982	10311	0.8597
34.1982	10269	0.8562
34.2982	10227	0.8527
34.3982	10185	0.8492
34.4982	10206	0.8510
34.5982	10290	0.8580
34.6982	10437	0.8702
34.7982	10584	0.8825
34.8982	10689	0.8912
34.9982	10689	0.8912
35.0982	10605	0.8842
35.1982	10458	0.8720
35.2982	10311	0.8597
35.3982	10227	0.8527
35.4982	10185	0.8492
35.5982	10185	0.8492
35.6982	10206	0.8510
35.7982	10206	0.8510
35.8982	10185	0.8492
35.9982	10143	0.8457
36.0982	10143	0.8457
36.1982	10143	0.8457
36.2982	10164	0.8475
36.3982	10206	0.8510
36.4982	10227	0.8527
36.5982	10248	0.8545
36.6982	10248	0.8545
36.7982	10248	0.8545
36.8982	10227	0.8527
36.9982	10248	0.8545
37.0982	10269	0.8562
37.1982	10332	0.8615
37.2982	10395	0.8667
37.3982	10437	0.8702
37.4982	10416	0.8685
37.5982	10374	0.8650
37.6982	10311	0.8597
37.7982	10269	0.8562
37.8982	10227	0.8527
37.9982	10206	0.8510
38.0982	10248	0.8545
38.1982	10332	0.8615
38.2982	10458	0.8720
38.3982	10584	0.8825
38.4982	10647	0.8877
38.5982	10731	0.8947
38.6982	10962	0.9140
38.7982	11529	0.9613
38.8982	12663	1.0558
38.9982	14301	1.1924
39.0982	16191	1.3500
39.1982	17787	1.4831
39.2982	18522	1.5443
39.3982	18123	1.5111
39.4982	16737	1.3955
39.5982	14826	1.2362
39.6982	12957	1.0803
39.7982	11529	0.9613
39.8982	10710	0.8930
39.9982	10374	0.8650
40.0982	10290	0.8580
40.1982	10269	0.8562
40.2982	10290	0.8580
40.3982	10458	0.8720
40.4982	10899	0.9087
40.5982	11571	0.9648
40.6982	12306	1.0261
40.7982	12894	1.0751
40.8982	13272	1.1066
40.9982	13524	1.1276
41.0982	13671	1.1399
41.1982	13797	1.1504
41.2982	13839	1.1539
41.3982	13671	1.1399
41.4982	13188	1.0996
41.5982	12390	1.0331
41.6982	11529	0.9613
41.7982	10815	0.9017
41.8982	10395	0.8667
41.9982	10248	0.8545
42.0982	10227	0.8527
42.1982	10269	0.8562
42.2982	10311	0.8597
42.3982	10311	0.8597
42.4982	10248	0.8545
42.5982	10143	0.8457
42.6982	10206	0.8510
42.7982	10689	0.8912
42.8982	11550	0.9630
42.9982	12474	1.0401
43.0982	13083	1.0908
43.1982	13146	1.0961
43.2982	12621	1.0523
43.3982	11718	0.9770
43.4982	10857	0.9052
43.5982	10479	0.8737
43.6982	10563	0.8807
43.7982	10836	0.9035
43.8982	11025	0.9192
43.9982	11067	0.9227
44.0982	10983	0.9157
44.1982	10794	0.9000
44.2982	10668	0.8895
44.3982	10647	0.8877
44.4982	10689	0.8912
44.5982	10731	0.8947
44.6982	10689	0.8912
44.7982	10605	0.8842
44.8982	10500	0.8755
44.9982	10374	0.8650
45.0982	10311	0.8597
45.1982	10269	0.8562
45.2982	10269	0.8562
45.3982	10269	0.8562
45.4982	10269	0.8562
45.5982	10269	0.8562
45.6982	10290	0.8580
45.7982	10311	0.8597
45.8982	10332	0.8615
45.9982	10353	0.8632
46.0982	10353	0.8632
46.1982	10353	0.8632
46.2982	10332	0.8615
46.3982	10332	0.8615
46.4982	10311	0.8597
46.5982	10290	0.8580
46.6982	10290	0.8580
46.7982	10269	0.8562
46.8982	10290	0.8580
46.9982	10353	0.8632
47.0982	10437	0.8702
47.1982	10521	0.8772
47.2982	10584	0.8825
47.3982	10584	0.8825
47.4982	10500	0.8755
47.5982	10395	0.8667
47.6982	10290	0.8580
47.7982	10269	0.8562
47.8982	10332	0.8615
47.9982	10437	0.8702
48.0982	10521	0.8772
48.1982	10563	0.8807
48.2982	10542	0.8790
48.3982	10458	0.8720
48.4982	10353	0.8632
48.5982	10269	0.8562
48.6982	10227	0.8527
48.7982	10227	0.8527
48.8982	10248	0.8545
48.9982	10290	0.8580
49.0982	10332	0.8615
49.1982	10332	0.8615
49.2982	10311	0.8597
49.3982	10269	0.8562
49.4982	10227	0.8527
49.5982	10227	0.8527
49.6982	10248	0.8545
49.7982	10290	0.8580
49.8982	10332	0.8615
49.9982	10332	0.8615
50.0982	10311	0.8597
50.1982	10248	0.8545
50.2982	10206	0.8510
50.3982	10164	0.8475
50.4982	10185	0.8492
50.5982	10206	0.8510
50.6982	10248	0.8545
50.7982	10269	0.8562
50.8982	10269	0.8562
50.9982	10248	0.8545
51.0982	10227	0.8527
51.1982	10206	0.8510
51.2982	10206	0.8510
51.3982	10227	0.8527
51.4982	10227	0.8527
51.5982	10248	0.8545
51.6982	10227	0.8527
51.7982	10206	0.8510
51.8982	10185	0.8492
51.9982	10185	0.8492
52.0982	10185	0.8492
52.1982	10206	0.8510
52.2982	10227	0.8527
52.3982	10248	0.8545
52.4982	10248	0.8545
52.5982	10269	0.8562
52.6982	10269	0.8562
52.7982	10269	0.8562
52.8982	10290	0.8580
52.9982	10311	0.8597
53.0982	10311	0.8597
53.1982	10353	0.8632
53.2982	10374	0.8650
53.3982	10374	0.8650
53.4982	10353	0.8632
53.5982	10332	0.8615
53.6982	10332	0.8615
53.7982	10332	0.8615
53.8982	10353	0.8632
53.9982	10395	0.8667
54.0982	10416	0.8685
54.1982	10395	0.8667
54.2982	10374	0.8650
54.3982	10332	0.8615
54.4982	10290	0.8580
54.5982	10290	0.8580
54.6982	10311	0.8597
54.7982	10332	0.8615
54.8982	10374	0.8650
54.9982	10437	0.8702
55.0982	10479	0.8737
55.1982	10521	0.8772
55.2982	10521	0.8772
55.3982	10479	0.8737
55.4982	10416	0.8685
55.5982	10416	0.8685
55.6982	10584	0.8825
55.7982	10878	0.9070
55.8982	11151	0.9298
55.9982	11256	0.9385
56.0982	11193	0.9333
56.1982	10920	0.9105
56.2982	10542	0.8790
56.3982	10227	0.8527
56.4982	10185	0.8492
56.5982	10479	0.8737
56.6982	11151	0.9298
56.7982	12390	1.0331
56.8982	14280	1.1906
56.9982	16569	1.3815
57.0982	18627	1.5531
57.1982	19761	1.6476
57.2982	19509	1.6266
57.3982	17955	1.4971
57.4982	15582	1.2992
57.5982	13146	1.0961
57.6982	11319	0.9438
57.7982	10437	0.8702
57.8982	10353	0.8632
57.9982	10731	0.8947
58.0982	11151	0.9298
58.1982	11424	0.9525
58.2982	11466	0.9560
58.3982	11277	0.9403
58.4982	11025	0.9192
58.5982	11046	0.9210
58.6982	11718	0.9770
58.7982	13188	1.0996
58.8982	15372	1.2817
58.9982	17892	1.4918
59.0982	20097	1.6757
59.1982	21294	1.7755
59.2982	21042	1.7544
59.3982	19404	1.6179
59.4982	16884	1.4078
59.5982	14280	1.1906
59.6982	12222	1.0191
59.7982	11046	0.9210
59.8982	10773	0.8982
59.9982	11046	0.9210
60.0982	11508	0.9595
60.1982	11865	0.9893
60.2982	11991	0.9998
60.3982	11865	0.9893
60.4982	11550	0.9630
60.5982	11130	0.9280
60.6982	10731	0.8947
60.7982	10479	0.8737
60.8982	10437	0.8702
60.9982	10563	0.8807
61.0982	10710	0.8930
61.1982	10836	0.9035
61.2982	10857	0.9052
61.3982	10794	0.9000
61.4982	10689	0.8912
61.5982	10584	0.8825
61.6982	10542	0.8790
61.7982	10626	0.8860
61.8982	10836	0.9035
61.9982	11214	0.9350
62.0982	11634	0.9700
62.1982	12012	1.0015
62.2982	12159	1.0138
62.3982	12033	1.0033
62.4982	11676	0.9735
62.5982	11193	0.9333
62.6982	10710	0.8930
62.7982	10395	0.8667
62.8982	10290	0.8580
62.9982	10311	0.8597
63.0982	10395	0.8667
63.1982	10458	0.8720
63.2982	10479	0.8737
63.3982	10437	0.8702
63.4982	10374	0.8650
63.5982	10353	0.8632
63.6982	10416	0.8685
63.7982	10563	0.8807
63.8982	10815	0.9017
63.9982	11151	0.9298
64.0982	11508	0.9595
64.1982	11823	0.9858
64.2982	11907	0.9928
64.3982	11781	0.9823
64.4982	11445	0.9543
64.5982	11067	0.9227
64.6982	10752	0.8965
64.7982	10668	0.8895
64.8982	10836	0.9035
64.9982	11151	0.9298
65.0982	11487	0.9578
65.1982	11739	0.9788
65.2983	11781	0.9823
65.3983	11634	0.9700
65.4983	11319	0.9438
65.5983	10962	0.9140
65.6983	10605	0.8842
65.7983	10374	0.8650
65.8983	10269	0.8562
65.9983	10269	0.8562
66.0983	10311	0.8597
66.1983	10332	0.8615
66.2983	10353	0.8632
66.3983	10332	0.8615
66.4983	10332	0.8615
66.5983	10332	0.8615
