[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130618_MEC_M_059_N_32281_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:30:39

[MS Spectrum]
# of Peaks	371
Raw Spectrum	[4.750->7.425],(scan:[571->892])
Background	No Background Spectrum
Base Peak	m/z 782.54 (Inten : 233,618)
825.5690	68446	29.30
826.6034	57048	24.42
827.6500	31820	13.62
828.5865	37017	15.85
829.5744	15246	6.53
830.5564	27669	11.84
832.5242	44747	19.15
833.6027	17222	7.37
834.5858	18292	7.83
835.5620	13810	5.91
836.5607	18417	7.88
839.5742	21517	9.21
841.5815	20280	8.68
843.5698	26899	11.51
844.5684	24166	10.34
845.5622	16878	7.22
846.5668	29168	12.49
847.5233	19425	8.31
848.5438	23817	10.19
849.5654	14716	6.30
850.5784	23953	10.25
851.6479	14842	6.35
852.6077	17276	7.39
853.6935	26801	11.47
854.6447	24546	10.51
855.6435	33504	14.34
856.6559	23407	10.02
857.6772	15612	6.68
858.6605	12453	5.33
861.6075	19206	8.22
865.5812	15189	6.50
867.6507	19320	8.27
869.6332	41160	17.62
870.6391	26068	11.16
871.6695	34962	14.97
872.6587	24184	10.35
873.6597	13921	5.96
876.5912	21407	9.16
877.6800	17747	7.60
878.6650	12110	5.18
879.7554	33857	14.49
880.7422	23004	9.85
881.7531	42260	18.09
882.7416	24617	10.54
883.6980	23373	10.00
885.6500	16985	7.27
887.6533	12075	5.17
891.6286	14712	6.30
893.6871	21158	9.06
894.6696	16699	7.15
895.7347	51390	22.00
896.7048	30231	12.94
897.7089	70571	30.21
898.7274	39127	16.75
899.7064	33791	14.46
900.7131	18066	7.73
901.7219	15643	6.70
903.7463	12368	5.29
905.7049	24559	10.51
906.7217	12953	5.54
907.7543	22228	9.51
908.7556	14320	6.13
909.7352	18495	7.92
910.7627	11722	5.02
913.6039	14452	6.19
919.7010	21046	9.01
920.6578	19126	8.19
921.7007	34215	14.65
922.7510	18347	7.85
923.7648	39562	16.93
924.7397	25794	11.04
925.7421	31546	13.50
926.7220	16495	7.06
927.7110	16553	7.09
929.7078	16835	7.21
935.2778	23762	10.17
941.6302	13063	5.59
943.6414	19200	8.22
944.6766	14541	6.22
945.7163	13677	5.85
950.0378	27386	11.72
955.3531	23235	9.95
959.1722	18757	8.03
964.9413	26310	11.26
969.7870	18238	7.81
974.1779	21835	9.35
979.4838	28193	12.07
984.3493	35342	15.13
994.4542	29862	12.78
999.3584	24055	10.30
1003.6407	22897	9.80
1008.9736	26621	11.40
1014.2078	24917	10.67
1018.1229	19069	8.16
1023.4276	24914	10.66
1028.4446	38970	16.68
1033.0825	19507	8.35
1038.4497	30254	12.95
1041.6949	13536	5.79
1043.6703	24222	10.37
1047.5521	23757	10.17
1053.0281	36646	15.69
1058.2675	23321	9.98
1062.2672	16818	7.20
1067.6760	26561	11.37
1072.4170	32361	13.85
1077.0355	16049	6.87
1082.6097	23541	10.08
1087.5043	18646	7.98
1091.1372	14678	6.28
1096.4177	21682	9.28
1102.1989	19082	8.17
1106.5688	19321	8.27
1111.4626	15164	6.49
1116.8647	23626	10.11
1120.7179	15919	6.81
1126.2860	17164	7.35
1131.4183	15025	6.43
1141.2335	14784	6.33
1155.5380	24056	10.30
1161.3457	17176	7.35
1168.0631	13362	5.72
1170.3419	15084	6.46
1176.1890	26583	11.38
1190.1531	12021	5.15
1208.2405	13366	5.72
1236.9189	13116	5.61
1287.8517	12167	5.21
1295.8014	13754	5.89
1303.0070	17071	7.31
1317.4728	14737	6.31
1325.7557	19248	8.24
1339.7430	17335	7.42
1347.4539	16272	6.97
1369.2454	20391	8.73
1375.1508	14413	6.17
1383.2396	12108	5.18
1391.7717	23612	10.11
1396.9186	12934	5.54
1405.8087	19692	8.43
1413.4419	20229	8.66
1419.1947	21895	9.37
1427.5793	13277	5.68
1435.9648	23451	10.04
1449.6920	13901	5.95
1457.2131	13334	5.71
1479.3121	13956	5.97
1502.0533	15991	6.84
1523.9463	18080	7.74
1529.7565	14078	6.03
1537.6862	13205	5.65
1559.5857	12266	5.25
1582.4916	16052	6.87

Profile Data
# of Points	19900
m/z	Absolute Intensity	Relative Intensity
10.0982	0	0.0000
10.1982	0	0.0000
10.2982	13248	1.6601
10.3982	12811	1.6054
10.4982	12374	1.5506
10.5982	12052	1.5103
10.6982	12098	1.5160
10.7982	12328	1.5448
10.8982	12857	1.6111
10.9982	13432	1.6832
11.0982	13800	1.7293
11.1982	13823	1.7322
11.2982	13570	1.7005
11.3982	13225	1.6573
11.4982	13018	1.6313
11.5982	13110	1.6428
11.6982	13409	1.6803
11.7982	13777	1.7264
11.8982	14076	1.7639
11.9982	14283	1.7898
12.0982	14582	1.8273
12.1982	15042	1.8849
12.2982	15594	1.9541
12.3982	16077	2.0146
12.4982	16307	2.0435
12.5982	16077	2.0146
12.6982	15318	1.9195
12.7982	14375	1.8014
12.8982	13662	1.7120
12.9982	13501	1.6918
13.0982	13846	1.7351
13.1982	14490	1.8158
13.2982	15180	1.9022
13.3982	15686	1.9656
13.4982	15801	1.9801
13.5982	15502	1.9426
13.6982	14973	1.8763
13.7982	14490	1.8158
13.8982	14191	1.7783
13.9982	14122	1.7697
14.0982	14214	1.7812
14.1982	14674	1.8388
14.2982	15571	1.9512
14.3982	16629	2.0838
14.4982	17434	2.1847
14.5982	17710	2.2193
14.6982	17388	2.1789
14.7982	16445	2.0608
14.8982	15134	1.8965
14.9982	14030	1.7581
15.0982	13639	1.7091
15.1982	13938	1.7466
15.2982	14490	1.8158
15.3982	14904	1.8677
15.4982	15042	1.8849
15.5982	14973	1.8763
15.6982	14858	1.8619
15.7982	14789	1.8532
15.8982	14835	1.8590
15.9982	14973	1.8763
16.0982	15226	1.9080
16.1982	15571	1.9512
16.2982	15870	1.9887
16.3982	16077	2.0146
16.4982	16123	2.0204
16.5982	15939	1.9973
16.6982	15594	1.9541
16.7982	15318	1.9195
16.8982	15272	1.9138
16.9982	15295	1.9166
17.0982	15226	1.9080
17.1982	15088	1.8907
17.2982	15134	1.8965
17.3982	15410	1.9311
17.4982	15870	1.9887
17.5982	16422	2.0579
17.6982	16928	2.1213
17.7982	17043	2.1357
17.8982	16514	2.0694
17.9982	15548	1.9484
18.0982	14490	1.8158
18.1982	13639	1.7091
18.2982	13087	1.6400
18.3982	12903	1.6169
18.4982	13110	1.6428
18.5982	13455	1.6861
18.6982	13708	1.7178
18.7982	13869	1.7380
18.8982	14099	1.7668
18.9982	14444	1.8100
19.0982	14789	1.8532
19.1982	14996	1.8792
19.2982	14996	1.8792
19.3982	14720	1.8446
19.4982	14145	1.7725
19.5982	13409	1.6803
19.6982	12742	1.5967
19.7982	12305	1.5420
19.8982	12167	1.5247
19.9982	12236	1.5333
20.0982	12374	1.5506
20.1982	12489	1.5650
20.2982	12558	1.5737
20.3982	12558	1.5737
20.4982	12512	1.5679
20.5982	12466	1.5621
20.6982	12397	1.5535
20.7982	12305	1.5420
20.8982	12167	1.5247
20.9982	12121	1.5189
21.0982	12236	1.5333
21.1982	12443	1.5593
21.2982	12673	1.5881
21.3982	12834	1.6083
21.4982	12857	1.6111
21.5982	12811	1.6054
21.6982	12811	1.6054
21.7982	12903	1.6169
21.8982	12995	1.6284
21.9982	12949	1.6227
22.0982	12742	1.5967
22.1982	12443	1.5593
22.2982	12144	1.5218
22.3982	11914	1.4930
22.4982	11822	1.4814
22.5982	11937	1.4958
22.6982	12259	1.5362
22.7982	12696	1.5910
22.8982	13110	1.6428
22.9982	13409	1.6803
23.0982	13547	1.6976
23.1982	13570	1.7005
23.2982	13501	1.6918
23.3982	13432	1.6832
23.4982	13340	1.6717
23.5982	13248	1.6601
23.6982	13225	1.6573
23.7982	13294	1.6659
23.8982	13432	1.6832
23.9982	13616	1.7062
24.0982	13754	1.7235
24.1982	13777	1.7264
24.2982	13593	1.7034
24.3982	13248	1.6601
24.4982	12903	1.6169
24.5982	12627	1.5823
24.6982	12374	1.5506
24.7982	12167	1.5247
24.8982	11960	1.4987
24.9982	11799	1.4786
25.0982	11638	1.4584
25.1982	11477	1.4382
25.2982	11385	1.4267
25.3982	11454	1.4353
25.4982	11707	1.4670
25.5982	12029	1.5074
25.6982	12259	1.5362
25.7982	12305	1.5420
25.8982	12190	1.5276
25.9982	12006	1.5045
26.0982	11914	1.4930
26.1982	12006	1.5045
26.2982	12282	1.5391
26.3982	12604	1.5794
26.4982	12811	1.6054
26.5982	12857	1.6111
26.6982	12811	1.6054
26.7982	12719	1.5938
26.8982	12558	1.5737
26.9982	12397	1.5535
27.0982	12259	1.5362
27.1982	12121	1.5189
27.2982	11983	1.5016
27.3982	11868	1.4872
27.4982	11845	1.4843
27.5982	11937	1.4958
27.6982	12075	1.5131
27.7982	12236	1.5333
27.8982	12328	1.5448
27.9982	12328	1.5448
28.0982	12236	1.5333
28.1982	12144	1.5218
28.2982	12144	1.5218
28.3982	12259	1.5362
28.4982	12351	1.5477
28.5982	12351	1.5477
28.6982	12190	1.5276
28.7982	11914	1.4930
28.8982	11615	1.4555
28.9982	11431	1.4324
29.0982	11523	1.4440
29.1982	11868	1.4872
29.2982	12282	1.5391
29.3982	12581	1.5766
29.4982	12719	1.5938
29.5982	12673	1.5881
29.6982	12420	1.5564
29.7982	12121	1.5189
29.8982	11891	1.4901
29.9982	11868	1.4872
30.0982	12029	1.5074
30.1982	12305	1.5420
30.2982	12650	1.5852
30.3982	12880	1.6140
30.4982	12926	1.6198
30.5982	12742	1.5967
30.6982	12466	1.5621
30.7982	12213	1.5304
30.8982	12006	1.5045
30.9982	11891	1.4901
31.0982	11776	1.4757
31.1982	11661	1.4613
31.2982	11569	1.4497
31.3982	11500	1.4411
31.4982	11523	1.4440
31.5982	11615	1.4555
31.6982	11822	1.4814
31.7982	12052	1.5103
31.8982	12190	1.5276
31.9982	12213	1.5304
32.0982	12213	1.5304
32.1982	12236	1.5333
32.2982	12374	1.5506
32.3982	12627	1.5823
32.4982	12995	1.6284
32.5982	13294	1.6659
32.6982	13340	1.6717
32.7982	13087	1.6400
32.8982	12604	1.5794
32.9982	12075	1.5131
33.0982	11684	1.4641
33.1982	11523	1.4440
33.2982	11569	1.4497
33.3982	11707	1.4670
33.4982	11845	1.4843
33.5982	11868	1.4872
33.6982	11891	1.4901
33.7982	12052	1.5103
33.8982	12489	1.5650
33.9982	13202	1.6544
34.0982	13938	1.7466
34.1982	14467	1.8129
34.2982	14559	1.8244
34.3982	14099	1.7668
34.4982	13340	1.6717
34.5982	12512	1.5679
34.6982	11937	1.4958
34.7982	11638	1.4584
34.8982	11546	1.4469
34.9982	11569	1.4497
35.0982	11661	1.4613
35.1982	11776	1.4757
35.2982	11868	1.4872
35.3982	11960	1.4987
35.4982	12006	1.5045
35.5982	12029	1.5074
35.6982	12075	1.5131
35.7982	12098	1.5160
35.8982	12075	1.5131
35.9982	12006	1.5045
36.0982	11891	1.4901
36.1982	11868	1.4872
36.2982	12006	1.5045
36.3982	12328	1.5448
36.4982	12650	1.5852
36.5982	12788	1.6025
36.6982	12696	1.5910
36.7982	12489	1.5650
36.8982	12305	1.5420
36.9982	12259	1.5362
37.0982	12420	1.5564
37.1982	12811	1.6054
37.2982	13317	1.6688
37.3982	13754	1.7235
37.4982	13915	1.7437
37.5982	13777	1.7264
37.6982	13386	1.6774
37.7982	12765	1.5996
37.8982	12144	1.5218
37.9982	11707	1.4670
38.0982	11523	1.4440
38.1982	11500	1.4411
38.2982	11477	1.4382
38.3982	11454	1.4353
38.4982	11431	1.4324
38.5982	11431	1.4324
38.6982	11569	1.4497
38.7982	11891	1.4901
38.8982	12466	1.5621
38.9982	13225	1.6573
39.0982	14030	1.7581
39.1982	14697	1.8417
39.2982	14950	1.8734
39.3982	14697	1.8417
39.4982	14030	1.7581
39.5982	13156	1.6486
39.6982	12305	1.5420
39.7982	11661	1.4613
39.8982	11270	1.4123
39.9982	11109	1.3921
40.0982	11132	1.3950
40.1982	11339	1.4209
40.2982	11661	1.4613
40.3982	12006	1.5045
40.4982	12305	1.5420
40.5982	12443	1.5593
40.6982	12420	1.5564
40.7982	12305	1.5420
40.8982	12190	1.5276
40.9982	12236	1.5333
41.0982	12420	1.5564
41.1982	12650	1.5852
41.2982	12765	1.5996
41.3982	12719	1.5938
41.4982	12443	1.5593
41.5982	12075	1.5131
41.6982	11707	1.4670
41.7982	11477	1.4382
41.8982	11362	1.4238
41.9982	11362	1.4238
42.0982	11408	1.4296
42.1982	11408	1.4296
42.2982	11362	1.4238
42.3982	11339	1.4209
42.4982	11339	1.4209
42.5982	11362	1.4238
42.6982	11408	1.4296
42.7982	11454	1.4353
42.8982	11431	1.4324
42.9982	11385	1.4267
43.0982	11431	1.4324
43.1982	11661	1.4613
43.2982	11983	1.5016
43.3982	12282	1.5391
43.4982	12420	1.5564
43.5982	12351	1.5477
43.6982	12098	1.5160
43.7982	11753	1.4728
43.8982	11523	1.4440
43.9982	11523	1.4440
44.0982	11638	1.4584
44.1982	11753	1.4728
44.2982	11845	1.4843
44.3982	11983	1.5016
44.4982	12190	1.5276
44.5982	12420	1.5564
44.6982	12581	1.5766
44.7982	12673	1.5881
44.8982	12788	1.6025
44.9982	12857	1.6111
45.0982	12880	1.6140
45.1982	12834	1.6083
45.2982	12719	1.5938
45.3982	12489	1.5650
45.4982	12144	1.5218
45.5982	11776	1.4757
45.6982	11592	1.4526
45.7982	11546	1.4469
45.8982	11592	1.4526
45.9982	11615	1.4555
46.0982	11615	1.4555
46.1982	11569	1.4497
46.2982	11523	1.4440
46.3982	11408	1.4296
46.4982	11316	1.4180
46.5982	11270	1.4123
46.6982	11316	1.4180
46.7982	11431	1.4324
46.8982	11569	1.4497
46.9982	11707	1.4670
47.0982	11845	1.4843
47.1982	11960	1.4987
47.2982	12052	1.5103
47.3982	12052	1.5103
47.4982	11983	1.5016
47.5982	11845	1.4843
47.6982	11661	1.4613
47.7982	11431	1.4324
47.8982	11270	1.4123
47.9982	11178	1.4007
48.0982	11178	1.4007
48.1982	11201	1.4036
48.2982	11224	1.4065
48.3982	11270	1.4123
48.4982	11293	1.4151
48.5982	11293	1.4151
48.6982	11293	1.4151
48.7982	11270	1.4123
48.8982	11247	1.4094
48.9982	11201	1.4036
49.0982	11178	1.4007
49.1982	11201	1.4036
49.2982	11247	1.4094
49.3982	11316	1.4180
49.4982	11385	1.4267
49.5982	11431	1.4324
49.6982	11431	1.4324
49.7982	11431	1.4324
49.8982	11454	1.4353
49.9982	11477	1.4382
50.0982	11523	1.4440
50.1982	11523	1.4440
50.2982	11500	1.4411
50.3982	11477	1.4382
50.4982	11477	1.4382
50.5982	11500	1.4411
50.6982	11523	1.4440
50.7982	11523	1.4440
50.8982	11477	1.4382
50.9982	11385	1.4267
51.0982	11316	1.4180
51.1982	11339	1.4209
51.2982	11454	1.4353
51.3982	11615	1.4555
51.4982	11776	1.4757
51.5982	11891	1.4901
51.6982	11891	1.4901
51.7982	11822	1.4814
51.8982	11661	1.4613
51.9982	11500	1.4411
52.0982	11362	1.4238
52.1982	11270	1.4123
52.2982	11178	1.4007
52.3982	11178	1.4007
52.4982	11224	1.4065
52.5982	11339	1.4209
52.6982	11454	1.4353
52.7982	11523	1.4440
52.8982	11523	1.4440
52.9982	11454	1.4353
53.0982	11362	1.4238
53.1982	11293	1.4151
53.2982	11270	1.4123
53.3982	11293	1.4151
53.4982	11293	1.4151
53.5982	11293	1.4151
53.6982	11293	1.4151
53.7982	11293	1.4151
53.8982	11270	1.4123
53.9982	11270	1.4123
54.0982	11270	1.4123
54.1982	11247	1.4094
54.2982	11224	1.4065
54.3982	11201	1.4036
54.4982	11178	1.4007
54.5982	11155	1.3979
54.6982	11155	1.3979
54.7982	11155	1.3979
54.8982	11178	1.4007
54.9982	11201	1.4036
55.0982	11247	1.4094
55.1982	11316	1.4180
55.2982	11408	1.4296
55.3982	11477	1.4382
55.4982	11523	1.4440
55.5982	11500	1.4411
55.6982	11477	1.4382
55.7982	11408	1.4296
55.8982	11362	1.4238
55.9982	11316	1.4180
56.0982	11293	1.4151
56.1982	11247	1.4094
56.2982	11201	1.4036
56.3982	11132	1.3950
56.4982	11109	1.3921
56.5982	11201	1.4036
56.6982	11523	1.4440
56.7982	12098	1.5160
56.8982	12949	1.6227
56.9982	13938	1.7466
57.0982	14789	1.8532
57.1982	15226	1.9080
57.2982	15088	1.8907
57.3982	14444	1.8100
57.4982	13478	1.6890
57.5982	12489	1.5650
57.6982	11753	1.4728
57.7982	11339	1.4209
57.8982	11224	1.4065
57.9982	11293	1.4151
58.0982	11408	1.4296
58.1982	11454	1.4353
58.2982	11500	1.4411
58.3982	11523	1.4440
58.4982	11615	1.4555
58.5982	11799	1.4786
58.6982	12213	1.5304
58.7982	12834	1.6083
58.8982	13616	1.7062
58.9982	14444	1.8100
59.0982	15157	1.8994
59.1982	15502	1.9426
59.2982	15295	1.9166
59.3982	14605	1.8302
59.4982	13639	1.7091
59.5982	12742	1.5967
59.6982	12098	1.5160
59.7982	11799	1.4786
59.8982	11799	1.4786
59.9982	11914	1.4930
60.0982	11960	1.4987
60.1982	11914	1.4930
60.2982	11822	1.4814
60.3982	11707	1.4670
60.4982	11592	1.4526
60.5982	11500	1.4411
60.6982	11408	1.4296
60.7982	11339	1.4209
60.8982	11293	1.4151
60.9982	11316	1.4180
61.0982	11362	1.4238
61.1982	11408	1.4296
61.2982	11408	1.4296
61.3982	11385	1.4267
61.4982	11339	1.4209
61.5982	11293	1.4151
61.6982	11316	1.4180
61.7982	11408	1.4296
61.8982	11569	1.4497
61.9982	11753	1.4728
62.0982	11891	1.4901
62.1982	11960	1.4987
62.2982	11960	1.4987
62.3982	11891	1.4901
62.4982	11776	1.4757
62.5982	11661	1.4613
62.6982	11592	1.4526
62.7982	11546	1.4469
62.8982	11546	1.4469
62.9982	11546	1.4469
63.0982	11569	1.4497
63.1982	11523	1.4440
63.2982	11454	1.4353
63.3982	11385	1.4267
63.4982	11293	1.4151
63.5982	11270	1.4123
63.6982	11293	1.4151
63.7982	11362	1.4238
63.8982	11477	1.4382
63.9982	11569	1.4497
64.0982	11638	1.4584
64.1982	11684	1.4641
64.2982	11661	1.4613
64.3982	11615	1.4555
64.4982	11569	1.4497
64.5982	11523	1.4440
64.6982	11477	1.4382
64.7982	11477	1.4382
64.8982	11592	1.4526
64.9982	11914	1.4930
65.0982	12328	1.5448
65.1982	12650	1.5852
65.2983	12742	1.5967
65.3983	12581	1.5766
65.4983	12213	1.5304
65.5983	11799	1.4786
65.6983	11477	1.4382
65.7983	11339	1.4209
65.8983	11339	1.4209
65.9983	11362	1.4238
66.0983	11385	1.4267
66.1983	11385	1.4267
66.2983	11431	1.4324
66.3983	11523	1.4440
66.4983	11638	1.4584
66.5983	11707	1.4670
66.6983	11730	1.4699
66.7983	11661	1.4613
66.8983	11546	1.4469
66.9983	11408	1.4296
67.0983	11270	1.4123
67.1983	11178	1.4007
67.2983	11178	1.4007
67.3983	11293	1.4151
67.4983	11477	1.4382
67.5983	11684	1.4641
67.6983	11822	1.4814
67.7983	11868	1.4872
67.8983	11822	1.4814
67.9983	11684	1.4641
68.0983	11592	1.4526
68.1983	11569	1.4497
68.2983	11592	1.4526
68.3983	11615	1.4555
68.4983	11592	1.4526
68.5983	11615	1.4555
68.6983	11776	1.4757
68.7983	12167	1.5247
68.8983	12811	1.6054
68.9983	13593	1.7034
69.0983	14283	1.7898
69.1983	14628	1.8331
69.2983	14490	1.8158
69.3983	13961	1.7495
69.4983	13179	1.6515
69.5983	12397	1.5535
69.6983	11799	1.4786
69.7983	11477	1.4382
69.8983	11408	1.4296
69.9983	11477	1.4382
70.0983	11546	1.4469
70.1983	11592	1.4526
70.2983	11569	1.4497
70.3983	11500	1.4411
70.4983	11454	1.4353
70.5983	11454	1.4353
70.6983	11477	1.4382
70.7983	11523	1.4440
70.8983	11638	1.4584
70.9983	11799	1.4786
71.0983	11983	1.5016
71.1983	12121	1.5189
71.2983	12167	1.5247
71.3983	12144	1.5218
71.4983	11983	1.5016
71.5983	11753	1.4728
71.6983	11592	1.4526
71.7983	11546	1.4469
71.8983	11615	1.4555
71.9983	11776	1.4757
72.0983	11937	1.4958
72.1983	12052	1.5103
72.2983	12075	1.5131
72.3983	11983	1.5016
72.4983	11822	1.4814
72.5983	11638	1.4584
72.6983	11477	1.4382
72.7983	11385	1.4267
72.8983	11339	1.4209
72.9983	11339	1.4209
73.0983	11362	1.4238
73.1983	11408	1.4296
73.2983	11477	1.4382
73.3983	11500	1.4411
73.4983	11500	1.4411
73.5983	11454	1.4353
73.6983	11408	1.4296
73.7983	11385	1.4267
73.8983	11385	1.4267
73.9983	11454	1.4353
74.0983	11500	1.4411
74.1983	11523	1.4440
74.2983	11500	1.4411
74.3983	11454	1.4353
74.4983	11385	1.4267
74.5983	11339	1.4209
74.6983	11339	1.4209
74.7983	11431	1.4324
74.8983	11592	1.4526
74.9983	11822	1.4814
75.0983	11983	1.5016
75.1983	12006	1.5045
75.2983	11937	1.4958
75.3983	11753	1.4728
75.4983	11523	1.4440
75.5983	11385	1.4267
75.6983	11362	1.4238
75.7983	11500	1.4411
75.8983	11684	1.4641
75.9983	11891	1.4901
76.0983	12052	1.5103
76.1983	12144	1.5218
76.2983	12121	1.5189
76.3983	11983	1.5016
76.4983	11799	1.4786
76.5983	11615	1.4555
76.6983	11500	1.4411
76.7983	11523	1.4440
76.8983	11661	1.4613
76.9983	11845	1.4843
77.0983	12006	1.5045
77.1983	12029	1.5074
77.2983	11914	1.4930
77.3983	11707	1.4670
77.4983	11500	1.4411
77.5983	11362	1.4238
77.6983	11293	1.4151
77.7983	11270	1.4123
77.8983	11293	1.4151
77.9983	11270	1.4123
78.0983	11270	1.4123
78.1983	11316	1.4180
78.2983	11454	1.4353
78.3983	11592	1.4526
78.4983	11684	1.4641
78.5983	11730	1.4699
78.6983	11661	1.4613
78.7983	11569	1.4497
78.8983	11454	1.4353
78.9983	11385	1.4267
79.0983	11362	1.4238
79.1983	11362	1.4238
79.2983	11385	1.4267
79.3983	11385	1.4267
79.4983	11408	1.4296
79.5983	11431	1.4324
79.6983	11431	1.4324
79.7983	11408	1.4296
