[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130627_MEC_F_079_N_32225_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:18:31

[MS Spectrum]
# of Peaks	199
Raw Spectrum	[9.467->10.675],(scan:[1137->1282])
Background	No Background Spectrum
Base Peak	m/z 441.19 (Inten : 166,848)
756.5521	22213	13.31
757.5082	11290	6.77
758.5743	31907	19.12
759.5498	17118	10.26
760.5808	40115	24.04
761.6264	20362	12.20
762.6054	8958	5.37
766.5197	10338	6.20
767.5200	10069	6.03
768.5735	15297	9.17
769.5489	10591	6.35
770.5399	16757	10.04
771.5150	8945	5.36
772.5618	26785	16.05
773.5475	14192	8.51
774.5580	9649	5.78
780.5642	65985	39.55
781.5175	33956	20.35
782.5493	108711	65.16
783.5623	55920	33.52
784.5825	38785	23.25
785.5214	23505	14.09
786.5486	28694	17.20
787.5840	17263	10.35
788.5737	14170	8.49
789.5477	8966	5.37
790.5501	11103	6.65
794.5647	15227	9.13
796.5640	78595	47.11
797.5142	39089	23.43
798.5479	118362	70.94
799.5458	56659	33.96
800.5598	27211	16.31
801.5325	12558	7.53
802.5228	14265	8.55
804.5532	34846	20.88
805.5098	17058	10.22
806.5569	46055	27.60
807.5515	23525	14.10
808.5800	52825	31.66
809.5750	30055	18.01
810.5737	28474	17.07
811.5733	15699	9.41
812.5649	11543	6.92
813.5989	8808	5.28
818.5412	11476	6.88
820.5477	31242	18.72
821.5186	15538	9.31
822.5437	40397	24.21
823.5572	20690	12.40
824.5771	50408	30.21
825.5781	32009	19.18
826.5683	26260	15.74
827.5220	33909	20.32
828.5429	24664	14.78
829.5339	11891	7.13
830.5377	17052	10.22
831.5431	11064	6.63
832.5505	19127	11.46
833.5850	11815	7.08
834.5849	11468	6.87
835.6325	10832	6.49
843.4796	13961	8.37
844.5241	17239	10.33
845.5595	10121	6.07
846.5269	16527	9.91
847.5336	9158	5.49
848.5562	14731	8.83
849.5919	9833	5.89
850.5898	10560	6.33
851.6168	10816	6.48
852.6011	9500	5.69
853.6494	12288	7.36
854.6381	8562	5.13
855.6568	10097	6.05
867.6644	9990	5.99
869.6447	16142	9.67
870.6753	12234	7.33
871.6866	12432	7.45
872.6434	9710	5.82
879.7455	15785	9.46
880.7109	9369	5.62
881.7050	21295	12.76
882.7545	11827	7.09
893.6573	11179	6.70
895.7382	26193	15.70
896.7002	14608	8.76
897.7502	37553	22.51
898.7422	25387	15.22
899.7398	15059	9.03
921.7222	8409	5.04
923.7196	11477	6.88
925.7355	9475	5.68
1009.5475	8381	5.02
1016.2205	10404	6.24
1018.4779	9713	5.82
1027.3079	9487	5.69
1030.2752	10186	6.10
1047.2922	10803	6.47
1058.3231	8504	5.10
1093.4415	10632	6.37
1113.3276	9038	5.42
1142.7699	9843	5.90
1233.8312	9871	5.92
1278.3625	8772	5.26
1343.0417	8393	5.03

Profile Data
# of Points	19900
m/z	Absolute Intensity	Relative Intensity
10.0982	0	0.0000
10.1982	0	0.0000
10.2982	5819	1.9431
10.3982	5786	1.9321
10.4982	5775	1.9284
10.5982	5764	1.9248
10.6982	5764	1.9248
10.7982	5764	1.9248
10.8982	5764	1.9248
10.9982	5764	1.9248
11.0982	5753	1.9211
11.1982	5731	1.9138
11.2982	5720	1.9101
11.3982	5709	1.9064
11.4982	5709	1.9064
11.5982	5709	1.9064
11.6982	5731	1.9138
11.7982	5753	1.9211
11.8982	5764	1.9248
11.9982	5786	1.9321
12.0982	5852	1.9542
12.1982	5951	1.9872
12.2982	6028	2.0129
12.3982	6061	2.0239
12.4982	6094	2.0350
12.5982	6127	2.0460
12.6982	6160	2.0570
12.7982	6171	2.0607
12.8982	6149	2.0533
12.9982	6083	2.0313
13.0982	5940	1.9835
13.1982	5764	1.9248
13.2982	5632	1.8807
13.3982	5621	1.8770
13.4982	5731	1.9138
13.5982	5885	1.9652
13.6982	6006	2.0056
13.7982	6083	2.0313
13.8982	6072	2.0276
13.9982	5984	1.9982
14.0982	5874	1.9615
14.1982	5764	1.9248
14.2982	5687	1.8991
14.3982	5654	1.8880
14.4982	5654	1.8880
14.5982	5687	1.8991
14.6982	5720	1.9101
14.7982	5753	1.9211
14.8982	5775	1.9284
14.9982	5775	1.9284
15.0982	5764	1.9248
15.1982	5742	1.9174
15.2982	5720	1.9101
15.3982	5709	1.9064
15.4982	5698	1.9027
15.5982	5698	1.9027
15.6982	5698	1.9027
15.7982	5742	1.9174
15.8982	5896	1.9689
15.9982	6149	2.0533
16.0982	6424	2.1452
16.1982	6600	2.2039
16.2982	6611	2.2076
16.3982	6479	2.1635
16.4982	6226	2.0790
16.5982	5962	1.9909
16.6982	5797	1.9358
16.7982	5764	1.9248
16.8982	5830	1.9468
16.9982	5929	1.9799
17.0982	6028	2.0129
17.1982	6094	2.0350
17.2982	6105	2.0386
17.3982	6061	2.0239
17.4982	5973	1.9946
17.5982	5885	1.9652
17.6982	5841	1.9505
17.7982	5863	1.9578
17.8982	5918	1.9762
17.9982	5962	1.9909
18.0982	5962	1.9909
18.1982	5929	1.9799
18.2982	5885	1.9652
18.3982	5885	1.9652
18.4982	5918	1.9762
18.5982	5973	1.9946
18.6982	5984	1.9982
18.7982	5962	1.9909
18.8982	5896	1.9689
18.9982	5819	1.9431
19.0982	5753	1.9211
19.1982	5720	1.9101
19.2982	5709	1.9064
19.3982	5720	1.9101
19.4982	5764	1.9248
19.5982	5874	1.9615
19.6982	5995	2.0019
19.7982	6083	2.0313
19.8982	6105	2.0386
19.9982	6050	2.0203
20.0982	5929	1.9799
20.1982	5808	1.9395
20.2982	5720	1.9101
20.3982	5676	1.8954
20.4982	5676	1.8954
20.5982	5698	1.9027
20.6982	5720	1.9101
20.7982	5753	1.9211
20.8982	5753	1.9211
20.9982	5742	1.9174
21.0982	5720	1.9101
21.1982	5698	1.9027
21.2982	5687	1.8991
21.3982	5687	1.8991
21.4982	5698	1.9027
21.5982	5720	1.9101
21.6982	5731	1.9138
21.7982	5731	1.9138
21.8982	5731	1.9138
21.9982	5731	1.9138
22.0982	5720	1.9101
22.1982	5720	1.9101
22.2982	5731	1.9138
22.3982	5742	1.9174
22.4982	5742	1.9174
22.5982	5742	1.9174
22.6982	5731	1.9138
22.7982	5720	1.9101
22.8982	5709	1.9064
22.9982	5742	1.9174
23.0982	5819	1.9431
23.1982	5918	1.9762
23.2982	5995	2.0019
23.3982	6028	2.0129
23.4982	5995	2.0019
23.5982	5907	1.9725
23.6982	5808	1.9395
23.7982	5731	1.9138
23.8982	5698	1.9027
23.9982	5698	1.9027
24.0982	5709	1.9064
24.1982	5720	1.9101
24.2982	5742	1.9174
24.3982	5775	1.9284
24.4982	5819	1.9431
24.5982	5863	1.9578
24.6982	5874	1.9615
24.7982	5863	1.9578
24.8982	5830	1.9468
24.9982	5775	1.9284
25.0982	5742	1.9174
25.1982	5720	1.9101
25.2982	5720	1.9101
25.3982	5709	1.9064
25.4982	5709	1.9064
25.5982	5709	1.9064
25.6982	5720	1.9101
25.7982	5720	1.9101
25.8982	5731	1.9138
25.9982	5731	1.9138
26.0982	5720	1.9101
26.1982	5709	1.9064
26.2982	5698	1.9027
26.3982	5687	1.8991
26.4982	5698	1.9027
26.5982	5731	1.9138
26.6982	5786	1.9321
26.7982	5841	1.9505
26.8982	5874	1.9615
26.9982	5874	1.9615
27.0982	5841	1.9505
27.1982	5797	1.9358
27.2982	5753	1.9211
27.3982	5731	1.9138
27.4982	5731	1.9138
27.5982	5742	1.9174
27.6982	5753	1.9211
27.7982	5742	1.9174
27.8982	5731	1.9138
27.9982	5720	1.9101
28.0982	5731	1.9138
28.1982	5742	1.9174
28.2982	5753	1.9211
28.3982	5764	1.9248
28.4982	5753	1.9211
28.5982	5742	1.9174
28.6982	5731	1.9138
28.7982	5720	1.9101
28.8982	5731	1.9138
28.9982	5742	1.9174
29.0982	5753	1.9211
29.1982	5764	1.9248
29.2982	5753	1.9211
29.3982	5731	1.9138
29.4982	5709	1.9064
29.5982	5698	1.9027
29.6982	5687	1.8991
29.7982	5698	1.9027
29.8982	5720	1.9101
29.9982	5731	1.9138
30.0982	5742	1.9174
30.1982	5742	1.9174
30.2982	5742	1.9174
30.3982	5731	1.9138
30.4982	5731	1.9138
30.5982	5742	1.9174
30.6982	5753	1.9211
30.7982	5753	1.9211
30.8982	5742	1.9174
30.9982	5731	1.9138
31.0982	5720	1.9101
31.1982	5720	1.9101
31.2982	5720	1.9101
31.3982	5731	1.9138
31.4982	5742	1.9174
31.5982	5753	1.9211
31.6982	5764	1.9248
31.7982	5753	1.9211
31.8982	5731	1.9138
31.9982	5709	1.9064
32.0982	5687	1.8991
32.1982	5676	1.8954
32.2982	5687	1.8991
32.3982	5698	1.9027
32.4982	5709	1.9064
32.5982	5709	1.9064
32.6982	5709	1.9064
32.7982	5698	1.9027
32.8982	5698	1.9027
32.9982	5698	1.9027
33.0982	5698	1.9027
33.1982	5698	1.9027
33.2982	5709	1.9064
33.3982	5709	1.9064
33.4982	5731	1.9138
33.5982	5742	1.9174
33.6982	5753	1.9211
33.7982	5753	1.9211
33.8982	5742	1.9174
33.9982	5731	1.9138
34.0982	5720	1.9101
34.1982	5709	1.9064
34.2982	5709	1.9064
34.3982	5709	1.9064
34.4982	5709	1.9064
34.5982	5709	1.9064
34.6982	5720	1.9101
34.7982	5742	1.9174
34.8982	5764	1.9248
34.9982	5775	1.9284
35.0982	5764	1.9248
35.1982	5753	1.9211
35.2982	5731	1.9138
35.3982	5709	1.9064
35.4982	5709	1.9064
35.5982	5709	1.9064
35.6982	5720	1.9101
35.7982	5731	1.9138
35.8982	5753	1.9211
35.9982	5753	1.9211
36.0982	5742	1.9174
36.1982	5731	1.9138
36.2982	5720	1.9101
36.3982	5709	1.9064
36.4982	5709	1.9064
36.5982	5720	1.9101
36.6982	5742	1.9174
36.7982	5764	1.9248
36.8982	5775	1.9284
36.9982	5764	1.9248
37.0982	5742	1.9174
37.1982	5720	1.9101
37.2982	5742	1.9174
37.3982	5819	1.9431
37.4982	5951	1.9872
37.5982	6050	2.0203
37.6982	6094	2.0350
37.7982	6050	2.0203
37.8982	5940	1.9835
37.9982	5808	1.9395
38.0982	5709	1.9064
38.1982	5676	1.8954
38.2982	5698	1.9027
38.3982	5720	1.9101
38.4982	5731	1.9138
38.5982	5742	1.9174
38.6982	5786	1.9321
38.7982	5885	1.9652
38.8982	6061	2.0239
38.9982	6314	2.1084
39.0982	6611	2.2076
39.1982	6853	2.2884
39.2982	6974	2.3288
39.3982	6919	2.3105
39.4982	6710	2.2407
39.5982	6424	2.1452
39.6982	6127	2.0460
39.7982	5896	1.9689
39.8982	5764	1.9248
39.9982	5709	1.9064
40.0982	5709	1.9064
40.1982	5720	1.9101
40.2982	5731	1.9138
40.3982	5720	1.9101
40.4982	5709	1.9064
40.5982	5720	1.9101
40.6982	5753	1.9211
40.7982	5819	1.9431
40.8982	5929	1.9799
40.9982	6050	2.0203
41.0982	6171	2.0607
41.1982	6237	2.0827
41.2982	6259	2.0901
41.3982	6204	2.0717
41.4982	6105	2.0386
41.5982	5973	1.9946
41.6982	5852	1.9542
41.7982	5775	1.9284
41.8982	5720	1.9101
41.9982	5687	1.8991
42.0982	5687	1.8991
42.1982	5698	1.9027
42.2982	5709	1.9064
42.3982	5731	1.9138
42.4982	5742	1.9174
42.5982	5742	1.9174
42.6982	5742	1.9174
42.7982	5742	1.9174
42.8982	5742	1.9174
42.9982	5742	1.9174
43.0982	5742	1.9174
43.1982	5742	1.9174
43.2982	5742	1.9174
43.3982	5742	1.9174
43.4982	5731	1.9138
43.5982	5731	1.9138
43.6982	5731	1.9138
43.7982	5731	1.9138
43.8982	5742	1.9174
43.9982	5742	1.9174
44.0982	5742	1.9174
44.1982	5742	1.9174
44.2982	5742	1.9174
44.3982	5742	1.9174
44.4982	5742	1.9174
44.5982	5742	1.9174
44.6982	5742	1.9174
44.7982	5742	1.9174
44.8982	5742	1.9174
44.9982	5742	1.9174
45.0982	5742	1.9174
45.1982	5742	1.9174
45.2982	5742	1.9174
45.3982	5742	1.9174
45.4982	5731	1.9138
45.5982	5720	1.9101
45.6982	5709	1.9064
45.7982	5709	1.9064
45.8982	5709	1.9064
45.9982	5709	1.9064
46.0982	5720	1.9101
46.1982	5720	1.9101
46.2982	5720	1.9101
46.3982	5720	1.9101
46.4982	5709	1.9064
46.5982	5709	1.9064
46.6982	5720	1.9101
46.7982	5764	1.9248
46.8982	5819	1.9431
46.9982	5874	1.9615
47.0982	5907	1.9725
47.1982	5907	1.9725
47.2982	5896	1.9689
47.3982	5863	1.9578
47.4982	5819	1.9431
47.5982	5797	1.9358
47.6982	5786	1.9321
47.7982	5764	1.9248
47.8982	5742	1.9174
47.9982	5731	1.9138
48.0982	5720	1.9101
48.1982	5720	1.9101
48.2982	5731	1.9138
48.3982	5742	1.9174
48.4982	5753	1.9211
48.5982	5764	1.9248
48.6982	5753	1.9211
48.7982	5753	1.9211
48.8982	5742	1.9174
48.9982	5731	1.9138
49.0982	5742	1.9174
49.1982	5764	1.9248
49.2982	5775	1.9284
49.3982	5786	1.9321
49.4982	5786	1.9321
49.5982	5764	1.9248
49.6982	5753	1.9211
49.7982	5742	1.9174
49.8982	5742	1.9174
49.9982	5753	1.9211
50.0982	5764	1.9248
50.1982	5775	1.9284
50.2982	5775	1.9284
50.3982	5764	1.9248
50.4982	5742	1.9174
50.5982	5720	1.9101
50.6982	5709	1.9064
50.7982	5709	1.9064
50.8982	5720	1.9101
50.9982	5742	1.9174
51.0982	5753	1.9211
51.1982	5742	1.9174
51.2982	5709	1.9064
51.3982	5687	1.8991
51.4982	5665	1.8917
51.5982	5665	1.8917
51.6982	5687	1.8991
51.7982	5709	1.9064
51.8982	5731	1.9138
51.9982	5742	1.9174
52.0982	5742	1.9174
52.1982	5731	1.9138
52.2982	5731	1.9138
52.3982	5731	1.9138
52.4982	5731	1.9138
52.5982	5731	1.9138
52.6982	5731	1.9138
52.7982	5731	1.9138
52.8982	5731	1.9138
52.9982	5720	1.9101
53.0982	5709	1.9064
53.1982	5709	1.9064
53.2982	5720	1.9101
53.3982	5720	1.9101
53.4982	5731	1.9138
53.5982	5731	1.9138
53.6982	5731	1.9138
53.7982	5720	1.9101
53.8982	5720	1.9101
53.9982	5720	1.9101
54.0982	5731	1.9138
54.1982	5742	1.9174
54.2982	5753	1.9211
54.3982	5753	1.9211
54.4982	5753	1.9211
54.5982	5742	1.9174
54.6982	5731	1.9138
54.7982	5731	1.9138
54.8982	5731	1.9138
54.9982	5742	1.9174
55.0982	5764	1.9248
55.1982	5852	1.9542
55.2982	5984	1.9982
55.3982	6116	2.0423
55.4982	6193	2.0680
55.5982	6193	2.0680
55.6982	6105	2.0386
55.7982	5973	1.9946
55.8982	5852	1.9542
55.9982	5775	1.9284
56.0982	5753	1.9211
56.1982	5753	1.9211
56.2982	5742	1.9174
56.3982	5731	1.9138
56.4982	5731	1.9138
56.5982	5775	1.9284
56.6982	5863	1.9578
56.7982	6017	2.0093
56.8982	6204	2.0717
56.9982	6391	2.1341
57.0982	6545	2.1856
57.1982	6611	2.2076
57.2982	6556	2.1892
57.3982	6402	2.1378
57.4982	6193	2.0680
57.5982	5995	2.0019
57.6982	5852	1.9542
57.7982	5797	1.9358
57.8982	5830	1.9468
57.9982	5907	1.9725
58.0982	5962	1.9909
58.1982	5995	2.0019
58.2982	5984	1.9982
58.3982	5951	1.9872
58.4982	5885	1.9652
58.5982	5841	1.9505
58.6982	5830	1.9468
58.7982	5885	1.9652
58.8982	6039	2.0166
58.9982	6270	2.0937
59.0982	6512	2.1746
59.1982	6677	2.2297
59.2982	6710	2.2407
59.3982	6589	2.2003
59.4982	6358	2.1231
59.5982	6094	2.0350
59.6982	5896	1.9689
59.7982	5797	1.9358
59.8982	5808	1.9395
59.9982	5896	1.9689
60.0982	6006	2.0056
60.1982	6094	2.0350
60.2982	6138	2.0497
60.3982	6105	2.0386
60.4982	6028	2.0129
60.5982	5929	1.9799
60.6982	5852	1.9542
60.7982	5819	1.9431
60.8982	5830	1.9468
60.9982	5852	1.9542
61.0982	5874	1.9615
61.1982	5874	1.9615
61.2982	5852	1.9542
61.3982	5819	1.9431
61.4982	5775	1.9284
61.5982	5775	1.9284
61.6982	5797	1.9358
61.7982	5841	1.9505
61.8982	5896	1.9689
61.9982	5929	1.9799
62.0982	5962	1.9909
62.1982	5995	2.0019
62.2982	6006	2.0056
62.3982	6017	2.0093
62.4982	6006	2.0056
62.5982	5984	1.9982
62.6982	5929	1.9799
62.7982	5863	1.9578
62.8982	5797	1.9358
62.9982	5753	1.9211
63.0982	5731	1.9138
63.1982	5720	1.9101
63.2982	5720	1.9101
63.3982	5720	1.9101
63.4982	5720	1.9101
63.5982	5709	1.9064
63.6982	5709	1.9064
63.7982	5698	1.9027
63.8982	5709	1.9064
63.9982	5731	1.9138
64.0982	5753	1.9211
64.1982	5775	1.9284
64.2982	5786	1.9321
64.3982	5786	1.9321
64.4982	5775	1.9284
64.5982	5764	1.9248
64.6982	5764	1.9248
64.7982	5775	1.9284
64.8982	5808	1.9395
64.9982	5852	1.9542
65.0982	5885	1.9652
65.1982	5885	1.9652
65.2983	5874	1.9615
65.3983	5852	1.9542
65.4983	5819	1.9431
65.5983	5786	1.9321
65.6983	5764	1.9248
65.7983	5753	1.9211
65.8983	5764	1.9248
65.9983	5786	1.9321
66.0983	5808	1.9395
66.1983	5808	1.9395
66.2983	5797	1.9358
66.3983	5764	1.9248
66.4983	5742	1.9174
66.5983	5731	1.9138
66.6983	5731	1.9138
66.7983	5742	1.9174
66.8983	5753	1.9211
66.9983	5764	1.9248
67.0983	5753	1.9211
67.1983	5742	1.9174
67.2983	5731	1.9138
67.3983	5720	1.9101
67.4983	5720	1.9101
67.5983	5720	1.9101
67.6983	5731	1.9138
67.7983	5742	1.9174
67.8983	5742	1.9174
67.9983	5742	1.9174
68.0983	5731	1.9138
68.1983	5742	1.9174
68.2983	5742	1.9174
68.3983	5731	1.9138
68.4983	5720	1.9101
68.5983	5753	1.9211
68.6983	5852	1.9542
68.7983	6050	2.0203
68.8983	6303	2.1048
68.9983	6578	2.1966
69.0983	6787	2.2664
69.1983	6864	2.2921
69.2983	6798	2.2701
69.3983	6622	2.2113
69.4983	6391	2.1341
69.5983	6160	2.0570
69.6983	5973	1.9946
69.7983	5863	1.9578
69.8983	5830	1.9468
69.9983	5830	1.9468
70.0983	5863	1.9578
70.1983	5896	1.9689
70.2983	5907	1.9725
70.3983	5885	1.9652
70.4983	5852	1.9542
70.5983	5819	1.9431
70.6983	5819	1.9431
70.7983	5819	1.9431
70.8983	5830	1.9468
70.9983	5830	1.9468
71.0983	5819	1.9431
71.1983	5819	1.9431
71.2983	5797	1.9358
71.3983	5786	1.9321
71.4983	5775	1.9284
71.5983	5797	1.9358
71.6983	5852	1.9542
71.7983	5962	1.9909
71.8983	6116	2.0423
71.9983	6270	2.0937
72.0983	6402	2.1378
72.1983	6490	2.1672
72.2983	6501	2.1709
72.3983	6413	2.1415
72.4983	6270	2.0937
72.5983	6105	2.0386
72.6983	5962	1.9909
72.7983	5863	1.9578
72.8983	5819	1.9431
72.9983	5808	1.9395
73.0983	5830	1.9468
73.1983	5852	1.9542
73.2983	5863	1.9578
73.3983	5874	1.9615
73.4983	5863	1.9578
73.5983	5841	1.9505
73.6983	5819	1.9431
73.7983	5786	1.9321
73.8983	5775	1.9284
73.9983	5786	1.9321
74.0983	5819	1.9431
74.1983	5841	1.9505
74.2983	5852	1.9542
74.3983	5830	1.9468
74.4983	5797	1.9358
74.5983	5753	1.9211
74.6983	5731	1.9138
74.7983	5731	1.9138
74.8983	5753	1.9211
74.9983	5786	1.9321
75.0983	5819	1.9431
75.1983	5841	1.9505
75.2983	5841	1.9505
75.3983	5819	1.9431
75.4983	5786	1.9321
75.5983	5775	1.9284
75.6983	5775	1.9284
75.7983	5819	1.9431
75.8983	5863	1.9578
75.9983	5896	1.9689
76.0983	5896	1.9689
76.1983	5863	1.9578
76.2983	5819	1.9431
76.3983	5775	1.9284
76.4983	5753	1.9211
76.5983	5764	1.9248
76.6983	5786	1.9321
76.7983	5819	1.9431
76.8983	5841	1.9505
76.9983	5863	1.9578
77.0983	5863	1.9578
77.1983	5852	1.9542
77.2983	5819	1.9431
77.3983	5786	1.9321
77.4983	5753	1.9211
77.5983	5731	1.9138
77.6983	5720	1.9101
77.7983	5720	1.9101
77.8983	5731	1.9138
77.9983	5742	1.9174
78.0983	5742	1.9174
78.1983	5742	1.9174
78.2983	5742	1.9174
78.3983	5742	1.9174
78.4983	5742	1.9174
78.5983	5742	1.9174
78.6983	5753	1.9211
78.7983	5764	1.9248
78.8983	5775	1.9284
78.9983	5808	1.9395
79.0983	5830	1.9468
79.1983	5852	1.9542
79.2983	5852	1.9542
79.3983	5830	1.9468
79.4983	5808	1.9395
79.5983	5786	1.9321
79.6983	5775	1.9284
79.7983	5797	1.9358
79.8983	5830	1.9468
79.9983	5885	1.9652
80.0983	5929	1.9799
80.1983	5951	1.9872
80.2983	5940	1.9835
80.3983	5907	1.9725
80.4983	5852	1.9542
80.5983	5797	1.9358
80.6983	5775	1.9284
80.7983	5786	1.9321
80.8983	5830	1.9468
80.9983	5896	1.9689
81.0983	5940	1.9835
81.1983	5951	1.9872
81.2983	5918	1.9762
81.3983	5863	1.9578
81.4983	5808	1.9395
81.5983	5775	1.9284
81.6983	5775	1.9284
81.7983	5797	1.9358
81.8983	5819	1.9431
81.9983	5841	1.9505
82.0983	5830	1.9468
82.1983	5808	1.9395
82.2983	5775	1.9284
82.3983	5753	1.9211
82.4983	5764	1.9248
82.5983	5808	1.9395
82.6983	5896	1.9689
82.7983	6039	2.0166
82.8983	6193	2.0680
82.9983	6347	2.1195
83.0983	6435	2.1488
83.1983	6446	2.1525
83.2983	6358	2.1231
83.3983	6215	2.0754
83.4983	6083	2.0313
83.5983	6006	2.0056
83.6983	6039	2.0166
83.7983	6182	2.0644
83.8983	6380	2.1305
83.9983	6589	2.2003
84.0983	6721	2.2443
84.1983	6765	2.2590
84.2983	6677	2.2297
84.3983	6490	2.1672
84.4983	6281	2.0974
84.5983	6094	2.0350
84.6983	6006	2.0056
84.7983	6028	2.0129
84.8983	6116	2.0423
84.9983	6237	2.0827
85.0983	6325	2.1121
85.1983	6336	2.1158
85.2983	6259	2.0901
85.3983	6127	2.0460
85.4983	5984	1.9982
85.5983	5863	1.9578
85.6983	5797	1.9358
85.7983	5797	1.9358
85.8983	5830	1.9468
85.9983	5863	1.9578
86.0983	5896	1.9689
86.1983	5896	1.9689
86.2983	5863	1.9578
86.3983	5830	1.9468
86.4983	5819	1.9431
86.5983	5896	1.9689
86.6983	6083	2.0313
86.7983	6391	2.1341
86.8983	6776	2.2627
86.9983	7150	2.3876
87.0983	7403	2.4721
87.1983	7447	2.4868
87.2983	7282	2.4317
87.3983	6963	2.3252
87.4983	6589	2.2003
87.5983	6259	2.0901
87.6983	6017	2.0093
87.7983	5896	1.9689
87.8983	5852	1.9542
87.9983	5852	1.9542
88.0983	5863	1.9578
88.1983	5863	1.9578
88.2983	5852	1.9542
88.3983	5841	1.9505
88.4983	5830	1.9468
88.5983	5819	1.9431
88.6983	5819	1.9431
88.7983	5830	1.9468
88.8983	5852	1.9542
88.9983	5874	1.9615
89.0983	5907	1.9725
89.1983	5940	1.9835
89.2983	5951	1.9872
89.3983	5951	1.9872
89.4983	5929	1.9799
89.5983	5896	1.9689
89.6983	5852	1.9542
89.7983	5841	1.9505
89.8983	5852	1.9542
89.9983	5918	1.9762
90.0983	5995	2.0019
90.1983	6061	2.0239
90.2983	6072	2.0276
90.3983	6028	2.0129
90.4983	5951	1.9872
90.5983	5852	1.9542
90.6983	5775	1.9284
90.7983	5731	1.9138
90.8983	5753	1.9211
90.9983	5830	1.9468
91.0983	5940	1.9835
91.1983	6028	2.0129
91.2983	6050	2.0203
91.3983	6017	2.0093
91.4983	5940	1.9835
91.5983	5841	1.9505
91.6983	5775	1.9284
91.7983	5753	1.9211
91.8983	5764	1.9248
91.9983	5764	1.9248
92.0983	5764	1.9248
92.1983	5753	1.9211
92.2983	5742	1.9174
92.3983	5742	1.9174
92.4983	5753	1.9211
92.5983	5786	1.9321
92.6983	5863	1.9578
92.7983	6017	2.0093
92.8983	6237	2.0827
92.9983	6468	2.1599
93.0983	6655	2.2223
93.1983	6743	2.2517
93.2983	6710	2.2407
93.3983	6556	2.1892
93.4983	6336	2.1158
93.5983	6138	2.0497
93.6983	5984	1.9982
93.7983	5896	1.9689
93.8983	5874	1.9615
93.9983	5885	1.9652
94.0983	5907	1.9725
94.1983	5929	1.9799
94.2983	5929	1.9799
94.3983	5907	1.9725
94.4983	5874	1.9615
94.5983	5874	1.9615
94.6983	5907	1.9725
94.7983	6006	2.0056
94.8983	6160	2.0570
94.9983	6325	2.1121
95.0983	6435	2.1488
95.1983	6468	2.1599
95.2983	6402	2.1378
95.3983	6259	2.0901
95.4983	6083	2.0313
95.5983	5951	1.9872
95.6983	5907	1.9725
95.7983	5929	1.9799
95.8983	5995	2.0019
95.9983	6072	2.0276
