[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	/somewhere/130612_MEC_M_073_N_32211_001_0_002_002_T.lcd
Output Date	2016/12/28
Output Time	10:00:54

[MS Spectrum]
# of Peaks	128
Raw Spectrum	[1.175->2.442],(scan:[142->294])
Background	No Background Spectrum
Base Peak	m/z 104.22 (Inten : 496,258)
806.5604	99258	20.00
807.5499	51743	10.43
808.5599	108317	21.83
809.6161	50357	10.15
810.6012	52013	10.48
811.6148	24858	5.01
817.5999	35042	7.06
818.5762	34976	7.05
820.5419	47057	9.48
822.5523	75157	15.14
823.5563	41224	8.31
824.5529	89023	17.94
825.5714	46287	9.33
826.5993	39021	7.86
828.5231	29017	5.85
830.4820	26218	5.28
831.5656	29576	5.96
832.5855	28386	5.72
833.5931	25202	5.08
847.6115	29320	5.91
861.6145	25345	5.11
891.6356	26057	5.25
988.6816	26245	5.29
1122.6107	24884	5.01
1175.2339	30853	6.22
1183.7009	28600	5.76

Profile Data
# of Points	19900
m/z	Absolute Intensity	Relative Intensity
10.0982	0	0.0000
10.1982	0	0.0000
10.2982	10080	0.5639
10.3982	10038	0.5616
10.4982	10143	0.5674
10.5982	10521	0.5886
10.6982	11256	0.6297
10.7982	12201	0.6826
10.8982	12873	0.7202
10.9982	13020	0.7284
11.0982	12726	0.7119
11.1982	12201	0.6826
11.2982	11592	0.6485
11.3982	11172	0.6250
11.4982	11046	0.6180
11.5982	11172	0.6250
11.6982	11340	0.6344
11.7982	11361	0.6356
11.8982	11256	0.6297
11.9982	11088	0.6203
12.0982	10836	0.6062
12.1982	10500	0.5874
12.2982	10164	0.5686
12.3982	9996	0.5592
12.4982	9975	0.5580
12.5982	9954	0.5569
12.6982	9912	0.5545
12.7982	9975	0.5580
12.8982	10311	0.5768
12.9982	10878	0.6086
13.0982	11487	0.6426
13.1982	11907	0.6661
13.2982	11991	0.6708
13.3982	11676	0.6532
13.4982	11067	0.6191
13.5982	10437	0.5839
13.6982	10122	0.5663
13.7982	10227	0.5721
13.8982	10626	0.5945
13.9982	11088	0.6203
14.0982	11466	0.6415
14.1982	11739	0.6567
14.2982	11991	0.6708
14.3982	12369	0.6920
14.4982	12852	0.7190
14.5982	13377	0.7484
14.6982	13902	0.7777
14.7982	14322	0.8012
14.8982	14364	0.8036
14.9982	13881	0.7766
15.0982	13062	0.7307
15.1982	12243	0.6849
15.2982	11613	0.6497
15.3982	11361	0.6356
15.4982	11592	0.6485
15.5982	12096	0.6767
15.6982	12390	0.6931
15.7982	12369	0.6920
15.8982	12369	0.6920
15.9982	12726	0.7119
16.0982	13524	0.7566
16.1982	14679	0.8212
16.2982	15918	0.8905
16.3982	16674	0.9328
16.4982	16464	0.9211
16.5982	15393	0.8611
16.6982	13902	0.7777
16.7982	12411	0.6943
16.8982	11130	0.6227
16.9982	10290	0.5757
17.0982	10017	0.5604
17.1982	10143	0.5674
17.2982	10479	0.5862
17.3982	10878	0.6086
17.4982	11235	0.6285
17.5982	11445	0.6403
17.6982	11466	0.6415
17.7982	11319	0.6332
17.8982	11130	0.6227
17.9982	11004	0.6156
18.0982	10941	0.6121
18.1982	10941	0.6121
18.2982	11046	0.6180
18.3982	11382	0.6368
18.4982	11991	0.6708
18.5982	12726	0.7119
18.6982	13314	0.7448
18.7982	13482	0.7542
18.8982	13146	0.7354
18.9982	12411	0.6943
19.0982	11571	0.6473
19.1982	10920	0.6109
19.2982	10605	0.5933
19.3982	10542	0.5898
19.4982	10584	0.5921
19.5982	10626	0.5945
19.6982	10605	0.5933
19.7982	10542	0.5898
19.8982	10437	0.5839
19.9982	10290	0.5757
20.0982	10164	0.5686
20.1982	10122	0.5663
20.2982	10122	0.5663
20.3982	10122	0.5663
20.4982	10122	0.5663
20.5982	10185	0.5698
20.6982	10248	0.5733
20.7982	10332	0.5780
20.8982	10374	0.5804
20.9982	10374	0.5804
21.0982	10311	0.5768
21.1982	10227	0.5721
21.2982	10164	0.5686
21.3982	10122	0.5663
21.4982	10122	0.5663
21.5982	10122	0.5663
21.6982	10122	0.5663
21.7982	10122	0.5663
21.8982	10101	0.5651
21.9982	10101	0.5651
22.0982	10080	0.5639
22.1982	10080	0.5639
22.2982	10101	0.5651
22.3982	10122	0.5663
22.4982	10143	0.5674
22.5982	10143	0.5674
22.6982	10143	0.5674
22.7982	10122	0.5663
22.8982	10143	0.5674
22.9982	10248	0.5733
23.0982	10437	0.5839
23.1982	10626	0.5945
23.2982	10731	0.6003
23.3982	10731	0.6003
23.4982	10605	0.5933
23.5982	10416	0.5827
23.6982	10248	0.5733
23.7982	10143	0.5674
23.8982	10122	0.5663
23.9982	10143	0.5674
24.0982	10143	0.5674
24.1982	10143	0.5674
24.2982	10122	0.5663
24.3982	10080	0.5639
24.4982	10059	0.5627
24.5982	10101	0.5651
24.6982	10227	0.5721
24.7982	10395	0.5815
24.8982	10521	0.5886
24.9982	10542	0.5898
25.0982	10479	0.5862
25.1982	10353	0.5792
25.2982	10206	0.5710
25.3982	10122	0.5663
25.4982	10101	0.5651
25.5982	10122	0.5663
25.6982	10143	0.5674
25.7982	10164	0.5686
25.8982	10164	0.5686
25.9982	10185	0.5698
26.0982	10206	0.5710
26.1982	10227	0.5721
26.2982	10248	0.5733
26.3982	10206	0.5710
26.4982	10185	0.5698
26.5982	10248	0.5733
26.6982	10521	0.5886
26.7982	10899	0.6097
26.8982	11256	0.6297
26.9982	11487	0.6426
27.0982	11487	0.6426
27.1982	11277	0.6309
27.2982	10962	0.6133
27.3982	10689	0.5980
27.4982	10584	0.5921
27.5982	10542	0.5898
27.6982	10500	0.5874
27.7982	10395	0.5815
27.8982	10290	0.5757
27.9982	10185	0.5698
28.0982	10143	0.5674
28.1982	10122	0.5663
28.2982	10143	0.5674
28.3982	10164	0.5686
28.4982	10143	0.5674
28.5982	10122	0.5663
28.6982	10122	0.5663
28.7982	10227	0.5721
28.8982	10416	0.5827
28.9982	10647	0.5956
29.0982	10794	0.6039
29.1982	10794	0.6039
29.2982	10668	0.5968
29.3982	10458	0.5851
29.4982	10227	0.5721
29.5982	10101	0.5651
29.6982	10101	0.5651
29.7982	10185	0.5698
29.8982	10248	0.5733
29.9982	10269	0.5745
30.0982	10269	0.5745
30.1982	10227	0.5721
30.2982	10185	0.5698
30.3982	10122	0.5663
30.4982	10101	0.5651
30.5982	10101	0.5651
30.6982	10122	0.5663
30.7982	10143	0.5674
30.8982	10164	0.5686
30.9982	10185	0.5698
31.0982	10185	0.5698
31.1982	10164	0.5686
31.2982	10143	0.5674
31.3982	10122	0.5663
31.4982	10122	0.5663
31.5982	10122	0.5663
31.6982	10143	0.5674
31.7982	10143	0.5674
31.8982	10164	0.5686
31.9982	10164	0.5686
32.0982	10143	0.5674
32.1982	10143	0.5674
32.2982	10143	0.5674
32.3982	10143	0.5674
32.4982	10143	0.5674
32.5982	10143	0.5674
32.6982	10143	0.5674
32.7982	10143	0.5674
32.8982	10143	0.5674
32.9982	10143	0.5674
33.0982	10122	0.5663
33.1982	10143	0.5674
33.2982	10206	0.5710
33.3982	10290	0.5757
33.4982	10416	0.5827
33.5982	10542	0.5898
33.6982	10605	0.5933
33.7982	10584	0.5921
33.8982	10500	0.5874
33.9982	10374	0.5804
34.0982	10269	0.5745
34.1982	10185	0.5698
34.2982	10143	0.5674
34.3982	10122	0.5663
34.4982	10101	0.5651
34.5982	10101	0.5651
34.6982	10101	0.5651
34.7982	10122	0.5663
34.8982	10122	0.5663
34.9982	10122	0.5663
35.0982	10101	0.5651
35.1982	10080	0.5639
35.2982	10080	0.5639
35.3982	10080	0.5639
35.4982	10080	0.5639
35.5982	10101	0.5651
35.6982	10122	0.5663
35.7982	10143	0.5674
35.8982	10164	0.5686
35.9982	10185	0.5698
36.0982	10206	0.5710
36.1982	10206	0.5710
36.2982	10227	0.5721
36.3982	10227	0.5721
36.4982	10206	0.5710
36.5982	10185	0.5698
36.6982	10248	0.5733
36.7982	10458	0.5851
36.8982	10752	0.6015
36.9982	11004	0.6156
37.0982	11109	0.6215
37.1982	11025	0.6168
37.2982	10794	0.6039
37.3982	10479	0.5862
37.4982	10248	0.5733
37.5982	10164	0.5686
37.6982	10164	0.5686
37.7982	10185	0.5698
37.8982	10164	0.5686
37.9982	10122	0.5663
38.0982	10080	0.5639
38.1982	10059	0.5627
38.2982	10038	0.5616
38.3982	9954	0.5569
38.4982	9870	0.5522
38.5982	9996	0.5592
38.6982	10878	0.6086
38.7982	13083	0.7319
38.8982	16842	0.9422
38.9982	21924	1.2265
39.0982	27405	1.5331
39.1982	31857	1.7822
39.2982	33747	1.8879
39.3982	32382	1.8116
39.4982	28203	1.5778
39.5982	22575	1.2629
39.6982	17073	0.9551
39.7982	12915	0.7225
39.8982	10584	0.5921
39.9982	9807	0.5486
40.0982	9828	0.5498
40.1982	10017	0.5604
40.2982	10101	0.5651
40.3982	10080	0.5639
40.4982	10017	0.5604
40.5982	10017	0.5604
40.6982	10248	0.5733
40.7982	11004	0.6156
40.8982	12411	0.6943
40.9982	14427	0.8071
41.0982	16758	0.9375
41.1982	18858	1.0550
41.2982	19971	1.1173
41.3982	19677	1.1008
41.4982	18081	1.0115
41.5982	15729	0.8799
41.6982	13335	0.7460
41.7982	11445	0.6403
41.8982	10374	0.5804
41.9982	9996	0.5592
42.0982	10017	0.5604
42.1982	10080	0.5639
42.2982	10122	0.5663
42.3982	10143	0.5674
42.4982	10143	0.5674
42.5982	10164	0.5686
42.6982	10185	0.5698
42.7982	10185	0.5698
42.8982	10164	0.5686
42.9982	10164	0.5686
43.0982	10164	0.5686
43.1982	10164	0.5686
43.2982	10185	0.5698
43.3982	10185	0.5698
43.4982	10185	0.5698
43.5982	10185	0.5698
43.6982	10206	0.5710
43.7982	10227	0.5721
43.8982	10290	0.5757
43.9982	10395	0.5815
44.0982	10500	0.5874
44.1982	10647	0.5956
44.2982	10773	0.6027
44.3982	10857	0.6074
44.4982	10836	0.6062
44.5982	10731	0.6003
44.6982	10563	0.5909
44.7982	10395	0.5815
44.8982	10269	0.5745
44.9982	10227	0.5721
45.0982	10227	0.5721
45.1982	10248	0.5733
45.2982	10269	0.5745
45.3982	10248	0.5733
45.4982	10206	0.5710
45.5982	10227	0.5721
45.6982	10332	0.5780
45.7982	10500	0.5874
45.8982	10689	0.5980
45.9982	10794	0.6039
46.0982	10794	0.6039
46.1982	10689	0.5980
46.2982	10500	0.5874
46.3982	10332	0.5780
46.4982	10227	0.5721
46.5982	10206	0.5710
46.6982	10206	0.5710
46.7982	10227	0.5721
46.8982	10269	0.5745
46.9982	10332	0.5780
47.0982	10458	0.5851
47.1982	10563	0.5909
47.2982	10668	0.5968
47.3982	10689	0.5980
47.4982	10647	0.5956
47.5982	10521	0.5886
47.6982	10374	0.5804
47.7982	10248	0.5733
47.8982	10164	0.5686
47.9982	10143	0.5674
48.0982	10143	0.5674
48.1982	10143	0.5674
48.2982	10164	0.5686
48.3982	10164	0.5686
48.4982	10143	0.5674
48.5982	10143	0.5674
48.6982	10143	0.5674
48.7982	10122	0.5663
48.8982	10122	0.5663
48.9982	10101	0.5651
49.0982	10101	0.5651
49.1982	10101	0.5651
49.2982	10122	0.5663
49.3982	10122	0.5663
49.4982	10101	0.5651
49.5982	10080	0.5639
49.6982	10101	0.5651
49.7982	10185	0.5698
49.8982	10290	0.5757
49.9982	10416	0.5827
50.0982	10458	0.5851
50.1982	10458	0.5851
50.2982	10374	0.5804
50.3982	10248	0.5733
50.4982	10164	0.5686
50.5982	10122	0.5663
50.6982	10122	0.5663
50.7982	10143	0.5674
50.8982	10164	0.5686
50.9982	10185	0.5698
51.0982	10185	0.5698
51.1982	10185	0.5698
51.2982	10164	0.5686
51.3982	10143	0.5674
51.4982	10101	0.5651
51.5982	10101	0.5651
51.6982	10122	0.5663
51.7982	10164	0.5686
51.8982	10185	0.5698
51.9982	10185	0.5698
52.0982	10185	0.5698
52.1982	10143	0.5674
52.2982	10101	0.5651
52.3982	10080	0.5639
52.4982	10080	0.5639
52.5982	10101	0.5651
52.6982	10101	0.5651
52.7982	10122	0.5663
52.8982	10143	0.5674
52.9982	10164	0.5686
53.0982	10164	0.5686
53.1982	10164	0.5686
53.2982	10143	0.5674
53.3982	10143	0.5674
53.4982	10122	0.5663
53.5982	10122	0.5663
53.6982	10101	0.5651
53.7982	10101	0.5651
53.8982	10122	0.5663
53.9982	10164	0.5686
54.0982	10206	0.5710
54.1982	10248	0.5733
54.2982	10290	0.5757
54.3982	10290	0.5757
54.4982	10269	0.5745
54.5982	10269	0.5745
54.6982	10269	0.5745
54.7982	10353	0.5792
54.8982	10458	0.5851
54.9982	10626	0.5945
55.0982	10794	0.6039
55.1982	10920	0.6109
55.2982	10962	0.6133
55.3982	10857	0.6074
55.4982	10668	0.5968
55.5982	10542	0.5898
55.6982	10647	0.5956
55.7982	10941	0.6121
55.8982	11235	0.6285
55.9982	11424	0.6391
56.0982	11403	0.6379
56.1982	11130	0.6227
56.2982	10626	0.5945
56.3982	10059	0.5627
56.4982	9954	0.5569
56.5982	10983	0.6144
56.6982	13923	0.7789
56.7982	19152	1.0714
56.8982	26334	1.4732
56.9982	34230	1.9150
57.0982	40656	2.2745
57.1982	43386	2.4272
57.2982	41349	2.3132
57.3982	35280	1.9737
57.4982	27258	1.5249
57.5982	19488	1.0902
57.6982	13734	0.7683
57.7982	10689	0.5980
57.8982	9891	0.5533
57.9982	10164	0.5686
58.0982	10563	0.5909
58.1982	10710	0.5992
58.2982	10563	0.5909
58.3982	10311	0.5768
58.4982	10395	0.5815
58.5982	11571	0.6473
58.6982	14616	0.8177
58.7982	19887	1.1126
58.8982	27132	1.5179
58.9982	35196	1.9690
59.0982	42042	2.3520
59.1982	45360	2.5376
59.2982	43869	2.4542
59.3982	38031	2.1276
59.4982	29736	1.6636
59.5982	21378	1.1960
59.6982	15036	0.8412
59.7982	11823	0.6614
59.8982	11340	0.6344
59.9982	12285	0.6873
60.0982	13440	0.7519
60.1982	14091	0.7883
60.2982	14112	0.7895
60.3982	13587	0.7601
60.4982	12747	0.7131
60.5982	11886	0.6650
60.6982	11235	0.6285
60.7982	10941	0.6121
60.8982	11046	0.6180
60.9982	11445	0.6403
61.0982	11949	0.6685
61.1982	12348	0.6908
61.2982	12411	0.6943
61.3982	12138	0.6790
61.4982	11655	0.6520
61.5982	11235	0.6285
61.6982	11193	0.6262
61.7982	11697	0.6544
61.8982	12768	0.7143
61.9982	14196	0.7942
62.0982	15582	0.8717
62.1982	16485	0.9222
62.2982	16548	0.9258
62.3982	15750	0.8811
62.4982	14385	0.8048
62.5982	12831	0.7178
62.6982	11487	0.6426
62.7982	10605	0.5933
62.8982	10248	0.5733
62.9982	10290	0.5757
63.0982	10437	0.5839
63.1982	10521	0.5886
63.2982	10521	0.5886
63.3982	10437	0.5839
63.4982	10311	0.5768
63.5982	10311	0.5768
63.6982	10563	0.5909
63.7982	11193	0.6262
63.8982	12264	0.6861
63.9982	13650	0.7636
64.0982	15036	0.8412
64.1982	16002	0.8952
64.2982	16149	0.9034
64.3982	15435	0.8635
64.4982	14133	0.7907
64.5982	12747	0.7131
64.6982	11739	0.6567
64.7982	11403	0.6379
64.8982	11760	0.6579
64.9982	12474	0.6978
65.0982	13209	0.7390
65.1982	13587	0.7601
65.2983	13503	0.7554
65.3983	12957	0.7249
65.4983	12180	0.6814
65.5983	11340	0.6344
65.6983	10668	0.5968
65.7983	10269	0.5745
65.8983	10143	0.5674
65.9983	10185	0.5698
66.0983	10269	0.5745
66.1983	10290	0.5757
66.2983	10290	0.5757
66.3983	10248	0.5733
66.4983	10206	0.5710
66.5983	10143	0.5674
66.6983	10143	0.5674
66.7983	10164	0.5686
66.8983	10206	0.5710
66.9983	10248	0.5733
67.0983	10269	0.5745
67.1983	10227	0.5721
67.2983	10185	0.5698
67.3983	10122	0.5663
67.4983	10101	0.5651
67.5983	10101	0.5651
67.6983	10143	0.5674
67.7983	10227	0.5721
67.8983	10290	0.5757
67.9983	10353	0.5792
68.0983	10353	0.5792
68.1983	10290	0.5757
68.2983	10101	0.5651
68.3983	9828	0.5498
68.4983	9807	0.5486
68.5983	10836	0.6062
68.6983	13860	0.7754
68.7983	19404	1.0855
68.8983	27174	1.5202
68.9983	35784	2.0019
69.0983	42924	2.4013
69.1983	46200	2.5846
69.2983	44310	2.4789
69.3983	38010	2.1264
69.4983	29421	1.6459
69.5983	21084	1.1795
69.6983	14889	0.8330
69.7983	11613	0.6497
69.8983	10752	0.6015
69.9983	11193	0.6262
70.0983	11823	0.6614
70.1983	12180	0.6814
70.2983	12201	0.6826
70.3983	11949	0.6685
70.4983	11529	0.6450
70.5983	11046	0.6180
70.6983	10647	0.5956
70.7983	10395	0.5815
70.8983	10353	0.5792
70.9983	10458	0.5851
71.0983	10563	0.5909
71.1983	10605	0.5933
71.2983	10563	0.5909
71.3983	10458	0.5851
71.4983	10353	0.5792
71.5983	10374	0.5804
71.6983	10605	0.5933
71.7983	11172	0.6250
71.8983	12033	0.6732
71.9983	13146	0.7354
72.0983	14280	0.7989
72.1983	15120	0.8459
72.2983	15330	0.8576
72.3983	14826	0.8294
72.4983	13776	0.7707
72.5983	12516	0.7002
72.6983	11424	0.6391
72.7983	10773	0.6027
72.8983	10584	0.5921
72.9983	10710	0.5992
73.0983	10878	0.6086
73.1983	10941	0.6121
73.2983	10815	0.6050
73.3983	10605	0.5933
73.4983	10416	0.5827
73.5983	10374	0.5804
73.6983	10542	0.5898
73.7983	10983	0.6144
73.8983	11655	0.6520
73.9983	12453	0.6967
74.0983	13146	0.7354
74.1983	13503	0.7554
74.2983	13398	0.7495
74.3983	12873	0.7202
74.4983	12222	0.6837
74.5983	11676	0.6532
74.6983	11529	0.6450
74.7983	11886	0.6650
74.8983	12684	0.7096
74.9983	13629	0.7625
75.0983	14385	0.8048
75.1983	14616	0.8177
75.2983	14238	0.7965
75.3983	13356	0.7472
75.4983	12264	0.6861
75.5983	11361	0.6356
75.6983	11067	0.6191
75.7983	11466	0.6415
75.8983	12432	0.6955
75.9983	13587	0.7601
76.0983	14574	0.8153
76.1983	15036	0.8412
76.2983	14826	0.8294
76.3983	14070	0.7871
76.4983	13188	0.7378
76.5983	12768	0.7143
76.6983	13272	0.7425
76.7983	14847	0.8306
76.8983	17199	0.9622
76.9983	19593	1.0961
77.0983	21210	1.1866
77.1983	21441	1.1995
77.2983	20202	1.1302
77.3983	17934	1.0033
77.4983	15309	0.8564
77.5983	12978	0.7260
77.6983	11340	0.6344
77.7983	10479	0.5862
77.8983	10206	0.5710
77.9983	10227	0.5721
78.0983	10332	0.5780
78.1983	10395	0.5815
78.2983	10416	0.5827
78.3983	10395	0.5815
78.4983	10374	0.5804
78.5983	10395	0.5815
78.6983	10479	0.5862
78.7983	10689	0.5980
78.8983	11004	0.6156
78.9983	11298	0.6321
79.0983	11487	0.6426
79.1983	11487	0.6426
79.2983	11298	0.6321
79.3983	10983	0.6144
79.4983	10668	0.5968
79.5983	10479	0.5862
79.6983	10479	0.5862
79.7983	10668	0.5968
79.8983	11046	0.6180
79.9983	11508	0.6438
80.0983	11928	0.6673
80.1983	12159	0.6802
80.2983	12096	0.6767
80.3983	11802	0.6603
80.4983	11403	0.6379
80.5983	11130	0.6227
80.6983	11172	0.6250
80.7983	11592	0.6485
80.8983	12306	0.6884
80.9983	13083	0.7319
81.0983	13566	0.7589
81.1983	13587	0.7601
81.2983	13104	0.7331
81.3983	12327	0.6896
81.4983	11466	0.6415
81.5983	10773	0.6027
81.6983	10395	0.5815
81.7983	10395	0.5815
81.8983	10626	0.5945
81.9983	10941	0.6121
82.0983	11214	0.6274
82.1983	11340	0.6344
82.2983	11277	0.6309
82.3983	11067	0.6191
82.4983	10941	0.6121
82.5983	11235	0.6285
82.6983	12201	0.6826
82.7983	13797	0.7719
82.8983	15792	0.8835
82.9983	17766	0.9939
83.0983	19110	1.0691
83.1983	19341	1.0820
83.2983	18354	1.0268
83.3983	16506	0.9234
83.4983	14406	0.8059
83.5983	12642	0.7072
83.6983	11613	0.6497
83.7983	11424	0.6391
83.8983	11865	0.6638
83.9983	12621	0.7061
84.0983	13335	0.7460
84.1983	13713	0.7672
84.2983	13629	0.7625
84.3983	13335	0.7460
84.4983	13419	0.7507
84.5983	14574	0.8153
84.6983	17220	0.9634
84.7983	21399	1.1971
84.8983	26607	1.4885
84.9983	31668	1.7716
85.0983	35028	1.9596
85.1983	35385	1.9796
85.2983	32550	1.8210
85.3983	27384	1.5320
85.4983	21336	1.1936
85.5983	16002	0.8952
85.6983	12600	0.7049
85.7983	11634	0.6509
85.8983	12495	0.6990
85.9983	14091	0.7883
86.0983	15477	0.8658
86.1983	15981	0.8940
86.2983	15309	0.8564
86.3983	14028	0.7848
86.4983	14112	0.7895
86.5983	18333	1.0256
86.6983	28749	1.6083
86.7983	45549	2.5482
86.8983	66906	3.7430
86.9983	88704	4.9625
87.0983	104811	5.8636
87.1983	109578	6.1302
87.2983	101136	5.6580
87.3983	82404	4.6100
87.4983	58989	3.3001
87.5983	36876	2.0630
87.6983	20790	1.1631
87.7983	12621	0.7061
87.8983	10836	0.6062
87.9983	12054	0.6744
88.0983	13482	0.7542
88.1983	14112	0.7895
88.2983	13944	0.7801
88.3983	13230	0.7401
88.4983	12306	0.6884
88.5983	11424	0.6391
88.6983	10857	0.6074
88.7983	10689	0.5980
88.8983	10878	0.6086
88.9983	11214	0.6274
89.0983	11508	0.6438
89.1983	11613	0.6497
89.2983	11487	0.6426
89.3983	11193	0.6262
89.4983	11004	0.6156
89.5983	11277	0.6309
89.6983	12306	0.6884
89.7983	14175	0.7930
89.8983	16737	0.9363
89.9983	19551	1.0938
90.0983	21882	1.2242
90.1983	22932	1.2829
90.2983	22281	1.2465
90.3983	20118	1.1255
90.4983	17157	0.9598
90.5983	14217	0.7954
90.6983	11991	0.6708
90.7983	10857	0.6074
90.8983	10710	0.5992
90.9983	11025	0.6168
91.0983	11382	0.6368
91.1983	11508	0.6438
91.2983	11445	0.6403
91.3983	11214	0.6274
91.4983	10920	0.6109
91.5983	10626	0.5945
91.6983	10395	0.5815
91.7983	10290	0.5757
91.8983	10332	0.5780
91.9983	10458	0.5851
92.0983	10605	0.5933
92.1983	10689	0.5980
92.2983	10647	0.5956
92.3983	10479	0.5862
92.4983	10374	0.5804
92.5983	10689	0.5980
92.6983	11907	0.6661
92.7983	14259	0.7977
92.8983	17556	0.9822
92.9983	21231	1.1877
93.0983	24234	1.3557
93.1983	25599	1.4321
93.2983	24822	1.3886
93.3983	22218	1.2430
93.4983	18669	1.0444
93.5983	15246	0.8529
93.6983	12810	0.7166
93.7983	11634	0.6509
93.8983	11508	0.6438
93.9983	11907	0.6661
94.0983	12327	0.6896
94.1983	12495	0.6990
94.2983	12348	0.6908
94.3983	11949	0.6685
94.4983	11529	0.6450
94.5983	11340	0.6344
94.6983	11613	0.6497
94.7983	12390	0.6931
94.8983	13608	0.7613
94.9983	14952	0.8365
95.0983	16002	0.8952
95.1983	16359	0.9152
95.2983	15876	0.8882
95.3983	14721	0.8236
95.4983	13314	0.7448
95.5983	12054	0.6744
95.6983	11298	0.6321
95.7983	11193	0.6262
95.8983	11613	0.6497
95.9983	12306	0.6884
96.0983	12915	0.7225
96.1983	13230	0.7401
96.2983	13125	0.7343
96.3983	12810	0.7166
96.4983	12558	0.7025
96.5983	12621	0.7061
96.6983	13209	0.7390
96.7983	14343	0.8024
96.8983	15771	0.8823
96.9983	16926	0.9469
97.0983	17346	0.9704
97.1983	16863	0.9434
97.2983	15603	0.8729
97.3983	13944	0.7801
97.4983	12327	0.6896
97.5983	11109	0.6215
97.6983	10500	0.5874
97.7983	10395	0.5815
97.8983	10584	0.5921
97.9983	10815	0.6050
98.0983	10941	0.6121
98.1983	10899	0.6097
98.2983	10710	0.5992
98.3983	10605	0.5933
98.4983	10983	0.6144
98.5983	12285	0.6873
98.6983	14700	0.8224
98.7983	18144	1.0150
98.8983	22155	1.2394
98.9983	25788	1.4427
99.0983	27867	1.5590
99.1983	27615	1.5449
99.2983	25074	1.4027
99.3983	21084	1.1795
99.4983	16821	0.9410
99.5983	13314	0.7448
99.6983	11298	0.6321
99.7983	10773	0.6027
99.8983	11130	0.6227
99.9983	11697	0.6544
100.0983	12075	0.6755
100.1983	12138	0.6790
100.2983	11886	0.6650
100.3983	11550	0.6462
100.4983	11613	0.6497
100.5983	12579	0.7037
100.6983	14763	0.8259
100.7983	18102	1.0127
100.8983	22050	1.2336
100.9983	25767	1.4415
101.0983	28161	1.5754
101.1983	28371	1.5872
101.2983	26208	1.4662
101.3983	22407	1.2535
101.4983	18165	1.0162
101.5983	14721	0.8236
101.6983	12936	0.7237
101.7983	13083	0.7319
101.8983	14700	0.8224
101.9983	16905	0.9457
102.0983	18879	1.0562
102.1983	19992	1.1184
102.2983	19950	1.1161
102.3983	18858	1.0550
102.4983	17199	0.9622
102.5983	15582	0.8717
102.6983	14553	0.8142
